episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/policy_0,policy_reward_max/policy_0,policy_reward_mean/policy_0,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner/policy_0/cur_kl_coeff,info/learner/policy_0/cur_lr,info/learner/policy_0/total_loss,info/learner/policy_0/policy_loss,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/kl,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff
-91.55612079240382,-126.93910139915536,-106.88732088983402,59.1578947368421,57,6400,False,6400,57,1,df13d0b31267433eb9ead51cda610938,2020-02-04_18-13-57,1580858037,7.107534170150757,7.107534170150757,23987,gammaumd5,10.70.51.83,7.107534170150757,6400,1,8,fc056a76,0,-112.13844907997797,3.6504972057882696,-35.629106963278005,12.867588456024492,2.4967802384671227,2.5426748831362813,19000,6400,2477.642,104.744,4096.148,315.396,16.98,25.190000000000005,0.0,0.013525780682643426,0.031,0.033741718849260374,0.5,4.999999873689376e-05,30.98798,0.009436876,31.032804,0.09950073,0.009442958,5.8984447,0.009999999776482582
-86.9381669901777,-210.82104711397554,-108.56455459826161,65.33,89,6400,False,12800,146,2,df13d0b31267433eb9ead51cda610938,2020-02-04_18-14-03,1580858043,5.606198072433472,12.713732242584229,23987,gammaumd5,10.70.51.83,12.713732242584229,12800,2,8,fc056a76,0,-112.13844907997797,5.928599529666826,-36.1881848660872,12.928548976415646,2.6667257565170974,2.0892632315883573,38000,12800,2145.946,62.065,3908.252,162.414,15.228571428571428,25.400000000000002,0.0,0.013525780682643427,0.047142857142857146,0.03475814502223432,0.5,4.999999873689376e-05,26.01492,0.0004046969,26.070976,0.3021563,0.0049804347,5.895114,0.009999999776482582
-86.9381669901777,-217.05805980484004,-109.88606886939262,66.94,71,6400,False,19200,217,3,df13d0b31267433eb9ead51cda610938,2020-02-04_18-14-08,1580858048,5.7028679847717285,18.416600227355957,23987,gammaumd5,10.70.51.83,18.416600227355957,19200,3,8,fc056a76,0,-117.00762229397273,5.928599529666826,-36.628689623130875,13.051952691837245,2.70040489208978,1.9133410458367641,57000,19200,2058.105,48.726,3854.848,111.679,15.142857142857142,25.400000000000002,0.0,0.013525780682643427,0.052857142857142866,0.03475814502223432,0.25,4.999999873689376e-05,24.820002,-0.0008190137,24.878565,0.3991377,0.004925671,5.897092,0.009999999776482582
-87.96289424318823,-217.05805980484004,-110.15487976858859,68.37,58,6400,False,25600,275,4,df13d0b31267433eb9ead51cda610938,2020-02-04_18-14-14,1580858054,5.713213682174683,24.12981390953064,23987,gammaumd5,10.70.51.83,24.12981390953064,25600,4,8,fc056a76,0,-117.00762229397273,5.311189232083656,-36.71829325619619,13.07002364545699,2.7153972438246496,1.804717182673598,76000,25600,2009.702,42.559,3833.925,86.342,14.4125,25.4,0.0,0.013525780682643427,0.051250000000000004,0.03475814502223432,0.125,4.999999873689376e-05,23.174593,0.001228428,23.231617,0.49882928,0.0047467016,5.884823,0.009999999776482582
-87.96289424318823,-211.3660167187918,-109.33592190420721,71.52,51,6400,False,32000,326,5,df13d0b31267433eb9ead51cda610938,2020-02-04_18-14-20,1580858060,5.63856053352356,29.7683744430542,23987,gammaumd5,10.70.51.83,29.7683744430542,32000,5,8,fc056a76,0,-110.66593825824869,5.311189232083656,-36.4453073014024,13.122980682466128,2.668606864606823,1.7450426665873393,95000,32000,1973.045,37.727,3817.554,71.015,15.099999999999998,25.400000000000002,0.0,0.013525780682643427,0.052857142857142866,0.03475814502223432,0.0625,4.999999873689376e-05,24.052588,-0.0018314415,24.112854,0.4894359,0.003916276,5.868173,0.009999999776482582
0.6602159591857273,-230.370425572386,-104.23301209400874,109.12,49,6400,False,38400,375,6,df13d0b31267433eb9ead51cda610938,2020-02-04_18-14-25,1580858065,5.6442365646362305,35.41261100769043,23987,gammaumd5,10.70.51.83,35.41261100769043,38400,6,8,fc056a76,0,-110.66593825824869,7.308285674468301,-34.74433736466958,13.14027660193556,2.6552044146843286,1.6976912985261325,114000,38400,1957.206,34.335,3796.945,60.437,15.257142857142856,25.400000000000002,0.0,0.013525780682643427,0.05,0.03475814502223432,0.03125,4.999999873689376e-05,24.22364,0.0007600842,24.281748,0.52419126,0.004051731,5.899501,0.009999999776482582
12.314878552220755,-246.936689590104,-99.85319331165402,123.82,49,6400,False,44800,424,7,df13d0b31267433eb9ead51cda610938,2020-02-04_18-14-31,1580858071,5.607580184936523,41.02019119262695,23987,gammaumd5,10.70.51.83,41.02019119262695,44800,7,8,fc056a76,0,-116.14716401455614,7.308285674468301,-33.284397770551344,13.143655264795534,2.6447159034405097,1.6678272637422926,133000,44800,1940.898,31.815,3782.79,53.352,15.085714285714287,25.400000000000002,0.0,0.013525780682643427,0.054285714285714284,0.03475814502223432,0.015625,4.999999873689376e-05,18.97678,-0.0023822659,19.038177,0.52526164,0.003493849,5.907257,0.009999999776482582
12.314878552220755,-246.936689590104,-99.89746279134648,123.32,50,6400,False,51200,474,8,df13d0b31267433eb9ead51cda610938,2020-02-04_18-14-37,1580858077,5.77839994430542,46.79859113693237,23987,gammaumd5,10.70.51.83,46.79859113693237,51200,8,8,fc056a76,0,-116.14716401455614,6.137964436008282,-33.29915426378216,13.163059303798843,2.6332143564276036,1.6485901790710427,152000,51200,1935.627,30.282,3783.582,48.62,14.375,25.4,0.0,0.013525780682643427,0.05625000000000001,0.03475814502223432,0.0078125,4.999999873689376e-05,21.080027,-0.0018526947,21.141119,0.5482199,0.0029224711,5.9262376,0.009999999776482582
5.785098816500977,-220.3787798536941,-95.92152830834034,132.57,49,6400,False,57600,523,9,df13d0b31267433eb9ead51cda610938,2020-02-04_18-14-43,1580858083,5.627823114395142,52.426414251327515,23987,gammaumd5,10.70.51.83,52.426414251327515,57600,9,8,fc056a76,0,-110.13536629849114,6.137964436008282,-31.973842769446783,13.200802911543798,2.6353015754472504,1.6298228915457518,171000,57600,1928.523,29.059,3773.233,44.278,15.242857142857146,25.400000000000002,0.0,0.013525780682643427,0.044285714285714296,0.03475814502223432,0.00390625,4.999999873689376e-05,19.152933,-0.0048170374,19.21746,0.54665893,0.0029465933,5.9721875,0.009999999776482582
20.232628744328387,-220.3787798536941,-92.90442477865844,132.53,45,6400,False,64000,568,10,df13d0b31267433eb9ead51cda610938,2020-02-04_18-14-48,1580858088,5.764095306396484,58.190509557724,23987,gammaumd5,10.70.51.83,58.190509557724,64000,10,8,fc056a76,0,-110.47459037570906,6.92540868061284,-30.968141592886145,13.257857502022935,2.6355409360679776,1.615175316683418,190000,64000,1931.32,27.798,3769.833,41.434,15.014285714285714,25.400000000000002,0.0,0.013525780682643427,0.05428571428571429,0.03475814502223432,0.001953125,4.999999873689376e-05,17.624819,-0.0017357417,17.686451,0.5644981,0.003646137,5.990472,0.009999999776482582
20.232628744328387,-218.30245223897512,-93.77560312340269,139.97,65,6400,False,70400,633,11,df13d0b31267433eb9ead51cda610938,2020-02-04_18-14-54,1580858094,5.6513636112213135,63.84187316894531,23987,gammaumd5,10.70.51.83,63.84187316894531,70400,11,8,fc056a76,0,-110.47459037570906,7.108454179872446,-31.258534374467562,13.292555207504078,2.636733443089199,1.6025826381867379,209000,70400,1865.357,19.174,3737.278,10.758,14.4875,25.4,0.0,0.013525780682643427,0.04875,0.03475814502223432,0.0009765625,4.999999873689376e-05,19.260689,-0.004024465,19.324621,0.5502363,0.0030747906,5.9907165,0.009999999776482582
14.282146592624471,-216.4391973188613,-94.2114139967505,132.52,45,6400,False,76800,678,12,df13d0b31267433eb9ead51cda610938,2020-02-04_18-15-00,1580858100,5.617897033691406,69.45977020263672,23987,gammaumd5,10.70.51.83,69.45977020263672,76800,12,8,fc056a76,0,-109.99488131872688,6.009139834980786,-31.403804665583497,13.315143740397914,2.6316588957375835,1.5954376042488123,228000,76800,1869.494,19.632,3734.822,10.779,15.257142857142856,25.400000000000002,0.0,0.013525780682643427,0.05,0.03475814502223432,0.00048828125,4.999999873689376e-05,18.350826,-0.0014610859,18.412012,0.59062064,0.0035486394,5.972628,0.009999999776482582
14.282146592624471,-219.32354183122513,-92.30541928217048,116.22,58,6400,False,83200,736,13,df13d0b31267433eb9ead51cda610938,2020-02-04_18-15-06,1580858106,5.7242350578308105,75.18400526046753,23987,gammaumd5,10.70.51.83,75.18400526046753,83200,13,8,fc056a76,0,-108.55899793282151,5.374434978545949,-30.768473094056827,13.327836873136976,2.6318258228183624,1.584730178292827,247000,83200,1871.893,19.161,3735.66,10.661,15.342857142857142,25.414285714285715,0.0,0.013525780682643427,0.05,0.03475814502223432,0.000244140625,4.999999873689376e-05,16.9286,-0.0037751303,16.992138,0.5662214,0.002529075,5.97622,0.009999999776482582
4.048401498701423,-219.32354183122513,-91.36256021945388,113.99,53,6400,False,89600,789,14,df13d0b31267433eb9ead51cda610938,2020-02-04_18-15-11,1580858111,5.659446716308594,80.84345197677612,23987,gammaumd5,10.70.51.83,80.84345197677612,89600,14,8,fc056a76,0,-108.13564014830627,7.1879862934971825,-30.45418673981796,13.332674505824798,2.631451484597102,1.5794209581618264,266000,89600,1870.775,18.602,3733.421,10.534,14.4,25.4375,0.0,0.013525780682643427,0.05,0.03475814502223432,0.0001220703125,4.999999873689376e-05,17.079187,-0.001469464,17.140406,0.53636426,0.0027334762,5.9745173,0.009999999776482582
5.302879864582785,-219.32354183122513,-93.36453892769408,114.1,39,6400,False,96000,828,15,df13d0b31267433eb9ead51cda610938,2020-02-04_18-15-17,1580858117,5.647225618362427,86.49067759513855,23987,gammaumd5,10.70.51.83,86.49067759513855,96000,15,8,fc056a76,0,-107.2070973077789,7.1879862934971825,-31.121512975898035,13.339582652184237,2.6361169991237072,1.5737750722423853,285000,96000,1870.555,18.803,3733.493,10.55,15.085714285714285,25.400000000000002,0.0,0.013525780682643427,0.055714285714285716,0.03475814502223432,6.103515625e-05,4.999999873689376e-05,14.476974,-0.0015865895,14.53821,0.5115505,0.003190767,5.96498,0.009999999776482582
