episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,evaluation/episode_reward_max,evaluation/episode_reward_min,evaluation/episode_reward_mean,evaluation/episode_len_mean,evaluation/episodes_this_iter,evaluation/policy_reward_min/policy_0,evaluation/policy_reward_min/policy_1,evaluation/policy_reward_min/policy_2,evaluation/policy_reward_max/policy_0,evaluation/policy_reward_max/policy_1,evaluation/policy_reward_max/policy_2,evaluation/policy_reward_mean/policy_0,evaluation/policy_reward_mean/policy_1,evaluation/policy_reward_mean/policy_2,evaluation/sampler_perf/mean_env_wait_ms,evaluation/sampler_perf/mean_processing_ms,evaluation/sampler_perf/mean_inference_ms
-6.5504881374072355,-123.9814140347298,-91.34283497000305,85.88235294117646,34,2560,False,1241600,16153,536,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-09-01,1589771341,1.8247010707855225,915.9128398895264,6815,gammaumd5,129.2.189.147,915.9128398895264,1241600,536,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,970,496128,1241600,649.935,125.904,34.955,85.608,14647.324,512.0,15.566666666666668,52.9,0.0,0.0,0.016666666666666666,0.055086668481713404,-94.62697533192114,-101.63725929986686,-98.13211731589399,106.5,2,-0.1460726479999721,0.3629241765011102,-101.854110828368,1.911721153107159,2.732253789824121,-99.27095027485242,0.8828242525535934,1.5475889831626155,-100.56253055161021,17.101874134676912,2.1409415569125736,8.626573526685082
1.9201550798024911,-117.49799016723411,-90.67688934475882,90.11111111111111,36,2560,False,1244160,16189,537,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-09-04,1589771344,1.8045599460601807,917.7173998355865,6815,gammaumd5,129.2.189.147,917.7173998355865,1244160,537,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,972,497152,1244160,654.37,117.737,34.653,77.146,14774.945,512.0,12.200000000000001,52.9,0.0,0.0,0.02,0.055086668481713404,-93.06375781353563,-95.76334359589966,-94.41355070471764,82.0,2,1.2065073226888927,2.2784975237057807,-99.24834844229433,2.761327649001032,2.7071480921003968,-98.53223355463706,1.9839174858449624,2.4928228079030887,-98.8902909984657,17.100019027432282,2.1390177509033004,8.624644740867023
-7.5430795459542495,-198.594506069785,-107.9093665001283,76.58064516129032,31,2560,False,1246720,16220,538,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-09-07,1589771347,1.7774920463562012,919.4948918819427,6815,gammaumd5,129.2.189.147,919.4948918819427,1246720,538,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,974,498176,1246720,651.272,116.725,34.372,78.231,14895.796,512.0,15.325000000000001,52.925,0.0,0.0,0.015000000000000001,0.055086668481713404,-84.07909169862978,-96.03372057364324,-90.0564061361365,81.5,2,0.12664299054691952,2.4570189539032654,-98.61738251809342,6.273357638623565,4.6781881977804005,-95.03063753503375,3.2000003145852425,3.567603575841833,-96.82401002656358,17.101853482208185,2.1468610889051822,8.623976018607538
-5.041227503679693,-196.785912088817,-100.07817145541776,77.02941176470588,34,2560,False,1249280,16254,539,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-09-09,1589771349,1.7940170764923096,921.2889089584351,6815,gammaumd5,129.2.189.147,921.2889089584351,1249280,539,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,976,499200,1249280,655.259,118.085,34.263,78.898,14943.331,512.0,16.7,53.0,0.0,0.0,0.013333333333333334,0.055086668481713404,-80.98889734246768,-82.69942733203062,-81.84416233724914,92.5,2,6.0192175384921285,6.491870831310123,-95.21051570183288,6.943692555651069,6.593950358219445,-94.5265402563382,6.481455047071599,6.542910594764784,-94.86852797908554,17.101853482208185,2.1468610889051822,8.623976018607538
-13.184518715832382,-193.82085460540839,-105.30075808592434,67.78947368421052,38,2560,False,1251840,16292,540,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-09-11,1589771351,1.794414758682251,923.0833237171173,6815,gammaumd5,129.2.189.147,923.0833237171173,1251840,540,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,978,500224,1251840,651.915,112.001,32.898,80.816,15563.28,512.0,15.25,53.0,0.0,0.0,0.01,0.055086668481713404,-93.15683247987181,-94.36525178630839,-93.93291894889747,77.33333333333333,3,1.736724361854911,2.338379283590861,-98.73221189683926,2.852902818704024,2.6302357486759576,-98.39769338521485,2.1240895672235616,2.527963773269825,-98.58497228939086,17.099233007058228,2.146530404592408,8.624022470179657
-1.5497429019305926,-114.08680457551964,-93.22500857342857,81.6875,32,2560,False,1254400,16324,541,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-09-14,1589771354,1.7235116958618164,924.8068354129791,6815,gammaumd5,129.2.189.147,924.8068354129791,1254400,541,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,980,501248,1254400,643.588,111.498,33.113,78.912,15462.081,512.0,14.475000000000001,53.0,0.0,0.0,0.0125,0.055086668481713404,-94.82109195133671,-98.29494064953178,-96.38847721298225,80.66666666666667,3,0.7245533240493387,-99.75467803515494,-100.13834678311832,2.7958381626910196,1.1188528095372021,2.6542088438291103,1.9332562422431583,-66.10520298820403,-32.216530467021386,17.094684909917795,2.1439441758530413,8.625190070450792
-22.767172439256683,-194.17549536377194,-103.32463885137258,71.90625,32,2560,False,1256960,16356,542,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-09-18,1589771358,1.7861135005950928,926.5929489135742,6815,gammaumd5,129.2.189.147,926.5929489135742,1256960,542,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,982,502272,1256960,640.752,111.69,33.154,79.827,15443.112,512.0,12.675,53.0,0.0,0.0,0.025,0.055086668481713404,-96.26111765834503,-109.25809096335433,-102.75960431084968,91.5,2,-5.513265277336664,-0.68718351198671,-103.05764217403097,2.216891443124041,0.6315548757556826,-99.10956397722475,-1.6481869171063117,-0.027814318115513714,-101.08360307562786,17.093498258962423,2.144623684793862,8.624005455947312
-8.072660304373137,-115.53584521519952,-98.32432432138792,73.73170731707317,41,2560,False,1259520,16397,543,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-09-20,1589771360,1.8140976428985596,928.4070465564728,6815,gammaumd5,129.2.189.147,928.4070465564728,1259520,543,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,984,503296,1259520,644.718,111.241,33.918,78.052,15095.081,512.0,16.96666666666667,53.0,0.0,0.0,0.013333333333333334,0.055086668481713404,-90.98480874509552,-100.07154315570367,-95.5281759503996,91.0,2,-101.86903997510672,-98.1029621285076,0.28799664159305394,3.519623817953587,1.5095001778099686,3.5985295654584917,-49.174708078576565,-48.296730975348815,1.9432631035257728,17.092182601819058,2.1450848945505223,8.625643356652207
-8.821928388206295,-115.37211478105746,-96.54037904039097,72.07692307692308,26,2560,False,1262080,16423,544,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-09-23,1589771363,1.8651039600372314,930.27215051651,6815,gammaumd5,129.2.189.147,930.27215051651,1262080,544,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,986,504320,1262080,649.238,112.853,33.896,77.103,15104.892,512.0,15.699999999999998,53.0,0.0,0.0,0.01,0.055086668481713404,-95.43428682140078,-111.00735362037085,-103.22082022088581,89.0,2,-104.50868693374409,-99.51534798330007,-5.500696294087298,2.684664001377918,-0.9979703925394787,1.3963971605213956,-50.91201146618309,-50.25665918791978,-2.0521495667829512,17.087416467478263,2.149124815242519,8.622324457984819
-2.5628366968594634,-208.66287914314307,-102.08233234334676,78.92857142857143,42,2560,False,1264640,16465,545,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-09-26,1589771366,1.8697621822357178,932.1419126987457,6815,gammaumd5,129.2.189.147,932.1419126987457,1264640,545,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,988,505344,1264640,658.765,111.261,33.702,77.044,15191.916,512.0,15.325,53.0,0.0,0.0,0.015000000000000001,0.055086668481713404,-94.51723859342746,-106.51308550382966,-100.07809085561894,75.33333333333333,3,0.6470152673621925,-101.40163642975192,-5.758464341439932,2.3989222701638937,-99.03590991604142,2.119749052450061,1.6012056621257191,-99.97430538300735,-1.7049911347373101,17.085973506500537,2.1498407765761374,8.623093697566306
-5.454754589824013,-114.62188239558601,-98.65774570076934,69.19444444444444,36,2560,False,1267200,16501,546,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-09-28,1589771368,1.7954537868499756,933.9373664855957,6815,gammaumd5,129.2.189.147,933.9373664855957,1267200,546,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,990,506368,1267200,665.673,112.186,32.725,78.036,15645.394,512.0,14.633333333333333,53.0,0.0,0.0,0.016666666666666666,0.055086668481713404,-88.74997104564684,-99.56621342082508,-93.78575130583097,82.0,3,0.21328631873863202,-100.5216460247369,0.7421462851731704,4.868435646096863,-97.74140019489764,4.122993503153943,2.565543414662694,-98.97820067147,2.6269059509763273,17.083211716688062,2.149296467227769,8.623074320940512
-90.04112616879866,-116.0431651184335,-102.84710294955634,65.3103448275862,29,2560,False,1269760,16530,547,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-09-31,1589771371,1.947160243988037,935.8845267295837,6815,gammaumd5,129.2.189.147,935.8845267295837,1269760,547,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,992,507392,1269760,658.705,128.262,33.121,84.051,15458.564,512.0,14.75,53.0,0.0,0.0,0.02,0.055086668481713404,-93.81641660258174,-101.13890800438824,-97.47766230348499,87.5,2,-98.71372096364698,-99.8997300527214,-3.2515108144531695,2.012332862786323,2.7461017597621904,2.1512026013030336,-48.35069405043033,-48.576814146479606,-0.5501541065750679,17.08208368974704,2.147709380474573,8.62312542210141
3.6355752712115574,-211.6881210876163,-95.95373234035085,82.16666666666667,36,2560,False,1272320,16566,548,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-09-34,1589771374,1.7809982299804688,937.6655249595642,6815,gammaumd5,129.2.189.147,937.6655249595642,1272320,548,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,994,508416,1272320,656.132,128.457,31.775,85.364,16113.177,512.0,11.299999999999999,53.0,0.0,0.0,0.016666666666666666,0.055086668481713404,-94.5718078261707,-101.62119990121576,-97.08901957469062,74.66666666666667,3,0.9272462377169433,-100.21207572395605,-2.336370414976656,3.5195450603496283,-98.76011498148245,2.259892382503793,1.9576543001199316,-99.34820606895828,0.30153219414771115,17.081681295520298,2.1490704480665537,8.62242767605572
-0.6756238304078721,-115.50299685262144,-97.40464424381875,75.05405405405405,37,2560,False,1274880,16603,549,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-09-37,1589771377,1.7777137756347656,939.443238735199,6815,gammaumd5,129.2.189.147,939.443238735199,1274880,549,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,996,509440,1274880,650.791,126.971,31.793,85.627,16104.416,512.0,17.400000000000002,53.0,0.0,0.0,0.01,0.055086668481713404,-91.46686396421867,-92.79952032002622,-92.13319214212245,86.5,2,3.0826511230940596,-98.40033082749385,2.5013858313516977,3.0994246761159303,-98.14913102922341,3.5996159419106917,3.091037899604995,-98.27473092835862,3.0505008866311947,17.074337816988265,2.1472840959139945,8.621407070059009
-3.6942021215800196,-214.80915184738114,-105.39224971589833,71.16216216216216,37,2560,False,1277440,16640,550,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-09-40,1589771380,1.9145448207855225,941.3577835559845,6815,gammaumd5,129.2.189.147,941.3577835559845,1277440,550,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,998,510464,1277440,645.171,133.446,33.428,86.733,15316.708,512.0,15.875,53.0,0.0,0.0,0.0125,0.055086668481713404,-89.39923645346425,-194.4420681826305,-125.97711895390724,73.0,3,1.719272573788956,-98.20358473753247,-98.7451003411164,4.480497339973226,2.890065668616444,2.394259938116491,2.6936844970720486,-64.29725682929468,-64.37354662168461,17.07293330959175,2.146908210187129,8.621268173762967
-13.757762476336225,-117.83868564292791,-99.81320922261636,71.82857142857142,35,2560,False,1280000,16675,551,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-09-43,1589771383,1.9517858028411865,943.3095693588257,6815,gammaumd5,129.2.189.147,943.3095693588257,1280000,551,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,1000,511488,1280000,644.452,142.906,34.217,92.752,14963.208,512.0,13.45,53.0,0.0,0.0,0.015000000000000001,0.055086668481713404,-83.99497474101373,-91.18936830013992,-87.59217152057683,87.5,2,3.6212043881726714,-97.441773490437,2.631200802124411,6.509129799980045,-95.74272506606455,5.238620525070772,5.065167094076358,-96.59224927825078,3.9349106635975915,17.07622505281097,2.1466873650740914,8.622746981340361
-91.68713263748214,-220.29711831221357,-108.59392073136779,66.3076923076923,39,2560,False,1282560,16714,552,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-09-45,1589771385,1.836043119430542,945.1456124782562,6815,gammaumd5,129.2.189.147,945.1456124782562,1282560,552,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,1002,512512,1282560,654.65,127.708,34.214,86.256,14964.845,512.0,14.966666666666669,53.0,0.0,0.0,0.016666666666666666,0.055086668481713404,-82.2063797232695,-86.47417711163871,-84.3402784174541,91.0,2,5.356270195683464,-96.35257876501419,4.522131457692012,6.614775407438472,-95.4731405513982,6.651985420690224,5.985522801560968,-95.9128596582062,5.587058439191118,17.074800582931953,2.1496196112235273,8.620095813449742
-14.283584690419971,-135.29500156710859,-99.13876206823625,71.29411764705883,34,2560,False,1285120,16748,553,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-09-48,1589771388,1.7976398468017578,946.943252325058,6815,gammaumd5,129.2.189.147,946.943252325058,1285120,553,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,1004,513536,1285120,653.872,127.159,34.909,86.639,14666.901,512.0,13.9,53.0,0.0,0.0,0.013333333333333334,0.055086668481713404,-91.12906947825104,-200.20433551678434,-127.62117544282228,84.33333333333333,3,-0.7416895270192398,-99.47320134433298,-99.98944464543214,3.6089941444806755,-97.29649100406095,3.6113542193391623,1.99017391586676,-98.33812834376779,-31.273221014921248,17.069045493387005,2.1485297427110885,8.61949374256949
9.544757264200598,-225.14329802454446,-103.76196453173532,70.0,33,2560,False,1287680,16781,554,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-09-51,1589771391,1.907768726348877,948.8510210514069,6815,gammaumd5,129.2.189.147,948.8510210514069,1287680,554,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,1006,514560,1287680,656.766,134.175,35.247,88.528,14525.915,512.0,15.549999999999999,53.0,0.0,0.0,0.015000000000000001,0.055086668481713404,-89.12320469273254,-202.026086775586,-128.18819607902938,77.33333333333333,3,-0.895857888584338,-100.25567047608396,-100.87455841091773,3.7958651687949896,-97.56536821369082,4.646298352163285,1.8952545328841832,-98.61321782507002,-31.470232786843557,17.069834035034926,2.1486387810247582,8.619645264031266
-13.685563388513408,-113.61961817601697,-98.13758602560847,74.95833333333333,24,2560,False,1290240,16805,555,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-09-54,1589771394,1.789243221282959,950.6402642726898,6815,gammaumd5,129.2.189.147,950.6402642726898,1290240,555,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,1008,515584,1290240,654.522,127.165,34.788,86.531,14717.824,512.0,13.866666666666667,52.96666666666667,0.0,0.0,0.016666666666666666,0.055086668481713404,-84.29041452193633,-87.92275990522468,-86.1065872135805,90.5,2,5.039475658986092,-97.22849699102032,4.26626142680955,5.970226730142407,-96.18492162421656,5.924280372137822,5.5048511945642495,-96.70670930761844,5.095270899473686,17.065045775345126,2.14710070945291,8.618806714920732
0.744507717201472,-209.03676160797477,-104.370444638174,78.82051282051282,39,2560,False,1292800,16844,556,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-09-57,1589771397,1.8959870338439941,952.5362513065338,6815,gammaumd5,129.2.189.147,952.5362513065338,1292800,556,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,1010,516608,1292800,645.806,123.754,39.828,87.106,12855.419,512.0,14.35,53.0,0.0,0.0,0.015000000000000001,0.055086668481713404,-89.27233890793286,-93.41106118122116,-91.34170004457701,80.5,2,3.2791960951096044,-99.039638667445,-97.40670618228614,4.9137978781946,3.2205693961586803,2.3493813911142425,4.096496986652102,-47.90953463564316,-47.528662395585954,17.06371868859894,2.14743028816873,8.617182296774775
2.852473364910111,-205.55485153989866,-95.49286648682929,81.97619047619048,42,2560,False,1295360,16886,557,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-09-59,1589771399,1.9582440853118896,954.4944953918457,6815,gammaumd5,129.2.189.147,954.4944953918457,1295360,557,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,1012,517632,1295360,643.975,131.24,39.635,94.295,12917.739,512.0,16.166666666666668,53.0,0.0,0.0,0.013333333333333334,0.055086668481713404,-89.44941579550505,-98.92697519971989,-93.27316120973167,85.66666666666667,3,1.8810966110322624,-100.27645379770547,-0.5316180130466819,4.303257504710928,-98.00701309018768,4.254339789971709,3.2862478185238095,-98.97715605629816,2.417747028042664,17.060849388446123,2.1463573174733326,8.615984110496528
-3.32381506823004,-126.67505365330727,-97.62212140126891,73.43333333333334,30,2560,False,1297920,16916,558,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-10-02,1589771402,1.7490136623382568,956.243509054184,6815,gammaumd5,129.2.189.147,956.243509054184,1297920,558,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,1014,518656,1297920,642.32,131.253,39.729,93.075,12887.327,512.0,12.266666666666666,53.0,0.0,0.0,0.02,0.055086668481713404,-92.05826931050981,-98.30719745275567,-95.18273338163274,86.0,2,1.3050437861432584,-100.52858939246897,0.9163481535700413,3.2419107734070423,-98.81367864591692,3.5134985620000663,2.2734772797751504,-99.67113401919295,2.214923357785054,17.059140973094184,2.1456698122065996,8.617726525070237
-93.38033560011536,-202.0182055500336,-111.72231960565806,67.29268292682927,41,2560,False,1300480,16957,559,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-10-05,1589771405,1.9513957500457764,958.1949048042297,6815,gammaumd5,129.2.189.147,958.1949048042297,1300480,559,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,1016,519680,1300480,635.512,132.198,44.651,98.352,11466.762,512.0,16.299999999999997,53.0,0.0,0.0,0.0125,0.055086668481713404,-91.55613573105074,-97.53829073836097,-94.54721323470585,93.0,2,2.3615993792967203,-99.92723772061679,-98.11082703899592,3.4360043259803206,3.1186869819648564,0.027347602959096662,2.8988018526385204,-48.404275369325966,-49.04173971801841,17.056242231455037,2.144628134844296,8.617017987883944
-86.42114599072376,-202.11208557058126,-104.86239780043917,66.11428571428571,35,2560,False,1303040,16992,560,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-10-08,1589771408,1.7937428951263428,959.9886476993561,6815,gammaumd5,129.2.189.147,959.9886476993561,1303040,560,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,1018,520704,1303040,634.581,133.507,44.444,98.471,11520.001,512.0,14.766666666666666,53.0,0.0,0.0,0.02333333333333333,0.055086668481713404,-92.62325404840523,-194.65206058975312,-143.63765731907918,89.0,2,3.151404829152547,-98.9761344313932,-98.82733098751245,3.3187437905774715,2.701559185360864,-98.64355702434356,3.235074309865009,-48.13728762301617,-98.735444005928,17.055428997232806,2.1450954482526927,8.619272908817441
3.9312632498331297,-214.37386008328758,-100.6110844421511,81.1,30,2560,False,1305600,17022,561,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-10-10,1589771410,1.7492344379425049,961.7378821372986,6815,gammaumd5,129.2.189.147,961.7378821372986,1305600,561,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,1020,521728,1305600,639.383,127.524,39.756,90.157,12878.555,512.0,13.766666666666666,53.0,0.0,0.0,0.016666666666666666,0.055086668481713404,-99.56096039339901,-106.5146097119432,-103.0377850526711,99.5,2,-0.9893858963623643,-2.273296871688217,-103.25192694389261,0.8107021537919792,0.9001389267699125,-101.2718014739609,-0.08934187128519255,-0.6865789724591522,-102.26186420892677,17.052024259073853,2.1412953743889744,8.6189091555741
-13.661915920907646,-210.37570819910616,-104.62824160537865,74.94594594594595,37,2560,False,1308160,17059,562,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-10-14,1589771414,1.9932324886322021,963.7311146259308,6815,gammaumd5,129.2.189.147,963.7311146259308,1308160,562,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,1022,522752,1308160,643.031,127.288,39.739,89.477,12884.227,512.0,13.7,53.0,0.0,0.0,0.014000000000000002,0.05508666848171341,-85.38596252212302,-107.54500687494875,-96.46548469853589,113.0,2,-0.9828308303064404,-3.031141976515457,-103.53103406812686,5.49786760549371,5.53728488933605,-96.42111501695278,2.2575183875936347,1.2530714564102965,-99.97607454253982,17.050062513792987,2.141136427755498,8.616171414383462
-15.40954556665384,-112.73069056449461,-98.77259930529544,74.5625,32,2560,False,1310720,17091,563,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-10-17,1589771417,1.855705976486206,965.586820602417,6815,gammaumd5,129.2.189.147,965.586820602417,1310720,563,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,1024,523776,1310720,643.531,135.869,39.484,90.992,12967.387,512.0,15.299999999999999,53.0,0.0,0.0,0.02,0.055086668481713404,-101.30263357004151,-105.16463676583955,-103.23363516794052,91.0,2,-102.1997369028007,-1.7155065088688133,-102.69348569835226,-0.7556445586184708,-0.06936118293864268,0.9664645156978295,-51.47769073070958,-0.892433845903728,-50.86351059132721,17.049967611150933,2.1414664155734027,8.615009712960731
-7.121593751246117,-119.33348594955169,-101.46835232189187,74.5,32,2560,False,1313280,17123,564,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-10-19,1589771419,1.8964717388153076,967.4832923412323,6815,gammaumd5,129.2.189.147,967.4832923412323,1313280,564,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,1026,524800,1313280,648.659,137.772,34.04,84.412,15041.213,512.0,15.666666666666666,53.0,0.0,0.0,0.016666666666666666,0.055086668481713404,-2.3422648331616145,-237.46270970953628,-119.90248727134895,169.5,2,-11.346325341689713,-107.68629132475084,-118.43009304309575,0.3293400706412868,-1.6181163832855745,-1.0534885205173268,-5.508492635524213,-54.65220385401821,-59.74179078180654,17.046318138149424,2.140028476715088,8.613613289846501
-1.9975393691565984,-192.7814725076314,-103.58715276842423,75.55172413793103,29,2560,False,1315840,17152,565,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-10-22,1589771422,1.9557294845581055,969.4390218257904,6815,gammaumd5,129.2.189.147,969.4390218257904,1315840,565,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,1028,525824,1315840,651.551,144.012,34.285,90.553,14933.635,512.0,13.25,53.0,0.0,0.0,0.0225,0.055086668481713404,-98.96574889635669,-120.30708835557743,-109.63641862596705,84.5,2,-108.9130717870624,-6.701774085483827,-100.46983861007418,1.0055446474191996,0.4985450662982913,-4.692242483031201,-53.953763569821604,-3.1016145095927676,-52.581040546552686,17.047110473297927,2.1400951775661934,8.610789636312473
-10.508607269264758,-118.87295768596232,-94.16886128076918,86.85714285714286,28,2560,False,1318400,17180,566,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-10-25,1589771425,1.8510136604309082,971.2900354862213,6815,gammaumd5,129.2.189.147,971.2900354862213,1318400,566,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,1030,526848,1318400,657.925,144.745,34.303,94.316,14925.757,512.0,14.933333333333332,53.0,0.0,0.0,0.013333333333333334,0.055086668481713404,-106.14454108336943,-117.58596811210738,-110.81557408270118,81.0,3,-107.75049043741699,-5.756828493128225,-103.23241620340076,-0.3032325850023625,-2.60889229496631,-4.07864918156217,-37.00239451441707,-3.6676369917372065,-70.1455425765469,17.04482343324028,2.1452021342487884,8.609277752561384
-10.373893701238572,-218.41410540742797,-106.61762157600218,82.63333333333334,30,2560,False,1320960,17210,567,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-10-27,1589771427,1.8291676044464111,973.1192030906677,6815,gammaumd5,129.2.189.147,973.1192030906677,1320960,567,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,1032,527872,1320960,654.951,137.415,34.607,88.715,14794.815,512.0,15.733333333333334,53.0,0.0,0.0,0.016666666666666666,0.055086668481713404,-100.27966633951291,-104.70309202512726,-101.8198902120348,67.33333333333333,3,-0.349909032772608,-1.9411403765746726,-102.46354088753772,0.4537415866119119,0.4049775598881098,-100.06889042033194,-0.06485940239185577,-0.4656765676983146,-101.28935424194465,17.03876203049154,2.1444036120530177,8.608670260415412
1.2174094868823815,-119.61321745207536,-93.61290599455543,83.96551724137932,29,2560,False,1323520,17239,568,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-10-30,1589771430,1.7628445625305176,974.8820476531982,6815,gammaumd5,129.2.189.147,974.8820476531982,1323520,568,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,1034,528896,1323520,653.271,129.503,34.872,87.649,14682.203,512.0,11.4,53.0,0.0,0.0,0.02666666666666667,0.055086668481713404,-99.87964848801494,-101.96782448189335,-100.92373648495413,86.5,2,-0.8140193693495092,-0.09502437175251544,-101.1737712576675,0.6004426025319844,0.019966145123660795,-100.3850667187944,-0.1067883834087624,-0.03752911331442732,-100.77941898823096,17.034021119568493,2.143294165260826,8.607927377881962
0.3192789894528545,-200.3780844770372,-98.32129656850094,79.91428571428571,35,2560,False,1326080,17274,569,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-10-33,1589771433,1.776082992553711,976.658130645752,6815,gammaumd5,129.2.189.147,976.658130645752,1326080,569,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,1036,529920,1326080,651.394,118.8,34.913,88.813,14665.158,512.0,16.625,53.0,0.0,0.0,0.015000000000000001,0.055086668481713404,-94.60151583235711,-99.79527758061886,-97.19839670648798,84.5,2,0.3396489840621726,0.6585787885511891,-100.79350535323222,2.637501419754699,2.786357930395752,-100.02537518250756,1.4885752019084357,1.7224683594734707,-100.40944026786988,17.03283946607366,2.1428344136509816,8.608430624008179
16.1774181118235,-196.2245300023351,-90.78823708156622,89.32142857142857,28,2560,False,1328640,17302,570,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-10-36,1589771436,1.8175394535064697,978.4756700992584,6815,gammaumd5,129.2.189.147,978.4756700992584,1328640,570,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,1038,530944,1328640,652.125,111.031,34.873,83.264,14681.972,512.0,14.5,53.0,0.0,0.0,0.02333333333333333,0.055086668481713404,-78.46930567384697,-105.07047262135893,-91.76988914760295,103.5,2,-3.0027142065422012,0.25402139957683545,-102.32177981439358,6.941095045069233,8.313539985567331,-93.72394070448354,1.9691904192635157,4.283780692572083,-98.02286025943856,17.029488634598287,2.1453332602147603,8.607476700647295
