0.000000000000000000e+00,-5.260299625468164919e+01
4.156275976724854360e+01,-5.433333333333333570e+01
8.312551953449708719e+01,-5.721722846441947752e+01
1.246882793017456379e+02,-5.952434456928838813e+01
1.662510390689941744e+02,-6.067790262172284343e+01
2.078137988362427109e+02,-6.211985018726591790e+01
2.493765586034912758e+02,-6.327340823970037320e+01
2.909393183707397839e+02,-6.327340823970037320e+01
3.325020781379883488e+02,-5.750561797752808957e+01
3.740648379052369137e+02,-5.144943820224719389e+01
4.156275976724854218e+02,-5.087265917602996268e+01
4.571903574397339867e+02,-5.029588014981273147e+01
4.987531172069825516e+02,-4.798876404494382086e+01
5.403158769742310596e+02,-4.423970037453183579e+01
5.818786367414795677e+02,-4.077902621722846277e+01
6.234413965087281895e+02,-3.702996254681647770e+01
6.650041562759766975e+02,-3.501123595505617914e+01
7.065669160432252056e+02,-3.789513108614232095e+01
7.481296758104738274e+02,-3.328089887640449263e+01
7.896924355777223354e+02,-2.837827715355805225e+01
8.312551953449708435e+02,-2.578277153558052603e+01
8.728179551122194653e+02,-2.837827715355805225e+01
9.143807148794679733e+02,-3.356928838951310468e+01
9.559434746467164814e+02,-2.837827715355805225e+01
9.975062344139651032e+02,-2.318726591760299627e+01
1.039068994181213611e+03,-1.886142322097378354e+01
1.080631753948462119e+03,-1.597752808988763995e+01
1.122194513715710627e+03,-1.424719101123595522e+01
1.163757273482959135e+03,-1.453558052434456904e+01
1.205320033250207871e+03,-1.511235955056179847e+01
1.246882793017456379e+03,-1.568913857677902612e+01
1.288445552784704887e+03,-2.059176029962546650e+01
1.330008312551953395e+03,-2.376404494382022392e+01
1.371571072319201903e+03,-2.693632958801498134e+01
1.413133832086450411e+03,-3.328089887640449263e+01
1.454696591853698919e+03,-3.962546816479400746e+01
1.496259351620947655e+03,-3.472284644194756709e+01
1.537822111388196163e+03,-3.183895131086142172e+01
1.579384871155444671e+03,-3.299250936329588058e+01
1.620947630922693179e+03,-3.529962546816479119e+01
1.662510390689941687e+03,-3.760674157303370890e+01
1.704073150457190195e+03,-3.674157303370786565e+01
1.745635910224438931e+03,-3.818352059925093300e+01
1.787198669991687439e+03,-4.308614232209738049e+01
1.828761429758935947e+03,-4.971910112359550737e+01
1.870324189526184455e+03,-4.366292134831460459e+01
1.911886949293432963e+03,-4.049063670411985072e+01
1.953449709060681471e+03,-3.991385767790261951e+01
1.995012468827930206e+03,-3.933707865168539541e+01
2.036575228595178714e+03,-3.904868913857677626e+01
2.078137988362427222e+03,-3.876029962546816421e+01
2.119700748129675503e+03,-3.847191011235955216e+01
2.161263507896924239e+03,-3.818352059925093300e+01
2.202826267664172974e+03,-5.865917602996254487e+01
2.244389027431421255e+03,-7.509737827715355252e+01
2.285951787198669990e+03,-7.365543071161049227e+01
2.327514546965918271e+03,-7.653932584269662698e+01
2.369077306733167006e+03,-7.942322097378277590e+01
2.410640066500415742e+03,-8.000000000000000000e+01
2.452202826267664022e+03,-7.077153558052434335e+01
2.493765586034912758e+03,-5.029588014981273147e+01
2.535328345802161039e+03,-3.962546816479400746e+01
2.576891105569409774e+03,-3.558801498127341034e+01
2.618453865336658055e+03,-2.837827715355805225e+01
2.660016625103906790e+03,-2.116853932584269771e+01
2.701579384871155526e+03,-1.395880149812734139e+01
2.743142144638403806e+03,-1.020973782771535454e+01
2.784704904405652542e+03,-1.020973782771535454e+01
2.826267664172900822e+03,-1.020973782771535454e+01
2.867830423940149558e+03,-1.424719101123595522e+01
2.909393183707397839e+03,-2.174531835205992536e+01
2.950955943474646574e+03,-2.953183520599251111e+01
2.992518703241895309e+03,-3.702996254681647770e+01
3.034081463009143590e+03,-4.481647940074906700e+01
3.075644222776392326e+03,-5.231460674157303714e+01
3.117206982543640606e+03,-5.635205992509363426e+01
3.158769742310889342e+03,-5.692883895131085836e+01
3.200332502078138077e+03,-5.721722846441947752e+01
3.241895261845386358e+03,-5.779400749063670162e+01
3.283458021612635093e+03,-5.635205992509363426e+01
3.325020781379883374e+03,-5.721722846441947752e+01
3.366583541147132109e+03,-5.894756554307116403e+01
3.408146300914380390e+03,-5.808239700374532077e+01
