episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1
nan,nan,nan,nan,0,1280,False,1280,0,1,aa89d753113c46089cfc483fd49ce1a3,2020-06-04_12-41-29,1591288889,5.633948087692261,5.633948087692261,2254,prophet,129.2.189.146,5.633948087692261,1280,1,8,36f321cc,0,1.0,1.0,1,0,1280,5318.634,nan,nan,299.943,0.0,nan,39.599999999999994,69.9375,0.0,8.946144211844694e-05,0.00125,0.047065139584824625
-94.17404054105282,-112.77648171805778,-105.55414333344541,54.22222222222222,18,2560,False,3840,18,2,aa89d753113c46089cfc483fd49ce1a3,2020-06-04_12-41-30,1591288890,1.0989203453063965,6.732868432998657,2254,prophet,129.2.189.146,6.732868432998657,3840,2,8,36f321cc,0,1.0,1.0,3,0,3840,2121.205,nan,nan,106.284,0.0,nan,32.55,71.05,0.0,8.946144211844694e-05,0.005,0.047065139584824625
-87.50787450908683,-217.45301215397194,-113.06194954737204,69.10526315789474,39,2560,False,6400,57,3,aa89d753113c46089cfc483fd49ce1a3,2020-06-04_12-41-32,1591288892,1.5501782894134521,8.28304672241211,2254,prophet,129.2.189.146,8.28304672241211,6400,3,8,36f321cc,0,1.0,1.0,5,512,6400,1495.418,51.163,348.003,67.088,1471.253,512.0,32.1,71.19999999999999,0.0,8.946144211844694e-05,0.0,0.04894416607015033
-87.50787450908683,-231.85572032560594,-119.91595804435448,69.04255319148936,37,2560,False,8960,94,4,aa89d753113c46089cfc483fd49ce1a3,2020-06-04_12-41-33,1591288893,1.576533317565918,9.859580039978027,2254,prophet,129.2.189.146,9.859580039978027,8960,4,8,36f321cc,0,1.0,1.0,7,1536,8960,1255.383,57.491,151.068,50.682,3389.203,512.0,32.8,71.35,0.0,8.946144211844694e-05,0.005,0.05100214745884037
-87.50787450908683,-231.85572032560594,-123.7230480424012,74.22,24,2560,False,11520,118,5,aa89d753113c46089cfc483fd49ce1a3,2020-06-04_12-41-35,1591288895,1.4808518886566162,11.340431928634644,2254,prophet,129.2.189.146,11.340431928634644,11520,5,8,36f321cc,0,1.0,1.0,9,2560,11520,1111.139,55.677,114.137,41.538,4485.851,512.0,32.0,71.4,0.0,8.946144211844694e-05,0.005,0.05100214745884037
-87.50787450908683,-231.85572032560594,-123.97869413228007,75.42,3,2560,False,14080,121,6,aa89d753113c46089cfc483fd49ce1a3,2020-06-04_12-41-36,1591288896,1.6333935260772705,12.973825454711914,2254,prophet,129.2.189.146,12.973825454711914,14080,6,8,36f321cc,0,1.0,1.0,11,3584,14080,604.869,54.02,99.643,9.355,5138.348,512.0,33.35,71.4,0.0,8.946144211844694e-05,0.005,0.05100214745884037
-87.50787450908683,-305.4811841128394,-127.71025325397262,76.19,3,2560,False,16640,124,7,aa89d753113c46089cfc483fd49ce1a3,2020-06-04_12-41-38,1591288898,1.493901014328003,14.467726469039917,2254,prophet,129.2.189.146,14.467726469039917,16640,7,8,36f321cc,0,1.0,1.0,13,4608,16640,624.143,55.791,88.008,9.161,5817.679,512.0,32.8,71.5,0.0,8.946144211844694e-05,0.0,0.05100214745884037
-87.50787450908683,-305.4811841128394,-127.31746650249464,77.66,4,2560,False,19200,128,8,aa89d753113c46089cfc483fd49ce1a3,2020-06-04_12-41-39,1591288899,1.50240159034729,15.970128059387207,2254,prophet,129.2.189.146,15.970128059387207,19200,8,8,36f321cc,0,1.0,1.0,15,5632,19200,638.004,57.604,53.328,9.22,9601.035,512.0,33.599999999999994,71.5,0.0,8.946144211844694e-05,0.0,0.05100214745884037
-91.28517009527422,-305.4811841128394,-131.29377096307232,85.3,7,2560,False,21760,135,9,aa89d753113c46089cfc483fd49ce1a3,2020-06-04_12-41-41,1591288901,1.4150481224060059,17.385176181793213,2254,prophet,129.2.189.146,17.385176181793213,21760,9,8,36f321cc,0,1.0,1.0,17,6656,21760,624.951,53.771,54.5,8.805,9394.482,512.0,33.1,71.5,0.0,8.946144211844694e-05,0.01,0.05100214745884037
-91.28517009527422,-305.4811841128394,-132.48857043546857,85.89,4,2560,False,24320,139,10,aa89d753113c46089cfc483fd49ce1a3,2020-06-04_12-41-42,1591288902,1.4220037460327148,18.807179927825928,2254,prophet,129.2.189.146,18.807179927825928,24320,10,8,36f321cc,0,1.0,1.0,19,7680,24320,622.946,51.391,53.368,8.721,9593.675,512.0,27.45,71.55,0.0,8.946144211844694e-05,0.01,0.05100214745884037
