episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/sample_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner/policy_0/cur_lr,info/learner/policy_0/policy_loss,info/learner/policy_0/policy_entropy,info/learner/policy_0/var_gnorm,info/learner/policy_0/vf_loss,info/learner/policy_0/grad_gnorm,info/learner/policy_0/vf_explained_var,info/learner/policy_1/cur_lr,info/learner/policy_1/policy_loss,info/learner/policy_1/policy_entropy,info/learner/policy_1/var_gnorm,info/learner/policy_1/vf_loss,info/learner/policy_1/grad_gnorm,info/learner/policy_1/vf_explained_var,info/learner/policy_2/cur_lr,info/learner/policy_2/policy_loss,info/learner/policy_2/policy_entropy,info/learner/policy_2/var_gnorm,info/learner/policy_2/vf_loss,info/learner/policy_2/grad_gnorm,info/learner/policy_2/vf_explained_var
7.470234087435529,-236.88380355690606,-106.7857415948776,100.36021505376344,186,20480,False,203520,2053,11,ca14b0c294104a518cef9269b4210976,2020-05-17_14-26-07,1589725567,10.648622512817383,116.10346961021423,27352,gammaumd5,129.2.189.147,116.10346961021423,203520,11,8,0d588064,0,203520,203520,620.882,25.316,17.355,50560.624,2061.585,1280.0,47.15714285714286,48.34999999999999,0.0,0.0,0.009999999999999998,0.06842726200199656,0.0006935935816727579,4519.068,6346.7065,20.889362,1754.0173,39.999996,0.41537583,0.0006935935816727579,35270.453,29702.295,21.567661,74366.516,40.0,-0.0018516779,0.0006935935816727579,-22578.398,17993.785,21.532848,156104.9,40.0,0.15241969
10.15668472694233,-378.6282818506006,-104.81634947451376,97.36363636363636,231,19200,False,222720,2284,12,ca14b0c294104a518cef9269b4210976,2020-05-17_14-26-17,1589725577,10.156287431716919,126.25975704193115,27352,gammaumd5,129.2.189.147,126.25975704193115,222720,12,8,0d588064,0,222720,222720,634.56,25.69,18.439,49824.497,2017.145,1280.0,47.457142857142856,48.50714285714286,0.0,0.0,0.010714285714285714,0.06842726200199656,0.0006928768125362694,-26170.895,6477.0557,20.88668,292859.06,39.999996,-0.0065978765,0.0006928768125362694,-33171.695,32097.041,21.77258,205374.4,40.0,0.14476955,0.0006928768125362694,725.8418,16981.883,21.723726,272191.34,40.0,0.10661399
-5.216710785403862,-395.1972997921985,-105.13258899309102,63.658792650918635,381,20480,False,243200,2665,13,ca14b0c294104a518cef9269b4210976,2020-05-17_14-26-28,1589725588,10.455357551574707,136.71511459350586,27352,gammaumd5,129.2.189.147,136.71511459350586,243200,13,8,0d588064,0,243200,243200,593.327,28.188,18.386,45408.642,2157.328,1280.0,47.092307692307706,48.66923076923078,0.0,0.0,0.010769230769230769,0.06842726200199656,0.0006922048050910234,-103291.91,5575.0947,21.02603,1053017.0,40.0,-0.03092289,0.0006922048050910234,81518.96,23988.797,21.853724,21891.023,39.999996,-0.12275922,0.0006922048050910234,63247.266,16222.673,21.863394,170947.53,40.0,0.1076867
-94.70691182278094,-211.2112635811791,-105.6865789998608,46.75288683602771,433,20480,False,263680,3098,14,ca14b0c294104a518cef9269b4210976,2020-05-17_14-26-38,1589725598,10.421581745147705,147.13669633865356,27352,gammaumd5,129.2.189.147,147.13669633865356,263680,14,8,0d588064,0,263680,263680,601.7,24.887,21.207,51433.334,2127.304,1280.0,48.37857142857142,48.83571428571428,0.0,0.0,0.009999999999999998,0.06842726200199656,0.0006914879777468741,-50040.688,6420.7383,21.24043,547960.6,40.0,-0.059923768,0.0006914879777468741,-16857.06,16295.425,21.886597,59359.047,40.000004,0.17478132,0.0006914879777468741,-1048.2017,13505.394,21.77063,122682.07,40.0,0.13020164
-91.4916305805091,-201.61441043321975,-105.17726718435175,46.578828828828826,444,20480,False,284160,3542,15,ca14b0c294104a518cef9269b4210976,2020-05-17_14-26-49,1589725609,10.599928140640259,157.73662447929382,27352,gammaumd5,129.2.189.147,157.73662447929382,284160,15,8,0d588064,0,284160,284160,613.11,24.423,18.044,52410.374,2087.716,1280.0,47.59285714285714,49.01428571428572,0.0,0.0,0.009999999999999998,0.06842726200199656,0.0006907712086103857,-84655.26,6694.479,21.389894,711723.1,40.0,-0.06586492,0.0006907712086103857,-35754.508,16917.453,22.058388,114032.36,40.0,0.17314267,0.0006907712086103857,6561.6743,10951.234,21.670696,1637.4974,40.0,0.23304069
-91.92576189851391,-219.08890411793251,-106.30348962122865,48.529411764705884,391,20480,False,304640,3933,16,ca14b0c294104a518cef9269b4210976,2020-05-17_14-26-59,1589725619,10.428163528442383,168.1647880077362,27352,gammaumd5,129.2.189.147,168.1647880077362,304640,16,8,0d588064,0,304640,304640,600.746,24.247,21.924,52790.913,2130.683,1280.0,47.530769230769224,49.16923076923078,0.0,0.0,0.010769230769230769,0.06842726200199656,0.0006900543812662363,-1996.0908,7102.857,21.516733,184159.38,40.0,0.07981944,0.0006900543812662363,-102099.14,16090.922,22.21036,197628.5,40.0,0.2512555,0.0006900543812662363,-25127.883,10543.882,21.649492,132352.75,40.000004,0.057019174
-82.16633635247126,-318.3368916467298,-116.11192066893052,83.56060606060606,132,20480,False,325120,4065,17,ca14b0c294104a518cef9269b4210976,2020-05-17_14-27-10,1589725630,10.584460496902466,178.74924850463867,27352,gammaumd5,129.2.189.147,178.74924850463867,325120,17,8,0d588064,0,325120,325120,613.747,25.353,19.205,50487.497,2085.55,1280.0,47.55714285714286,49.32857142857142,0.0,0.0,0.009999999999999998,0.06842726200199656,0.0006893376121297479,15719.6455,7014.007,21.539501,21011.766,39.999996,0.0671953,0.0006893376121297479,-67993.05,20885.832,22.611044,127530.44,39.999996,0.34009707,0.0006893376121297479,-7891.304,11191.317,21.761913,39721.316,40.0,0.19699305
21.580415076343343,-376.6874475777149,-98.2832666987623,212.49,83,19200,False,344320,4148,18,ca14b0c294104a518cef9269b4210976,2020-05-17_14-27-20,1589725640,10.156121730804443,188.90537023544312,27352,gammaumd5,129.2.189.147,188.90537023544312,344320,18,8,0d588064,0,344320,344320,633.117,28.442,19.739,45004.205,2021.743,1280.0,47.82142857142856,49.49285714285715,0.0,0.0,0.010714285714285714,0.06842726200199656,0.0006886207847855985,5464.754,7442.8145,21.494429,47343.383,40.0,0.027591705,0.0006886207847855985,60415.086,25843.844,23.006695,61077.55,39.999996,0.13774568,0.0006886207847855985,-22607.07,12281.758,21.880585,81594.06,40.0,0.3416413
21.580415076343343,-328.25388200348243,-105.5945530102955,238.31,81,20480,False,364800,4229,19,ca14b0c294104a518cef9269b4210976,2020-05-17_14-27-31,1589725651,10.665388584136963,199.57075881958008,27352,gammaumd5,129.2.189.147,199.57075881958008,364800,19,8,0d588064,0,364800,364800,608.577,26.118,19.246,49008.316,2103.267,1280.0,47.47142857142857,49.657142857142865,0.0,0.0,0.015000000000000003,0.06842726200199656,0.0006879487773403525,-445.09015,7915.5137,21.406343,31581.52,39.999996,-0.017763376,0.0006879487773403525,10348.373,20640.578,23.192022,36518.52,40.0,0.2821132,0.0006879487773403525,-9802.603,13512.641,22.060583,49070.805,40.0,0.23360091
16.06331202760338,-328.91595354350284,-93.39159929897636,266.0,74,19200,False,384000,4303,20,ca14b0c294104a518cef9269b4210976,2020-05-17_14-27-41,1589725661,10.138700723648071,209.70945954322815,27352,gammaumd5,129.2.189.147,209.70945954322815,384000,20,8,0d588064,0,384000,384000,620.16,26.297,20.205,48674.097,2063.983,1280.0,47.70769230769231,49.82307692307692,0.0,0.0,0.01153846153846154,0.06842726200199656,0.0006872320082038641,3032.1997,8689.574,21.366854,549.0865,40.000004,0.14099014,0.0006872320082038641,-35127.87,21298.934,23.348497,53627.633,40.0,0.6098373,0.0006872320082038641,-27168.844,14010.71,22.226778,77264.195,40.0,0.4506052
