episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/policy_0,policy_reward_min/policy_1,policy_reward_min/policy_2,policy_reward_max/policy_0,policy_reward_max/policy_1,policy_reward_max/policy_2,policy_reward_mean/policy_0,policy_reward_mean/policy_1,policy_reward_mean/policy_2,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner/policy_0/cur_kl_coeff,info/learner/policy_0/cur_lr,info/learner/policy_0/total_loss,info/learner/policy_0/policy_loss,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/kl,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff,info/learner/policy_1/cur_kl_coeff,info/learner/policy_1/cur_lr,info/learner/policy_1/total_loss,info/learner/policy_1/policy_loss,info/learner/policy_1/vf_loss,info/learner/policy_1/vf_explained_var,info/learner/policy_1/kl,info/learner/policy_1/entropy,info/learner/policy_1/entropy_coeff,info/learner/policy_2/cur_kl_coeff,info/learner/policy_2/cur_lr,info/learner/policy_2/total_loss,info/learner/policy_2/policy_loss,info/learner/policy_2/vf_loss,info/learner/policy_2/vf_explained_var,info/learner/policy_2/kl,info/learner/policy_2/entropy,info/learner/policy_2/entropy_coeff
13.234147106762961,-223.93781892210245,-104.03475533441174,89.46,64,6400,False,70400,806,11,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-03-24,1589738604,6.069646835327148,75.06892848014832,3228,gammaumd5,129.2.189.147,75.06892848014832,70400,11,8,760730ec,0,-105.83093508115661,-110.29086486118226,-116.4357748485636,5.418535307127357,5.043772489065304,5.1006542200533005,-32.71951090603136,-37.14742975876899,-34.167814669611396,17.33927169841759,3.954952338002874,2.6564440808197904,66000,70400,2560.514,18.61,3572.546,22.63,30.787499999999998,49.1,0.0,0.0,0.24000000000000002,0.07423541156184772,0.015625,4.999999873689376e-05,22.876291,-0.004505948,22.934427,0.43345806,0.0053202347,5.3714867,0.009999999776482582,0.001953125,4.999999873689376e-05,20.840393,-0.0041728015,20.90107,0.50289744,0.0031869374,5.651064,0.009999999776482582,0.015625,4.999999873689376e-05,18.332441,0.0030558233,18.384874,0.5536769,0.0063573024,5.55896,0.009999999776482582
2.6690472995396632,-213.46619579521942,-102.79719016365706,81.55,64,6400,False,76800,870,12,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-03-30,1589738610,6.051866054534912,81.12079453468323,3228,gammaumd5,129.2.189.147,81.12079453468323,76800,12,8,760730ec,0,-105.80352517248443,-110.01502189141078,-107.41907515873513,5.418535307127357,5.043772489065304,4.699934448348358,-27.557591030847597,-38.05992022446202,-37.17967890834747,17.34996788695934,3.9384448241612535,2.6265641322254485,72000,76800,2542.108,18.423,3558.46,21.786,30.65,49.125,0.0,0.0,0.245,0.07423541156184772,0.015625,4.999999873689376e-05,20.485693,-0.0035290439,20.543058,0.45013666,0.005334647,5.391955,0.009999999776482582,0.0009765625,4.999999873689376e-05,18.618523,-0.002312446,18.677439,0.49267825,0.004037851,5.6608825,0.009999999776482582,0.015625,4.999999873689376e-05,21.562958,-0.00951068,21.628653,0.44288325,0.0049426514,5.6263847,0.009999999776482582
12.223279851721585,-213.46619579521942,-98.4536860051658,95.16,63,6400,False,83200,933,13,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-03-36,1589738616,5.966577529907227,87.08737206459045,3228,gammaumd5,129.2.189.147,87.08737206459045,83200,13,8,760730ec,0,-106.46177346693975,-109.6032622815886,-108.64920145420669,4.390586109211043,4.838339484607175,4.508845303673297,-28.499599605499146,-36.00634137961626,-33.947745020050405,17.32311206618527,3.9103697063340297,2.6030127227223705,78000,83200,2532.436,18.724,3538.534,21.725,32.75714285714285,49.142857142857146,0.0,0.0,0.21000000000000002,0.07423541156184772,0.015625,4.999999873689376e-05,18.351154,-0.0014985184,18.406555,0.42855343,0.004252,5.3970275,0.009999999776482582,0.00048828125,4.999999873689376e-05,18.934626,-0.010035125,19.001314,0.46833515,0.0039664838,5.6655335,0.009999999776482582,0.0078125,4.999999873689376e-05,21.203897,-0.0046284343,21.264624,0.5031066,0.004582741,5.613749,0.009999999776482582
16.872088663512834,-317.49052826315165,-97.60118851389038,108.8,72,6400,False,89600,1005,14,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-03-42,1589738622,5.96859073638916,93.05596280097961,3228,gammaumd5,129.2.189.147,93.05596280097961,89600,14,8,760730ec,0,-106.62158005024928,-105.53317719177964,-107.19963147568828,5.438231939139463,5.914406929630786,6.572269004071131,-24.295470181836286,-34.59073676291853,-38.71498156913556,17.32610906129916,3.9153049841645826,2.5822164351360923,84000,89600,2512.932,18.365,3513.74,25.342,30.7875,49.1875,0.0,0.0,0.245,0.07423541156184772,0.0078125,4.999999873689376e-05,22.815071,0.0009259802,22.867851,0.35557315,0.0048298617,5.374388,0.009999999776482582,0.000244140625,4.999999873689376e-05,21.03437,-0.005922315,21.096878,0.44613302,0.0032130282,5.658649,0.009999999776482582,0.00390625,4.999999873689376e-05,21.752008,-0.008216952,21.816576,0.503867,0.0037879248,5.6362457,0.009999999776482582
19.442041572416194,-205.80593739822507,-91.8717851126031,106.64,69,6400,False,96000,1074,15,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-03-48,1589738628,5.86223840713501,98.91820120811462,3228,gammaumd5,129.2.189.147,98.91820120811462,96000,15,8,760730ec,0,-106.62158005024928,-104.59912438644096,-107.19963147568828,7.474679799051955,5.921849895656727,6.908223642657198,-34.943853765739284,-25.86204809958736,-31.06588324727646,17.241554398837977,3.897024275192697,2.5651142548413914,90000,96000,2490.708,18.361,3492.92,24.897,30.525,49.2,0.0,0.0,0.25625,0.07423541156184772,0.00390625,4.999999873689376e-05,20.277777,-0.004847878,20.33647,0.42680255,0.0037648398,5.386246,0.009999999776482582,0.0001220703125,4.999999873689376e-05,18.680916,-0.010011735,18.7475,0.55933666,0.0035185392,5.657276,0.009999999776482582,0.001953125,4.999999873689376e-05,22.620193,-0.008975794,22.685385,0.50071335,0.0063592102,5.6226335,0.009999999776482582
3.7520252857357193,-222.12233163090426,-99.55893491016701,83.37,76,6400,False,102400,1150,16,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-03-54,1589738634,5.860621929168701,104.77882313728333,3228,gammaumd5,129.2.189.147,104.77882313728333,102400,16,8,760730ec,0,-107.52192820740555,-107.2387431523918,-106.52202177839354,6.4963036063903274,7.450639331092432,7.598135186436892,-42.90267564399478,-23.618157850835324,-33.03810141533692,17.202655161549156,3.8903627822409974,2.5450732766908755,96000,102400,2460.938,18.977,3471.567,24.707,32.42857142857143,49.199999999999996,0.0,0.0,0.19714285714285712,0.07423541156184772,0.001953125,4.999999873689376e-05,22.299965,-0.0022113102,22.356375,0.4058918,0.0047435877,5.4206233,0.009999999776482582,6.103515625e-05,4.999999873689376e-05,21.323189,-0.000103296865,21.379725,0.5632791,0.0032228197,5.6432915,0.009999999776482582,0.001953125,4.999999873689376e-05,20.11399,-0.0007132115,20.171534,0.4945109,0.005138341,5.684047,0.009999999776482582
0.1677667428739369,-214.98996407887896,-97.92539979027875,93.75,79,6400,False,108800,1229,17,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-04-00,1589738640,5.948847532272339,110.72767066955566,3228,gammaumd5,129.2.189.147,110.72767066955566,108800,17,8,760730ec,0,-105.30772761418484,-108.15205224370584,-109.72233366772222,6.099902118323371,6.1969225142771975,5.173824605066329,-30.23774174268357,-28.203616425833317,-39.48404162176187,17.1435328134084,3.875839553277556,2.5307218349639866,102000,108800,2448.963,19.627,3467.3,24.528,30.650000000000002,49.2,0.0,0.0,0.2475,0.07423541156184772,0.0009765625,4.999999873689376e-05,21.654434,-0.005120328,21.713552,0.4074676,0.003675919,5.3997483,0.009999999776482582,3.0517578125e-05,4.999999873689376e-05,18.994663,-0.003519647,19.055237,0.5592941,0.0034893379,5.70529,0.009999999776482582,0.001953125,4.999999873689376e-05,22.203903,-0.0051568486,22.265892,0.47549486,0.006177272,5.6845565,0.009999999776482582
6.841971603920669,-223.55770289362408,-100.65829894955968,87.26,73,6400,False,115200,1302,18,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-04-06,1589738646,6.135200023651123,116.86287069320679,3228,gammaumd5,129.2.189.147,116.86287069320679,115200,18,8,760730ec,0,-107.8421228795778,-108.63286827784032,-103.70633672053616,6.392056443185233,5.941149447501324,5.948821686518684,-31.691850308449162,-34.968920196445346,-33.99752844466518,17.150926179644742,3.8602748743506505,2.519998432403523,108000,115200,2456.931,19.583,3457.724,24.573,30.512500000000003,49.2,0.0,0.0,0.24125,0.07423541156184772,0.00048828125,4.999999873689376e-05,22.46552,-0.0021337597,22.521646,0.47202754,0.0048956554,5.3995013,0.009999999776482582,1.52587890625e-05,4.999999873689376e-05,19.86501,-0.008265429,19.929918,0.48947895,0.004119758,5.664328,0.009999999776482582,0.001953125,4.999999873689376e-05,20.182001,-0.005377142,20.244202,0.4475988,0.004531039,5.6831145,0.009999999776482582
8.536554712336503,-223.55770289362408,-96.6460024844436,87.93,79,6400,False,121600,1381,19,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-04-12,1589738652,5.988643646240234,122.85151433944702,3228,gammaumd5,129.2.189.147,122.85151433944702,121600,19,8,760730ec,0,-107.8421228795778,-108.63286827784032,-103.70633672053616,9.097982526601598,4.399280680731557,9.707022398089364,-37.50183594698863,-34.63674572277194,-24.507420814683044,17.10340651460626,3.8383168205103915,2.506595243164311,114000,121600,2461.926,20.012,3452.234,24.532,33.028571428571425,49.199999999999996,0.0,0.0,0.23571428571428574,0.07423541156184772,0.000244140625,4.999999873689376e-05,19.111832,0.0029133873,19.162535,0.5150075,0.005916489,5.361687,0.009999999776482582,7.62939453125e-06,4.999999873689376e-05,17.186918,-0.005592572,17.249367,0.58212703,0.0044685933,5.6854863,0.009999999776482582,0.0009765625,4.999999873689376e-05,19.500072,0.001779614,19.555653,0.46494937,0.005536822,5.7363086,0.009999999776482582
8.536554712336503,-194.7689804006368,-97.93941451745224,78.11,79,6400,False,128000,1460,20,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-04-18,1589738658,6.0945703983306885,128.9460847377777,3228,gammaumd5,129.2.189.147,128.9460847377777,128000,20,8,760730ec,0,-106.05030773502465,-107.15119841811247,-107.01580411226799,9.097982526601598,6.105295201685898,9.707022398089364,-36.43969726021712,-32.8441819419091,-28.655535315326027,17.084179100794945,3.8311906057527345,2.4967531387121515,120000,128000,2470.015,20.543,3441.306,24.654,30.65,49.2,0.0,0.0,0.2625,0.07423541156184772,0.000244140625,4.999999873689376e-05,20.372202,0.0030996448,20.423536,0.5080145,0.0071556084,5.443856,0.009999999776482582,3.814697265625e-06,4.999999873689376e-05,21.356424,-0.0094842175,21.422913,0.49524033,0.003290316,5.700272,0.009999999776482582,0.0009765625,4.999999873689376e-05,23.72789,-0.0010733907,23.78586,0.42995217,0.0037421465,5.6900897,0.009999999776482582
10.31111826701089,-209.24885594542135,-94.24338681931943,98.43,73,6400,False,134400,1533,21,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-04-25,1589738665,6.178104877471924,135.12418961524963,3228,gammaumd5,129.2.189.147,135.12418961524963,134400,21,8,760730ec,0,-103.92343041114509,-106.98867026879452,-105.53569135372527,6.014834609425932,5.651233378332108,5.9291141799185425,-43.78429550318334,-16.58436001342644,-33.87473130270965,17.064301136600648,3.8390812370267464,2.491735859320696,126000,134400,2489.644,20.16,3434.047,24.415,31.05,49.2,0.0,0.0,0.2625,0.07423541156184772,0.000244140625,4.999999873689376e-05,21.73127,-0.0007907742,21.78665,0.4966881,0.0047403187,5.459287,0.009999999776482582,1.9073486328125e-06,4.999999873689376e-05,19.805407,-0.0021178639,19.864695,0.54170626,0.002960965,5.716868,0.009999999776482582,0.00048828125,4.999999873689376e-05,19.380516,-0.004652953,19.442278,0.53234917,0.0039720954,5.711022,0.009999999776482582
2.744369574356817,-198.4350133612752,-102.00491872371174,73.92,82,6400,False,140800,1615,22,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-04-31,1589738671,6.019041538238525,141.14323115348816,3228,gammaumd5,129.2.189.147,141.14323115348816,140800,22,8,760730ec,0,-105.79705021305321,-105.13690094013388,-107.9729513587275,6.014834609425932,5.644270460043721,4.867823036232338,-32.50054163664502,-29.64067313078015,-39.863703956286585,17.108209470253936,3.8695028671669967,2.485388503349091,132000,140800,2493.467,20.069,3426.597,24.33,31.625,49.225,0.0,0.0,0.30875,0.07423541156184772,0.0001220703125,4.999999873689376e-05,23.447113,-0.0017328936,23.503304,0.5188435,0.00516645,5.4456043,0.009999999776482582,9.5367431640625e-07,4.999999873689376e-05,25.121958,0.0014085117,25.177862,0.49022314,0.003176417,5.7311883,0.009999999776482582,0.000244140625,4.999999873689376e-05,22.809479,-0.0067587853,22.873217,0.5067342,0.0052499454,5.6981673,0.009999999776482582
14.268790030851953,-342.4090648472775,-101.70599675533944,76.79,78,6400,False,147200,1693,23,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-04-37,1589738677,6.001324653625488,147.14455580711365,3228,gammaumd5,129.2.189.147,147.14455580711365,147200,23,8,760730ec,0,-121.78366414294578,-110.45118002942763,-110.17422067490406,5.866224656735234,5.553784449972831,5.117943777780354,-34.76046597191133,-32.96674094473245,-33.97878983869567,17.075081474574016,3.8690955267050975,2.476340969375174,138000,147200,2492.584,19.848,3431.873,24.342,31.1125,49.225,0.0,0.0,0.27125,0.07423541156184772,0.0001220703125,4.999999873689376e-05,18.394426,-0.003514611,18.452566,0.615997,0.004662525,5.4623733,0.009999999776482582,4.76837158203125e-07,4.999999873689376e-05,19.923605,-0.0023759168,19.983294,0.5105439,0.002982378,5.731161,0.009999999776482582,0.000244140625,4.999999873689376e-05,21.741533,0.000520306,21.797842,0.56214064,0.005445778,5.68286,0.009999999776482582
9.20711135840974,-198.24930973770097,-98.79928408650798,79.95,76,6400,False,153600,1769,24,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-04-43,1589738683,6.169071674346924,153.31362748146057,3228,gammaumd5,129.2.189.147,153.31362748146057,153600,24,8,760730ec,0,-108.29599423496984,-105.66411462635733,-105.98837438520665,6.331039678926267,7.005906920103975,4.540584204019979,-37.59730827258434,-31.492653466733174,-29.709322347190465,17.105310143006246,3.877736419495078,2.4745766919355385,144000,153600,2506.436,20.336,3442.218,20.14,31.0875,49.275,0.0,0.0,0.26,0.07423541156184772,6.103515625e-05,4.999999873689376e-05,22.099234,-0.0011052409,22.154524,0.5888822,0.006787279,5.4180017,0.009999999776482582,2.384185791015625e-07,4.999999873689376e-05,18.944279,-0.010413746,19.012209,0.52923805,0.0027921451,5.7514853,0.009999999776482582,0.000244140625,4.999999873689376e-05,22.84134,-0.006578078,22.904678,0.55399364,0.0048594517,5.6760902,0.009999999776482582
9.20711135840974,-199.91667273710485,-104.61289989472367,79.31,68,6400,False,160000,1837,25,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-04-49,1589738689,6.050941228866577,159.36456871032715,3228,gammaumd5,129.2.189.147,159.36456871032715,160000,25,8,760730ec,0,-105.63563159760088,-103.70044898994578,-107.59404930379242,6.404182782396674,6.79256077428969,5.060221063283578,-37.443149651735254,-26.1676849076377,-41.002065335350736,17.10525124451036,3.893012256492924,2.4714874163605423,150000,160000,2526.729,20.48,3441.282,20.323,32.9,49.300000000000004,0.0,0.0,0.23857142857142857,0.07423541156184772,6.103515625e-05,4.999999873689376e-05,22.424265,0.0037882787,22.474962,0.6120648,0.0064325477,5.4486046,0.009999999776482582,1.1920928955078125e-07,4.999999873689376e-05,19.337038,-0.004446528,19.399313,0.517605,0.0037459917,5.7830787,0.009999999776482582,0.0001220703125,4.999999873689376e-05,23.943214,-0.0063962094,24.006645,0.5934183,0.0049526617,5.703583,0.009999999776482582
