episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1
nan,nan,nan,nan,0,1280,False,1280,0,1,bfbf2330d5014e9d89b8ee275d1302ea,2020-06-04_08-52-35,1591275155,5.369290590286255,5.369290590286255,87798,prophet,129.2.189.146,5.369290590286255,1280,1,8,3cb15aa4,0,1.0,1.0,1,0,1280,4996.389,nan,nan,352.687,0.0,nan,42.0,29.5625,0.0,8.946144211844694e-05,0.005,0.04657301360057266
-100.77369322045706,-117.79100729478523,-107.81561160746163,50.714285714285715,14,2560,False,3840,14,2,bfbf2330d5014e9d89b8ee275d1302ea,2020-06-04_08-52-36,1591275156,1.08274507522583,6.452035665512085,87798,prophet,129.2.189.146,6.452035665512085,3840,2,8,3cb15aa4,0,1.0,1.0,3,0,3840,2013.023,nan,nan,123.241,0.0,nan,34.4,30.8,0.0,8.946144211844694e-05,0.0,0.047065139584824625
-87.54035686771385,-211.3339416207746,-113.9918662826954,69.50909090909092,41,2560,False,6400,55,3,bfbf2330d5014e9d89b8ee275d1302ea,2020-06-04_08-52-37,1591275157,1.5406701564788818,7.992705821990967,87798,prophet,129.2.189.146,7.992705821990967,6400,3,8,3cb15aa4,0,1.0,1.0,5,512,6400,1435.262,39.5,325.477,77.351,1573.074,512.0,36.8,30.95,0.0,8.946144211844694e-05,0.0,0.047065139584824625
-85.16014494560656,-211.3339416207746,-111.79179546152687,70.52747252747253,36,2560,False,8960,91,4,bfbf2330d5014e9d89b8ee275d1302ea,2020-06-04_08-52-39,1591275159,1.3458538055419922,9.338559627532959,87798,prophet,129.2.189.146,9.338559627532959,8960,4,8,3cb15aa4,0,1.0,1.0,7,1536,8960,1186.659,39.993,142.036,57.538,3604.725,512.0,32.1,31.35,0.0,8.946144211844694e-05,0.0,0.05100214745884037
-82.20861163455993,-211.3339416207746,-109.2380807033868,73.5,22,2560,False,11520,113,5,bfbf2330d5014e9d89b8ee275d1302ea,2020-06-04_08-52-40,1591275160,1.4450700283050537,10.783629655838013,87798,prophet,129.2.189.146,10.783629655838013,11520,5,8,3cb15aa4,0,1.0,1.0,9,2560,11520,1057.559,44.161,104.613,46.599,4894.208,512.0,31.799999999999997,31.55,0.0,8.946144211844694e-05,0.0,0.05100214745884037
-82.20861163455993,-211.3339416207746,-111.30602130886051,76.61,6,2560,False,14080,119,6,bfbf2330d5014e9d89b8ee275d1302ea,2020-06-04_08-52-42,1591275162,1.706514596939087,12.4901442527771,87798,prophet,129.2.189.146,12.4901442527771,14080,6,8,3cb15aa4,0,1.0,1.0,11,3584,14080,601.076,43.812,88.266,8.331,5800.653,512.0,33.3,31.65,0.0,8.946144211844694e-05,0.005,0.05100214745884037
-82.20861163455993,-211.3339416207746,-112.34856136234593,77.02,1,2560,False,16640,120,7,bfbf2330d5014e9d89b8ee275d1302ea,2020-06-04_08-52-43,1591275163,1.440840482711792,13.930984735488892,87798,prophet,129.2.189.146,13.930984735488892,16640,7,8,3cb15aa4,0,1.0,1.0,13,4608,16640,615.026,45.849,79.43,8.3,6445.889,512.0,33.0,31.75,0.0,8.946144211844694e-05,0.005,0.05100214745884037
-82.20861163455993,-212.8607818055898,-112.37948796554818,77.27,1,2560,False,19200,121,8,bfbf2330d5014e9d89b8ee275d1302ea,2020-06-04_08-52-45,1591275165,1.2868402004241943,15.217824935913086,87798,prophet,129.2.189.146,15.217824935913086,19200,8,8,3cb15aa4,0,1.0,1.0,15,5632,19200,609.001,45.478,48.324,8.249,10595.141,512.0,32.6,31.8,0.0,8.946144211844694e-05,0.01,0.05100214745884037
-82.20861163455993,-213.43041641940363,-113.28305558246211,77.46,1,2560,False,21760,122,9,bfbf2330d5014e9d89b8ee275d1302ea,2020-06-04_08-52-46,1591275166,1.3958659172058105,16.613690853118896,87798,prophet,129.2.189.146,16.613690853118896,21760,9,8,3cb15aa4,0,1.0,1.0,17,6656,21760,613.518,45.756,48.228,8.346,10616.218,512.0,34.6,31.85,0.0,8.946144211844694e-05,0.005,0.05100214745884037
-82.20861163455993,-213.43041641940363,-113.29387999989675,77.07,1,2560,False,24320,123,10,bfbf2330d5014e9d89b8ee275d1302ea,2020-06-04_08-52-47,1591275167,1.395784854888916,18.009475708007812,87798,prophet,129.2.189.146,18.009475708007812,24320,10,8,3cb15aa4,0,1.0,1.0,19,7680,24320,610.162,44.013,48.719,8.094,10509.154,512.0,33.349999999999994,32.0,0.0,8.946144211844694e-05,0.0,0.05100214745884037
