episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1
nan,nan,nan,nan,0,1280,False,1280,0,1,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-27,1591275147,6.117353200912476,6.117353200912476,85826,prophet,129.2.189.146,6.117353200912476,1280,1,8,3803b4de,0,1.0,1.0,1,0,1280,5779.261,nan,nan,320.929,0.0,nan,43.425,19.9625,0.0,8.946144211844694e-05,0.0,0.02363323192555476
-95.25322602526285,-115.9194646901451,-106.81560185311965,51.529411764705884,17,2560,False,3840,17,2,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-28,1591275148,1.1068439483642578,7.224197149276733,85826,prophet,129.2.189.146,7.224197149276733,3840,2,8,3803b4de,0,1.0,1.0,3,0,3840,2283.514,nan,nan,112.488,0.0,nan,21.8,26.45,0.0,8.946144211844694e-05,0.0,0.03435934144595562
-84.39674902148545,-186.709537968738,-107.10690901623781,69.16666666666667,37,2560,False,6400,54,3,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-30,1591275150,1.5953290462493896,8.819526195526123,85826,prophet,129.2.189.146,8.819526195526123,6400,3,8,3803b4de,0,1.0,1.0,5,512,6400,1600.478,45.136,365.298,70.391,1401.597,512.0,30.25,27.6,0.0,8.946144211844694e-05,0.0,0.043843951324266286
-84.39674902148545,-222.48104945337397,-114.88040784646756,72.24,21,2560,False,8960,75,4,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-32,1591275152,1.6072523593902588,10.426778554916382,85826,prophet,129.2.189.146,10.426778554916382,8960,4,8,3803b4de,0,1.0,1.0,7,1536,8960,1336.218,51.319,156.379,52.933,3274.092,512.0,43.5,29.6,0.0,8.946144211844694e-05,0.0,0.047065139584824625
-84.39674902148545,-224.10149420099336,-121.3379076464707,77.69,43,2560,False,11520,118,5,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-33,1591275153,1.5428516864776611,11.969630241394043,85826,prophet,129.2.189.146,11.969630241394043,11520,5,8,3803b4de,0,1.0,1.0,9,2560,11520,1183.592,53.016,112.495,43.353,4551.329,512.0,42.45,30.05,0.0,8.946144211844694e-05,0.0,0.047065139584824625
-97.34139679255897,-296.5936218735296,-124.88314284694847,77.1,21,2560,False,14080,139,6,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-35,1591275155,1.7056844234466553,13.675314664840698,85826,prophet,129.2.189.146,13.675314664840698,14080,6,8,3803b4de,0,1.0,1.0,11,3584,14080,636.93,49.283,93.456,8.424,5478.512,512.0,41.55,30.6,0.0,8.946144211844694e-05,0.0,0.047065139584824625
-96.44335767533632,-404.5225903459359,-129.9574172858498,80.88,43,2560,False,16640,182,7,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-36,1591275156,1.5321638584136963,15.207478523254395,85826,prophet,129.2.189.146,15.207478523254395,16640,7,8,3803b4de,0,1.0,1.0,13,4608,16640,656.057,51.114,85.491,8.38,5988.953,512.0,35.5,30.85,0.0,8.946144211844694e-05,0.0,0.047065139584824625
-86.8486643014476,-404.5225903459359,-129.8221191689372,82.3,22,2560,False,19200,204,8,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-38,1591275158,1.4748239517211914,16.682302474975586,85826,prophet,129.2.189.146,16.682302474975586,19200,8,8,3803b4de,0,1.0,1.0,15,5632,19200,661.88,51.998,50.569,8.735,10124.864,512.0,31.35,31.15,0.0,8.946144211844694e-05,0.005,0.04965998568360773
-81.80407698126507,-404.5225903459359,-132.9281720365095,85.13,34,2560,False,21760,238,9,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-39,1591275159,1.453321933746338,18.135624408721924,85826,prophet,129.2.189.146,18.135624408721924,21760,9,8,3803b4de,0,1.0,1.0,17,6656,21760,648.633,49.26,49.428,9.12,10358.499,512.0,32.6,31.4,0.0,8.946144211844694e-05,0.01,0.05100214745884037
-81.80407698126507,-411.46715293149464,-136.20607581071556,83.26,29,2560,False,24320,267,10,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-41,1591275161,1.4294734001159668,19.56509780883789,85826,prophet,129.2.189.146,19.56509780883789,24320,10,8,3803b4de,0,1.0,1.0,19,7680,24320,640.593,46.487,49.35,8.817,10374.974,512.0,34.7,31.55,0.0,8.946144211844694e-05,0.01,0.05100214745884037
-81.80407698126507,-411.46715293149464,-139.73823652357328,82.88,35,2560,False,26880,302,11,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-42,1591275162,1.3711915016174316,20.936289310455322,85826,prophet,129.2.189.146,20.936289310455322,26880,11,8,3803b4de,0,1.0,1.0,21,8704,26880,607.218,46.79,49.35,8.904,10374.929,512.0,34.2,31.7,0.0,8.946144211844694e-05,0.005,0.05100214745884037
-89.3707056362182,-411.46715293149464,-145.2900471579656,81.49,24,2560,False,29440,326,12,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-44,1591275164,1.3526856899261475,22.28897500038147,85826,prophet,129.2.189.146,22.28897500038147,29440,12,8,3803b4de,0,1.0,1.0,23,9728,29440,594.779,43.775,47.566,8.733,10763.887,512.0,32.849999999999994,31.75,0.0,8.946144211844694e-05,0.01,0.05100214745884037
-89.3707056362182,-412.67296821367927,-140.35778446657582,83.52,36,2560,False,32000,362,13,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-45,1591275165,1.4573323726654053,23.746307373046875,85826,prophet,129.2.189.146,23.746307373046875,32000,13,8,3803b4de,0,1.0,1.0,25,10752,32000,594.486,44.497,47.356,8.616,10811.82,512.0,33.95,31.8,0.0,8.946144211844694e-05,0.0,0.05100214745884037
-3.9930120671633773,-412.67296821367927,-131.5595876930724,86.45,26,2560,False,34560,388,14,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-47,1591275167,1.4710602760314941,25.21736764907837,85826,prophet,129.2.189.146,25.21736764907837,34560,14,8,3803b4de,0,1.0,1.0,27,11776,34560,593.07,46.919,47.989,7.943,10669.04,512.0,31.6,31.95,0.0,8.946144211844694e-05,0.005,0.05100214745884037
-3.9930120671633773,-412.67296821367927,-140.26472071530762,88.74,23,2560,False,37120,411,15,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-48,1591275168,1.3129675388336182,26.530335187911987,85826,prophet,129.2.189.146,26.530335187911987,37120,15,8,3803b4de,0,1.0,1.0,29,12800,37120,581.773,46.99,47.844,7.718,10701.547,512.0,32.1,32.1,0.0,8.946144211844694e-05,0.01,0.05100214745884037
-3.9930120671633773,-405.97254377184436,-134.36958667654312,90.35,37,2560,False,39680,448,16,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-49,1591275169,1.3896656036376953,27.920000791549683,85826,prophet,129.2.189.146,27.920000791549683,39680,16,8,3803b4de,0,1.0,1.0,31,13824,39680,583.782,46.863,47.633,7.7,10748.839,512.0,33.6,32.1,0.0,8.946144211844694e-05,0.005,0.05100214745884037
-3.9930120671633773,-405.97254377184436,-137.70222838925665,92.7,22,2560,False,42240,470,17,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-51,1591275171,1.4080569744110107,29.328057765960693,85826,prophet,129.2.189.146,29.328057765960693,42240,17,8,3803b4de,0,1.0,1.0,33,14848,42240,589.72,46.787,47.184,7.828,10851.039,512.0,34.2,32.1,0.0,8.946144211844694e-05,0.005,0.05100214745884037
-93.185312532587,-406.61176982009783,-147.2424448481435,88.57,35,2560,False,44800,505,18,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-52,1591275172,1.4492673873901367,30.77732515335083,85826,prophet,129.2.189.146,30.77732515335083,44800,18,8,3803b4de,0,1.0,1.0,35,15872,44800,592.886,43.828,46.27,7.681,11065.516,512.0,33.2,32.150000000000006,0.0,8.946144211844694e-05,0.0,0.05100214745884037
-93.53574051382023,-406.61176982009783,-149.95482447739457,87.72,23,2560,False,47360,528,19,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-54,1591275174,1.492053747177124,32.269378900527954,85826,prophet,129.2.189.146,32.269378900527954,47360,19,8,3803b4de,0,1.0,1.0,37,16896,47360,593.295,46.789,47.508,7.743,10777.191,512.0,30.65,32.2,0.0,8.946144211844694e-05,0.005,0.05100214745884037
-94.99578986200505,-406.61176982009783,-147.12491365749156,88.1,27,2560,False,49920,555,20,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-55,1591275175,1.3942523002624512,33.663631200790405,85826,prophet,129.2.189.146,33.663631200790405,49920,20,8,3803b4de,0,1.0,1.0,39,17920,49920,597.695,47.186,48.28,8.128,10604.753,512.0,33.4,32.2,0.0,8.946144211844694e-05,0.01,0.05100214745884037
-96.99883799511008,-406.61176982009783,-142.8180540047586,88.51,25,2560,False,52480,580,21,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-56,1591275176,1.3804996013641357,35.04413080215454,85826,prophet,129.2.189.146,35.04413080215454,52480,21,8,3803b4de,0,1.0,1.0,41,18944,52480,595.536,47.421,49.291,8.188,10387.238,512.0,34.55,32.2,0.0,8.946144211844694e-05,0.005,0.05100214745884037
-85.32419292838313,-405.6446644109674,-138.2758014196856,89.94,30,2560,False,55040,610,22,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-58,1591275178,1.4173214435577393,36.46145224571228,85826,prophet,129.2.189.146,36.46145224571228,55040,22,8,3803b4de,0,1.0,1.0,43,19968,55040,593.439,48.584,50.262,8.246,10186.56,512.0,35.1,32.2,0.0,8.946144211844694e-05,0.0,0.05100214745884037
-7.672757864231251,-405.6446644109674,-138.9274519926915,94.57,33,2560,False,57600,643,23,e679a84ab6704c378166266ef2896892,2020-06-04_08-52-59,1591275179,1.4607245922088623,37.92217683792114,85826,prophet,129.2.189.146,37.92217683792114,57600,23,8,3803b4de,0,1.0,1.0,45,20992,57600,593.451,49.153,50.751,8.431,10088.496,512.0,34.099999999999994,32.3,0.0,8.946144211844694e-05,0.0,0.05100214745884037
-7.672757864231251,-405.6446644109674,-135.82463250029133,95.29,31,2560,False,60160,674,24,e679a84ab6704c378166266ef2896892,2020-06-04_08-53-01,1591275181,1.423323392868042,39.345500230789185,85826,prophet,129.2.189.146,39.345500230789185,60160,24,8,3803b4de,0,1.0,1.0,47,22016,60160,592.675,44.151,49.159,8.658,10415.193,512.0,31.65,32.3,0.0,8.946144211844694e-05,0.005,0.05100214745884037
-7.672757864231251,-402.65002979687415,-135.6180142332404,91.38,31,2560,False,62720,705,25,e679a84ab6704c378166266ef2896892,2020-06-04_08-53-02,1591275182,1.392127275466919,40.7376275062561,85826,prophet,129.2.189.146,40.7376275062561,62720,25,8,3803b4de,0,1.0,1.0,49,23040,62720,590.034,45.849,49.793,8.35,10282.47,512.0,31.9,32.3,0.0,8.946144211844694e-05,0.005,0.05100214745884037
-90.77360937558116,-402.65002979687415,-129.32037176757353,84.03,29,2560,False,65280,734,26,e679a84ab6704c378166266ef2896892,2020-06-04_08-53-04,1591275184,1.4378783702850342,42.17550587654114,85826,prophet,129.2.189.146,42.17550587654114,65280,26,8,3803b4de,0,1.0,1.0,51,24064,65280,593.348,45.631,52.208,8.544,9806.905,512.0,31.2,32.3,0.0,8.946144211844694e-05,0.0,0.05100214745884037
-90.77360937558116,-406.052706617862,-125.73509771182667,81.58,35,2560,False,67840,769,27,e679a84ab6704c378166266ef2896892,2020-06-04_08-53-05,1591275185,1.4452526569366455,43.62075853347778,85826,prophet,129.2.189.146,43.62075853347778,67840,27,8,3803b4de,0,1.0,1.0,53,25088,67840,596.66,44.396,51.166,10.998,10006.718,512.0,31.75,32.4,0.0,8.946144211844694e-05,0.01,0.05100214745884037
-92.67997711058707,-411.6635240204632,-127.81369756995467,80.64,32,2560,False,70400,801,28,e679a84ab6704c378166266ef2896892,2020-06-04_08-53-07,1591275187,1.4188838005065918,45.039642333984375,85826,prophet,129.2.189.146,45.039642333984375,70400,28,8,3803b4de,0,1.0,1.0,55,26112,70400,593.425,44.041,50.619,10.888,10114.74,512.0,34.4,32.5,0.0,8.946144211844694e-05,0.005,0.05100214745884037
-91.15655003138818,-411.6635240204632,-135.75981998530216,78.88,30,2560,False,72960,831,29,e679a84ab6704c378166266ef2896892,2020-06-04_08-53-08,1591275188,1.4375686645507812,46.477210998535156,85826,prophet,129.2.189.146,46.477210998535156,72960,29,8,3803b4de,0,1.0,1.0,57,27136,72960,596.307,43.842,49.894,10.601,10261.682,512.0,35.3,32.5,0.0,8.946144211844694e-05,0.0,0.05100214745884037
-91.15655003138818,-411.6635240204632,-145.63266091373515,80.62,34,2560,False,75520,865,30,e679a84ab6704c378166266ef2896892,2020-06-04_08-53-10,1591275190,1.4283397197723389,47.905550718307495,85826,prophet,129.2.189.146,47.905550718307495,75520,30,8,3803b4de,0,1.0,1.0,59,28160,75520,605.735,41.747,48.427,10.686,10572.566,512.0,34.45,32.5,0.0,8.946144211844694e-05,0.0,0.05100214745884037
