episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/policy_0,policy_reward_max/policy_0,policy_reward_mean/policy_0,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_replayed,info/sample_throughput,info/train_throughput,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/timing_breakdown/optimizer_step_time_ms,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/learner/policy_0/cur_lr,info/learner/policy_0/policy_loss,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff,info/learner/policy_0/var_gnorm,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/grad_gnorm
-75.58865181566216,-203.39120490127243,-92.27935020932343,112.20845921450152,331,37120,False,385920,3796,11,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-26-32,1580855192,10.725452184677124,117.54841876029968,18640,gammaumd5,10.70.51.83,117.54841876029968,385920,11,8,1c041130,0,-102.15173481963575,8.745579712015264,-30.759783403107814,13.200933425712735,1.9828496359915229,1.4889520251624544,385920,385920,2415,0,3443.327,3443.327,31.628571428571433,26.985714285714288,0.0,0.013525780682643427,0.009285714285714284,0.03475814502223433,123.934,86.2,nan,nan,88.143,603,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.00049127999227494,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-75.87593034631573,-213.88673401763663,-91.06521429205789,112.02743902439025,328,37120,False,423040,4124,12,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-26-43,1580855203,10.723777055740356,128.27219581604004,18640,gammaumd5,10.70.51.83,128.27219581604004,423040,12,8,1c041130,0,-106.72842420241795,8.767389672963567,-30.355071430685967,13.187758402340709,1.9764283150032753,1.4875317652479896,423040,423040,2646,0,3452.796,3452.796,31.785714285714285,27.14285714285714,0.0,0.013525780682643427,0.009999999999999998,0.03475814502223433,45.364,61.118,nan,nan,120.377,661,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004903519875369966,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-76.26785571989603,-281.12148822052404,-89.22931743124954,111.89905362776025,317,35840,False,458880,4441,13,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-26-54,1580855214,10.681614398956299,138.95381021499634,18640,gammaumd5,10.70.51.83,138.95381021499634,458880,13,8,1c041130,0,-101.35281960906772,8.991409553137295,-29.74310581041652,13.184128986952167,1.990827639626801,1.486956751734041,458880,458880,2870,0,3339.087,3339.088,31.542857142857144,27.22857142857143,0.0,0.013525780682643427,0.009285714285714284,0.03475814502223433,56.04,79.192,nan,nan,108.562,717,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004894239827990532,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-75.50369516876523,-278.9056447003968,-92.34301286183762,111.39880952380952,336,36480,False,495360,4777,14,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-27-04,1580855224,10.678969144821167,149.6327793598175,18640,gammaumd5,10.70.51.83,149.6327793598175,495360,14,8,1c041130,0,-101.415987577755,8.926540696062148,-30.781004287279213,13.181178140759306,1.9857383409392728,1.486509962760166,495360,495360,3099,0,3400.13,3400.131,31.635714285714283,27.4,0.0,0.013525780682643427,0.009285714285714284,0.03475814502223433,58.449,59.484,nan,nan,109.631,774,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004885279922746122,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-75.75012055202384,-277.6884257546626,-93.03998287454408,112.57538461538462,325,37120,False,532480,5102,15,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-27-15,1580855235,10.733747243881226,160.36652660369873,18640,gammaumd5,10.70.51.83,160.36652660369873,532480,15,8,1c041130,0,-102.0878619174473,9.244476136906691,-31.01332762484803,13.169766844006052,1.9790222739516559,1.4853487633517577,532480,532480,3330,0,3443.604,3443.605,31.735714285714288,27.550000000000008,0.0,0.013525780682643427,0.007857142857142856,0.03475814502223433,61.28,85.07,nan,nan,85.159,832,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.00048761599464342,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-75.95342365582474,-278.3904317691922,-91.31044759647718,112.11550151975683,329,37120,False,569600,5431,16,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-27-26,1580855246,10.756533145904541,171.12305974960327,18640,gammaumd5,10.70.51.83,171.12305974960327,569600,16,8,1c041130,0,-102.8418047518935,8.855245475657284,-30.436815865492395,13.167890345252665,1.9749534473980142,1.4854378880269266,568960,569600,3560,0,3434.535,3375.32,31.721428571428568,27.66428571428571,0.0,0.013525780682643427,0.009285714285714284,0.03475814502223433,57.06,78.679,nan,nan,92.438,890,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.00048668798990547657,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-76.47983916872184,-277.01035921741277,-94.50050802249663,111.98187311178248,331,37120,False,606720,5762,17,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-27-37,1580855257,10.700063467025757,181.82312321662903,18640,gammaumd5,10.70.51.83,181.82312321662903,606720,17,8,1c041130,0,-102.48083944952427,8.804810631554574,-31.500169340832212,13.158319811633985,1.9721927147121185,1.4840346970005254,606080,606720,3792,0,3447.904,3447.905,31.628571428571433,27.792857142857144,0.0,0.013525780682643427,0.009285714285714284,0.03475814502223433,65.678,66.206,nan,nan,112.492,948,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004857600142713636,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-76.23188324761577,-278.59788242168725,-88.11444217461516,111.64670658682634,334,36480,False,643200,6096,18,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-27-47,1580855267,10.690690040588379,192.5138132572174,18640,gammaumd5,10.70.51.83,192.5138132572174,643200,18,8,1c041130,0,-101.4289734743846,8.921953426441178,-29.371480724871724,13.148278010396956,1.9702133827910917,1.4844606572351302,643200,643200,4023,0,3397.345,3456.948,31.45,27.942857142857143,0.0,0.013525780682643427,0.009285714285714284,0.03475814502223433,46.429,77.632,nan,nan,104.315,1005,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004848320095334202,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-75.90385842852993,-202.93457292765382,-91.15325927423964,112.3282208588957,326,37120,False,680320,6422,19,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-27-58,1580855278,10.671914100646973,203.18572735786438,18640,gammaumd5,10.70.51.83,203.18572735786438,680320,19,8,1c041130,0,-102.15330713715716,9.720877240702976,-30.384419758079886,13.14957099416557,1.9681471520809417,1.484267025595863,679680,680320,4252,0,3454.976,3395.408,31.47142857142857,28.035714285714295,0.0,0.013525780682643427,0.009285714285714284,0.03475814502223433,41.327,77.703,nan,nan,100.404,1063,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.000483920011902228,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-76.51473723608069,-278.0893984164577,-91.43752941907937,111.6594427244582,323,36480,False,716800,6745,20,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-28-09,1580855289,10.59399151802063,213.779718875885,18640,gammaumd5,10.70.51.83,213.779718875885,716800,20,8,1c041130,0,-102.24413322579737,8.754334804369137,-30.47917647302646,13.142530218822941,1.9746350574575646,1.4851561002046725,716160,716800,4480,0,3400.474,3400.474,32.16153846153846,28.184615384615377,0.0015384615384615385,0.013525780682643427,0.009999999999999998,0.03475814502223433,49.852,66.55,nan,nan,107.96,1120,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004829920071642846,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-75.74256474245342,-189.62547191907652,-88.09674844153284,112.74382716049382,324,36480,False,753280,7069,21,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-28-20,1580855300,10.651535511016846,224.43125438690186,18640,gammaumd5,10.70.51.83,224.43125438690186,753280,21,8,1c041130,0,-101.79445602737059,8.798641357493274,-29.365582813844288,13.141664235900306,1.972195658346767,1.4852386059342442,752640,753280,4708,0,3401.725,3401.725,31.707142857142856,28.321428571428566,0.0,0.013525780682643427,0.008571428571428568,0.03475814502223433,66.784,51.762,nan,nan,133.251,1177,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004820800095330924,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-76.01758531201634,-276.91347509389743,-92.96696481242421,111.88888888888889,333,36480,False,789760,7402,22,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-28-30,1580855310,10.633416891098022,235.06467127799988,18640,gammaumd5,10.70.51.83,235.06467127799988,789760,22,8,1c041130,0,-104.80670782853849,8.995599658694118,-30.98898827080807,13.136990387016095,1.970238698098761,1.485040927108747,789760,789760,4938,0,3418.267,3478.237,31.571428571428566,28.435714285714287,0.0,0.013525780682643427,0.00857142857142857,0.03475814502223433,65.885,60.969,nan,nan,108.192,1234,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.00048116801190190017,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-75.85242754756474,-277.49143890501,-91.90752735490229,112.15644171779141,326,37120,False,826880,7728,23,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-28-41,1580855321,10.76430344581604,245.82897472381592,18640,gammaumd5,10.70.51.83,245.82897472381592,826880,23,8,1c041130,0,-105.34068442213659,8.76322410395369,-30.6358424516341,13.1375335739399,1.9679182729968328,1.4848879988805035,826880,826880,5169,0,3436.826,3436.828,31.535714285714285,28.55714285714286,0.0,0.013525780682643427,0.009285714285714284,0.03475814502223433,56.57,57.75,nan,nan,123.824,1292,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.00048025601427070796,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-75.8834349268582,-278.8861458520405,-95.59435492356383,112.4789156626506,332,37120,False,864000,8060,24,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-28-52,1580855332,10.65181827545166,256.4807929992676,18640,gammaumd5,10.70.51.83,256.4807929992676,864000,24,8,1c041130,0,-103.11417368985713,9.240351937711239,-31.864784974521275,13.130840780226606,1.9652210192577293,1.484467450564785,863360,864000,5400,0,3468.254,3408.458,31.72142857142857,28.72142857142857,0.0,0.013525780682643427,0.009285714285714284,0.03475814502223433,74.859,69.134,nan,nan,104.307,1350,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.00047932800953276455,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-76.04422754212285,-189.42186383111402,-90.79365775926524,111.51552795031056,322,35840,False,899840,8382,25,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-29-02,1580855342,10.684480905532837,267.1652739048004,18640,gammaumd5,10.70.51.83,267.1652739048004,899840,25,8,1c041130,0,-101.73723754853322,8.982030801863097,-30.264552586421757,13.136665639249339,1.9638333767938834,1.4845799281104177,899840,899840,5626,0,3323.633,3382.984,31.807692307692314,28.838461538461534,0.0,0.013525780682643427,0.00923076923076923,0.03475814502223433,72.466,69.331,nan,nan,122.19,1406,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.00047840000479482114,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-76.37633558898233,-277.32241449854337,-90.76569181186451,112.578125,320,36480,False,936320,8702,26,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-29-13,1580855353,10.663735628128052,277.82900953292847,18640,gammaumd5,10.70.51.83,277.82900953292847,936320,26,8,1c041130,0,-103.8625006073465,8.982407436861344,-30.255230603954843,13.133411545516669,1.9638652069179308,1.4842864998891772,936320,936320,5854,0,3402.391,3402.391,31.614285714285717,28.957142857142856,0.0,0.013525780682643427,0.009285714285714284,0.03475814502223433,53.832,73.605,nan,nan,108.283,1463,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.00047750401427038014,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-75.39921350963417,-277.34337982861325,-90.27395155011843,111.95166163141994,331,36480,False,972800,9033,27,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-29-24,1580855364,10.795339822769165,288.62434935569763,18640,gammaumd5,10.70.51.83,288.62434935569763,972800,27,8,1c041130,0,-102.18923544821641,9.016998011153191,-30.091317183372812,13.132870391395722,1.9690136838762349,1.4852041465293302,972160,972800,6081,0,3362.342,3303.353,31.73571428571429,29.135714285714283,0.0,0.013525780682643427,0.009285714285714284,0.03475814502223433,64.9,57.976,nan,nan,125.991,1520,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004765919875353575,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-75.95255816588181,-283.1619674889371,-89.33075700126277,111.61349693251533,326,36480,False,1009280,9359,28,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-29-35,1580855375,10.669989585876465,299.2943389415741,18640,gammaumd5,10.70.51.83,299.2943389415741,1009280,28,8,1c041130,0,-105.47490642817382,9.436444432086617,-29.77691900042093,13.135170928451208,1.967566603200494,1.485247378693337,1009280,1009280,6310,0,3401.441,3461.116,31.5,29.23571428571429,0.0,0.013525780682643427,0.009285714285714284,0.03475814502223433,82.945,74.822,nan,nan,110.098,1577,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.00047567998990416527,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-76.16618135292083,-208.83344044769183,-93.19192190933829,112.12693498452012,323,36480,False,1045760,9682,29,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-29-45,1580855385,10.649083137512207,309.9434220790863,18640,gammaumd5,10.70.51.83,309.9434220790863,1045760,29,8,1c041130,0,-103.52090495980035,8.778271075260513,-31.063973969779433,13.13499873988747,1.96708292680022,1.4848987839517946,1045760,1045760,6538,0,3409.633,3409.633,31.61428571428571,29.35714285714285,0.0,0.013525780682643427,0.008571428571428568,0.03475814502223433,53.521,79.858,nan,nan,92.672,1634,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.00047476799227297306,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-76.1766114893835,-190.8292596829124,-90.74082313404647,111.53412462908013,337,37120,False,1082880,10019,30,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-29-56,1580855396,10.799728393554688,320.743150472641,18640,gammaumd5,10.70.51.83,320.743150472641,1082880,30,8,1c041130,0,-103.59207306980778,8.670181663396455,-30.24694104468216,13.128568180528724,1.9653472441324595,1.4851950135094312,1082880,1082880,6769,0,3424.895,3424.896,31.57857142857143,29.521428571428576,0.0,0.013525780682643427,0.00857142857142857,0.03475814502223433,64.279,69.477,nan,nan,106.05,1692,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.00047385599464178085,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-75.4311619149521,-277.0218569561839,-94.42646097126202,113.02180685358256,321,36480,False,1119360,10340,31,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-30-07,1580855407,10.691534280776978,331.43468475341797,18640,gammaumd5,10.70.51.83,331.43468475341797,1119360,31,8,1c041130,0,-106.02057255998565,8.991116240387782,-31.475486990420677,13.129285703911139,1.9641019213490156,1.4840921599351424,1119360,1119360,6998,0,3387.429,3387.429,31.457142857142856,29.64285714285714,0.0,0.013525780682643427,0.009285714285714284,0.03475814502223433,54.681,80.07,nan,nan,98.375,1749,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.00047292798990383744,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-76.38096913020128,-207.62201183009893,-91.93778583333871,111.894578313253,332,37120,False,1156480,10672,32,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-30-18,1580855418,10.680858850479126,342.1155436038971,18640,gammaumd5,10.70.51.83,342.1155436038971,1156480,32,8,1c041130,0,-103.30403008824214,8.751844475977123,-30.645928611112907,13.126669457189598,1.9624917167256146,1.4838683988508201,1155840,1156480,7229,0,3455.927,3396.343,32.02307692307692,29.75384615384616,0.0,0.013525780682643427,0.00923076923076923,0.03475814502223433,66.834,67.693,nan,nan,121.158,1807,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.00047201599227264524,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-75.68683913117275,-286.4606777646113,-91.26902373946243,112.8425925925926,324,36480,False,1192960,10996,33,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-30-29,1580855429,10.687387704849243,352.80293130874634,18640,gammaumd5,10.70.51.83,352.80293130874634,1192960,33,8,1c041130,0,-103.81021623748045,8.962045509445787,-30.42300791315414,13.122750571311991,1.9654663898504223,1.4843659262253215,1192320,1192960,7457,0,3394.736,3394.737,31.950000000000006,29.964285714285715,0.0,0.013525780682643427,0.009285714285714284,0.03475814502223433,60.123,84.43,nan,nan,92.255,1864,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004710879875347018,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-76.01179473404773,-278.47458700393327,-93.9128648393752,112.5886075949367,316,35840,False,1228800,11312,34,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-30-39,1580855439,10.624569177627563,363.4275004863739,18640,gammaumd5,10.70.51.83,363.4275004863739,1228800,34,8,1c041130,0,-102.24936157596919,9.01558813390632,-31.30428827979174,13.123385067081852,1.9673926558303356,1.4842688885250972,1228800,1228800,7682,0,3356.075,3416.005,31.735714285714284,30.035714285714295,0.0,0.013525780682643427,0.009285714285714284,0.03475814502223433,72.59,83.634,nan,nan,99.396,1920,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004701759899035096,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-75.62260054470971,-278.55332266842015,-91.01968635283397,112.64759036144578,332,37120,False,1265920,11644,35,230fed994c8a4ebfa7c675b4c630911e,2020-02-04_17-30-50,1580855450,10.72054648399353,374.14804697036743,18640,gammaumd5,10.70.51.83,374.14804697036743,1265920,35,8,1c041130,0,-102.79223260423169,8.990412021676697,-30.33989545094466,13.124933960197163,1.9659567147586163,1.4842433145453633,1265920,1265920,7913,0,3446.813,3446.813,31.78571428571429,30.157142857142855,0.0,0.013525780682643427,0.009285714285714284,0.03475814502223433,68.214,68.423,nan,nan,109.075,1978,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004692799993790686,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
