episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/sample_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner/policy_0/cur_lr,info/learner/policy_0/policy_loss,info/learner/policy_0/policy_entropy,info/learner/policy_0/var_gnorm,info/learner/policy_0/vf_loss,info/learner/policy_0/grad_gnorm,info/learner/policy_0/vf_explained_var
17.240000000000027,-5.859999999999999,-0.8288000000000011,501.0,64,12800,False,4723200,9408,338,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-28-08,1580862488,10.071540832519531,3633.5515587329865,29241,gammaumd5,10.70.51.83,3633.5515587329865,4723200,338,8,deeb1dbc,0,4723200,4723200,982.963,10.919,10.925,117226.354,1302.185,1280.0,42.26153846153846,63.60000000000001,0.0,0.013525780682643427,0.05692307692307692,0.07133133678192215,0.0005351359723135829,nan,nan,nan,nan,nan,-1.0
17.240000000000027,-5.859999999999999,-0.828800000000001,501.0,0,14080,False,4737280,9408,339,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-28-18,1580862498,10.559648513793945,3644.1112072467804,29241,gammaumd5,10.70.51.83,3644.1112072467804,4737280,339,8,deeb1dbc,0,4737280,4737280,936.669,11.964,9.035,106986.037,1366.544,1280.0,40.421428571428564,63.60000000000001,0.0,0.013525780682643427,0.05714285714285715,0.07133133678192215,0.0005346880061551929,nan,nan,nan,nan,nan,-1.0
20.11,-4.8100000000000005,-0.020399999999999145,501.0,64,14080,False,4751360,9472,340,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-28-29,1580862509,10.952595710754395,3655.063802957535,29241,gammaumd5,10.70.51.83,3655.063802957535,4751360,340,8,deeb1dbc,0,4751360,4751360,965.753,14.264,12.019,89737.078,1325.391,1280.0,40.621428571428574,63.700000000000024,0.0,0.013525780682643427,0.05714285714285714,0.07133133678192215,0.0005341952200978994,nan,nan,nan,nan,nan,-1.0
20.11,-4.8100000000000005,-0.02039999999999928,501.0,0,14080,False,4765440,9472,341,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-28-40,1580862520,10.66571855545044,3665.7295215129852,29241,gammaumd5,10.70.51.83,3665.7295215129852,4765440,341,8,deeb1dbc,0,4765440,4765440,944.08,11.51,9.548,111207.275,1355.818,1280.0,40.1857142857143,63.700000000000024,0.0,0.013525780682643427,0.05499999999999999,0.07133133678192215,0.0005337023758329451,nan,nan,nan,nan,nan,-1.0
24.650000000000713,-5.0,0.232200000000007,501.0,64,14080,False,4779520,9536,342,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-28-51,1580862531,10.84866452217102,3676.5781860351562,29241,gammaumd5,10.70.51.83,3676.5781860351562,4779520,342,8,deeb1dbc,0,4779520,4779520,952.995,13.599,9.529,94123.479,1343.134,1280.0,41.41428571428572,63.799999999999976,0.0,0.013525780682643427,0.054285714285714284,0.07133133678192215,0.0005332095897756517,nan,nan,nan,nan,nan,-1.0
24.650000000000713,-5.0,0.23220000000000698,501.0,0,14080,False,4793600,9536,343,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-29-02,1580862542,10.774404287338257,3687.3525903224945,29241,gammaumd5,10.70.51.83,3687.3525903224945,4793600,343,8,deeb1dbc,0,4793600,4793600,949.004,11.869,10.375,107843.301,1348.782,1280.0,41.385714285714286,63.799999999999976,0.0,0.013525780682643427,0.05285714285714286,0.07133133678192215,0.0005327168037183583,nan,nan,nan,nan,nan,-1.0
24.650000000000713,-5.0,0.23220000000000698,501.0,0,14080,False,4807680,9536,344,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-29-13,1580862553,10.810109615325928,3698.1626999378204,29241,gammaumd5,10.70.51.83,3698.1626999378204,4807680,344,8,deeb1dbc,0,4807680,4807680,947.506,12.57,8.008,101828.018,1350.914,1280.0,41.36428571428572,63.89285714285713,0.0,0.013525780682643427,0.057857142857142864,0.07133133678192215,0.0005322240176610649,nan,nan,nan,nan,nan,-1.0
19.27,-5.0,-0.7139000000000008,501.0,64,14080,False,4821760,9600,345,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-29-23,1580862563,10.72201156616211,3708.8847115039825,29241,gammaumd5,10.70.51.83,3708.8847115039825,4821760,345,8,deeb1dbc,0,4821760,4821760,955.627,11.697,9.345,109426.811,1339.435,1280.0,42.042857142857144,63.91428571428571,0.0,0.013525780682643427,0.047857142857142855,0.07133133678192215,0.0005317311733961105,nan,nan,nan,nan,nan,-1.0
19.27,-5.0,-0.7139000000000008,501.0,0,14080,False,4835840,9600,346,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-29-34,1580862574,10.691274166107178,3719.5759856700897,29241,gammaumd5,10.70.51.83,3719.5759856700897,4835840,346,8,deeb1dbc,0,4835840,4835840,952.703,12.586,8.834,101696.661,1343.545,1280.0,41.55714285714286,63.971428571428575,0.0,0.013525780682643427,0.052857142857142866,0.07133133678192215,0.0005312383873388171,nan,nan,nan,nan,nan,-1.0
20.41,-4.0,-0.6898000000000003,501.0,64,14080,False,4849920,9664,347,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-29-45,1580862585,10.814110279083252,3730.390095949173,29241,gammaumd5,10.70.51.83,3730.390095949173,4849920,347,8,deeb1dbc,0,4849920,4849920,971.455,11.925,10.273,107340.477,1317.612,1280.0,41.55714285714286,64.02142857142857,0.0,0.013525780682643427,0.05357142857142857,0.07133133678192215,0.0005307456012815237,nan,nan,nan,nan,nan,-1.0
20.41,-4.0,-0.6898000000000004,501.0,0,14080,False,4864000,9664,348,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-29-56,1580862596,10.650586128234863,3741.040682077408,29241,gammaumd5,10.70.51.83,3741.040682077408,4864000,348,8,deeb1dbc,0,4864000,4864000,949.032,14.163,9.728,90374.245,1348.743,1280.0,41.00000000000001,64.10000000000001,0.0,0.013525780682643427,0.06071428571428571,0.07133133678192215,0.0005302528152242303,nan,nan,nan,nan,nan,-1.0
20.41,-4.840000000000003,-0.6096000000000007,501.0,64,14080,False,4878080,9728,349,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-30-06,1580862606,10.77747917175293,3751.8181612491608,29241,gammaumd5,10.70.51.83,3751.8181612491608,4878080,349,8,deeb1dbc,0,4878080,4878080,959.887,12.111,10.298,105687.203,1333.49,1280.0,40.26428571428571,64.15714285714287,0.0,0.013525780682643427,0.05642857142857143,0.07133133678192215,0.0005297600291669369,nan,nan,nan,nan,nan,-1.0
20.41,-4.840000000000003,-0.6096000000000008,501.0,0,14080,False,4892160,9728,350,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-30-17,1580862617,10.915350198745728,3762.7335114479065,29241,gammaumd5,10.70.51.83,3762.7335114479065,4892160,350,8,deeb1dbc,0,4892160,4892160,970.556,11.921,9.903,107370.102,1318.831,1280.0,40.628571428571426,64.20000000000002,0.0,0.013525780682643427,0.05714285714285713,0.07133133678192215,0.0005292671849019825,nan,nan,nan,nan,nan,-1.0
4.759999999999943,-5.0,-0.9615000000000014,501.0,64,14080,False,4906240,9792,351,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-30-28,1580862628,10.954307794570923,3773.6878192424774,29241,gammaumd5,10.70.51.83,3773.6878192424774,4906240,351,8,deeb1dbc,0,4906240,4906240,971.271,11.171,8.781,114583.55,1317.86,1280.0,41.39333333333334,64.29999999999998,0.0,0.013525780682643427,0.05333333333333333,0.07133133678192215,0.0005287743988446891,nan,nan,nan,nan,nan,-1.0
4.759999999999943,-5.0,-0.9615000000000012,501.0,0,14080,False,4920320,9792,352,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-30-39,1580862639,10.872303485870361,3784.560122728348,29241,gammaumd5,10.70.51.83,3784.560122728348,4920320,352,8,deeb1dbc,0,4920320,4920320,953.652,14.495,11.874,88306.075,1342.208,1280.0,40.278571428571425,64.29999999999998,0.0,0.013525780682643427,0.05357142857142857,0.07133133678192215,0.0005282816127873957,nan,nan,nan,nan,nan,-1.0
4.759999999999943,-5.0,-0.9615000000000012,501.0,0,14080,False,4934400,9792,353,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-30-50,1580862650,10.631920099258423,3795.192042827606,29241,gammaumd5,10.70.51.83,3795.192042827606,4934400,353,8,deeb1dbc,0,4934400,4934400,935.063,12.548,8.991,102006.595,1368.892,1280.0,41.449999999999996,64.35,0.0,0.013525780682643427,0.05285714285714286,0.07133133678192215,0.0005277888267301023,nan,nan,nan,nan,nan,-1.0
19.74000000000011,-6.0,-0.7413999999999992,501.0,64,12800,False,4947200,9856,354,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-31-00,1580862660,10.09462308883667,3805.286665916443,29241,gammaumd5,10.70.51.83,3805.286665916443,4947200,354,8,deeb1dbc,0,4947200,4947200,980.695,11.804,9.651,108434.893,1305.197,1280.0,41.96153846153846,64.43076923076923,0.0,0.013525780682643427,0.05,0.07133133678192215,0.000527295982465148,nan,nan,nan,nan,nan,-1.0
19.74000000000011,-6.0,-0.7413999999999992,501.0,0,12800,False,4960000,9856,355,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-31-10,1580862670,10.168153047561646,3815.4548189640045,29241,gammaumd5,10.70.51.83,3815.4548189640045,4960000,355,8,deeb1dbc,0,4960000,4960000,991.955,11.746,11.006,108973.92,1290.381,1280.0,41.54615384615385,64.5,0.0,0.013525780682643427,0.056923076923076917,0.07133133678192215,0.0005268480163067579,nan,nan,nan,nan,nan,-1.0
20.06,-5.0,-0.2981000000000002,501.0,64,14080,False,4974080,9920,356,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-31-21,1580862681,10.80225419998169,3826.257073163986,29241,gammaumd5,10.70.51.83,3826.257073163986,4974080,356,8,deeb1dbc,0,4974080,4974080,961.195,14.186,9.726,90228.586,1331.676,1280.0,41.77142857142858,64.51428571428572,0.0,0.013525780682643427,0.05571428571428571,0.07133133678192215,0.000526399991940707,nan,nan,nan,nan,nan,-1.0
20.06,-5.0,-0.2981000000000003,501.0,0,14080,False,4988160,9920,357,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-31-32,1580862692,10.739034414291382,3836.9961075782776,29241,gammaumd5,10.70.51.83,3836.9961075782776,4988160,357,8,deeb1dbc,0,4988160,4988160,956.01,13.7,9.432,93431.9,1338.898,1280.0,40.56428571428571,64.58571428571429,0.0,0.013525780682643427,0.05928571428571428,0.07133133678192215,0.0005259072058834136,nan,nan,nan,nan,nan,-1.0
20.540000000000042,-4.0,-0.3223999999999991,501.0,64,14080,False,5002240,9984,358,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-31-43,1580862703,10.842551946640015,3847.8386595249176,29241,gammaumd5,10.70.51.83,3847.8386595249176,5002240,358,8,deeb1dbc,0,5002240,5002240,967.789,10.85,9.153,117967.162,1322.602,1280.0,40.707142857142856,64.62142857142858,0.0,0.013525780682643427,0.055,0.07133133678192215,0.0005254144198261201,nan,nan,nan,nan,nan,-1.0
20.540000000000042,-4.0,-0.3223999999999991,501.0,0,14080,False,5016320,9984,359,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-31-54,1580862714,10.6145658493042,3858.453225374222,29241,gammaumd5,10.70.51.83,3858.453225374222,5016320,359,8,deeb1dbc,0,5016320,5016320,939.914,14.601,10.112,87667.136,1361.827,1280.0,40.34285714285715,64.70000000000002,0.0,0.013525780682643427,0.05857142857142856,0.07133133678192215,0.0005249215755611658,nan,nan,nan,nan,nan,-1.0
20.540000000000042,-4.0,-0.3223999999999991,501.0,0,14080,False,5030400,9984,360,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-32-04,1580862724,10.691732406616211,3869.144957780838,29241,gammaumd5,10.70.51.83,3869.144957780838,5030400,360,8,deeb1dbc,0,5030400,5030400,939.577,12.671,8.437,101021.163,1362.315,1280.0,41.042857142857144,64.72857142857143,0.0,0.013525780682643427,0.052857142857142846,0.07133133678192215,0.0005244287895038724,nan,nan,nan,nan,nan,-1.0
18.430000000000046,-5.0,-0.9400999999999997,501.0,64,14080,False,5044480,10048,361,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-32-15,1580862735,10.867854118347168,3880.012811899185,29241,gammaumd5,10.70.51.83,3880.012811899185,5044480,361,8,deeb1dbc,0,5044480,5044480,958.1,12.214,8.823,104797.219,1335.977,1280.0,41.42142857142858,64.79999999999998,0.0,0.013525780682643427,0.052142857142857144,0.07133133678192215,0.000523936003446579,nan,nan,nan,nan,nan,-1.0
18.430000000000046,-5.0,-0.9400999999999996,501.0,0,14080,False,5058560,10048,362,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-32-26,1580862746,10.674782752990723,3890.687594652176,29241,gammaumd5,10.70.51.83,3890.687594652176,5058560,362,8,deeb1dbc,0,5058560,5058560,938.751,12.599,9.685,101598.126,1363.514,1280.0,42.185714285714276,64.83571428571427,0.0,0.013525780682643427,0.04928571428571428,0.07133133678192215,0.0005234432173892856,nan,nan,nan,nan,nan,-1.0
20.250000000000007,-5.0,-0.5713000000000001,501.0,64,12800,False,5071360,10112,363,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-32-36,1580862756,10.053942441940308,3900.741537094116,29241,gammaumd5,10.70.51.83,3900.741537094116,5071360,363,8,deeb1dbc,0,5071360,5071360,978.614,11.502,12.085,111281.268,1307.972,1280.0,41.715384615384615,64.89999999999999,0.0,0.013525780682643427,0.049230769230769224,0.07133133678192215,0.0005229503731243312,nan,nan,nan,nan,nan,-1.0
20.250000000000007,-5.0,-0.5713000000000001,501.0,0,14080,False,5085440,10112,364,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-32-47,1580862767,10.908159017562866,3911.649696111679,29241,gammaumd5,10.70.51.83,3911.649696111679,5085440,364,8,deeb1dbc,0,5085440,5085440,974.558,12.662,8.942,101091.545,1313.416,1280.0,41.193333333333335,64.90666666666667,0.0,0.013525780682643427,0.056666666666666664,0.07133133678192215,0.0005225024069659412,nan,nan,nan,nan,nan,-1.0
19.189999999999998,-3.9299999999999997,-0.5203000000000003,501.0,64,14080,False,5099520,10176,365,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-32-58,1580862778,10.880440711975098,3922.530136823654,29241,gammaumd5,10.70.51.83,3922.530136823654,5099520,365,8,deeb1dbc,0,5099520,5099520,974.287,12.049,9.065,106236.391,1313.781,1280.0,41.72142857142857,64.98571428571428,0.0,0.013525780682643427,0.05357142857142857,0.07133133678192215,0.0005220096209086478,nan,nan,nan,nan,nan,-1.0
19.189999999999998,-3.9299999999999997,-0.5203000000000004,501.0,0,14080,False,5113600,10176,366,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-33-09,1580862789,10.571593761444092,3933.1017305850983,29241,gammaumd5,10.70.51.83,3933.1017305850983,5113600,366,8,deeb1dbc,0,5113600,5113600,943.289,12.975,9.243,98654.687,1356.954,1280.0,40.82142857142858,65.01428571428572,0.0,0.013525780682643427,0.055714285714285716,0.07133133678192215,0.0005215167766436934,nan,nan,nan,nan,nan,-1.0
19.189999999999998,-3.9299999999999997,-0.5203000000000004,501.0,0,14080,False,5127680,10176,367,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-33-19,1580862799,10.615002870559692,3943.716733455658,29241,gammaumd5,10.70.51.83,3943.716733455658,5127680,367,8,deeb1dbc,0,5127680,5127680,945.578,11.393,8.376,112346.645,1353.67,1280.0,39.24615384615385,65.07692307692308,0.0,0.013525780682643427,0.057692307692307696,0.07133133678192215,0.0005210239905864,nan,nan,nan,nan,nan,-1.0
18.440000000000026,-6.0,-0.9062999999999998,501.0,64,14080,False,5141760,10240,368,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-33-30,1580862810,10.598302841186523,3954.3150362968445,29241,gammaumd5,10.70.51.83,3954.3150362968445,5141760,368,8,deeb1dbc,0,5141760,5141760,931.193,12.255,6.75,104450.813,1374.581,1280.0,41.471428571428575,65.10000000000001,0.0,0.013525780682643427,0.05571428571428571,0.07133133678192215,0.0005205312045291066,nan,nan,nan,nan,nan,-1.0
18.440000000000026,-6.0,-0.9062999999999997,501.0,0,14080,False,5155840,10240,369,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-33-41,1580862821,10.77722692489624,3965.0922632217407,29241,gammaumd5,10.70.51.83,3965.0922632217407,5155840,369,8,deeb1dbc,0,5155840,5155840,948.651,11.877,8.772,107775.539,1349.284,1280.0,41.85,65.15000000000002,0.0,0.013525780682643427,0.04928571428571428,0.07133133678192215,0.0005200384184718132,nan,nan,nan,nan,nan,-1.0
20.400000000000027,-6.0,-0.7646999999999999,501.0,64,14080,False,5169920,10304,370,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-33-52,1580862832,10.991990804672241,3976.084254026413,29241,gammaumd5,10.70.51.83,3976.084254026413,5169920,370,8,deeb1dbc,0,5169920,5169920,977.688,12.043,8.455,106287.709,1309.211,1280.0,40.933333333333344,65.21333333333334,0.0,0.013525780682643427,0.058666666666666666,0.07133133678192215,0.0005195455742068589,nan,nan,nan,nan,nan,-1.0
20.400000000000027,-6.0,-0.7646999999999999,501.0,0,14080,False,5184000,10304,371,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-34-03,1580862843,10.981110572814941,3987.065364599228,29241,gammaumd5,10.70.51.83,3987.065364599228,5184000,371,8,deeb1dbc,0,5184000,5184000,977.429,14.067,10.178,90992.756,1309.558,1280.0,41.39999999999999,65.28571428571426,0.0,0.013525780682643427,0.04785714285714286,0.07133133678192215,0.0005190527881495655,nan,nan,nan,nan,nan,-1.0
21.040000000000138,-7.0,-0.6684999999999992,501.0,64,14080,False,5198080,10368,372,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-34-14,1580862854,10.908074617385864,3997.9734392166138,29241,gammaumd5,10.70.51.83,3997.9734392166138,5198080,372,8,deeb1dbc,0,5198080,5198080,968.89,12.261,11.898,104399.628,1321.1,1280.0,41.614285714285714,65.32857142857141,0.0,0.013525780682643427,0.056428571428571425,0.07133133678192215,0.000518560002092272,nan,nan,nan,nan,nan,-1.0
21.040000000000138,-7.0,-0.6684999999999992,501.0,0,14080,False,5212160,10368,373,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-34-25,1580862865,10.732824325561523,4008.7062635421753,29241,gammaumd5,10.70.51.83,4008.7062635421753,5212160,373,8,deeb1dbc,0,5212160,5212160,949.791,14.576,9.536,87814.977,1347.664,1280.0,41.607142857142854,65.39999999999999,0.0,0.013525780682643427,0.054285714285714284,0.07133133678192215,0.0005180672160349786,nan,nan,nan,nan,nan,-1.0
21.040000000000138,-7.0,-0.6684999999999992,501.0,0,14080,False,5226240,10368,374,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-34-36,1580862876,10.988636016845703,4019.694899559021,29241,gammaumd5,10.70.51.83,4019.694899559021,5226240,374,8,deeb1dbc,0,5226240,5226240,975.915,14.296,10.763,89538.476,1311.59,1280.0,40.84666666666667,65.43333333333334,0.0,0.013525780682643427,0.052,0.07133133678192215,0.0005175743717700243,nan,nan,nan,nan,nan,-1.0
21.63000000000023,-7.0,-0.46769999999999684,501.0,64,14080,False,5240320,10432,375,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-34-46,1580862886,10.778002262115479,4030.4729018211365,29241,gammaumd5,10.70.51.83,4030.4729018211365,5240320,375,8,deeb1dbc,0,5240320,5240320,959.422,11.864,8.432,107893.148,1334.136,1280.0,41.642857142857146,65.5,0.0,0.013525780682643427,0.05571428571428571,0.07133133678192215,0.0005170815857127309,nan,nan,nan,nan,nan,-1.0
21.63000000000023,-7.0,-0.4676999999999968,501.0,0,14080,False,5254400,10432,376,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-34-57,1580862897,10.949283838272095,4041.4221856594086,29241,gammaumd5,10.70.51.83,4041.4221856594086,5254400,376,8,deeb1dbc,0,5254400,5254400,974.159,12.584,10.065,101715.543,1313.954,1280.0,40.628571428571426,65.5,0.0,0.013525780682643427,0.05928571428571428,0.07133133678192215,0.0005165887996554375,nan,nan,nan,nan,nan,-1.0
20.73,-5.810000000000004,-0.19120000000000112,501.0,64,14080,False,5268480,10496,377,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-35-09,1580862909,11.028642416000366,4052.450828075409,29241,gammaumd5,10.70.51.83,4052.450828075409,5268480,377,8,deeb1dbc,0,5268480,5268480,983.381,11.978,9.344,106862.95,1301.632,1280.0,39.714285714285715,65.52857142857144,0.0,0.013525780682643427,0.060000000000000005,0.07133133678192215,0.0005160960135981441,nan,nan,nan,nan,nan,-1.0
20.73,-5.810000000000004,-0.19120000000000112,501.0,0,14080,False,5282560,10496,378,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-35-19,1580862919,10.804967641830444,4063.2557957172394,29241,gammaumd5,10.70.51.83,4063.2557957172394,5282560,378,8,deeb1dbc,0,5282560,5282560,957.6,13.124,9.704,97529.904,1336.675,1280.0,40.726666666666674,65.57333333333334,0.0,0.013525780682643427,0.05599999999999999,0.07133133678192215,0.0005156032275408506,nan,nan,nan,nan,nan,-1.0
20.73,-5.0,-0.3953999999999994,501.0,64,14080,False,5296640,10560,379,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-35-30,1580862930,10.774470329284668,4074.030266046524,29241,gammaumd5,10.70.51.83,4074.030266046524,5296640,379,8,deeb1dbc,0,5296640,5296640,950.693,12.316,9.577,103927.731,1346.386,1280.0,40.778571428571425,65.65714285714287,0.0,0.013525780682643427,0.05071428571428572,0.07133133678192215,0.0005151103832758963,nan,nan,nan,nan,nan,-1.0
20.73,-5.0,-0.3953999999999996,501.0,0,14080,False,5310720,10560,380,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-35-41,1580862941,10.684335708618164,4084.714601755142,29241,gammaumd5,10.70.51.83,4084.714601755142,5310720,380,8,deeb1dbc,0,5310720,5310720,936.347,14.517,9.906,88173.807,1367.015,1280.0,40.65,65.70000000000002,0.0,0.013525780682643427,0.056428571428571425,0.07133133678192215,0.0005146175972186029,nan,nan,nan,nan,nan,-1.0
19.360000000000042,-5.0,-0.17259999999999878,501.0,64,14080,False,5324800,10624,381,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-35-52,1580862952,10.922286033630371,4095.6368877887726,29241,gammaumd5,10.70.51.83,4095.6368877887726,5324800,381,8,deeb1dbc,0,5324800,5324800,965.236,11.672,9.964,109664.414,1326.101,1280.0,41.80714285714286,65.74999999999999,0.0,0.013525780682643427,0.05428571428571428,0.07133133678192215,0.0005141248111613095,nan,nan,nan,nan,nan,-1.0
19.360000000000042,-5.0,-0.17259999999999867,501.0,0,14080,False,5338880,10624,382,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-36-03,1580862963,10.647000074386597,4106.283887863159,29241,gammaumd5,10.70.51.83,4106.283887863159,5338880,382,8,deeb1dbc,0,5338880,5338880,941.849,14.431,9.349,88698.676,1359.03,1280.0,41.76428571428572,65.79999999999998,0.0007142857142857143,0.013493360307085799,0.04857142857142858,0.07133133678192215,0.0005136320251040161,nan,nan,nan,nan,nan,-1.0
19.360000000000042,-5.0,-0.17259999999999867,501.0,0,12800,False,5351680,10624,383,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-36-13,1580862973,10.143507242202759,4116.427395105362,29241,gammaumd5,10.70.51.83,4116.427395105362,5351680,383,8,deeb1dbc,0,5351680,5351680,991.998,11.501,8.973,111290.726,1290.325,1280.0,42.223076923076924,65.85384615384613,0.0,0.013435003631082064,0.053076923076923084,0.07133133678192215,0.0005131391808390617,nan,nan,nan,nan,nan,-1.0
19.44000000000001,-4.0,-0.33569999999999955,501.0,64,14080,False,5365760,10688,384,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-36-24,1580862984,11.044678211212158,4127.472073316574,29241,gammaumd5,10.70.51.83,4127.472073316574,5365760,384,8,deeb1dbc,0,5365760,5365760,978.289,14.415,14.069,88795.5,1308.407,1280.0,41.58571428571428,65.89999999999999,0.0,0.013435003631082064,0.05571428571428571,0.07133133678192215,0.0005126912146806717,nan,nan,nan,nan,nan,-1.0
19.44000000000001,-4.0,-0.3356999999999997,501.0,0,14080,False,5379840,10688,385,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-36-35,1580862995,10.899953603744507,4138.372026920319,29241,gammaumd5,10.70.51.83,4138.372026920319,5379840,385,8,deeb1dbc,0,5379840,5379840,971.739,12.749,9.434,100402.25,1317.226,1280.0,40.978571428571435,65.93571428571428,0.0,0.013435003631082064,0.058571428571428566,0.07133133678192215,0.0005121984286233783,nan,nan,nan,nan,nan,-1.0
19.91000000000006,-6.0,-0.7650999999999993,501.0,64,14080,False,5393920,10752,386,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-36-46,1580863006,10.995235204696655,4149.367262125015,29241,gammaumd5,10.70.51.83,4149.367262125015,5393920,386,8,deeb1dbc,0,5393920,5393920,975.848,11.378,8.273,112495.896,1311.679,1280.0,40.99333333333334,66.0,0.0,0.013435003631082066,0.052000000000000005,0.07133133678192215,0.000511705584358424,nan,nan,nan,nan,nan,-1.0
19.91000000000006,-6.0,-0.7650999999999994,501.0,0,14080,False,5408000,10752,387,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-36-57,1580863017,10.739214658737183,4160.106476783752,29241,gammaumd5,10.70.51.83,4160.106476783752,5408000,387,8,deeb1dbc,0,5408000,5408000,952.107,14.092,13.743,90830.19,1344.387,1280.0,40.38571428571429,66.0,0.0,0.013435003631082064,0.058571428571428566,0.07133133678192215,0.0005112127983011305,nan,nan,nan,nan,nan,-1.0
1.350000000000001,-6.0,-1.0424000000000002,501.0,64,14080,False,5422080,10816,388,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-37-08,1580863028,10.831708431243896,4170.938185214996,29241,gammaumd5,10.70.51.83,4170.938185214996,5422080,388,8,deeb1dbc,0,5422080,5422080,953.59,13.927,10.414,91910.121,1342.296,1280.0,40.192857142857136,66.0,0.0,0.01350632845730885,0.055,0.07133133678192215,0.0005107200122438371,nan,nan,nan,nan,nan,-1.0
1.350000000000001,-6.0,-1.0424000000000004,501.0,0,14080,False,5436160,10816,389,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-37-18,1580863038,10.555665969848633,4181.493851184845,29241,gammaumd5,10.70.51.83,4181.493851184845,5436160,389,8,deeb1dbc,0,5436160,5436160,924.496,12.775,11.86,100195.01,1384.538,1280.0,41.19285714285714,66.07857142857144,0.0,0.013525780682643427,0.05571428571428571,0.07133133678192215,0.0005102272261865437,nan,nan,nan,nan,nan,-1.0
1.350000000000001,-6.0,-1.0424000000000004,501.0,0,14080,False,5450240,10816,390,d3db8394cd884b1081d4306dd8af7ef7,2020-02-04_19-37-29,1580863049,10.893523931503296,4192.387375116348,29241,gammaumd5,10.70.51.83,4192.387375116348,5450240,390,8,deeb1dbc,0,5450240,5450240,968.291,11.87,9.002,107833.553,1321.917,1280.0,41.23571428571429,66.16428571428574,0.0,0.013525780682643427,0.054999999999999986,0.07133133678192215,0.0005097343819215894,nan,nan,nan,nan,nan,-1.0
