episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_throughput,info/train_throughput,info/num_weight_syncs,info/num_samples_dropped,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/replay_shard_0/add_batch_time_ms,info/replay_shard_0/replay_time_ms,info/replay_shard_0/update_priorities_time_ms,info/replay_shard_0/policy_policy_0/added_count,info/replay_shard_0/policy_policy_0/sampled_count,info/replay_shard_0/policy_policy_0/est_size_bytes,info/replay_shard_0/policy_policy_0/num_entries,info/learner/policy_0/mean_q,info/learner/policy_0/max_q,info/learner/policy_0/min_q
nan,nan,nan,nan,0,25600,False,25600,0,1,d43aa121c5434169ba5f944967397d12,2020-02-04_21-29-42,1580869782,32.182109117507935,32.182109117507935,23030,gammaumd5,10.70.51.83,32.182109117507935,25600,1,8,45a6d46a,0,0.0,0.4,6,307200,25600,0.0,0.0,49,3695,68.51666666666668,81.89285714285714,0.0,0.013525780682643426,0.02619047619047619,0.06958111314223485,26958,0.12,0.32496153618543844,"[0.0, 0.0, 0.0, 1.0, 1.0]",59.688,76.559,69.441,36800,77824,36565016,25000,-0.05019942,1.7255608,-0.8341399
32.445651582565304,-18.926642001859832,-1.7036454084279267,501.0,24,32800,False,58400,24,2,d43aa121c5434169ba5f944967397d12,2020-02-04_21-30-13,1580869813,31.56726336479187,63.749372482299805,23030,gammaumd5,10.70.51.83,63.749372482299805,58400,2,8,45a6d46a,0,0.0,0.4,13,693760,58400,0.0,0.0,119,3695,69.58536585365853,86.74146341463415,0.0,0.013525780682643426,0.033414634146341465,0.07133133678192213,27713,0.22,0.46,"[0.0, 0.0, 0.0, 1.0, 2.0]",56.564,73.783,63.097,86400,173568,36565016,25000,-0.010691231,5.282341,-0.4476584
96.07318358692365,-18.926642001859832,5.546770017074415,501.0,24,32960,False,91360,48,3,d43aa121c5434169ba5f944967397d12,2020-02-04_21-30-45,1580869845,31.946029901504517,95.69540238380432,23030,gammaumd5,10.70.51.83,95.69540238380432,91360,3,8,45a6d46a,0,0.0,0.4,21,1077760,91360,0.0,0.0,188,3695,69.83658536585367,90.39512195121951,0.0,0.013525780682643426,0.03292682926829269,0.07133133678192213,28464,0.14,0.3469870314579494,"[0.0, 0.0, 0.0, 1.0, 1.0]",50.156,74.54,65.42,128800,268800,36565016,25000,0.03207183,2.6917555,-0.36006334
118.89397858661928,-18.926642001859832,5.6009165714586375,501.0,32,32800,False,124160,80,4,d43aa121c5434169ba5f944967397d12,2020-02-04_21-31-17,1580869877,31.808851718902588,127.50425410270691,23030,gammaumd5,10.70.51.83,127.50425410270691,124160,4,8,45a6d46a,0,0.0,0.4,29,1462784,124160,0.0,0.0,256,3695,69.8439024390244,93.73658536585367,0.0,0.013525780682643426,0.032926829268292684,0.07133133678192213,29216,0.26,0.482078831727758,"[0.0, 0.0, 0.0, 1.0, 2.0]",57.108,77.924,78.267,160800,368640,36565016,25000,0.30424714,6.8981647,-0.9713477
118.89397858661928,-18.926642001859832,6.235523773220698,501.0,24,33120,False,157280,104,5,d43aa121c5434169ba5f944967397d12,2020-02-04_21-31-49,1580869909,31.981923818588257,159.48617792129517,23030,gammaumd5,10.70.51.83,159.48617792129517,157280,5,8,45a6d46a,0,0.0,0.4,36,1843200,157280,0.0,0.0,324,3695,69.3170731707317,94.68536585365854,0.0,0.013525780682643426,0.03317073170731707,0.07133133678192213,29959,0.08,0.2712931993250107,"[0.0, 0.0, 0.0, 0.0, 1.0]",50.194,81.378,69.405,195200,465408,36565016,25000,0.006763423,2.377294,-0.7338956
118.89397858661928,-6.2292253907366835,8.108764842938372,501.0,24,32960,False,190240,128,6,d43aa121c5434169ba5f944967397d12,2020-02-04_21-32-21,1580869941,31.966479778289795,191.45265769958496,23030,gammaumd5,10.70.51.83,191.45265769958496,190240,6,8,45a6d46a,0,0.0,0.4,44,2226176,190240,0.0,0.0,393,3695,68.90238095238095,94.83809523809524,0.0,0.013525780682643426,0.03166666666666667,0.07133133678192213,30706,0.14,0.3469870314579494,"[0.0, 0.0, 0.0, 1.0, 1.0]",51.953,69.574,68.854,226400,563712,36565016,25000,0.007201466,2.1556628,-1.2326845
