episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_replayed,info/sample_throughput,info/train_throughput,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/timing_breakdown/optimizer_step_time_ms,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/learner/policy_0/cur_lr,info/learner/policy_0/policy_loss,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff,info/learner/policy_0/var_gnorm,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/grad_gnorm
20.13,-5.620000000000005,-0.860900000000001,501.0,64,17920,False,193920,384,11,0107dba602534829a2867ec6f65c3f37,2020-02-04_21-33-54,1580870034,11.349707841873169,125.33792352676392,5676,gammaumd8,10.70.51.95,125.33792352676392,193920,11,8,a632b7e0,0,193920,193920,1214,0,1570.093,1626.168,29.560000000000002,27.38666666666666,0.0,0.010353283080555806,0.004666666666666667,0.0376622198021599,163.528,126.803,nan,nan,261.014,303,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004955999902449548,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
20.13,-5.620000000000005,-0.860900000000001,501.0,0,18560,False,212480,384,12,0107dba602534829a2867ec6f65c3f37,2020-02-04_21-34-06,1580870046,11.381012201309204,136.71893572807312,5676,gammaumd8,10.70.51.95,136.71893572807312,212480,12,8,a632b7e0,0,212480,212480,1330,0,1622.675,1622.675,29.426666666666666,27.520000000000003,0.0,0.010353283080555806,0.006666666666666665,0.0376622198021599,123.603,139.447,nan,nan,227.946,332,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004951520240865648,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
20.93,-5.0,-0.5229000000000004,501.0,64,18560,False,231040,448,13,0107dba602534829a2867ec6f65c3f37,2020-02-04_21-34-17,1580870057,11.388552188873291,148.1074879169464,5676,gammaumd8,10.70.51.95,148.1074879169464,231040,13,8,a632b7e0,0,231040,231040,1445,0,1622.241,1622.241,29.992857142857144,27.600000000000005,0.0,0.010353283080555806,0.005714285714285714,0.0376622198021599,118.059,110.853,nan,nan,266.688,361,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004946879926137626,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
20.93,-5.0,-0.5180000000000003,501.0,8,18560,False,249600,456,14,0107dba602534829a2867ec6f65c3f37,2020-02-04_21-34-29,1580870069,11.406957626342773,159.51444554328918,5676,gammaumd8,10.70.51.95,159.51444554328918,249600,14,8,a632b7e0,0,248960,249600,1560,0,1618.255,1562.454,29.560000000000002,27.65333333333333,0.0,0.010353283080555806,0.006,0.0376622198021599,120.413,112.426,nan,nan,263.267,390,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004942240193486214,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
20.93,-5.0,-0.8054000000000003,501.0,56,17920,False,267520,512,15,0107dba602534829a2867ec6f65c3f37,2020-02-04_21-34-40,1580870080,11.393173694610596,170.90761923789978,5676,gammaumd8,10.70.51.95,170.90761923789978,267520,15,8,a632b7e0,0,267520,267520,1675,0,1565.8,1621.722,29.373333333333335,27.76666666666667,0.0,0.010353283080555806,0.004666666666666667,0.0376622198021599,128.099,124.39,nan,nan,247.732,418,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004937599878758192,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
19.23,-5.0,-0.7125000000000006,501.0,24,18560,False,286080,536,16,0107dba602534829a2867ec6f65c3f37,2020-02-04_21-34-52,1580870092,11.420478343963623,182.3280975818634,5676,gammaumd8,10.70.51.95,182.3280975818634,286080,16,8,a632b7e0,0,286080,286080,1790,0,1617.706,1617.707,29.439999999999998,27.826666666666664,0.0,0.010353283080555806,0.006,0.0376622198021599,106.301,118.652,nan,nan,258.027,447,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004933120217174292,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
19.23,-4.58,-0.6305000000000005,501.0,40,18560,False,304640,576,17,0107dba602534829a2867ec6f65c3f37,2020-02-04_21-35-03,1580870103,11.412942886352539,193.74104046821594,5676,gammaumd8,10.70.51.95,193.74104046821594,304640,17,8,a632b7e0,0,304640,304640,1906,0,1618.523,1618.524,31.321428571428573,28.00714285714286,0.0,0.010327335002659676,0.005714285714285713,0.0376622198021599,126.386,118.218,nan,nan,263.905,476,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.000492847990244627,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
5.759999999999922,-6.0,-1.0020000000000007,501.0,48,16000,False,320640,624,18,0107dba602534829a2867ec6f65c3f37,2020-02-04_21-35-15,1580870115,11.950251340866089,205.69129180908203,5676,gammaumd8,10.70.51.95,205.69129180908203,320640,18,8,a632b7e0,0,320640,320640,2005,0,1333.927,1333.928,49.943749999999994,40.7375,0.0,0.010262464807919354,0.00625,0.05386718395498684,127.6,105.59,nan,nan,322.417,501,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004923840169794858,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
5.759999999999922,-6.0,-1.086600000000001,501.0,16,15360,False,336000,640,19,0107dba602534829a2867ec6f65c3f37,2020-02-04_21-35-27,1580870127,11.521339178085327,217.21263098716736,5676,gammaumd8,10.70.51.95,217.21263098716736,336000,19,8,a632b7e0,0,336000,336000,2103,0,1328.585,1328.585,46.00000000000001,49.986666666666665,0.0,0.010262464807919352,0.04533333333333333,0.07607465892246724,105.479,107.062,nan,nan,310.695,525,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004919840139336884,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
19.13,-6.0,-1.078000000000001,501.0,32,16000,False,352000,672,20,0107dba602534829a2867ec6f65c3f37,2020-02-04_21-35-38,1580870138,11.595233917236328,228.8078649044037,5676,gammaumd8,10.70.51.95,228.8078649044037,352000,20,8,a632b7e0,0,352000,352000,2201,0,1373.685,1373.685,45.00666666666667,50.36666666666667,0.0,0.010262464807919352,0.05666666666666666,0.08149559851166167,105.89,70.816,nan,nan,338.619,550,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004916000179946423,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
