episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,evaluation/episode_reward_max,evaluation/episode_reward_min,evaluation/episode_reward_mean,evaluation/episode_len_mean,evaluation/episodes_this_iter,evaluation/policy_reward_min/policy_0,evaluation/policy_reward_max/policy_0,evaluation/policy_reward_mean/policy_0,evaluation/sampler_perf/mean_env_wait_ms,evaluation/sampler_perf/mean_processing_ms,evaluation/sampler_perf/mean_inference_ms
14.104677235195984,-10.824964591541763,-2.6933769006697714,200.0,0,1280,False,487680,2432,381,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-46-30,1580921190,1.386991262435913,546.3520455360413,17490,gammaumd8,10.70.51.95,546.3520455360413,487680,381,8,a3317624,0,0.020000000000000018,0.020000000000000018,381,194560,487680,1319.548,62.031,16.103,33.63,31795.119,512.0,42.1,68.4,0.0,0.010353283080555808,0.005,0.07133133678192213,-1.0001156573758934,-1.0001156573758934,-1.0001156573758934,200.0,1,-1.0000334792093355,-2.6348287889277344e-06,-0.20002313147517867,35.145465811892436,2.4140882636094987,3.959722313306292
14.104677235195984,-10.824964591541763,-2.6933769006697714,200.0,0,1280,False,488960,2432,382,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-46-31,1580921191,1.423424243927002,547.7754697799683,17490,gammaumd8,10.70.51.95,547.7754697799683,488960,382,8,a3317624,0,0.020000000000000018,0.020000000000000018,382,195072,488960,1317.312,62.463,16.505,33.698,31021.749,512.0,43.9,68.4,0.0,0.010353283080555808,0.005,0.07133133678192213,-1.0001158737301679,-1.0001158737301679,-1.0001158737301679,200.0,1,-1.000002576981378,-9.508124893642389e-06,-0.20002317474603357,35.145465811892436,2.4140882636094987,3.959722313306292
14.104677235195984,-10.824964591541763,-2.6933769006697714,200.0,0,1280,False,490240,2432,383,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-46-33,1580921193,1.4645378589630127,549.2400076389313,17490,gammaumd8,10.70.51.95,549.2400076389313,490240,383,8,a3317624,0,0.020000000000000018,0.020000000000000018,383,195584,490240,1322.099,61.858,16.643,33.267,30764.478,512.0,44.0,68.45,0.0,0.010353283080555808,0.01,0.07133133678192213,19.12988611716896,19.12988611716896,19.12988611716896,200.0,1,-1.0000092484740364,10.049980343033363,3.8259772234337888,35.145465811892436,2.4140882636094987,3.959722313306292
14.104677235195984,-10.824964591541763,-2.6933769006697714,200.0,0,1280,False,491520,2432,384,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-46-34,1580921194,1.4747695922851562,550.7147772312164,17490,gammaumd8,10.70.51.95,550.7147772312164,491520,384,8,a3317624,0,0.020000000000000018,0.020000000000000018,384,196096,491520,1323.456,62.45,16.386,34.445,31246.625,512.0,43.65,68.5,0.0,0.010353283080555808,0.005,0.07133133678192213,-0.9300695162929545,-0.9300695162929545,-0.9300695162929545,200.0,1,-1.0000299190075452,0.03997971106474637,-0.18601390325859093,35.181134784115834,2.414382412632854,3.9557563858413656
14.104677235195984,-10.824964591541763,-2.6933769006697714,200.0,0,1280,False,492800,2432,385,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-46-45,1580921205,1.372779369354248,552.0875566005707,17490,gammaumd8,10.70.51.95,552.0875566005707,492800,385,8,a3317624,0,0.020000000000000018,0.020000000000000018,385,196608,492800,1311.04,64.598,16.301,34.769,31408.955,512.0,29.27692307692308,68.56923076923077,0.0,0.010353283080555806,0.009999999999999998,0.07133133678192215,-6.89010585754879e-05,-6.89010585754879e-05,-6.89010585754879e-05,200.0,1,-2.9645779463294275e-05,-1.6564422220533004e-06,-1.3780211715097578e-05,35.181134784115834,2.414382412632854,3.9557563858413656
14.104677235195984,-10.824964591541763,-2.6933769006697714,200.0,0,1280,False,494080,2432,386,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-46-46,1580921206,1.4171538352966309,553.5047104358673,17490,gammaumd8,10.70.51.95,553.5047104358673,494080,386,8,a3317624,0,0.020000000000000018,0.020000000000000018,386,197120,494080,1309.927,63.514,16.336,34.853,31342.119,512.0,43.75,68.6,0.0,0.010353283080555808,0.005,0.07133133678192213,46.049932636543176,46.049932636543176,46.049932636543176,200.0,1,8.009988603724638,10.009998524634588,9.209986527308635,35.181134784115834,2.414382412632854,3.9557563858413656
14.104677235195984,-10.824964591541763,-2.6933769006697714,200.0,0,1280,False,495360,2432,387,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-46-48,1580921208,1.4112694263458252,554.9159798622131,17490,gammaumd8,10.70.51.95,554.9159798622131,495360,387,8,a3317624,0,0.020000000000000018,0.020000000000000018,387,197632,495360,1304.577,62.272,15.661,34.727,32693.171,512.0,44.8,68.6,0.0,0.010353283080555808,0.005,0.07133133678192213,-2.0000693036155037,-2.0000693036155037,-2.0000693036155037,200.0,1,-1.0000307183684356,-1.5656830916199738e-06,-0.40001386072310063,35.181134784115834,2.414382412632854,3.9557563858413656
14.104677235195984,-10.824964591541763,-2.6933769006697714,200.0,0,1280,False,496640,2432,388,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-46-50,1580921210,1.4363505840301514,556.3523304462433,17490,gammaumd8,10.70.51.95,556.3523304462433,496640,388,8,a3317624,0,0.020000000000000018,0.020000000000000018,388,198144,496640,1302.665,62.819,15.836,34.606,32331.445,512.0,43.5,68.65,0.0,0.010353283080555808,0.005,0.07133133678192213,0.07993073127921717,0.07993073127921717,0.07993073127921717,200.0,1,-3.042164274802417e-05,0.0799804830050465,0.015986146255843433,35.181134784115834,2.414382412632854,3.9557563858413656
14.104677235195984,-10.824964591541763,-2.6933769006697714,200.0,0,1280,False,497920,2432,389,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-46-51,1580921211,1.3180217742919922,557.6703522205353,17490,gammaumd8,10.70.51.95,557.6703522205353,497920,389,8,a3317624,0,0.020000000000000018,0.020000000000000018,389,198656,497920,1291.812,58.31,15.486,33.38,33062.066,512.0,40.5,68.7,0.0,0.010353283080555808,0.005,0.07133133678192213,-2.840069128958851,-2.840069128958851,-2.840069128958851,200.0,1,-1.0000117047603823,0.04998045578789885,-0.56801382579177,35.181134784115834,2.414382412632854,3.9557563858413656
35.3451413242118,-13.885595089021473,-1.6479126734568403,200.0,64,1280,False,499200,2496,390,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-46-53,1580921213,1.4125609397888184,559.0829131603241,17490,gammaumd8,10.70.51.95,559.0829131603241,499200,390,8,a3317624,0,0.020000000000000018,0.020000000000000018,390,199168,499200,1280.903,56.903,15.334,32.524,33390.921,512.0,42.3,68.75,0.0,0.010353283080555808,0.005,0.07133133678192213,-0.9600694206782474,-0.9600694206782474,-0.9600694206782474,200.0,1,-1.0000059729901896,0.03998000161712497,-0.1920138841356495,35.181134784115834,2.414382412632854,3.9557563858413656
-3.7854941788576593,-7.895049092718491,-5.4794716957489,200.0,0,1280,False,500480,2496,391,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-46-54,1580921214,1.3929898738861084,560.4759030342102,17490,gammaumd8,10.70.51.95,560.4759030342102,500480,391,8,a3317624,0,0.020000000000000018,0.020000000000000018,391,199680,500480,1280.512,58.502,14.873,32.478,34425.891,512.0,42.8,68.9,0.0,0.010353283080555808,0.005,0.07133133678192213,-7.098276792039115e-05,-7.098276792039115e-05,-7.098276792039115e-05,200.0,1,-3.126344644499568e-05,-1.5978210781142366e-06,-1.419655358407823e-05,35.181134784115834,2.414382412632854,3.9557563858413656
-3.7854941788576593,-7.895049092718491,-5.4794716957489,200.0,0,1280,False,501760,2496,392,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-46-56,1580921216,1.3998188972473145,561.8757219314575,17490,gammaumd8,10.70.51.95,561.8757219314575,501760,392,8,a3317624,0,0.020000000000000018,0.020000000000000018,392,200192,501760,1278.841,58.086,14.812,32.325,34566.251,512.0,42.0,68.9,0.0,0.010353283080555808,0.0,0.07133133678192213,-1.0000210557693245,-1.0000210557693245,-1.0000210557693245,200.0,1,-1.0000040418899134,-4.812043032376145e-07,-0.20000421115386496,35.20805463112899,2.413940291418551,3.9584577804731733
-3.7854941788576593,-7.895049092718491,-5.4794716957489,200.0,0,1280,False,503040,2496,393,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-06,1580921226,1.472074270248413,563.3477962017059,17490,gammaumd8,10.70.51.95,563.3477962017059,503040,393,8,a3317624,0,0.020000000000000018,0.020000000000000018,393,200704,503040,1278.329,58.373,14.967,33.017,34208.455,512.0,30.415384615384614,68.91538461538461,0.0,0.010353283080555806,0.008461538461538461,0.07133133678192215,-1.600020733548325,-1.600020733548325,-1.600020733548325,200.0,1,-1.0000056682993907,0.06999669503580702,-0.3200041467096649,35.20805463112899,2.413940291418551,3.9584577804731733
-3.7854941788576593,-7.895049092718491,-5.4794716957489,200.0,0,1280,False,504320,2496,394,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-08,1580921228,1.37591552734375,564.7237117290497,17490,gammaumd8,10.70.51.95,564.7237117290497,504320,394,8,a3317624,0,0.020000000000000018,0.020000000000000018,394,201216,504320,1268.669,56.933,15.978,32.945,32044.725,512.0,41.5,69.0,0.0,0.010353283080555808,0.01,0.07133133678192213,-0.8200205522875235,-0.8200205522875235,-0.8200205522875235,200.0,1,-1.0000005471348161,0.17999653498826648,-0.16400411045750468,35.20805463112899,2.413940291418551,3.9584577804731733
-3.7854941788576593,-7.895049092718491,-5.4794716957489,200.0,0,1280,False,505600,2496,395,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-09,1580921229,1.373420000076294,566.097131729126,17490,gammaumd8,10.70.51.95,566.097131729126,505600,395,8,a3317624,0,0.020000000000000018,0.020000000000000018,395,201728,505600,1270.578,55.394,16.19,32.988,31624.824,512.0,41.15,69.05,0.0,0.010353283080555808,0.005,0.07133133678192213,-5.00001929799508,-5.00001929799508,-5.00001929799508,200.0,1,-2.000005319007286,-4.859327258077695e-07,-1.000003859599017,35.20805463112899,2.413940291418551,3.9584577804731733
-3.7854941788576593,-7.895049092718491,-5.4794716957489,200.0,0,1280,False,506880,2496,396,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-11,1580921231,1.3856499195098877,567.4827816486359,17490,gammaumd8,10.70.51.95,567.4827816486359,506880,396,8,a3317624,0,0.020000000000000018,0.020000000000000018,396,202240,506880,1268.154,55.29,15.524,33.041,32981.836,512.0,41.4,69.1,0.0,0.010353283080555808,0.005,0.07133133678192213,-0.6300216145363078,-0.6300216145363078,-0.6300216145363078,200.0,1,-1.0000060802476103,0.2799977830044303,-0.1260043229072616,35.20805463112899,2.413940291418551,3.9584577804731733
-3.7854941788576593,-7.895049092718491,-5.4794716957489,200.0,0,1280,False,508160,2496,397,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-13,1580921233,1.390106439590454,568.8728880882263,17490,gammaumd8,10.70.51.95,568.8728880882263,508160,397,8,a3317624,0,0.020000000000000018,0.020000000000000018,397,202752,508160,1265.693,55.849,15.681,33.218,32650.374,512.0,42.6,69.15,0.0,0.010353283080555808,0.0,0.07133133678192213,-5.820021340468151,-5.820021340468151,-5.820021340468151,200.0,1,-3.0000019681302037,0.1799992896416994,-1.1640042680936271,35.20805463112899,2.413940291418551,3.9584577804731733
-3.7854941788576593,-7.895049092718491,-5.4794716957489,200.0,0,1280,False,509440,2496,398,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-14,1580921234,1.4457318782806396,570.318619966507,17490,gammaumd8,10.70.51.95,570.318619966507,509440,398,8,a3317624,0,0.020000000000000018,0.020000000000000018,398,203264,509440,1265.416,55.274,16.061,33.914,31878.471,512.0,43.45,69.2,0.0,0.010353283080555808,0.005,0.07133133678192213,-2.760020985241736,-2.760020985241736,-2.760020985241736,200.0,1,-1.9400019812807443,-4.773880594166613e-07,-0.552004197048347,35.20805463112899,2.413940291418551,3.9584577804731733
-3.7854941788576593,-7.895049092718491,-5.4794716957489,200.0,0,1280,False,510720,2496,399,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-16,1580921236,1.528801441192627,571.8474214076996,17490,gammaumd8,10.70.51.95,571.8474214076996,510720,399,8,a3317624,0,0.020000000000000018,0.020000000000000018,399,203776,510720,1282.622,54.645,16.692,35.768,30672.992,512.0,42.7,69.2,0.0,0.010353283080555808,0.005,0.07133133678192213,-0.8000209354139393,-0.8000209354139393,-0.8000209354139393,200.0,1,-0.9000006844415038,0.09999821659559673,-0.16000418708278785,35.20805463112899,2.413940291418551,3.9584577804731733
19.433835130051435,-11.94614179681103,-1.8694030898299046,200.0,64,1280,False,512000,2560,400,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-17,1580921237,1.374433994293213,573.2218554019928,17490,gammaumd8,10.70.51.95,573.2218554019928,512000,400,8,a3317624,0,0.020000000000000018,0.020000000000000018,400,204288,512000,1279.565,54.707,16.338,35.983,31338.506,512.0,42.2,69.3,0.0,0.010353283080555808,0.005,0.07133133678192213,-1.0000042310146844,-1.0000042310146844,-1.0000042310146844,200.0,1,-1.0000001166749455,-2.2542251731927365e-07,-0.2000008462029368,35.22590938332899,2.417190625800559,3.955881124196736
19.433835130051435,-4.876374173776647,1.6321930574043928,200.0,0,1280,False,513280,2560,401,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-28,1580921248,1.4331128597259521,574.6549682617188,17490,gammaumd8,10.70.51.95,574.6549682617188,513280,401,8,a3317624,0,0.020000000000000018,0.020000000000000018,401,204800,513280,1286.667,53.319,16.71,34.32,30639.644,512.0,29.653846153846153,69.29999999999998,0.0,0.010353283080555806,0.00923076923076923,0.07133133678192215,-1.7300038369346602,-1.7300038369346602,-1.7300038369346602,200.0,1,-1.0000017132056183,0.2599998429755726,-0.3460007673869308,35.22590938332899,2.417190625800559,3.955881124196736
19.433835130051435,-4.876374173776647,1.6321930574043928,200.0,0,1280,False,514560,2560,402,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-29,1580921249,1.4379854202270508,576.0929536819458,17490,gammaumd8,10.70.51.95,576.0929536819458,514560,402,8,a3317624,0,0.020000000000000018,0.020000000000000018,402,205312,514560,1288.732,54.928,16.776,34.036,30519.636,512.0,44.2,69.3,0.0,0.010353283080555808,0.005,0.07133133678192213,-1.9500037284140475,-1.9500037284140475,-1.9500037284140475,200.0,1,-1.0000010437761109,0.049998262796778284,-0.3900007456828067,35.22590938332899,2.417190625800559,3.955881124196736
19.433835130051435,-4.876374173776647,1.6321930574043928,200.0,0,1280,False,515840,2560,403,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-31,1580921251,1.4188206195831299,577.5117743015289,17490,gammaumd8,10.70.51.95,577.5117743015289,515840,403,8,a3317624,0,0.020000000000000018,0.020000000000000018,403,205824,515840,1285.118,54.783,16.576,32.674,30887.89,512.0,43.2,69.3,0.0,0.010353283080555808,0.01,0.07133133678192213,-0.8100042232362845,-0.8100042232362845,-0.8100042232362845,200.0,1,-1.0000007296547977,0.18999871089561723,-0.1620008446472563,35.22590938332899,2.417190625800559,3.955881124196736
19.433835130051435,-4.876374173776647,1.6321930574043928,200.0,0,1280,False,517120,2560,404,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-32,1580921252,1.422651767730713,578.9344260692596,17490,gammaumd8,10.70.51.95,578.9344260692596,517120,404,8,a3317624,0,0.020000000000000018,0.020000000000000018,404,206336,517120,1290.848,55.537,16.031,32.303,31939.111,512.0,42.75,69.3,0.0,0.010353283080555808,0.005,0.07133133678192213,-2.770004061453187,-2.770004061453187,-2.770004061453187,200.0,1,-1.8500018233889532,0.07999926940760042,-0.554000812290637,35.22590938332899,2.417190625800559,3.955881124196736
19.433835130051435,-4.876374173776647,1.6321930574043928,200.0,0,1280,False,518400,2560,405,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-34,1580921254,1.3529720306396484,580.2873980998993,17490,gammaumd8,10.70.51.95,580.2873980998993,518400,405,8,a3317624,0,0.020000000000000018,0.020000000000000018,405,206848,518400,1287.586,57.449,15.937,31.981,32125.98,512.0,39.55,69.3,0.0,0.010353283080555808,0.005,0.07133133678192213,-3.000003938769575,-3.000003938769575,-3.000003938769575,200.0,1,-2.0000005988127723,-8.014496784685723e-08,-0.6000007877539145,35.22590938332899,2.417190625800559,3.955881124196736
19.433835130051435,-4.876374173776647,1.6321930574043928,200.0,0,1280,False,519680,2560,406,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-36,1580921256,1.3481857776641846,581.6355838775635,17490,gammaumd8,10.70.51.95,581.6355838775635,519680,406,8,a3317624,0,0.020000000000000018,0.020000000000000018,406,207360,519680,1282.943,57.342,16.014,33.201,31971.874,512.0,41.5,69.3,0.0,0.010353283080555808,0.005,0.07133133678192213,-3.806410176400085e-06,-3.806410176400085e-06,-3.806410176400085e-06,200.0,1,-1.791380976001733e-06,-7.784975970120955e-08,-7.61282035280017e-07,35.22590938332899,2.417190625800559,3.955881124196736
19.433835130051435,-4.876374173776647,1.6321930574043928,200.0,0,1280,False,520960,2560,407,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-37,1580921257,1.4203391075134277,583.0559229850769,17490,gammaumd8,10.70.51.95,583.0559229850769,520960,407,8,a3317624,0,0.020000000000000018,0.020000000000000018,407,207872,520960,1284.815,57.207,16.537,33.408,30961.503,512.0,43.45,69.45,0.0,0.010353283080555808,0.005,0.07133133678192213,-1.8500040695732571,-1.8500040695732571,-1.8500040695732571,200.0,1,-1.0000018497643302,0.14999929494981415,-0.3700008139146515,35.22590938332899,2.417190625800559,3.955881124196736
19.433835130051435,-4.876374173776647,1.6321930574043928,200.0,0,1280,False,522240,2560,408,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-39,1580921259,1.4322619438171387,584.488184928894,17490,gammaumd8,10.70.51.95,584.488184928894,522240,408,8,a3317624,0,0.020000000000000018,0.020000000000000018,408,208384,522240,1285.381,56.91,15.886,31.996,32230.175,512.0,44.65,69.5,0.0,0.010353283080555808,0.0,0.07133133678192213,0.12994056736032897,0.12994056736032897,0.12994056736032897,200.0,1,-2.692405277571197e-05,0.06999012377355712,0.0259881134720658,35.24102656706722,2.4252818554780218,3.9532351477789587
19.433835130051435,-4.876374173776647,1.6321930574043928,200.0,0,1280,False,523520,2560,409,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-49,1580921269,1.5006029605865479,585.9887878894806,17490,gammaumd8,10.70.51.95,585.9887878894806,523520,409,8,a3317624,0,0.020000000000000018,0.020000000000000018,409,208896,523520,1278.821,62.83,15.899,30.904,32202.336,512.0,29.32307692307692,69.63846153846156,0.0,0.010353283080555806,0.007692307692307692,0.07133133678192215,-2.9300586349679274,-2.9300586349679274,-2.9300586349679274,200.0,1,-1.0000172298700605,-9.542881645785428e-06,-0.5860117269935855,35.24102656706722,2.4252818554780218,3.9532351477789587
19.084495345510923,-13.945139299842415,-2.677521141554181,200.0,64,1280,False,524800,2624,410,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-51,1580921271,1.5438992977142334,587.5326871871948,17490,gammaumd8,10.70.51.95,587.5326871871948,524800,410,8,a3317624,0,0.020000000000000018,0.020000000000000018,410,209408,524800,1294.023,62.787,15.729,31.397,32551.441,512.0,42.6,69.7,0.0,0.010353283080555808,0.01,0.07133133678192213,39.109941272799226,39.109941272799226,39.109941272799226,200.0,1,-1.0000043409256683,10.079998903394113,7.821988254559844,35.24102656706722,2.4252818554780218,3.9532351477789587
-1.8056707892821735,-7.006564997268299,-3.881913814832566,200.0,0,1280,False,526080,2624,411,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-53,1580921273,1.3729941844940186,588.9056813716888,17490,gammaumd8,10.70.51.95,588.9056813716888,526080,411,8,a3317624,0,0.020000000000000018,0.020000000000000018,411,209920,526080,1287.689,62.559,15.267,32.104,33537.349,512.0,41.0,69.7,0.0,0.010353283080555808,0.005,0.07133133678192213,-5.994060962088987e-05,-5.994060962088987e-05,-5.994060962088987e-05,200.0,1,-2.7514230069414225e-05,-1.1473765717529005e-06,-1.1988121924177974e-05,35.24102656706722,2.4252818554780218,3.9532351477789587
-1.8056707892821735,-7.006564997268299,-3.881913814832566,200.0,0,1280,False,527360,2624,412,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-54,1580921274,1.3895587921142578,590.2952401638031,17490,gammaumd8,10.70.51.95,590.2952401638031,527360,412,8,a3317624,0,0.020000000000000018,0.020000000000000018,412,210432,527360,1283.833,61.246,15.563,32.81,32898.669,512.0,43.099999999999994,69.7,0.0,0.010353283080555808,0.005,0.07133133678192213,-0.7700593902786723,-0.7700593902786723,-0.7700593902786723,200.0,1,-1.0000174458262236,0.22999894161225404,-0.15401187805573446,35.24102656706722,2.4252818554780218,3.9532351477789587
-1.8056707892821735,-7.006564997268299,-3.881913814832566,200.0,0,1280,False,528640,2624,413,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-56,1580921276,1.4222636222839355,591.717503786087,17490,gammaumd8,10.70.51.95,591.717503786087,528640,413,8,a3317624,0,0.020000000000000018,0.020000000000000018,413,210944,528640,1283.217,61.061,15.698,34.145,32616.256,512.0,43.7,69.7,0.0,0.010353283080555808,0.005,0.07133133678192213,-1.8600599635397168,-1.8600599635397168,-1.8600599635397168,200.0,1,-2.0000270988395528,0.13999901806769824,-0.3720119927079434,35.24102656706722,2.4252818554780218,3.9532351477789587
-1.8056707892821735,-7.006564997268299,-3.881913814832566,200.0,0,1280,False,529920,2624,414,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-57,1580921277,1.4333100318908691,593.1508138179779,17490,gammaumd8,10.70.51.95,593.1508138179779,529920,414,8,a3317624,0,0.020000000000000018,0.020000000000000018,414,211456,529920,1285.332,60.176,15.323,34.347,33412.845,512.0,45.150000000000006,69.7,0.0,0.010353283080555808,0.0,0.07133133678192213,-1.0000613222868722,-1.0000613222868722,-1.0000613222868722,200.0,1,-1.0000046352851202,-1.1754365301097636e-06,-0.20001226445737444,35.24102656706722,2.4252818554780218,3.9532351477789587
-1.8056707892821735,-7.006564997268299,-3.881913814832566,200.0,0,1280,False,531200,2624,415,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-47-59,1580921279,1.3761065006256104,594.5269203186035,17490,gammaumd8,10.70.51.95,594.5269203186035,531200,415,8,a3317624,0,0.020000000000000018,0.020000000000000018,415,211968,531200,1289.327,57.865,14.48,35.081,35360.06,512.0,42.05,69.8,0.0,0.010353283080555808,0.005,0.07133133678192213,-6.132692618798785e-05,-6.132692618798785e-05,-6.132692618798785e-05,200.0,1,-2.703538650905557e-05,-1.3600145578607226e-06,-1.226538523759757e-05,35.24102656706722,2.4252818554780218,3.9532351477789587
-1.8056707892821735,-7.006564997268299,-3.881913814832566,200.0,0,1280,False,532480,2624,416,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-48-01,1580921281,1.3930184841156006,595.9199388027191,17490,gammaumd8,10.70.51.95,595.9199388027191,532480,416,8,a3317624,0,0.020000000000000018,0.020000000000000018,416,212480,532480,1293.334,59.458,14.541,33.861,35210.307,512.0,40.65,69.85,0.0,0.010353283080555808,0.0,0.07133133678192213,0.09999330540600242,0.09999330540600242,0.09999330540600242,200.0,1,-2.751135154355211e-06,0.09999964442072988,0.019998661081200485,35.2618885472095,2.425733686291871,3.9584524012345117
-1.8056707892821735,-7.006564997268299,-3.881913814832566,200.0,0,1280,False,533760,2624,417,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-48-11,1580921291,1.4429798126220703,597.3629186153412,17490,gammaumd8,10.70.51.95,597.3629186153412,533760,417,8,a3317624,0,0.020000000000000018,0.020000000000000018,417,212992,533760,1294.757,60.209,14.49,33.746,35335.565,512.0,30.12307692307692,69.89999999999999,0.0,0.010353283080555806,0.00923076923076923,0.07133133678192215,0.04999369063022958,0.04999369063022958,0.04999369063022958,200.0,1,-2.761607166057445e-06,0.04999892655312212,0.009998738126045913,35.2618885472095,2.425733686291871,3.9584524012345117
-1.8056707892821735,-7.006564997268299,-3.881913814832566,200.0,0,1280,False,535040,2624,418,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-48-12,1580921292,1.4137170314788818,598.7766356468201,17490,gammaumd8,10.70.51.95,598.7766356468201,535040,418,8,a3317624,0,0.020000000000000018,0.020000000000000018,418,213504,535040,1293.148,61.127,14.271,33.96,35875.762,512.0,43.4,69.9,0.0,0.010353283080555808,0.005,0.07133133678192213,-1.8200070223918456,-1.8200070223918456,-1.8200070223918456,200.0,1,-1.000000308300834,-5.21262902619668e-07,-0.3640014044783694,35.2618885472095,2.425733686291871,3.9584524012345117
-1.8056707892821735,-7.006564997268299,-3.881913814832566,200.0,0,1280,False,536320,2624,419,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-48-14,1580921294,1.4318008422851562,600.2084364891052,17490,gammaumd8,10.70.51.95,600.2084364891052,536320,419,8,a3317624,0,0.020000000000000018,0.020000000000000018,419,214016,536320,1293.738,54.563,14.02,34.124,36520.464,512.0,43.1,69.9,0.0,0.010353283080555808,0.01,0.07133133678192213,-2.640006371686168,-2.640006371686168,-2.640006371686168,200.0,1,-1.0000026354828035,0.3599995423576138,-0.528001274337232,35.2618885472095,2.425733686291871,3.9584524012345117
35.134543426891085,-10.925030302156442,-3.780692901165662,200.0,64,1280,False,537600,2688,420,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-48-16,1580921296,1.420013189315796,601.628449678421,17490,gammaumd8,10.70.51.95,601.628449678421,537600,420,8,a3317624,0,0.020000000000000018,0.020000000000000018,420,214528,537600,1281.536,54.821,14.701,33.724,34827.316,512.0,41.65,69.95,0.0,0.010353283080555808,0.005,0.07133133678192213,-6.389996728417557e-06,-6.389996728417557e-06,-6.389996728417557e-06,200.0,1,-2.732131433091922e-06,-3.001104700306456e-07,-1.2779993456835115e-06,35.2618885472095,2.425733686291871,3.9584524012345117
11.125028788981131,-8.886061197287734,-2.011429756192903,200.0,0,1280,False,538880,2688,421,378f0a5841ed449caba3f0562cd03abc,2020-02-05_11-48-17,1580921297,1.418968677520752,603.0474183559418,17490,gammaumd8,10.70.51.95,603.0474183559418,538880,421,8,a3317624,0,0.020000000000000018,0.020000000000000018,421,215040,538880,1281.327,58.164,15.7,34.304,32611.6,512.0,39.75,70.0,0.0,0.010353283080555808,0.005,0.07133133678192213,-7.101234767853404e-06,-7.101234767853404e-06,-7.101234767853404e-06,200.0,1,-3.687207413172189e-06,-2.3002507551495022e-07,-1.4202469535706808e-06,35.2618885472095,2.425733686291871,3.9584524012345117
