episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/policy_0/cur_kl_coeff,info/learner/policy_0/cur_lr,info/learner/policy_0/total_loss,info/learner/policy_0/policy_loss,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/kl,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff,info/learner/policy_1/cur_kl_coeff,info/learner/policy_1/cur_lr,info/learner/policy_1/total_loss,info/learner/policy_1/policy_loss,info/learner/policy_1/vf_loss,info/learner/policy_1/vf_explained_var,info/learner/policy_1/kl,info/learner/policy_1/entropy,info/learner/policy_1/entropy_coeff,info/learner/policy_2/cur_kl_coeff,info/learner/policy_2/cur_lr,info/learner/policy_2/total_loss,info/learner/policy_2/policy_loss,info/learner/policy_2/vf_loss,info/learner/policy_2/vf_explained_var,info/learner/policy_2/kl,info/learner/policy_2/entropy,info/learner/policy_2/entropy_coeff,info/learner/policy_3/cur_kl_coeff,info/learner/policy_3/cur_lr,info/learner/policy_3/total_loss,info/learner/policy_3/policy_loss,info/learner/policy_3/vf_loss,info/learner/policy_3/vf_explained_var,info/learner/policy_3/kl,info/learner/policy_3/entropy,info/learner/policy_3/entropy_coeff,info/learner/policy_4/cur_kl_coeff,info/learner/policy_4/cur_lr,info/learner/policy_4/total_loss,info/learner/policy_4/policy_loss,info/learner/policy_4/vf_loss,info/learner/policy_4/vf_explained_var,info/learner/policy_4/kl,info/learner/policy_4/entropy,info/learner/policy_4/entropy_coeff
52.40238732860907,-23.817020941855503,-7.478056984041876,501.0,0,6400,False,1248000,2432,195,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-05-07,1589735107,7.365623950958252,1490.1362051963806,20740,prophet,129.2.189.146,1490.1362051963806,1248000,195,8,f7cf73d4,0,1170000,1248000,4786.964,30.146,2502.086,15.076,38.57272727272728,40.77272727272728,0.0,4.999999873689376e-05,3.428914,-0.0008276577,3.471011,-0.027671045,0.0011652111,4.1268992,0.009999999776482582,0.0,4.999999873689376e-05,2.642995,0.00238647,2.6811092,0.00093015033,0.0020481169,4.0500655,0.009999999776482582,0.0,4.999999873689376e-05,5.2130365,0.0048644813,5.238602,-0.06936082,0.0021851233,3.0430257,0.009999999776482582,0.0,4.999999873689376e-05,3.179496,0.000387261,3.2158434,-0.25824285,0.00070627173,3.6734858,0.009999999776482582,0.0,4.999999873689376e-05,2.0404263,0.0089264205,2.0723023,-0.44523892,0.00077035814,4.08023,0.009999999776482582
52.40238732860907,-23.020373724566227,-6.142531216089734,501.0,64,6400,False,1254400,2496,196,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-05-14,1589735114,7.044645071029663,1497.1808502674103,20740,prophet,129.2.189.146,1497.1808502674103,1254400,196,8,f7cf73d4,0,1176000,1254400,4783.632,30.18,2473.558,14.996,38.87,40.78,0.0,4.999999873689376e-05,464.61362,-0.0005978436,464.65576,0.035486028,0.0015217803,4.150195,0.009999999776482582,0.0,4.999999873689376e-05,461.27185,-0.0013080226,461.31433,0.03698331,0.0011217899,4.1122537,0.009999999776482582,0.0,4.999999873689376e-05,460.57333,-0.0026622463,460.60617,0.04853718,0.0010936233,3.0163434,0.009999999776482582,0.0,4.999999873689376e-05,457.99966,0.002029106,458.03394,0.041551355,0.0010406488,3.6328008,0.009999999776482582,0.0,4.999999873689376e-05,464.83496,0.0020095624,464.87402,0.06382554,0.00032745942,4.1034164,0.009999999776482582
52.40238732860907,-23.020373724566227,-6.142531216089734,501.0,0,6400,False,1260800,2496,197,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-05-21,1589735121,7.476139307022095,1504.6569895744324,20740,prophet,129.2.189.146,1504.6569895744324,1260800,197,8,f7cf73d4,0,1182000,1260800,4807.753,30.13,2477.052,14.9,38.85000000000001,40.83999999999999,0.0,4.999999873689376e-05,4.86256,0.003876189,4.899917,-0.3193882,0.00084390235,4.1233315,0.009999999776482582,0.0,4.999999873689376e-05,4.0225754,-0.0010415387,4.0646734,-0.29665068,0.00060401676,4.1056285,0.009999999776482582,0.0,4.999999873689376e-05,3.7637317,-4.6442572e-05,3.793618,-0.3117541,0.0011964235,2.984045,0.009999999776482582,0.0,4.999999873689376e-05,4.29989,0.0047020116,4.3318486,-0.32848048,0.00080361456,3.6660988,0.009999999776482582,0.0,4.999999873689376e-05,4.358692,-0.008429032,4.4082227,-0.2754493,0.00077370385,4.1101775,0.009999999776482582
52.40238732860907,-23.020373724566227,-6.142531216089734,501.0,0,6400,False,1267200,2496,198,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-05-29,1589735129,7.4240663051605225,1512.081055879593,20740,prophet,129.2.189.146,1512.081055879593,1267200,198,8,f7cf73d4,0,1188000,1267200,4815.577,29.655,2474.077,14.821,38.56363636363636,40.854545454545445,0.0,4.999999873689376e-05,3.1384513,-0.00053250045,3.180034,-0.20917748,0.0008809001,4.105035,0.009999999776482582,0.0,4.999999873689376e-05,3.4131286,-0.0029363397,3.4572341,-0.27857974,0.0009791212,4.116913,0.009999999776482582,0.0,4.999999873689376e-05,2.7850819,0.0060324403,2.8090708,-0.3619119,0.0020974225,3.0021484,0.009999999776482582,0.0,4.999999873689376e-05,3.203102,0.0016722517,3.2379506,-0.12555192,0.0011633028,3.6520815,0.009999999776482582,0.0,4.999999873689376e-05,3.7044408,-0.00402734,3.7489579,-0.23873319,0.0013480178,4.048935,0.009999999776482582
52.40238732860907,-23.020373724566227,-6.142531216089734,501.0,0,6400,False,1273600,2496,199,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-05-36,1589735136,7.369076251983643,1519.4501321315765,20740,prophet,129.2.189.146,1519.4501321315765,1273600,199,8,f7cf73d4,0,1194000,1273600,4818.866,29.639,2473.053,15.089,39.06,40.86999999999999,0.0,4.999999873689376e-05,2.1679506,0.0054314123,2.2034314,-0.26349434,0.0022449542,4.091209,0.009999999776482582,0.0,4.999999873689376e-05,3.6640446,-0.0031026367,3.7085164,-0.03890116,0.0017588626,4.136906,0.009999999776482582,0.0,4.999999873689376e-05,4.6201997,0.00094507093,4.6503844,-0.017697731,0.0012254539,3.1129935,0.009999999776482582,0.0,4.999999873689376e-05,2.0250432,0.0032647436,2.057861,-0.31666568,0.0014269981,3.6082458,0.009999999776482582,0.0,4.999999873689376e-05,2.3281744,-0.0021309948,2.370653,-0.4444956,0.0030130588,4.034779,0.009999999776482582
52.40238732860907,-23.020373724566227,-6.142531216089734,501.0,0,6400,False,1280000,2496,200,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-05-43,1589735143,7.4171178340911865,1526.8672499656677,20740,prophet,129.2.189.146,1526.8672499656677,1280000,200,8,f7cf73d4,0,1200000,1280000,4816.597,29.77,2475.041,15.202,38.26363636363636,40.881818181818176,0.0,4.999999873689376e-05,2.4041493,-0.0018732402,2.4469132,-0.11872643,0.00067083264,4.089076,0.009999999776482582,0.0,4.999999873689376e-05,1.878221,-0.0027656276,1.921672,-0.49809965,0.00035990324,4.06854,0.009999999776482582,0.0,4.999999873689376e-05,4.1253877,-0.0027068353,4.1589904,-0.075633876,0.0017946168,3.089593,0.009999999776482582,0.0,4.999999873689376e-05,2.7068183,-0.0006873452,2.7440758,-0.25989532,0.0011487707,3.657017,0.009999999776482582,0.0,4.999999873689376e-05,1.8452973,0.003855155,1.8809818,-0.39595377,0.00063424476,3.953947,0.009999999776482582
33.11876785494776,-23.020373724566227,-6.006997995509737,501.0,64,6400,False,1286400,2560,201,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-05-51,1589735151,7.33411717414856,1534.2013671398163,20740,prophet,129.2.189.146,1534.2013671398163,1286400,201,8,f7cf73d4,0,1206000,1286400,4835.275,29.829,2454.762,15.097,38.70909090909091,40.9,0.0,4.999999873689376e-05,454.39365,0.0005392979,454.43417,0.040648922,0.00053692394,4.107756,0.009999999776482582,0.0,4.999999873689376e-05,458.98035,0.0025441386,459.0192,0.04518963,0.001260383,4.141504,0.009999999776482582,0.0,4.999999873689376e-05,466.44128,-0.00079082296,466.4729,0.044644665,0.00068350247,3.089152,0.009999999776482582,0.0,4.999999873689376e-05,465.95468,-0.0046076006,465.9962,0.034509778,0.00067980326,3.6887286,0.009999999776482582,0.0,4.999999873689376e-05,459.9399,0.0016860813,459.97778,0.05224748,0.0009860321,3.9572515,0.009999999776482582
33.11876785494776,-23.020373724566227,-6.006997995509736,501.0,0,6400,False,1292800,2560,202,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-05-58,1589735158,7.164732933044434,1541.3661000728607,20740,prophet,129.2.189.146,1541.3661000728607,1292800,202,8,f7cf73d4,0,1212000,1292800,4847.627,29.837,2430.804,15.186,39.08,40.98,0.0,4.999999873689376e-05,5.6371703,-0.0015004306,5.6801376,-0.15844068,0.0011663215,4.1466546,0.009999999776482582,0.0,4.999999873689376e-05,4.4814134,-0.000620634,4.5234404,-0.60547125,0.0011020609,4.140652,0.009999999776482582,0.0,4.999999873689376e-05,4.9277587,0.0025884064,4.956305,-0.53352743,0.0011155218,3.1134803,0.009999999776482582,0.0,4.999999873689376e-05,3.6078951,-0.0010525603,3.6456077,-0.524023,0.000748778,3.6659915,0.009999999776482582,0.0,4.999999873689376e-05,5.686789,0.005178411,5.720749,-0.12122948,0.0007648147,3.913852,0.009999999776482582
33.11876785494776,-23.020373724566227,-6.006997995509736,501.0,0,6400,False,1299200,2560,203,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-06-06,1589735166,7.603847026824951,1548.9699470996857,20740,prophet,129.2.189.146,1548.9699470996857,1299200,203,8,f7cf73d4,0,1218000,1299200,4870.172,29.816,2427.418,15.161,39.36363636363637,40.972727272727276,0.0,4.999999873689376e-05,2.5809488,0.005628751,2.6168938,-0.2970278,0.0005408773,4.1573815,0.009999999776482582,0.0,4.999999873689376e-05,2.8370135,-0.0024666658,2.8806832,-0.33198857,0.00087320915,4.1203074,0.009999999776482582,0.0,4.999999873689376e-05,3.2017958,0.007080313,3.2259588,-0.22768034,0.0012022221,3.124297,0.009999999776482582,0.0,4.999999873689376e-05,3.0350373,0.006105958,3.0660508,-0.294836,0.0015167538,3.7119129,0.009999999776482582,0.0,4.999999873689376e-05,6.958506,-0.006301818,7.004147,0.04935139,0.00075706793,3.9339733,0.009999999776482582
33.11876785494776,-23.020373724566227,-6.006997995509736,501.0,0,6400,False,1305600,2560,204,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-06-13,1589735173,7.475557327270508,1556.4455044269562,20740,prophet,129.2.189.146,1556.4455044269562,1305600,204,8,f7cf73d4,0,1224000,1305600,4881.233,29.775,2429.19,14.968,39.36000000000001,40.970000000000006,0.0,4.999999873689376e-05,2.4452841,0.0012427267,2.4853036,-0.21986604,0.00055599614,4.1262746,0.009999999776482582,0.0,4.999999873689376e-05,2.5273018,0.0037109016,2.5648851,-0.49063408,0.0006038936,4.1294303,0.009999999776482582,0.0,4.999999873689376e-05,4.834371,0.0046642893,4.860864,0.013785049,0.0011060216,3.1156847,0.009999999776482582,0.0,4.999999873689376e-05,2.5491838,-0.0010629296,2.587641,-0.46128285,0.0012347604,3.7394133,0.009999999776482582,0.0,4.999999873689376e-05,2.9068267,-0.0015619932,2.9476452,-0.06964528,0.0013152309,3.9256659,0.009999999776482582
33.11876785494776,-23.020373724566227,-6.006997995509736,501.0,0,6400,False,1312000,2560,205,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-06-21,1589735181,7.675530195236206,1564.1210346221924,20740,prophet,129.2.189.146,1564.1210346221924,1312000,205,8,f7cf73d4,0,1230000,1312000,4906.398,30.525,2434.691,14.742,38.663636363636364,41.07272727272727,0.0,4.999999873689376e-05,3.392782,-0.0050039017,3.4389305,0.042677924,0.0006298091,4.1144805,0.009999999776482582,0.0,4.999999873689376e-05,2.426999,0.0025276672,2.46558,-0.102367155,0.0008357929,4.1108356,0.009999999776482582,0.0,4.999999873689376e-05,4.8519816,-0.00034541698,4.8838673,0.07433101,0.0012817654,3.154048,0.009999999776482582,0.0,4.999999873689376e-05,2.5301828,-0.0035220273,2.5708847,-0.3233042,0.0008049005,3.717968,0.009999999776482582,0.0,4.999999873689376e-05,2.5985372,-0.0063621723,2.6438293,-0.49038267,0.0016267393,3.8929822,0.009999999776482582
33.11876785494776,-21.82023459082999,-6.032090976867826,501.0,64,6400,False,1318400,2624,206,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-06-29,1589735189,7.593263149261475,1571.7142977714539,20740,prophet,129.2.189.146,1571.7142977714539,1318400,206,8,f7cf73d4,0,1236000,1318400,4945.151,30.221,2451.465,14.586,38.236363636363635,41.08181818181818,0.0,4.999999873689376e-05,445.5748,0.0037225203,445.61234,0.04103967,0.0018642307,4.1330466,0.009999999776482582,0.0,4.999999873689376e-05,454.1455,0.0076529603,454.17917,0.035399344,0.00036450647,4.137935,0.009999999776482582,0.0,4.999999873689376e-05,457.34384,-0.0018165266,457.37692,0.038836244,0.0005558326,3.1267605,0.009999999776482582,0.0,4.999999873689376e-05,453.9667,0.00400109,453.99976,0.03744829,0.0013264691,3.7040727,0.009999999776482582,0.0,4.999999873689376e-05,462.21567,-0.0032396808,462.25845,0.051948413,0.000889432,3.9566824,0.009999999776482582
33.11876785494776,-21.82023459082999,-6.032090976867828,501.0,0,6400,False,1324800,2624,207,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-06-36,1589735196,7.68304181098938,1579.3973395824432,20740,prophet,129.2.189.146,1579.3973395824432,1324800,207,8,f7cf73d4,0,1242000,1324800,4962.221,30.165,2455.089,14.445,37.93636363636364,41.07272727272727,0.0,4.999999873689376e-05,3.6700604,0.0073718447,3.7037036,-0.47312498,0.0011811343,4.10158,0.009999999776482582,0.0,4.999999873689376e-05,3.462909,-0.0017041789,3.5055482,-0.6395115,0.0010740542,4.0935097,0.009999999776482582,0.0,4.999999873689376e-05,6.4378815,-0.00065859855,6.4697685,-0.24853449,0.0015479774,3.1228302,0.009999999776482582,0.0,4.999999873689376e-05,4.602872,-0.003206792,4.643911,-0.39741746,0.0011678847,3.7832472,0.009999999776482582,0.0,4.999999873689376e-05,5.602489,0.0011678538,5.640799,-0.33109373,0.0011419976,3.9478667,0.009999999776482582
33.11876785494776,-21.82023459082999,-6.032090976867828,501.0,0,6400,False,1331200,2624,208,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-06-44,1589735204,7.684855937957764,1587.082195520401,20740,prophet,129.2.189.146,1587.082195520401,1331200,208,8,f7cf73d4,0,1248000,1331200,4983.541,30.11,2459.811,14.603,38.79090909090909,41.07272727272727,0.0,4.999999873689376e-05,2.9968226,-0.0058228956,3.0437336,-0.18750103,0.0005458617,4.1087723,0.009999999776482582,0.0,4.999999873689376e-05,2.7154462,0.0019279765,2.754906,-0.4328953,0.0012792883,4.138794,0.009999999776482582,0.0,4.999999873689376e-05,3.119912,0.0025173659,3.1486619,-0.23189302,0.000854694,3.126753,0.009999999776482582,0.0,4.999999873689376e-05,5.297801,0.0034684904,5.331927,-0.13400918,0.0014214996,3.759431,0.009999999776482582,0.0,4.999999873689376e-05,4.492294,0.0030571762,4.529119,-0.18499261,0.0012082619,3.9882061,0.009999999776482582
33.11876785494776,-21.82023459082999,-6.032090976867828,501.0,0,6400,False,1337600,2624,209,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-06-52,1589735212,7.532944440841675,1594.6151399612427,20740,prophet,129.2.189.146,1594.6151399612427,1337600,209,8,f7cf73d4,0,1254000,1337600,5001.487,30.05,2458.282,14.632,39.127272727272725,41.090909090909086,0.0,4.999999873689376e-05,2.4715362,0.0036289291,2.5090606,-0.17209737,0.0008592566,4.1153326,0.009999999776482582,0.0,4.999999873689376e-05,4.0482674,-0.008015183,4.0974298,-0.104225546,0.00058407855,4.1146717,0.009999999776482582,0.0,4.999999873689376e-05,2.6009004,-0.00371461,2.6365354,-0.5063144,0.0021092652,3.1920455,0.009999999776482582,0.0,4.999999873689376e-05,2.7248323,0.0059370287,2.7564876,-0.36940017,0.0006396579,3.7592154,0.009999999776482582,0.0,4.999999873689376e-05,2.7472572,0.0046804454,2.7827427,-0.57224363,0.0018248764,4.016607,0.009999999776482582
33.11876785494776,-21.82023459082999,-6.032090976867828,501.0,0,6400,False,1344000,2624,210,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-06-59,1589735219,7.785778522491455,1602.4009184837341,20740,prophet,129.2.189.146,1602.4009184837341,1344000,210,8,f7cf73d4,0,1260000,1344000,5033.302,30.121,2463.326,14.637,38.400000000000006,41.163636363636364,0.0,4.999999873689376e-05,2.6738386,-0.00021286526,2.7153502,-0.15409954,0.0011882944,4.129842,0.009999999776482582,0.0,4.999999873689376e-05,3.3005753,-0.002350746,3.3437302,-0.24352066,0.0018627848,4.0804834,0.009999999776482582,0.0,4.999999873689376e-05,3.537941,-0.003998552,3.573582,0.0066117398,0.00065098953,3.164212,0.009999999776482582,0.0,4.999999873689376e-05,2.9799492,-0.003812637,3.0217123,-0.116933435,0.0015268092,3.7950246,0.009999999776482582,0.0,4.999999873689376e-05,3.1804492,-0.00011875042,3.2210646,-0.116303325,0.00097147917,4.0496902,0.009999999776482582
31.327821249855237,-25.552006318570616,-6.780508291494127,501.0,64,6400,False,1350400,2688,211,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-07-07,1589735227,7.8883209228515625,1610.2892394065857,20740,prophet,129.2.189.146,1610.2892394065857,1350400,211,8,f7cf73d4,0,1266000,1350400,5071.049,30.283,2480.46,14.953,39.30909090909091,41.17272727272728,0.0,4.999999873689376e-05,459.96155,0.0016874349,460.00085,0.03318225,0.0012186419,4.099024,0.009999999776482582,0.0,4.999999873689376e-05,454.64062,0.002301467,454.67947,0.037575852,0.0008579733,4.1170793,0.009999999776482582,0.0,4.999999873689376e-05,460.52112,-0.0034573514,460.556,0.022328705,0.0010511376,3.1449335,0.009999999776482582,0.0,4.999999873689376e-05,449.37088,0.003908185,449.40536,0.044387694,0.0011148622,3.8397195,0.009999999776482582,0.0,4.999999873689376e-05,469.23172,-0.005701007,469.27808,0.07055742,0.0008882556,4.0681195,0.009999999776482582
31.327821249855237,-25.552006318570616,-6.780508291494127,501.0,0,6400,False,1356800,2688,212,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-07-15,1589735235,7.594467878341675,1617.8837072849274,20740,prophet,129.2.189.146,1617.8837072849274,1356800,212,8,f7cf73d4,0,1272000,1356800,5081.297,30.338,2513.046,14.911,39.14545454545454,41.18181818181818,0.0,4.999999873689376e-05,4.3934507,-0.0054080957,4.44074,-0.25244012,0.0010190635,4.1881003,0.009999999776482582,0.0,4.999999873689376e-05,3.8722956,3.9048184e-05,3.9132576,-0.32941797,0.0009125787,4.1000934,0.009999999776482582,0.0,4.999999873689376e-05,3.9882965,-0.0035826182,4.0238414,-0.4642112,0.0012258099,3.1962185,0.009999999776482582,0.0,4.999999873689376e-05,4.6374965,-0.007599186,4.683147,-0.22886245,0.0011960574,3.8051739,0.009999999776482582,0.0,4.999999873689376e-05,4.5353804,0.0006005277,4.57538,-0.3243864,0.0011339027,4.0600095,0.009999999776482582
31.327821249855237,-25.552006318570616,-6.780508291494127,501.0,0,6400,False,1363200,2688,213,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-07-23,1589735243,7.635593414306641,1625.519300699234,20740,prophet,129.2.189.146,1625.519300699234,1363200,213,8,f7cf73d4,0,1278000,1363200,5079.338,30.382,2517.776,15.038,38.86363636363637,41.24545454545454,0.0,4.999999873689376e-05,2.3984978,-0.00035531787,2.4404757,-0.27322173,0.0011632444,4.1622195,0.009999999776482582,0.0,4.999999873689376e-05,3.4059198,0.00122411,3.445995,-0.22724144,0.00085974974,4.129964,0.009999999776482582,0.0,4.999999873689376e-05,2.8563025,0.00016639645,2.8884184,-0.39971742,0.0006218406,3.2282145,0.009999999776482582,0.0,4.999999873689376e-05,2.5950978,-0.00019349864,2.6336424,-0.39619145,0.001169844,3.8351147,0.009999999776482582,0.0,4.999999873689376e-05,4.3657117,0.0026546512,4.403539,-0.20518434,0.0010818577,4.0481935,0.009999999776482582
31.327821249855237,-25.552006318570616,-6.780508291494127,501.0,0,6400,False,1369600,2688,214,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-07-30,1589735250,7.546674728393555,1633.0659754276276,20740,prophet,129.2.189.146,1633.0659754276276,1369600,214,8,f7cf73d4,0,1284000,1369600,5087.68,30.366,2516.808,14.952,38.96363636363637,41.26363636363636,0.0,4.999999873689376e-05,2.2446651,0.0031119885,2.2832716,-0.2447549,0.00042987816,4.171812,0.009999999776482582,0.0,4.999999873689376e-05,2.71527,-6.184789e-05,2.7573776,-0.29935685,0.0015042573,4.2045956,0.009999999776482582,0.0,4.999999873689376e-05,2.8104894,0.007884397,2.8349838,-0.10754085,0.0011814585,3.237921,0.009999999776482582,0.0,4.999999873689376e-05,2.0692801,-0.00062129024,2.1079104,-0.2850856,0.0013385256,3.8009052,0.009999999776482582,0.0,4.999999873689376e-05,4.8624887,0.0027062085,4.8999586,-0.12240437,0.0009759309,4.017592,0.009999999776482582
31.327821249855237,-25.552006318570616,-6.780508291494127,501.0,0,6400,False,1376000,2688,215,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-07-38,1589735258,7.553084850311279,1640.6190602779388,20740,prophet,129.2.189.146,1640.6190602779388,1376000,215,8,f7cf73d4,0,1290000,1376000,5068.24,29.489,2524.499,15.124,38.39999999999999,41.281818181818174,0.0,4.999999873689376e-05,1.5316609,-0.00078170997,1.5742846,-0.30778632,0.0010229633,4.184213,0.009999999776482582,0.0,4.999999873689376e-05,2.6374896,0.0034028962,2.6760857,-0.12024362,0.0009009989,4.199928,0.009999999776482582,0.0,4.999999873689376e-05,3.0971317,0.0046624616,3.1242704,-0.08661086,0.00086636137,3.1801436,0.009999999776482582,0.0,4.999999873689376e-05,3.4005296,0.0031523735,3.4357936,-0.16928323,0.0010852726,3.8416538,0.009999999776482582,0.0,4.999999873689376e-05,2.9524844,0.0017090576,2.991307,-0.09783268,0.001085645,4.0531216,0.009999999776482582
31.327821249855237,-25.552006318570616,-6.480932737522007,501.0,64,6400,False,1382400,2752,216,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-07-46,1589735266,8.064676523208618,1648.6837368011475,20740,prophet,129.2.189.146,1648.6837368011475,1382400,216,8,f7cf73d4,0,1296000,1382400,5086.553,29.73,2552.411,15.62,39.40909090909091,41.272727272727266,0.0,4.999999873689376e-05,452.02225,-0.004586916,452.06918,0.053892855,0.00071368547,4.2355833,0.009999999776482582,0.0,4.999999873689376e-05,456.74088,0.001474679,456.78162,0.03429557,0.0013625412,4.221126,0.009999999776482582,0.0,4.999999873689376e-05,460.09998,-0.005469635,460.13757,0.04466316,0.0009002237,3.2142725,0.009999999776482582,0.0,4.999999873689376e-05,451.1277,-0.0020989927,451.16806,0.044182237,0.0013289055,3.826623,0.009999999776482582,0.0,4.999999873689376e-05,443.98117,0.007998715,444.01425,0.059409354,0.0012065162,4.1084247,0.009999999776482582
31.327821249855237,-25.552006318570616,-6.480932737522007,501.0,0,6400,False,1388800,2752,217,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-07-54,1589735274,7.693268060684204,1656.3770048618317,20740,prophet,129.2.189.146,1656.3770048618317,1388800,217,8,f7cf73d4,0,1302000,1388800,5092.626,29.912,2547.32,15.734,38.75454545454545,41.31818181818182,0.0,4.999999873689376e-05,3.7369566,0.0035342083,3.7759943,-0.45413768,0.0013374271,4.257214,0.009999999776482582,0.0,4.999999873689376e-05,4.4651017,0.00268944,4.5040035,-0.31681386,0.00058203324,4.159101,0.009999999776482582,0.0,4.999999873689376e-05,3.3249552,0.0014641968,3.3559008,-0.41987634,0.00085892,3.2409933,0.009999999776482582,0.0,4.999999873689376e-05,3.0769749,0.004227047,3.1107788,-0.46535778,0.0005779715,3.803095,0.009999999776482582,0.0,4.999999873689376e-05,5.3068395,-0.0058892607,5.353481,-0.17014678,0.00087822374,4.075132,0.009999999776482582
31.327821249855237,-25.552006318570616,-6.480932737522007,501.0,0,6400,False,1395200,2752,218,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-08-01,1589735281,7.508175373077393,1663.885180234909,20740,prophet,129.2.189.146,1663.885180234909,1395200,218,8,f7cf73d4,0,1308000,1395200,5074.589,29.833,2547.782,15.764,39.263636363636365,41.37272727272727,0.0,4.999999873689376e-05,5.236927,0.0033464932,5.2769303,0.09494292,0.0022291862,4.3350215,0.009999999776482582,0.0,4.999999873689376e-05,3.1605446,-0.0017089723,3.2037604,-0.13891158,0.00092158007,4.1506495,0.009999999776482582,0.0,4.999999873689376e-05,2.7966144,0.002237086,2.8268297,-0.28234842,0.0009226722,3.2452543,0.009999999776482582,0.0,4.999999873689376e-05,3.146963,0.0037889015,3.181549,-0.3991286,0.0014234815,3.8375587,0.009999999776482582,0.0,4.999999873689376e-05,2.746623,-0.0004558206,2.787876,-0.43140736,0.00081443955,4.079682,0.009999999776482582
31.327821249855237,-25.552006318570616,-6.480932737522007,501.0,0,6400,False,1401600,2752,219,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-08-09,1589735289,7.6591503620147705,1671.5443305969238,20740,prophet,129.2.189.146,1671.5443305969238,1401600,219,8,f7cf73d4,0,1314000,1401600,5086.794,29.944,2548.267,15.458,38.93636363636364,41.37272727272727,0.0,4.999999873689376e-05,3.1910343,-0.004174674,3.2383134,-0.21367924,0.0013287151,4.3104553,0.009999999776482582,0.0,4.999999873689376e-05,4.3490906,-0.004580407,4.3949466,-0.053238526,0.0012872772,4.127514,0.009999999776482582,0.0,4.999999873689376e-05,3.1125042,-0.0035198194,3.1486795,-0.078253955,0.0010275708,3.2654936,0.009999999776482582,0.0,4.999999873689376e-05,2.5343513,0.0023942802,2.5699737,-0.36540762,0.00035854362,3.8016481,0.009999999776482582,0.0,4.999999873689376e-05,2.5445337,0.005312079,2.5803118,-0.18824589,0.00073520374,4.109028,0.009999999776482582
31.327821249855237,-25.552006318570616,-6.480932737522007,501.0,0,6400,False,1408000,2752,220,019a621d45ba4adc8e5218cd83313c3a,2020-05-17_13-08-17,1589735297,7.772810935974121,1679.317141532898,20740,prophet,129.2.189.146,1679.317141532898,1408000,220,8,f7cf73d4,0,1320000,1408000,5080.651,29.834,2553.259,15.29,39.28181818181818,41.381818181818176,0.0,4.999999873689376e-05,1.9887085,0.00015808984,2.0315096,-0.3353385,0.0019907022,4.2959294,0.009999999776482582,0.0,4.999999873689376e-05,3.0112388,0.0011834818,3.0517054,0.030969918,0.0013996786,4.1649904,0.009999999776482582,0.0,4.999999873689376e-05,3.8907301,0.0060853544,3.917237,-0.010604903,0.0011089597,3.2592218,0.009999999776482582,0.0,4.999999873689376e-05,3.5611055,-0.0031969056,3.6028907,-0.39004055,0.0013910484,3.8588393,0.009999999776482582,0.0,4.999999873689376e-05,1.8128554,0.0031076728,1.8508736,-0.6455284,0.0017730723,4.1126013,0.009999999776482582
