0.000000000000000000e+00,-1.000000000000000000e+00
3.952569169960474227e+01,-8.038277511961737787e-01
7.905138339920948454e+01,-7.057416267942571153e-01
1.185770750988142197e+02,-5.095693779904308940e-01
1.581027667984189691e+02,-4.114832535885177833e-01
1.976284584980237184e+02,-2.153110047846880093e-01
2.371541501976284394e+02,-1.172248803827748986e-01
2.766798418972331888e+02,7.894736842105132268e-02
3.162055335968379381e+02,1.770334928229679861e-01
3.557312252964426875e+02,3.732057416267942074e-01
3.952569169960474369e+02,4.712918660287073180e-01
4.347826086956521863e+02,6.674641148325370921e-01
4.743083003952568788e+02,8.636363636363633134e-01
5.138339920948616282e+02,9.617224880382764240e-01
5.533596837944663775e+02,1.157894736842106198e+00
5.928853754940711269e+02,1.255980861244019309e+00
6.324110671936758763e+02,1.452153110047845530e+00
6.719367588932806257e+02,1.550239234449762193e+00
7.114624505928853750e+02,1.746411483253588415e+00
7.509881422924901244e+02,1.844497607655501525e+00
7.905138339920948738e+02,2.040669856459331299e+00
8.300395256916996232e+02,2.138755980861244410e+00
8.695652173913043725e+02,2.334928229665070631e+00
9.090909090909091219e+02,2.433014354066987295e+00
9.486166007905137576e+02,2.334928229665070631e+00
9.881422924901185070e+02,2.138755980861244410e+00
1.027667984189723256e+03,2.040669856459331299e+00
1.067193675889328006e+03,1.844497607655501525e+00
1.106719367588932755e+03,1.844497607655501525e+00
1.146245059288537504e+03,1.746411483253588415e+00
1.185770750988142254e+03,1.746411483253588415e+00
1.225296442687747003e+03,1.648325358851675304e+00
1.264822134387351753e+03,1.648325358851675304e+00
1.304347826086956502e+03,1.550239234449762193e+00
1.343873517786561251e+03,1.550239234449762193e+00
1.383399209486166001e+03,1.452153110047845530e+00
1.422924901185770750e+03,1.452153110047845530e+00
1.462450592885375499e+03,1.354066985645932419e+00
1.501976284584980249e+03,1.354066985645932419e+00
1.541501976284584998e+03,1.255980861244019309e+00
1.581027667984189748e+03,1.255980861244019309e+00
1.620553359683794497e+03,1.157894736842106198e+00
1.660079051383399246e+03,1.157894736842106198e+00
1.699604743083003996e+03,1.157894736842106198e+00
1.739130434782608745e+03,1.059808612440193087e+00
1.778656126482213494e+03,1.059808612440193087e+00
1.818181818181818244e+03,9.617224880382764240e-01
1.857707509881422993e+03,9.617224880382764240e-01
1.897233201581027515e+03,8.636363636363633134e-01
1.936758893280632265e+03,8.636363636363633134e-01
1.976284584980237014e+03,7.655502392344502027e-01
2.015810276679841763e+03,7.655502392344502027e-01
2.055335968379446513e+03,6.674641148325370921e-01
2.094861660079051489e+03,6.674641148325370921e-01
2.134387351778656011e+03,5.693779904306204287e-01
2.173913043478260988e+03,5.693779904306204287e-01
2.213438735177865510e+03,5.693779904306204287e-01
2.252964426877470487e+03,6.674641148325370921e-01
2.292490118577075009e+03,6.674641148325370921e-01
2.332015810276679986e+03,6.674641148325370921e-01
2.371541501976284508e+03,7.655502392344502027e-01
2.411067193675889484e+03,7.655502392344502027e-01
2.450592885375494006e+03,7.655502392344502027e-01
2.490118577075098983e+03,8.636363636363633134e-01
2.529644268774703505e+03,8.636363636363633134e-01
2.569169960474308027e+03,8.636363636363633134e-01
2.608695652173913004e+03,9.617224880382764240e-01
2.648221343873517526e+03,9.617224880382764240e-01
2.687747035573122503e+03,9.617224880382764240e-01
2.727272727272727025e+03,1.059808612440193087e+00
2.766798418972332001e+03,1.059808612440193087e+00
2.806324110671936523e+03,1.157894736842106198e+00
2.845849802371541500e+03,1.157894736842106198e+00
2.885375494071146022e+03,1.157894736842106198e+00
2.924901185770750999e+03,1.255980861244019309e+00
2.964426877470355521e+03,1.255980861244019309e+00
3.003952569169960498e+03,1.255980861244019309e+00
3.043478260869565020e+03,1.354066985645932419e+00
3.083003952569169996e+03,1.354066985645932419e+00
3.122529644268774518e+03,1.354066985645932419e+00
3.162055335968379495e+03,1.452153110047845530e+00
3.201581027667984017e+03,1.452153110047845530e+00
3.241106719367588994e+03,1.452153110047845530e+00
3.280632411067193516e+03,1.550239234449762193e+00
3.320158102766798493e+03,1.550239234449762193e+00
3.359683794466403015e+03,1.648325358851675304e+00
3.399209486166007991e+03,1.648325358851675304e+00
3.438735177865612513e+03,1.746411483253588415e+00
3.478260869565217490e+03,1.746411483253588415e+00
3.517786561264822012e+03,1.746411483253588415e+00
