episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/sample_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/policy_0/cur_lr,info/learner/policy_0/policy_loss,info/learner/policy_0/policy_entropy,info/learner/policy_0/var_gnorm,info/learner/policy_0/vf_loss,info/learner/policy_0/grad_gnorm,info/learner/policy_0/vf_explained_var
824.9199999999923,260.34999999999746,585.5304999999945,501.0,64,15360,False,8149760,16256,563,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-49-55,1580856595,10.611573219299316,5904.9774396419525,61388,Prophet,10.72.12.27,5904.9774396419525,8149760,563,8,d961c0f2,0,8149760,8149760,883.749,11.699,4.746,109408.302,1448.374,1280.0,50.392307692307696,33.699999999999996,0.0023076923076923075,0.42071727653377017,0.00041529600275680423,2369.709,5080.801,41.7585,38346.79,40.000004,0.42967188
824.9199999999923,260.34999999999746,585.5304999999946,501.0,0,15360,False,8165120,16256,564,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-50-05,1580856605,10.43943738937378,5915.416877031326,61388,Prophet,10.72.12.27,5915.416877031326,8165120,564,8,d961c0f2,0,8165120,8165120,835.54,7.028,4.575,182140.792,1531.944,1280.0,51.199999999999996,33.699999999999996,0.0025,0.4207703744159234,0.00041475839680060744,-124.54939,5626.009,41.83291,23119.348,40.000004,0.48364264
857.9399999999922,301.3299999999987,581.0177999999948,501.0,64,15360,False,8180480,16320,565,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-50-15,1580856615,10.175817728042603,5925.592694759369,61388,Prophet,10.72.12.27,5925.592694759369,8180480,565,8,d961c0f2,0,8180480,8180480,850.152,6.992,4.908,183071.815,1505.613,1280.0,51.0,33.791666666666664,0.0025,0.420808301474604,0.00041422079084441066,3437.0903,4095.3489,41.837605,68180.93,40.0,0.3457232
857.9399999999922,301.3299999999987,581.0177999999947,501.0,0,14080,False,8194560,16320,566,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-50-25,1580856625,10.129569292068481,5935.722264051437,61388,Prophet,10.72.12.27,5935.722264051437,8194560,566,8,d961c0f2,0,8194560,8194560,897.067,7.08,7.443,180796.271,1426.872,1280.0,51.425000000000004,33.800000000000004,0.0008333333333333334,0.420808301474604,0.00041368321399204433,66.74881,4842.0947,41.871456,32794.53,40.000004,0.43403006
857.9399999999922,350.19999999999874,573.6883999999945,501.0,64,16640,False,8211200,16384,567,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-50-36,1580856636,10.913343667984009,5946.635607719421,61388,Prophet,10.72.12.27,5946.635607719421,8211200,567,8,d961c0f2,0,8211200,8211200,833.04,11.862,5.056,107906.594,1536.54,1280.0,50.876923076923084,33.800000000000004,0.0015384615384615385,0.4208083014746041,0.00041319039883092046,1356.7026,3805.7236,41.873215,45907.96,40.0,0.29564375
857.9399999999922,350.19999999999874,573.6883999999947,501.0,0,14080,False,8225280,16384,568,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-50-47,1580856647,10.256133794784546,5956.891741514206,61388,Prophet,10.72.12.27,5956.891741514206,8225280,568,8,d961c0f2,0,8225280,8225280,901.921,7.016,4.838,182436.646,1419.193,1280.0,51.25833333333333,33.800000000000004,0.0,0.420808301474604,0.00041260800207965076,-548.07733,4391.302,41.900585,30922.0,40.0,0.40738118
795.9699999999942,303.5699999999974,566.7915999999941,501.0,64,16640,False,8241920,16448,569,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-50-57,1580856657,10.501447200775146,5967.393188714981,61388,Prophet,10.72.12.27,5967.393188714981,8241920,569,8,d961c0f2,0,8241920,8241920,786.946,7.112,12.494,179967.79,1626.541,1280.0,51.26923076923077,33.800000000000004,0.003076923076923077,0.4208083014746041,0.0004121151869185269,945.1478,3527.564,41.861973,35174.297,40.0,0.2942065
795.9699999999942,303.5699999999974,566.7915999999942,501.0,0,14080,False,8256000,16448,570,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-51-08,1580856668,10.614547491073608,5978.007736206055,61388,Prophet,10.72.12.27,5978.007736206055,8256000,570,8,d961c0f2,0,8256000,8256000,938.369,6.967,4.678,183727.14,1364.069,1280.0,50.800000000000004,33.800000000000004,0.0008333333333333334,0.420808301474604,0.0004115327901672572,686.8813,4536.7026,41.882046,22227.438,40.0,0.47739935
722.9899999999926,303.5699999999974,566.4626999999942,501.0,64,16640,False,8272640,16512,571,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-51-18,1580856678,10.62737226486206,5988.635108470917,61388,Prophet,10.72.12.27,5988.635108470917,8272640,571,8,d961c0f2,0,8272640,8272640,778.905,7.635,5.593,167654.802,1643.333,1280.0,49.43076923076923,33.800000000000004,0.0038461538461538464,0.4208083014746041,0.0004110400041099638,-50409.215,5327.879,41.879395,477201.3,40.000004,0.28542548
722.9899999999926,303.5699999999974,566.4626999999942,501.0,0,14080,False,8286720,16512,572,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-51-29,1580856689,10.727921962738037,5999.363030433655,61388,Prophet,10.72.12.27,5999.363030433655,8286720,572,8,d961c0f2,0,8286720,8286720,940.002,7.437,4.901,172108.211,1361.699,1280.0,51.823076923076925,33.87692307692306,0.0007692307692307692,0.4208083014746041,0.0004104576073586941,-69.451294,5069.859,41.91784,22724.857,40.0,0.43244797
722.9899999999926,303.5699999999974,566.4626999999942,501.0,0,16640,False,8303360,16512,573,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-51-40,1580856700,10.372195720672607,6009.735226154327,61388,Prophet,10.72.12.27,6009.735226154327,8303360,573,8,d961c0f2,0,8303360,8303360,761.821,7.504,4.908,170565.165,1680.184,1280.0,50.70833333333334,33.89999999999999,0.0025,0.420808301474604,0.0004099647921975702,-2089.7163,5693.5103,41.960476,15693.764,40.0,0.5103336
798.5699999999903,376.46999999999264,573.6331999999938,501.0,64,14080,False,8317440,16576,574,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-51-50,1580856710,10.658088684082031,6020.393314838409,61388,Prophet,10.72.12.27,6020.393314838409,8317440,574,8,d961c0f2,0,8317440,8317440,974.588,7.36,4.614,173910.1,1313.375,1280.0,50.91538461538461,33.89999999999999,0.0007692307692307692,0.4208083014746041,0.0004093823954463005,-533.7954,5266.1304,41.981873,23766.543,40.0,0.3647582
798.5699999999903,376.46999999999264,573.6331999999937,501.0,0,16640,False,8334080,16576,575,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-52-01,1580856721,10.401493787765503,6030.794808626175,61388,Prophet,10.72.12.27,6030.794808626175,8334080,575,8,d961c0f2,0,8334080,8334080,769.3,7.027,4.858,182150.061,1663.851,1280.0,50.71666666666667,33.89999999999999,0.0033333333333333335,0.420808301474604,0.0004088896093890071,-1900.281,5887.055,41.990772,16809.852,40.0,0.4796453
823.709999999995,328.68999999999846,575.4154999999943,501.0,64,14080,False,8348160,16640,576,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-52-11,1580856731,10.379300832748413,6041.174109458923,61388,Prophet,10.72.12.27,6041.174109458923,8348160,576,8,d961c0f2,0,8348160,8348160,950.953,6.94,4.454,184451.156,1346.019,1280.0,51.73333333333334,33.89999999999999,0.0008333333333333334,0.420808301474604,0.0004083072126377374,381.03467,5249.372,41.99711,28974.193,39.999996,0.4481364
823.709999999995,328.68999999999846,575.4154999999944,501.0,0,16640,False,8364800,16640,577,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-52-22,1580856742,10.489611387252808,6051.663720846176,61388,Prophet,10.72.12.27,6051.663720846176,8364800,577,8,d961c0f2,0,8364800,8364800,777.615,6.571,4.364,194808.542,1646.059,1280.0,51.01538461538462,33.89999999999999,0.0023076923076923075,0.4208083014746041,0.0004078143974766135,-1256.0826,5427.303,42.046486,22246.191,40.0,0.4746281
855.4299999999955,328.68999999999846,581.8864999999944,501.0,64,14080,False,8378880,16704,578,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-52-32,1580856752,10.2517831325531,6061.915503978729,61388,Prophet,10.72.12.27,6061.915503978729,8378880,578,8,d961c0f2,0,8378880,8378880,937.469,7.129,4.388,179553.687,1365.379,1280.0,50.92499999999999,33.89999999999999,0.0016666666666666668,0.420808301474604,0.0004072320007253438,1604.7205,4904.674,42.020985,31619.965,40.0,0.47393125
855.4299999999955,328.68999999999846,581.8864999999944,501.0,0,15360,False,8394240,16704,579,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-52-42,1580856762,10.059314727783203,6071.974818706512,61388,Prophet,10.72.12.27,6071.974818706512,8394240,579,8,d961c0f2,0,8394240,8394240,814.595,6.929,4.715,184719.607,1571.334,1280.0,50.916666666666664,33.89999999999999,0.0016666666666666668,0.420808301474604,0.0004067392146680504,-2655.1191,5459.1724,42.072277,15290.599,40.0,0.46604902
855.4299999999955,351.6099999999974,582.2708999999944,501.0,64,14080,False,8408320,16768,580,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-52-52,1580856772,10.102384090423584,6082.077202796936,61388,Prophet,10.72.12.27,6082.077202796936,8408320,580,8,d961c0f2,0,8408320,8408320,917.071,7.611,5.069,168186.319,1395.748,1280.0,51.175000000000004,33.89999999999999,0.0016666666666666668,0.420808301474604,0.0004062016087118536,1622.4875,4332.2646,42.07925,39682.492,40.0,0.38280356
855.4299999999955,351.6099999999974,582.2708999999944,501.0,0,15360,False,8423680,16768,581,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-53-03,1580856783,10.461531162261963,6092.538733959198,61388,Prophet,10.72.12.27,6092.538733959198,8423680,581,8,d961c0f2,0,8423680,8423680,848.567,6.582,4.485,194462.785,1508.425,1280.0,50.90833333333333,34.0,0.0025,0.42077795982765936,0.00040570879355072975,373.02307,4911.752,42.10658,28536.992,40.0,0.37455058
829.7299999999926,379.2299999999968,578.9146999999938,501.0,64,15360,False,8439040,16832,582,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-53-13,1580856793,10.475280523300171,6103.014014482498,61388,Prophet,10.72.12.27,6103.014014482498,8439040,582,8,d961c0f2,0,8439040,8439040,874.391,7.252,4.002,176493.127,1463.875,1280.0,51.87692307692308,34.0,0.0007692307692307692,0.42071727653377017,0.00040517118759453297,524.55023,4352.636,42.07007,35058.9,40.0,0.2601846
829.7299999999926,379.2299999999968,578.9146999999938,501.0,0,15360,False,8454400,16832,583,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-53-24,1580856804,10.49268651008606,6113.506700992584,61388,Prophet,10.72.12.27,6113.506700992584,8454400,583,8,d961c0f2,0,8454400,8454400,847.735,7.072,4.658,181007.179,1509.907,1280.0,51.39166666666667,34.0,0.0016666666666666668,0.42071727653377017,0.00040463361074216664,-860.6529,5186.076,42.11441,24116.871,40.0,0.40224916
807.6499999999932,293.489999999997,570.8490999999941,501.0,64,15360,False,8469760,16896,584,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-53-34,1580856814,10.391181707382202,6123.897882699966,61388,Prophet,10.72.12.27,6123.897882699966,8469760,584,8,d961c0f2,0,8469760,8469760,871.29,7.32,4.715,174874.81,1469.087,1280.0,50.491666666666674,34.0,0.0025,0.42071727653377017,0.00040409600478596985,4268.131,4302.7275,42.08859,61878.766,40.000004,0.36297876
807.6499999999932,293.489999999997,570.8490999999941,501.0,0,15360,False,8485120,16896,585,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-53-45,1580856825,10.688859224319458,6134.586741924286,61388,Prophet,10.72.12.27,6134.586741924286,8485120,585,8,d961c0f2,0,8485120,8485120,858.908,6.87,4.838,186324.877,1490.265,1280.0,51.01538461538461,34.0,0.0015384615384615385,0.42071727653377017,0.00040355839882977307,-52.824707,5513.669,42.13973,19968.273,40.0,0.51723677
835.2099999999882,271.48999999999927,572.2263999999944,501.0,64,15360,False,8500480,16960,586,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-53-55,1580856835,10.392979383468628,6144.9797213077545,61388,Prophet,10.72.12.27,6144.9797213077545,8500480,586,8,d961c0f2,0,8500480,8500480,859.02,7.61,4.78,168198.438,1490.07,1280.0,50.38333333333333,34.0,0.0025,0.42071727653377017,0.0004030207928735763,4997.334,4862.187,42.154152,52081.586,40.000004,0.41451424
835.2099999999882,271.48999999999927,572.2263999999944,501.0,0,15360,False,8515840,16960,587,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-54-06,1580856846,10.742821455001831,6155.722542762756,61388,Prophet,10.72.12.27,6155.722542762756,8515840,587,8,d961c0f2,0,8515840,8515840,860.564,6.968,4.744,183691.936,1487.396,1280.0,50.98461538461539,34.10000000000001,0.0007692307692307692,0.42077329188197576,0.0004024831869173795,-1980.9054,5979.1616,42.2263,22419.23,39.999996,0.5147656
790.1499999999919,271.48999999999927,578.9923999999944,501.0,64,16640,False,8532480,17024,588,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-54-17,1580856857,10.91569471359253,6166.638237476349,61388,Prophet,10.72.12.27,6166.638237476349,8532480,588,8,d961c0f2,0,8532480,8532480,841.397,7.356,4.707,174000.847,1521.279,1280.0,50.707692307692305,34.10000000000001,0.0023076923076923075,0.4208083014746041,0.00040194561006501317,4479.222,4574.2812,42.21803,73023.08,39.999996,0.3174764
790.1499999999919,271.48999999999927,578.9923999999945,501.0,0,15360,False,8547840,17024,589,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-54-28,1580856868,10.78430438041687,6177.422541856766,61388,Prophet,10.72.12.27,6177.422541856766,8547840,589,8,d961c0f2,0,8547840,8547840,867.175,7.041,4.615,181781.861,1476.057,1280.0,51.30769230769231,34.10000000000001,0.0007692307692307692,0.4208083014746041,0.00040136321331374347,-802.021,5567.6274,42.271076,21319.438,40.0,0.42183435
897.1499999999905,341.489999999995,600.8468999999942,501.0,64,16640,False,8564480,17088,590,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-54-39,1580856879,10.803637981414795,6188.2261798381805,61388,Prophet,10.72.12.27,6188.2261798381805,8564480,590,8,d961c0f2,0,8564480,8564480,832.584,7.262,7.21,176268.87,1537.382,1280.0,50.199999999999996,34.10000000000001,0.0025,0.420808301474604,0.0004008256073575467,1878.9934,4533.449,42.246315,39163.414,40.0,0.4554789
897.1499999999905,341.489999999995,600.8468999999941,501.0,0,14080,False,8578560,17088,591,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-54-49,1580856889,10.255142450332642,6198.481322288513,61388,Prophet,10.72.12.27,6198.481322288513,8578560,591,8,d961c0f2,0,8578560,8578560,897.546,12.161,5.269,105257.661,1426.11,1280.0,50.23846153846153,34.10000000000001,0.0007692307692307692,0.4208083014746041,0.000400243210606277,-135.9667,5552.0522,42.28464,18377.852,39.999996,0.45486766
859.3299999999931,379.44999999999567,593.9215999999943,501.0,64,16640,False,8595200,17152,592,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-55-00,1580856900,10.666027069091797,6209.147349357605,61388,Prophet,10.72.12.27,6209.147349357605,8595200,592,8,d961c0f2,0,8595200,8595200,804.911,6.872,4.721,186261.527,1590.239,1280.0,51.008333333333326,34.10000000000001,0.0016666666666666668,0.420808301474604,0.0003997503954451531,6720.2964,4421.6475,42.2632,72621.4,40.0,0.2351247
859.3299999999931,379.44999999999567,593.9215999999944,501.0,0,14080,False,8609280,17152,593,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-55-10,1580856910,10.346500396728516,6219.4938497543335,61388,Prophet,10.72.12.27,6219.4938497543335,8609280,593,8,d961c0f2,0,8609280,8609280,918.081,7.551,4.64,169506.423,1394.212,1280.0,50.85384615384615,34.10000000000001,0.0015384615384615385,0.4208083014746041,0.0003991679986938834,-820.1738,5437.637,42.2837,19942.777,40.000004,0.5295702
859.3299999999931,344.4199999999977,595.9659999999948,501.0,64,16640,False,8625920,17216,594,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-55-20,1580856920,10.195631504058838,6229.689481258392,61388,Prophet,10.72.12.27,6229.689481258392,8625920,594,8,d961c0f2,0,8625920,8625920,758.074,7.239,4.756,176831.457,1688.489,1280.0,50.13333333333333,34.14166666666666,0.004166666666666667,0.420808301474604,0.00039867521263659,-25473.242,4194.8677,42.287163,258747.98,40.000004,0.40645975
859.3299999999931,344.4199999999977,595.9659999999948,501.0,0,14080,False,8640000,17216,595,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-55-31,1580856931,10.479061126708984,6240.168542385101,61388,Prophet,10.72.12.27,6240.168542385101,8640000,595,8,d961c0f2,0,8640000,8640000,922.032,6.958,4.419,183972.679,1388.239,1280.0,52.949999999999996,34.199999999999996,0.0008333333333333334,0.420808301474604,0.00039809278678148985,64.78938,5220.3633,42.3238,18239.943,40.0,0.48554444
859.3299999999931,344.4199999999977,595.9659999999948,501.0,0,16640,False,8656640,17216,596,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-55-41,1580856941,10.209544897079468,6250.378087282181,61388,Prophet,10.72.12.27,6250.378087282181,8656640,596,8,d961c0f2,0,8656640,8656640,756.768,7.166,4.93,178611.061,1691.404,1280.0,51.04166666666668,34.199999999999996,0.0025,0.420808301474604,0.00039760000072419643,-1788.7834,5931.6875,42.370335,16307.154,40.0,0.49165368
792.4599999999948,342.33999999999423,589.8545999999944,501.0,64,14080,False,8670720,17280,597,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-55-52,1580856952,10.663962841033936,6261.042050123215,61388,Prophet,10.72.12.27,6261.042050123215,8670720,597,8,d961c0f2,0,8670720,8670720,954.201,7.155,5.032,178902.704,1341.437,1280.0,51.30769230769231,34.199999999999996,0.0,0.4208083014746041,0.00039701760397292674,1248.7604,5278.9385,42.403606,29430.436,39.999996,0.4193591
792.4599999999948,342.33999999999423,589.8545999999942,501.0,0,16640,False,8687360,17280,598,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-56-02,1580856962,10.455215692520142,6271.497265815735,61388,Prophet,10.72.12.27,6271.497265815735,8687360,598,8,d961c0f2,0,8687360,8687360,780.325,7.308,4.816,175156.655,1640.342,1280.0,50.78333333333333,34.199999999999996,0.0025,0.420808301474604,0.00039652478881180286,-1531.2036,5761.841,42.444252,16153.473,40.0,0.53986424
832.4899999999924,323.1199999999976,580.5499999999946,501.0,64,14080,False,8701440,17344,599,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-56-13,1580856973,10.533836603164673,6282.0311024188995,61388,Prophet,10.72.12.27,6282.0311024188995,8701440,599,8,d961c0f2,0,8701440,8701440,966.031,7.534,5.268,169897.471,1325.009,1280.0,51.03846153846154,34.199999999999996,0.0007692307692307692,0.4208083014746041,0.00039594239206053317,298.83044,5025.5713,42.450123,25653.297,40.0,0.45202202
832.4899999999924,323.1199999999976,580.5499999999947,501.0,0,16640,False,8718080,17344,600,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-56-23,1580856983,10.399149894714355,6292.430252313614,61388,Prophet,10.72.12.27,6292.430252313614,8718080,600,8,d961c0f2,0,8718080,8718080,763.106,7.366,10.141,173773.875,1677.356,1280.0,50.71666666666666,34.199999999999996,0.0025,0.420808301474604,0.00039544960600323975,515.0651,5351.2627,42.466103,17904.291,40.0,0.44547802
832.4899999999924,323.1199999999976,590.8041999999949,501.0,64,14080,False,8732160,17408,601,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-56-33,1580856993,10.310147523880005,6302.740399837494,61388,Prophet,10.72.12.27,6302.740399837494,8732160,601,8,d961c0f2,0,8732160,8732160,946.677,6.81,4.615,187955.661,1352.098,1280.0,51.42499999999999,34.199999999999996,0.0008333333333333334,0.420808301474604,0.00039486720925197005,205.52335,4508.1855,42.470573,23480.766,40.0,0.3989647
832.4899999999924,323.1199999999976,590.8041999999949,501.0,0,15360,False,8747520,17408,602,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-56-44,1580857004,10.310996294021606,6313.0513961315155,61388,Prophet,10.72.12.27,6313.0513961315155,8747520,602,8,d961c0f2,0,8747520,8747520,835.196,8.204,5.455,156013.609,1532.575,1280.0,50.44615384615384,34.199999999999996,0.0023076923076923075,0.4208083014746041,0.0003943743940908462,-1446.165,4995.267,42.508106,17907.55,39.999996,0.45528752
832.0699999999936,372.09999999999474,574.9836999999948,501.0,64,14080,False,8761600,17472,603,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-56-54,1580857014,10.143104791641235,6323.194500923157,61388,Prophet,10.72.12.27,6323.194500923157,8761600,603,8,d961c0f2,0,8761600,8761600,924.057,7.051,5.055,181535.992,1385.197,1280.0,51.349999999999994,34.199999999999996,0.0016666666666666668,0.420808301474604,0.0003938367881346494,1120.7366,4540.9595,42.48659,35295.617,40.0,0.42695296
832.0699999999936,372.09999999999474,574.9836999999948,501.0,0,15360,False,8776960,17472,604,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-57-05,1580857025,10.496316909790039,6333.690817832947,61388,Prophet,10.72.12.27,6333.690817832947,8776960,604,8,d961c0f2,0,8776960,8776960,845.07,6.819,4.416,187713.164,1514.667,1280.0,50.81666666666666,34.291666666666664,0.0008333333333333334,0.420808301474604,0.000393344002077356,-173.7937,5208.4707,42.542385,21015.426,39.999996,0.4336189
825.9099999999806,375.74999999999835,575.5423999999942,501.0,64,15360,False,8792320,17536,605,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-57-15,1580857035,10.478891372680664,6344.169709205627,61388,Prophet,10.72.12.27,6344.169709205627,8792320,605,8,d961c0f2,0,8792320,8792320,880.676,7.204,4.897,177682.984,1453.43,1280.0,51.625,34.300000000000004,0.0016666666666666668,0.420808301474604,0.0003928063961211592,1960.2876,4586.684,42.5644,42365.883,40.0,0.3875031
825.9099999999806,375.74999999999835,575.5423999999942,501.0,0,15360,False,8807680,17536,606,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-57-26,1580857046,10.45508360862732,6354.624792814255,61388,Prophet,10.72.12.27,6354.624792814255,8807680,606,8,d961c0f2,0,8807680,8807680,832.447,6.971,4.447,183607.755,1537.636,1280.0,50.86153846153846,34.300000000000004,0.0007692307692307692,0.4208083014746041,0.0003922687901649624,-533.45386,5311.1157,42.622707,23290.146,39.999996,0.5517677
749.4999999999926,310.90999999999906,562.6960999999948,501.0,64,15360,False,8823040,17600,607,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-57-36,1580857056,10.487001180648804,6365.111793994904,61388,Prophet,10.72.12.27,6365.111793994904,8823040,607,8,d961c0f2,0,8823040,8823040,878.043,11.991,5.133,106750.546,1457.788,1280.0,51.40833333333333,34.300000000000004,0.0025,0.420808301474604,0.0003917312133125961,2211.8254,4529.465,42.579964,41580.36,40.0,0.37286633
749.4999999999926,310.90999999999906,562.6960999999948,501.0,0,15360,False,8838400,17600,608,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-57-47,1580857067,10.59262490272522,6375.704418897629,61388,Prophet,10.72.12.27,6375.704418897629,8838400,608,8,d961c0f2,0,8838400,8838400,845.974,7.074,7.493,180955.321,1513.048,1280.0,51.715384615384615,34.300000000000004,0.0007692307692307692,0.4208083014746041,0.0003911936073563993,124.226456,5260.842,42.637978,29731.133,40.0,0.42523634
799.309999999994,310.90999999999906,572.7606999999948,501.0,64,15360,False,8853760,17664,609,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-57-57,1580857077,10.324219703674316,6386.028638601303,61388,Prophet,10.72.12.27,6386.028638601303,8853760,609,8,d961c0f2,0,8853760,8853760,858.204,7.127,4.42,179608.951,1491.487,1280.0,51.0,34.300000000000004,0.0016666666666666668,0.420808301474604,0.0003906560014002025,3117.9514,4688.4883,42.664604,51275.574,40.0,0.3932544
799.309999999994,310.90999999999906,572.7606999999948,501.0,0,14080,False,8867840,17664,610,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-58-07,1580857087,10.106541156768799,6396.135179758072,61388,Prophet,10.72.12.27,6396.135179758072,8867840,610,8,d961c0f2,0,8867840,8867840,891.545,6.808,4.707,188008.976,1435.71,1280.0,50.416666666666664,34.300000000000004,0.0016666666666666668,0.420808301474604,0.00039011839544400573,697.8927,5631.9546,42.74023,25285.758,40.000004,0.39652723
809.2099999999923,320.07999999999873,582.187499999995,501.0,64,16640,False,8884480,17728,611,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-58-18,1580857098,10.731097936630249,6406.866277694702,61388,Prophet,10.72.12.27,6406.866277694702,8884480,611,8,d961c0f2,0,8884480,8884480,824.802,7.343,5.014,174305.342,1551.887,1280.0,51.22307692307693,34.369230769230754,0.0015384615384615385,0.4208083014746041,0.0003896256093867123,2160.9678,5037.9014,42.71822,41012.133,40.0,0.3727684
809.2099999999923,320.07999999999873,582.187499999995,501.0,0,14080,False,8898560,17728,612,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-58-28,1580857108,10.296353578567505,6417.16263127327,61388,Prophet,10.72.12.27,6417.16263127327,8898560,612,8,d961c0f2,0,8898560,8898560,909.15,7.301,4.864,175326.542,1407.909,1280.0,51.15833333333333,34.39999999999999,0.0008333333333333334,0.420808301474604,0.0003890432126354426,1567.9684,5905.707,42.754997,36480.08,39.999996,0.4176991
803.8599999999926,306.8399999999997,576.4595999999951,501.0,64,16640,False,8915200,17792,613,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-58-39,1580857119,10.653033018112183,6427.815664291382,61388,Prophet,10.72.12.27,6427.815664291382,8915200,613,8,d961c0f2,0,8915200,8915200,804.042,7.141,4.491,179254.533,1591.957,1280.0,51.0,34.39999999999999,0.0016666666666666668,0.420808301474604,0.00038855039747431874,2949.6018,3818.7322,42.781727,62285.734,40.000004,0.31367487
803.8599999999926,306.8399999999997,576.4595999999951,501.0,0,14080,False,8929280,17792,614,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-58-50,1580857130,10.52655577659607,6438.342220067978,61388,Prophet,10.72.12.27,6438.342220067978,8929280,614,8,d961c0f2,0,8929280,8929280,928.572,7.204,4.948,177680.043,1378.46,1280.0,50.33076923076923,34.39999999999999,0.0,0.4208083014746041,0.00038796800072304904,-831.05164,5538.331,42.816288,22470.678,40.0,0.49351758
836.4499999999895,303.5199999999989,577.6459999999948,501.0,64,16640,False,8945920,17856,615,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-59-00,1580857140,10.222511291503906,6448.564731359482,61388,Prophet,10.72.12.27,6448.564731359482,8945920,615,8,d961c0f2,0,8945920,8945920,760.057,6.961,4.378,183885.091,1684.085,1280.0,50.59166666666666,34.39999999999999,0.0033333333333333335,0.420808301474604,0.00038747521466575563,-55747.66,5843.585,42.7895,496602.72,39.999992,0.23464066
836.4499999999895,303.5199999999989,577.6459999999948,501.0,0,14080,False,8960000,17856,616,309df21445a34ce09c0dd67751d2dfab,2020-02-04_17-59-10,1580857150,10.706012487411499,6459.270743846893,61388,Prophet,10.72.12.27,6459.270743846893,8960000,616,8,d961c0f2,0,8960000,8960000,945.442,7.171,4.572,178506.539,1353.864,1280.0,51.146153846153844,34.39999999999999,0.0015384615384615385,0.42071727653377017,0.0003868927888106555,885.7407,5499.137,42.81075,26006.521,40.0,0.4708345
