episode,return_mean
12840,0.5907
12860,0.6707
12880,0.5446
12900,0.9489
12920,0.8347
12940,0.8852
12960,0.7516
12980,0.8331
13000,0.9436
13020,0.9994
13040,1.0811
13060,1.1086
13080,1.1429
13100,0.7769
13120,0.6238
13140,0.314
13160,0.3103
13180,0.2964
13200,0.3201
13220,0.3689
13240,0.4971
13260,0.3969
13280,0.1566
13300,0.2282
13320,0.2649
13340,0.0829
13360,0.2328
13380,0.4857
13400,0.4518
13420,0.3795
13440,0.5114
13460,0.5741
13480,0.4272
13500,0.2895
13520,0.2338
13540,0.1737
13560,-0.0744
13580,-0.0658
13600,0.2322
13620,0.5827
13640,0.5937
13660,0.8716
13680,0.8939
13700,0.7065
13720,0.4537
13740,0.5707
13760,0.3284
13780,0.3875
13800,0.3188
13820,0.3389
13840,0.3591
13860,0.5409
13880,0.4569
13900,0.6529
13920,1.0173
13940,0.9678
13960,1.1826
13980,1.2494
14000,1.17
14020,1.1474
14040,1.3187
14060,1.1202
14080,1.0907
14100,1.2746
14120,0.9065
14140,0.7655
14160,0.6614
14180,0.891
14200,0.7864
14220,1.0929
14240,1.0085
14260,1.104
14280,0.9346
14300,0.8292
14320,0.6213
14340,0.6872
14360,0.5912
14380,0.5467
14400,0.6929
14420,0.8165
14440,1.1443
14460,1.3851
14480,1.6237
14500,1.6297
14520,1.4797
14540,1.0997
14560,0.9027
14580,0.9988
14600,0.7497
14620,0.8518
14640,1.0857
14660,0.9081
14680,0.471
14700,0.7406
14720,0.6233
14740,0.3374
14760,0.5763
14780,0.5855
14800,0.2911
14820,0.6153
14840,0.9932
14860,0.7906
14880,1.0158
14900,1.0407
14920,0.7539
14940,0.4283
14960,0.5849
14980,0.7757
15000,1.0224
15020,1.3364
15040,1.5077
15060,1.3506
15080,0.9435
15100,1.034
15120,0.5836
15140,0.5564
15160,0.6254
15180,0.7456
15200,0.4339
15220,0.7317
15240,0.9353
15260,0.8134
15280,0.6402
15300,0.6557
15320,0.4422
15340,0.1695
15360,0.3792
15380,0.4281
15400,0.5833
15420,0.5045
15440,0.6492
15460,0.4007
15480,0.4766
15500,0.3962
15520,0.5028
15540,0.3986
15560,0.7307
15580,0.7972
15600,0.7036
15620,0.9077
15640,0.9057
15660,0.6329
15680,0.4967
15700,0.5827
15720,0.2905
15740,0.1564
15760,0.2428
15780,0.467
15800,0.609
15820,0.5451
15840,0.5409
15860,0.8797
15880,0.7675
15900,0.6381
15920,0.8766
15940,0.9116
15960,0.5194
15980,0.5877
16000,0.4294
16020,0.2729
16040,0.2556
16060,0.4184
16080,0.2451
16100,0.3924
16120,0.4433
16140,0.4925
16160,0.5043
16180,0.6265
16200,0.4792
16220,0.4383
16240,0.441
16260,0.2368
16280,0.2591
16300,0.2262
16320,0.3927
16340,0.6754
16360,0.9388
16380,0.9472
16400,1.1041
16420,1.0604
16440,0.748
16460,0.4812
16480,0.4133
16500,0.4106
16520,0.2124
16540,0.1534
16560,0.2798
16580,0.4095
16600,0.4374
16620,0.5253
16640,0.6727
16660,0.6201
16680,0.431
16700,0.7716
16720,0.8868
16740,0.9242
16760,1.1559
16780,1.6632
16800,1.1573
16820,1.151
16840,1.1412
16860,1.1441
16880,0.7768
16900,1.1062
16920,1.0785
16940,1.005
16960,0.782
16980,0.945
17000,0.8526
17020,1.0775
17040,1.1789
17060,1.4235
17080,1.2398
17100,0.9773
17120,0.7286
17140,0.5497
17160,0.3321
17180,0.2234
17200,0.4482
17220,0.4166
17240,0.5183
17260,0.5166
17280,0.4583
17300,0.301
17320,0.6427
17340,0.5598
17360,0.6053
17380,0.693
17400,0.8034
17420,0.4895
17440,0.5363
17460,0.3129
17480,0.429
17500,0.2745
17520,0.1689
17540,0.2046
17560,0.229
17580,0.1334
17600,0.2822
17620,0.3882
17640,0.225
17660,0.3474
17680,0.5028
17700,0.6258
17720,0.7111
17740,0.7751
17760,0.7584
17780,0.5074
17800,0.3515
17820,0.6792
17840,0.8984
17860,0.8476
17880,1.0571
17900,1.0188
17920,0.8135
17940,0.8034
17960,1.0113
17980,0.8967
18000,0.9211
18020,1.0201
18040,1.0682
18060,0.906
18080,0.9406
18100,0.9202
18120,0.695
18140,0.8466
18160,0.9527
18180,0.8795
18200,1.0176
18220,1.0466
18240,0.759
18260,0.8515
18280,0.7776
18300,0.6595
18320,0.7391
18340,1.0671
18360,1.0753
18380,1.1017
18400,1.2957
18420,1.2426
18440,1.0076
18460,0.9076
18480,0.8277
18500,0.8498
18520,0.6704
18540,0.7291
18560,0.6201
18580,0.953
18600,0.7344
18620,0.7385
18640,0.6126
18660,0.5347
18680,0.3519
18700,0.375
18720,0.3166
18740,0.2724
18760,0.6589
18780,0.7192
18800,0.8834
18820,1.1739
18840,1.2461
18860,1.0842
18880,1.3023
18900,1.2214
18920,0.8569
18940,0.7127
18960,0.7344
18980,0.4363
19000,0.4947
19020,0.7711
19040,1.0335
19060,1.0307
19080,1.3349
19100,1.2777
19120,1.2679
19140,0.9257
19160,0.7666
19180,0.3339
19200,0.2931
19220,0.2109
19240,0.4027
19260,0.5454
19280,0.8195
19300,0.6532
19320,0.7154
19340,0.7802
19360,0.6495
19380,0.8562
19400,1.0748
19420,0.9044
19440,0.6103
19460,0.8965
19480,0.6976
19500,0.7254
19520,1.1081
19540,1.2353
19560,0.9814
19580,0.7537
19600,0.7462
19620,0.5799
19640,0.6426
19660,0.5334
19680,0.5074
19700,0.4735
19720,0.2157
19740,0.2084
19760,0.384
19780,0.3886
19800,0.2382
19820,0.4009
19840,0.3235
19860,0.2052
19880,0.3136
19900,0.5485
19920,0.563
19940,0.6329
19960,0.7042
19980,0.6578
20000,0.7243
20020,0.7833
20040,0.6003
20060,0.5016
20080,0.6096
20100,0.3506
20120,0.4275
20140,0.5318
20160,0.6339
20180,0.4632
20200,0.5229
20220,0.4693
20240,0.4407
20260,0.5359
20280,0.5922
20300,0.5448
20320,0.3616
20340,0.4505
20360,0.5201
20380,0.5029
20400,0.5212
20420,0.7237
20440,0.6487
20460,0.3949
20480,0.4609
20500,0.3862
20520,0.3234
20540,0.2547
20560,0.2429
20580,0.1301
20600,0.2464
20620,-0.0564
20640,0.0742
20660,0.1256
20680,0.1613
20700,0.0913
20720,0.3489
20740,0.2352
20760,0.3179
20780,0.3906
20800,0.4336
20820,0.4747
20840,0.7268
20860,0.7169
20880,0.7185
20900,0.7624
20920,0.8192
20940,0.6212
20960,0.5899
20980,0.5167
21000,0.3373
21020,0.2852
21040,0.3431
21060,0.406
21080,0.5515
21100,0.66
21120,0.4333
21140,0.4487
21160,0.4731
21180,0.4304
21200,0.618
21220,0.6445
21240,0.6517
21260,0.504
21280,0.3971
21300,0.1463
21320,0.1954
21340,0.1707
21360,0.355
21380,0.2647
21400,0.2519
21420,0.3154
21440,0.2274
21460,0.1539
21480,0.2881
21500,0.3479
21520,0.3092
21540,0.3054
21560,0.2185
21580,0.3214
21600,0.3971
21620,0.3665
21640,0.4406
21660,0.3967
21680,0.1848
21700,0.2067
21720,0.2329
21740,0.1986
21760,0.6095
21780,0.6835
21800,0.6865
21820,0.6784
21840,0.6275
21860,0.3258
21880,0.3092
21900,0.1656
21920,0.0689
21940,-0.0267
21960,-0.1555
21980,-0.0621
22000,0.0052
22020,0.1034
22040,0.1457
22060,0.1917
22080,0.2491
22100,0.2593
22120,0.4613
22140,0.5524
22160,0.4647
22180,0.543
22200,0.4104
22220,0.1539
22240,0.248
22260,0.2199
22280,0.1815
22300,0.2027
22320,0.3735
22340,0.2981
22360,0.4538
22380,0.5199
22400,0.5945
22420,0.4957
22440,0.6409
22460,0.4902
22480,0.2986
22500,0.5012
22520,0.5706
22540,0.4775
22560,0.8034
22580,0.9253
22600,0.6079
22620,0.6573
22640,0.5973
22660,0.3966
22680,0.5114
22700,0.6092
22720,0.4886
22740,0.7408
22760,1.0334
22780,0.9669
22800,1.267
22820,1.2693
22840,1.177
22860,0.8947
22880,1.0726
22900,0.8205
22920,1.0464
22940,0.9286
22960,1.1031
22980,0.7166
23000,0.751
23020,0.5126
23040,0.593
23060,0.5805
23080,0.9074
23100,1.1676
23120,1.3563
23140,1.3642
23160,1.1941
23180,1.0453
23200,0.9512
23220,0.7331
23240,0.7669
23260,0.6727
23280,0.6189
23300,0.4068
23320,0.3488
23340,0.2386
23360,0.4976
23380,0.6613
23400,0.9057
23420,1.1583
23440,1.2286
23460,1.4444
23480,1.2228
23500,1.0685
23520,1.0626
23540,1.3909
23560,1.0783
23580,1.0515
23600,0.8636
23620,0.771
23640,0.2823
23660,0.1864
23680,0.0882
23700,0.0594
23720,-0.0026
23740,0.0753
23760,0.1992
23780,0.496
23800,0.8929
23820,1.0565
23840,1.3546
23860,1.3751
23880,1.424
23900,1.1847
23920,1.0071
23940,0.7695
23960,0.5647
23980,0.4196
24000,0.5846
24020,0.6806
24040,0.6429
24060,0.9011
24080,0.7566
24100,0.6292
24120,0.6832
24140,0.8493
24160,0.7514
24180,0.8654
24200,0.7876
24220,0.9175
24240,1.0201
24260,1.1076
24280,1.1735
24300,1.0728
24320,1.0764
24340,0.881
24360,0.6663
24380,0.603
24400,0.6284
24420,0.362
24440,0.539
24460,0.5682
24480,0.4757
24500,0.5224
24520,0.7357
24540,0.4744
24560,0.5834
24580,0.6575
24600,0.9412
24620,0.8465
24640,0.8153
24660,0.7282
24680,0.6317
24700,0.6028
24720,0.4494
24740,0.5295
24760,0.684
24780,0.689
24800,0.5103
24820,0.9
24840,1.1
24860,1.0292
24880,0.9729
24900,0.9345
24920,0.516
24940,0.4438
24960,0.4581
24980,0.6638
25000,1.1906
25020,1.3269
25040,1.1706
25060,1.0021
25080,0.8581
25100,0.2275
25120,0.2612
25140,0.0953
25160,0.6126
25180,0.859
25200,1.1958
25220,1.0821
25240,1.1144
25260,0.6599
25280,0.5275
25300,0.6594
25320,1.058
25340,1.3279
25360,1.3118
25380,1.35
25400,1.0419
25420,0.6126
25440,0.3647
25460,0.3375
25480,0.1548
25500,0.1495
25520,0.0938
25540,0.1127
25560,0.1018
25580,0.0303
25600,0.0416
25620,0.4126
25640,0.562
25660,0.5696
25680,0.9921
25700,1.1399
25720,0.8053
25740,0.8893
25760,1.2039
25780,0.9282
25800,0.739
25820,1.0349
25840,0.8713
25860,0.4955
25880,0.4311
25900,0.5386
25920,0.3777
25940,0.634
25960,0.8591
25980,1.0059
26000,0.7276
26020,0.702
26040,0.4044
26060,0.3882
26080,0.1872
26100,0.6497
26120,0.7197
26140,0.7929
26160,0.6656
26180,0.9125
26200,0.5902
26220,0.599
26240,0.6405
26260,0.6267
26280,0.7726
26300,0.6584
26320,0.6616
26340,0.9248
26360,1.4355
26380,1.2512
26400,1.6575
26420,1.5783
26440,1.3731
26460,1.0002
26480,0.7983
26500,0.4457
26520,0.6762
26540,0.893
26560,0.9728
26580,1.0259
26600,1.1105
26620,0.9606
26640,0.5599
26660,0.4243
26680,0.4732
26700,0.6467
26720,0.6457
26740,0.6922
26760,0.5634
26780,0.5468
26800,0.2209
26820,0.317
26840,0.5605
26860,0.7507
26880,0.9735
26900,1.0936
26920,0.9734
26940,0.5842
26960,0.7815
26980,0.5844
27000,0.7227
27020,0.5571
27040,0.9915
27060,0.848
27080,0.795
27100,0.7283
27120,0.8601
27140,0.4649
27160,0.3838
27180,0.842
27200,0.9587
27220,0.9124
27240,1.3027
27260,1.3665
27280,1.118
27300,1.216
27320,1.1863
27340,0.8619
27360,0.692
27380,0.6182
27400,0.2311
27420,0.5158
27440,0.621
27460,0.7437
27480,0.6617
27500,0.928
27520,0.6559
27540,0.527
27560,0.3642
27580,0.361
27600,0.2861
27620,0.3078
27640,0.4314
27660,0.6565
27680,0.6813
27700,0.6532
27720,0.6339
27740,0.6527
27760,0.6738
27780,0.7277
27800,0.6969
27820,1.0119
27840,1.3281
27860,1.2035
27880,1.0891
27900,1.0897
27920,0.672
27940,0.2231
27960,0.2832
27980,0.6065
28000,0.5413
28020,0.6688
28040,0.8194
28060,0.8516
28080,0.5463
28100,0.8369
28120,0.8237
28140,0.7839
28160,0.8541
28180,0.7729
28200,0.7838
28220,1.0504
28240,1.0485
28260,0.9228
28280,1.16
28300,0.9173
28320,0.716
28340,0.7251
28360,0.8112
28380,0.6264
28400,0.9252
28420,0.7791
28440,0.8166
28460,0.6919
28480,0.927
28500,0.7328
28520,0.7352
28540,0.5505
28560,0.5118
28580,0.2853
28600,0.1832
28620,0.2304
28640,0.3594
28660,0.4956
28680,0.4161
28700,0.5994
28720,0.808
28740,0.8023
28760,0.5211
28780,0.7737
28800,1.016
28820,0.7577
28840,1.1422
28860,1.4838
28880,1.3935
28900,1.0734
28920,1.3194
28940,1.5139
28960,1.5324
28980,1.7087
29000,1.5667
29020,1.5864
29040,0.9496
29060,0.7566
29080,0.4552
29100,0.6823
29120,0.4206
29140,0.4911
29160,0.4299
29180,0.6737
29200,0.4865
29220,0.6334
29240,0.7907
29260,0.8385
29280,0.7346
29300,0.6328
29320,0.6122
29340,0.3539
29360,0.2619
29380,0.2193
29400,0.5382
29420,0.444
29440,0.6107
29460,0.6814
29480,0.555
29500,0.3759
29520,0.6979
29540,0.6794
29560,0.7084
29580,0.8604
29600,0.7542
29620,0.3956
29640,0.6061
29660,0.6429
29680,0.7831
29700,1.0658
29720,1.2204
29740,0.7978
29760,0.8213
29780,0.5333
29800,0.7995
29820,0.6613
29840,0.6651
29860,0.5632
29880,0.7449
29900,0.4946
29920,0.416
29940,0.7165
29960,1.2132
29980,1.1354
30000,1.0187
30020,1.1471
30040,0.8767
30060,0.376
30080,0.4442
30100,0.3522
30120,0.6452
30140,0.8918
30160,1.1465
30180,1.2162
30200,1.0945
30220,0.7861
30240,0.4658
30260,0.3231
30280,0.4731
30300,0.8715
30320,0.9248
30340,1.1485
30360,1.4798
30380,1.2394
30400,1.1139
30420,1.0545
30440,1.0825
30460,0.9874
30480,0.8842
30500,0.6971
30520,0.7569
30540,0.7755
30560,0.4754
30580,0.4245
30600,0.4711
30620,0.461
30640,0.4125
30660,0.6106
30680,0.8453
30700,0.807
30720,0.9614
30740,0.9949
30760,0.8207
30780,0.7287
30800,0.8612
30820,0.8848
30840,0.9575
30860,0.8156
30880,0.7949
30900,0.625
30920,0.5269
30940,0.3701
30960,0.6566
30980,0.7142
31000,0.7774
31020,0.7791
31040,0.9092
31060,0.9625
31080,1.1186
31100,0.9452
31120,0.6603
31140,0.4595
31160,0.4165
31180,0.053
31200,0.1064
31220,0.5155
31240,0.5066
31260,0.3497
31280,0.5061
31300,0.7693
31320,0.4668
31340,0.4722
31360,0.4774
31380,0.2913
31400,0.0789
31420,0.4078
31440,0.4166
31460,0.4655
31480,0.4536
31500,0.586
31520,0.4977
31540,0.3863
31560,0.4289
31580,0.5189
31600,0.8003
31620,0.9107
31640,1.0844
31660,0.9503
31680,1.2544
31700,0.9899
31720,0.7516
31740,0.9582
31760,1.3382
31780,1.4857
31800,1.4262
31820,1.3847
31840,1.4297
31860,1.2899
31880,1.0962
31900,0.9758
31920,1.2514
31940,1.3279
31960,1.248
31980,0.9577
32000,1.0655
32020,0.9411
32040,0.7809
32060,0.6296
32080,1.4364
32100,1.371
32120,1.0883
32140,1.0606
32160,1.3491
32180,0.8471
32200,1.1049
32220,1.502
32240,1.3855
32260,1.0515
32280,0.8513
32300,0.7389
32320,0.7646
32340,0.8772
32360,0.9492
32380,1.0327
32400,1.1992
32420,1.0374
32440,0.9929
32460,1.1412
32480,1.4118
32500,1.5597
32520,1.5454
32540,1.4737
32560,1.3099
32580,0.9831
32600,0.6886
32620,0.6927
32640,0.6187
32660,0.5467
32680,0.637
32700,0.4813
32720,0.6279
32740,0.9618
32760,1.0296
32780,1.0644
32800,1.1183
32820,0.7815
32840,0.4091
32860,0.8715
32880,0.8531
32900,0.7112
32920,0.7375
32940,0.7435
32960,0.3849
32980,0.3168
33000,0.6067
33020,1.0516
33040,1.0616
33060,1.2564
33080,1.4625
33100,1.5431
33120,1.0442
33140,1.3707
33160,1.284
33180,0.8655
33200,0.5929
33220,0.743
33240,0.5105
33260,0.3488
33280,0.5774
33300,0.6701
33320,0.6168
33340,0.5148
33360,0.6428
33380,0.5731
33400,0.4373
33420,0.4487
33440,0.6708
33460,0.7426
33480,0.5876
33500,0.6743
33520,0.9248
33540,0.8734
33560,0.7073
33580,1.2818
33600,1.216
33620,0.8833
33640,0.8791
33660,0.8167
33680,0.5345
33700,0.5469
33720,0.635
33740,0.5971
33760,0.4473
33780,0.3759
33800,0.5275
33820,0.6036
33840,0.5054
33860,0.7456
33880,0.6793
33900,0.6975
33920,0.8979
33940,1.006
33960,1.1405
33980,1.1591
34000,1.1952
34020,1.5854
34040,1.6734
34060,1.6733
34080,1.7626
34100,1.6446
34120,0.9817
34140,0.7578
34160,0.9623
34180,0.9966
34200,1.0423
34220,1.0065
34240,1.1621
34260,0.8194
34280,0.8372
34300,0.6289
34320,0.8535
34340,0.8055
34360,0.5574
34380,0.6955
34400,0.8559
34420,0.555
34440,0.6049
34460,0.7831
34480,0.377
34500,0.2403
34520,0.645
34540,0.5513
34560,0.6349
34580,0.6385
34600,0.8097
34620,0.5527
34640,0.7042
34660,0.522
34680,0.6139
34700,0.4012
34720,0.3618
34740,0.4041
34760,0.4243
34780,0.7748
34800,1.2916
34820,1.2057
34840,1.2522
34860,1.1839
34880,1.1654
34900,0.8064
34920,0.8042
34940,0.6266
34960,0.9227
34980,0.7753
35000,0.8055
35020,1.0276
35040,1.0613
35060,0.8882
35080,0.8702
35100,0.9022
35120,0.8097
35140,0.8852
35160,0.9784
35180,0.7682
35200,0.7203
35220,0.7748
35240,0.6473
35260,0.7138
35280,0.6376
