episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/policy_0,policy_reward_max/policy_0,policy_reward_mean/policy_0,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/sample_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner/policy_0/cur_lr,info/learner/policy_0/policy_loss,info/learner/policy_0/policy_entropy,info/learner/policy_0/var_gnorm,info/learner/policy_0/vf_loss,info/learner/policy_0/grad_gnorm,info/learner/policy_0/vf_explained_var
22.50921160797587,-228.50192764820537,-50.05271540682821,300.85,88,25600,False,267520,2812,11,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-26-40,1580783200,10.023988962173462,112.63221764564514,24882,gammaumd5,10.70.51.83,112.63221764564514,267520,11,8,80bf117c,0,-111.66856228816323,10.246901283137653,-16.68423846894274,15.429448636142137,4.336153113365873,1.6387737711058494,267520,267520,478.268,10.721,9.282,119387.422,2676.326,1280.0,38.800000000000004,47.5,0.0,0.013525780682643427,0.06307692307692307,0.06842726200199656,0.0006915327976457775,3426.5808,24779.854,22.065615,28032.023,39.999996,0.5632396
13.735200282651917,-191.47934247390367,-40.28641792557028,335.69,78,25600,False,293120,2890,12,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-26-50,1580783210,10.082784414291382,122.71500205993652,24882,gammaumd5,10.70.51.83,122.71500205993652,293120,12,8,80bf117c,0,-110.54250409686938,11.116597666637972,-13.428805975190095,15.411472481241047,4.2784179484871245,1.636189086037231,293120,293120,482.704,9.928,8.156,128927.82,2651.73,1280.0,40.23076923076923,47.57692307692309,0.0,0.013525780682643427,0.05384615384615384,0.06842726200199656,0.0006906368071213365,2895.651,27115.883,22.31122,27523.322,40.0,0.64737374
11.298111238749684,-191.47934247390367,-43.745525829310644,323.21,70,24320,False,317440,2960,13,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-27-01,1580783221,10.14811086654663,132.86311292648315,24882,gammaumd5,10.70.51.83,132.86311292648315,317440,13,8,80bf117c,0,-110.42796146326388,10.784456082697332,-14.581841943103548,15.435594184657347,4.2651988885003735,1.640707668871442,317440,317440,515.995,10.345,9.279,123729.203,2480.642,1280.0,40.449999999999996,47.60000000000001,0.0007142857142857143,0.013525780682643427,0.04999999999999999,0.06842726200199656,0.0006897408165968955,-2462.567,27186.145,22.482838,25079.021,40.000004,0.7590481
9.127363548846915,-115.04302649619059,-44.59152662061911,318.96,73,25600,False,343040,3033,14,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-27-11,1580783231,10.50427508354187,143.36738801002502,24882,gammaumd5,10.70.51.83,143.36738801002502,343040,14,8,80bf117c,0,-108.9834533543326,9.767102117883042,-14.863842206873045,15.439300817628544,4.243817464764994,1.6369131053623895,343040,343040,512.996,11.254,9.585,113732.994,2495.148,1280.0,41.369230769230775,47.61538461538463,0.0007692307692307692,0.013525780682643427,0.04923076923076924,0.06842726200199656,0.0006888895877636969,3164.3647,28284.996,22.626236,60622.734,40.0,0.65657693
9.667904978618019,-198.37840033485554,-36.868502319664984,357.39,75,25600,False,368640,3108,15,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-27-22,1580783242,10.532447099685669,153.8998351097107,24882,gammaumd5,10.70.51.83,153.8998351097107,368640,15,8,80bf117c,0,-108.9834533543326,9.90164095566918,-12.289500773221665,15.461935001594416,4.217006708413869,1.6314365298503914,368640,368640,494.496,11.373,10.04,112547.543,2588.494,1280.0,40.471428571428575,47.70000000000001,0.0,0.013525780682643427,0.05571428571428571,0.06842726200199656,0.0006879935972392559,743.4763,30025.955,22.783285,26376.318,40.0,0.78008246
9.667904978618019,-118.2374719940126,-41.219447868624705,331.41,83,25600,False,394240,3191,16,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-27-32,1580783252,10.273921966552734,164.17375707626343,24882,gammaumd5,10.70.51.83,164.17375707626343,394240,16,8,80bf117c,0,-110.7876700644847,11.300703634197511,-13.739815956208236,15.497123085356185,4.19581660327984,1.6336640292095495,394240,394240,493.218,12.637,10.887,101289.71,2595.2,1280.0,39.6,47.70000000000001,0.0,0.013525780682643427,0.062142857142857146,0.06842726200199656,0.0006870976067148149,6457.0166,31428.477,22.961061,12092.374,40.0,0.87308156
9.68376311613246,-120.06019288534299,-53.186767930910285,278.67,92,25600,False,419840,3283,17,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-27-43,1580783263,10.383816957473755,174.55757403373718,24882,gammaumd5,10.70.51.83,174.55757403373718,419840,17,8,80bf117c,0,-109.89838338495854,10.094588168043018,-17.728922643636768,15.549931177613425,4.208750626194069,1.6362581482811434,419840,419840,509.0,10.377,8.692,123348.561,2514.736,1280.0,38.323076923076925,47.77692307692307,0.0,0.013525780682643427,0.05692307692307692,0.06842726200199656,0.0006862016161903739,-762.34814,30068.555,23.00122,47672.332,40.000004,0.87857527
10.022041012067334,-121.92515507456847,-54.5450215104298,271.06,94,25600,False,445440,3377,18,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-27-53,1580783273,10.373242378234863,184.93081641197205,24882,gammaumd5,10.70.51.83,184.93081641197205,445440,18,8,80bf117c,0,-112.29807221447118,9.620419756975025,-18.18167383680994,15.508925287554867,4.167145415641809,1.6347268517136428,445440,445440,496.625,10.694,12.257,119690.316,2577.396,1280.0,40.557142857142864,47.79999999999999,0.0,0.013525780682643427,0.05071428571428571,0.06842726200199656,0.0006853056256659329,-4139.335,30198.135,23.040237,46480.977,40.0,0.83325
14.622630832251154,-191.8893248194363,-55.917800642456406,271.65686274509807,102,25600,False,471040,3479,19,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-28-03,1580783283,10.416362285614014,195.34717869758606,24882,gammaumd5,10.70.51.83,195.34717869758606,471040,19,8,80bf117c,0,-114.2263153643192,10.657172723595671,-18.639266880818806,15.532923189121226,4.16509105176153,1.6359765156118957,471040,471040,498.335,10.107,9.155,126640.808,2568.554,1280.0,40.5,47.87142857142856,0.0,0.013525780682643427,0.05928571428571428,0.06842726200199656,0.000684409576933831,13989.347,29899.717,23.113998,50689.867,40.000008,0.7762711
14.437986975768567,-123.72518715215848,-44.419573567914775,311.79,72,25600,False,496640,3551,20,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-28-14,1580783294,10.118147134780884,205.46532583236694,24882,gammaumd5,10.70.51.83,205.46532583236694,496640,20,8,80bf117c,0,-109.87960520704898,10.216799556510523,-14.806524522638265,15.51088722482666,4.134268147266745,1.6290910274389154,496640,496640,481.427,10.499,8.731,121914.705,2658.762,1280.0,41.4076923076923,47.89999999999999,0.0,0.013525780682643427,0.050769230769230775,0.06842726200199656,0.00068351358640939,-2520.4849,30636.098,23.172228,28351.16,40.0,0.86510485
12.432268805336193,-120.0144333895296,-43.1970134543613,315.46,81,25600,False,522240,3632,21,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-28-24,1580783304,10.17392611503601,215.63925194740295,24882,gammaumd5,10.70.51.83,215.63925194740295,522240,21,8,80bf117c,0,-115.16826332282896,10.216799556510523,-14.3990044847871,15.533347278907547,4.140912329021429,1.6354233430596445,522240,522240,484.041,10.562,13.798,121186.813,2644.403,1280.0,39.66923076923077,47.96153846153846,0.0,0.013525780682643427,0.06692307692307693,0.06842726200199656,0.000682617595884949,4554.0913,29993.117,23.276844,61335.215,40.0,0.5702958
14.882369057275355,-192.7293388764374,-35.567334752514725,346.6,78,26880,False,549120,3710,22,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-28-34,1580783314,10.489129781723022,226.12838172912598,24882,gammaumd5,10.70.51.83,226.12838172912598,549120,22,8,80bf117c,0,-111.32816800738995,9.839340688738346,-11.855778250838245,15.521111399688738,4.126619896526755,1.6367412430928476,549120,549120,481.501,9.549,7.999,134051.839,2658.356,1280.0,39.07857142857143,48.0,0.0,0.013525780682643427,0.05571428571428571,0.06842726200199656,0.000681721605360508,4836.9307,31259.559,23.314898,10244.398,40.0,0.9220891
11.290709472959854,-114.94756765081547,-36.76149791951204,341.97,80,25600,False,574720,3790,23,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-28-45,1580783325,10.096968412399292,236.22535014152527,24882,gammaumd5,10.70.51.83,236.22535014152527,574720,23,8,80bf117c,0,-111.97690383445783,10.347949650371447,-12.25383263983735,15.455606111097008,4.07756994614831,1.6260321373197735,574720,574720,495.628,9.796,9.356,130668.128,2582.583,1280.0,41.215384615384615,48.03846153846155,0.0,0.013525780682643427,0.04692307692307692,0.06842726200199656,0.0006807807949371636,9274.005,31541.852,23.403944,11559.059,40.0,0.9375447
9.432994047179804,-190.01970858918503,-43.65817806243889,319.26,75,25600,False,600320,3865,24,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-28-55,1580783335,10.140750885009766,246.36610102653503,24882,gammaumd5,10.70.51.83,246.36610102653503,600320,24,8,80bf117c,0,-112.01817151531577,10.347949650371447,-14.552726020812967,15.478124010839434,4.0849271518595245,1.6297792224702112,600320,600320,487.632,10.869,9.13,117770.749,2624.931,1280.0,40.81428571428571,48.10000000000001,0.0,0.013525780682643427,0.056428571428571425,0.06842726200199656,0.0006798848044127226,-11476.307,32770.664,23.443056,96234.06,40.0,0.5580707
11.058754277182743,-119.51781184482388,-46.21067084104638,311.99,78,25600,False,625920,3943,25,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-29-05,1580783345,10.060409307479858,256.4265103340149,24882,gammaumd5,10.70.51.83,256.4265103340149,625920,25,8,80bf117c,0,-113.95478100058001,8.91640228622903,-15.403556947015465,15.471001477935742,4.064770994220156,1.6290938217256905,625920,625920,474.308,11.063,9.787,115697.208,2698.667,1280.0,41.26923076923077,48.11538461538463,0.0,0.013525780682643427,0.05692307692307692,0.06842726200199656,0.0006789888138882816,-1366.1497,33718.5,23.478563,21589.914,40.0,0.9239673
11.70966772967948,-133.17270376882516,-53.03947605592837,288.99,95,25600,False,651520,4038,26,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-29-15,1580783355,10.094496011734009,266.5210063457489,24882,gammaumd5,10.70.51.83,266.5210063457489,651520,26,8,80bf117c,0,-114.84519661652546,10.461647898036361,-17.67982535197613,15.470734696452757,4.063327816281596,1.6286854907246073,651520,651520,484.891,10.617,10.229,120565.494,2639.768,1280.0,38.70769230769231,48.20000000000001,0.0,0.013525780682643427,0.0623076923076923,0.06842726200199656,0.0006780928233638406,1462.0845,33353.152,23.475552,25097.87,40.000004,0.8973137
10.692675569560379,-226.29775079339743,-61.01560735112407,262.9807692307692,104,25600,False,677120,4142,27,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-29-25,1580783365,10.421843528747559,276.94284987449646,24882,gammaumd5,10.70.51.83,276.94284987449646,677120,27,8,80bf117c,0,-112.71835807035677,9.642550986958668,-20.338535783708025,15.508555700515277,4.089152434104951,1.6320894444602299,677120,677120,504.109,10.177,11.253,125770.656,2539.136,1280.0,39.29285714285714,48.20000000000001,0.0,0.013525780682643427,0.058571428571428566,0.06842726200199656,0.0006771967746317387,-10607.3,32938.613,23.479631,94013.555,39.999992,0.6281433
7.324487031670287,-191.48657232848927,-63.07322189282626,252.26,99,25600,False,702720,4241,28,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-29-36,1580783376,10.427915096282959,287.3707649707794,24882,gammaumd5,10.70.51.83,287.3707649707794,702720,28,8,80bf117c,0,-112.08976870200908,10.947657856702179,-21.02440729760876,15.46198005687655,4.055701514641154,1.6261680432532755,702720,702720,487.223,9.524,8.37,134401.859,2627.135,1280.0,41.55384615384616,48.29999999999999,0.0,0.013525780682643427,0.046923076923076915,0.06842726200199656,0.0006763007841072977,-7256.863,31739.451,23.423834,93023.34,40.0,0.73188573
12.090852877357975,-130.44856373849325,-71.46357926726341,223.77358490566039,106,25600,False,728320,4347,29,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-29-46,1580783386,10.218137264251709,297.5889022350311,24882,gammaumd5,10.70.51.83,297.5889022350311,728320,29,8,80bf117c,0,-116.14573270501569,11.422790155357987,-23.82119308908781,15.510022138543436,4.071881165338534,1.6284668589837608,728320,728320,498.777,10.754,9.213,119026.654,2566.276,1280.0,40.74999999999999,48.29999999999999,0.0,0.013525780682643427,0.054285714285714284,0.06842726200199656,0.0006754047935828567,-7536.656,31732.139,23.444233,39614.105,40.0,0.8874905
12.261137006804333,-218.4142510278616,-68.19571962616538,238.53389830508473,118,25600,False,753920,4465,30,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-29-57,1580783397,10.401902198791504,307.99080443382263,24882,gammaumd5,10.70.51.83,307.99080443382263,753920,30,8,80bf117c,0,-115.6682541181023,11.5344772975659,-22.731906542055132,15.510975445444801,4.069515895275071,1.627642626758816,753920,753920,487.42,11.725,10.145,109170.917,2626.07,1280.0,40.392307692307696,48.39999999999999,0.0,0.013525780682643427,0.05923076923076923,0.06842726200199656,0.0006745088030584157,5315.7227,31553.227,23.435099,54629.69,40.0,0.83350044
12.261137006804333,-125.37982401950285,-54.93489349158713,288.58,79,25600,False,779520,4544,31,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-30-07,1580783407,10.139394044876099,318.13019847869873,24882,gammaumd5,10.70.51.83,318.13019847869873,779520,31,8,80bf117c,0,-113.1884138303188,9.829893594840541,-18.311631163862383,15.451663893304199,4.033198948621421,1.6231402299812003,779520,779520,492.175,12.099,9.014,105797.17,2600.701,1280.0,39.23571428571429,48.39999999999999,0.0,0.013525780682643427,0.054285714285714284,0.06842726200199656,0.0006736128125339746,-4069.0518,31538.72,23.45966,83528.79,40.0,0.55751693
11.195348466746495,-115.84519540611655,-54.73125323405955,283.99,85,25600,False,805120,4629,32,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-30-17,1580783417,10.196597337722778,328.3267958164215,24882,gammaumd5,10.70.51.83,328.3267958164215,805120,32,8,80bf117c,0,-112.04505949017282,11.072529999849692,-18.243751078019855,15.492427241100934,4.044192982521696,1.62529168349404,805120,805120,498.17,10.47,8.985,122255.905,2569.402,1280.0,40.361538461538466,48.46153846153846,0.0,0.013525780682643427,0.052307692307692305,0.06842726200199656,0.0006727168220095336,-8761.076,32218.299,23.483639,92234.13,40.0,0.376763
7.498996620764942,-117.29246541531757,-41.883754353481926,330.23,74,25600,False,830720,4703,33,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-30-27,1580783427,10.300642490386963,338.6274383068085,24882,gammaumd5,10.70.51.83,338.6274383068085,830720,33,8,80bf117c,0,-113.02461316211459,11.235902977874503,-13.96125145116065,15.491180890826064,4.030995917581116,1.6247750496866784,830720,830720,495.445,8.918,9.251,143535.324,2583.538,1280.0,40.80000000000001,48.5,0.0,0.013525780682643427,0.04642857142857142,0.06842726200199656,0.0006718207732774317,-3785.3862,30324.266,23.520054,64650.094,40.0,0.66517484
9.99659381830132,-194.30240578064698,-35.9810668196634,361.33,66,25600,False,856320,4769,34,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-30-38,1580783438,10.289643049240112,348.9170813560486,24882,gammaumd5,10.70.51.83,348.9170813560486,856320,34,8,80bf117c,0,-115.79936114046723,11.235902977874503,-11.993688939887798,15.488709931522287,4.0193396246768245,1.6248066810986712,856320,856320,490.23,9.278,8.404,137963.435,2611.021,1280.0,41.223076923076924,48.54615384615386,0.0,0.013525780682643427,0.05384615384615384,0.06842726200199656,0.0006709247827529907,5967.7686,28788.117,23.593306,9834.051,39.999996,0.9235647
12.481052795890712,-207.60859423084185,-34.78353197776043,368.89,70,25600,False,881920,4839,35,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-30-48,1580783448,10.326453685760498,359.2435350418091,24882,gammaumd5,10.70.51.83,359.2435350418091,881920,35,8,80bf117c,0,-120.37783540009212,12.913550889740385,-11.59451065925348,15.520172800964236,4.025564604768501,1.6272965963042674,881920,881920,494.348,10.412,9.293,122936.463,2589.268,1280.0,39.714285714285715,48.60000000000001,0.0,0.013525780682643427,0.05999999999999999,0.06842726200199656,0.0006700287922285497,392006.84,28343.982,23.677942,98905.016,40.0,0.031913698
19.254912117728963,-214.91284376312979,-30.893821632697946,393.96,61,25600,False,907520,4900,36,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-30-58,1580783458,10.05908989906311,369.3026249408722,24882,gammaumd5,10.70.51.83,369.3026249408722,907520,36,8,80bf117c,0,-113.00822315760888,8.883389354295403,-10.297940544232652,15.535247609308385,4.026601256007052,1.6267414553063182,907520,907520,482.772,10.337,9.274,123830.229,2651.354,1280.0,38.63076923076923,48.62307692307694,0.0,0.013525780682643427,0.05615384615384615,0.06842726200199656,0.0006691328017041087,18053.64,28289.81,23.738562,99102.66,40.000008,0.22725391
14.571879091905416,-195.63443422433917,-27.378587373693595,401.25,66,25600,False,933120,4966,37,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-31-08,1580783468,10.115012168884277,379.41763710975647,24882,gammaumd5,10.70.51.83,379.41763710975647,933120,37,8,80bf117c,0,-114.27419904782437,10.524489259968199,-9.126195791231199,15.522120112744133,4.013889842096688,1.62643782136177,933120,933120,484.314,9.055,11.655,141352.123,2642.915,1280.0,41.64615384615384,48.70000000000001,0.0007692307692307692,0.013609574884084687,0.05,0.06842726200199656,0.0006682368111796677,5046.3706,28692.447,23.796106,14621.439,40.0,0.8924726
16.88672044523991,-204.75390314380638,-30.44681234712647,385.12,65,25600,False,958720,5031,38,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-31-19,1580783479,10.184375047683716,389.6020121574402,24882,gammaumd5,10.70.51.83,389.6020121574402,958720,38,8,80bf117c,0,-115.5067379908481,12.982376328048602,-10.14893744904216,15.541510111267828,4.011661779777591,1.6271508153606795,958720,958720,492.04,9.751,10.504,131273.911,2601.415,1280.0,42.06153846153846,48.70769230769231,0.0,0.01361655773420479,0.05230769230769231,0.06842726200199656,0.0006673408206552267,-2181.3958,28417.496,23.825436,134553.11,40.0,0.8744276
19.686978932237253,-186.2079557857942,-31.163325610460234,377.46,73,25600,False,984320,5104,39,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-31-29,1580783489,10.244184732437134,399.8461968898773,24882,gammaumd5,10.70.51.83,399.8461968898773,984320,39,8,80bf117c,0,-117.91628881807749,15.612867400438212,-10.387775203486747,15.544158591709563,4.005098925839052,1.62594040169759,984320,984320,488.039,10.238,12.796,125022.918,2622.74,1280.0,39.442857142857136,48.79999999999999,0.0,0.01361655773420479,0.05999999999999999,0.06842726200199656,0.0006664447719231248,34931428.0,28883.887,23.909012,137841.19,40.000004,0.7181383
19.686978932237253,-186.2079557857942,-27.476073473126608,404.09,57,25600,False,1009920,5161,40,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-31-39,1580783499,10.441371202468872,410.2875680923462,24882,gammaumd5,10.70.51.83,410.2875680923462,1009920,40,8,80bf117c,0,-117.91628881807749,14.823200434834384,-9.15869115770887,15.551427296527823,4.001173180317311,1.6264716177292258,1009920,1009920,509.545,10.676,9.047,119893.189,2512.045,1280.0,38.55714285714286,48.79999999999999,0.0,0.01361655773420479,0.05857142857142856,0.06842726200199656,0.0006655487813986838,7647.083,29899.225,23.986948,19489.344,40.0,0.9027355
18.203262909082696,-203.06140459247402,-51.11121353291504,316.3592233009709,103,25600,False,1035520,5264,41,ef5053d49dd745939b24f19abff950cd,2020-02-03_21-31-50,1580783510,10.206352233886719,420.4939203262329,24882,gammaumd5,10.70.51.83,420.4939203262329,1035520,41,8,80bf117c,0,-117.5012216778317,8.840784618398175,-17.03707117763835,15.56179251070446,4.0024758306802495,1.623127254730642,1035520,1035520,487.838,12.226,9.876,104698.712,2623.824,1280.0,39.853846153846156,48.85384615384615,0.0,0.01361655773420479,0.05384615384615384,0.06842726200199656,0.0006646527908742428,36775.633,32985.53,23.963379,524546.3,40.0,0.52434814
