episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/sample_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/policy_0/cur_lr,info/learner/policy_0/policy_loss,info/learner/policy_0/policy_entropy,info/learner/policy_0/var_gnorm,info/learner/policy_0/vf_loss,info/learner/policy_0/grad_gnorm,info/learner/policy_0/vf_explained_var
779.5599999999905,287.3399999999958,478.79089999999474,501.0,0,8960,False,2115840,4160,282,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-39-56,1580773196,11.050488710403442,3113.7401399612427,26287,Prophet,10.72.12.27,3113.7401399612427,2115840,282,8,2e7e422a,0,2115840,2115840,1493.813,15.88,12.1,80603.986,856.868,1280.0,96.25384615384617,69.3076923076923,0.18076923076923082,0.6737666120517022,0.0006262591923587024,-2752.1248,7571.199,33.000397,13106.982,39.999996,0.37184083
754.969999999995,297.68999999999755,488.18119999999493,501.0,64,5120,False,2120960,4224,283,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-40-08,1580773208,11.713687896728516,3125.453827857971,26287,Prophet,10.72.12.27,3125.453827857971,2120960,283,8,2e7e422a,0,2120960,2120960,2098.586,13.267,20.637,96477.961,609.934,1280.0,98.89285714285714,69.2,0.01642857142857143,0.6737666120517022,0.0006259456276893616,2896.6682,6443.239,32.961784,35423.152,40.0,0.3009892
754.969999999995,297.68999999999755,488.181199999995,501.0,0,7680,False,2128640,4224,284,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-40-18,1580773218,10.093124389648438,3135.5469522476196,26287,Prophet,10.72.12.27,3135.5469522476196,2128640,284,8,2e7e422a,0,2128640,2128640,2150.362,10.49,16.394,122022.495,595.249,1280.0,95.94166666666668,69.60000000000001,0.26499999999999996,0.6737666120517022,0.000625766406301409,3346.5962,7429.8403,32.973354,30547.191,39.999996,0.30474585
754.969999999995,297.68999999999755,488.181199999995,501.0,0,5120,False,2133760,4224,285,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-40-28,1580773228,10.347223281860352,3145.89417552948,26287,Prophet,10.72.12.27,3145.89417552948,2133760,285,8,2e7e422a,0,2133760,2133760,2005.302,14.822,17.968,86356.552,638.308,1280.0,98.7666666666667,69.2,0.03416666666666667,0.6738272953455914,0.0006254976033233106,2873.9624,7574.3516,33.024567,31255.646,40.000004,0.2748912
754.969999999995,297.68999999999755,488.181199999995,501.0,0,7680,False,2141440,4224,286,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-40-39,1580773239,10.667568922042847,3156.561744451523,26287,Prophet,10.72.12.27,3156.561744451523,2141440,286,8,2e7e422a,0,2141440,2141440,2057.363,15.207,22.518,84173.189,622.156,1280.0,97.13846153846154,69.52307692307693,0.1153846153846154,0.6738576369925361,0.000625318381935358,38.00226,7513.246,33.098812,21855.86,40.0,0.4330938
751.0999999999912,309.5299999999971,516.4477999999945,501.0,64,7680,False,2149120,4288,287,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-40-49,1580773249,10.097501277923584,3166.6592457294464,26287,Prophet,10.72.12.27,3166.6592457294464,2149120,287,8,2e7e422a,0,2149120,2149120,1551.213,11.828,12.338,108218.721,825.16,1280.0,97.18333333333334,69.51666666666667,0.1958333333333334,0.673857636992536,0.0006250495789572597,-26552.748,6053.652,33.11649,209306.5,40.0,0.2676354
751.0999999999912,309.5299999999971,516.4477999999945,501.0,0,3840,False,2152960,4288,288,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-41-00,1580773260,10.674230337142944,3177.3334760665894,26287,Prophet,10.72.12.27,3177.3334760665894,2152960,288,8,2e7e422a,0,2152960,2152960,2181.024,12.081,15.812,105951.048,586.88,1280.0,99.69999999999999,69.17500000000003,0.0016666666666666668,0.673857636992536,0.0006247807759791613,455.37573,6444.0747,33.11197,45995.758,39.999996,0.21659523
751.0999999999912,309.5299999999971,516.4477999999945,501.0,0,8960,False,2161920,4288,289,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-41-11,1580773271,11.616477966308594,3188.949954032898,26287,Prophet,10.72.12.27,3188.949954032898,2161920,289,8,2e7e422a,0,2161920,2161920,2200.86,9.643,11.983,132732.78,581.591,1280.0,94.66428571428571,69.58571428571429,0.25142857142857145,0.6738576369925361,0.0006246463744901121,823.66895,6940.83,33.189316,36849.484,40.0,0.39866424
751.0999999999912,309.5299999999971,516.4477999999945,501.0,0,6400,False,2168320,4288,290,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-41-24,1580773284,12.543575048446655,3201.4935290813446,26287,Prophet,10.72.12.27,3201.4935290813446,2168320,290,8,2e7e422a,0,2168320,2168320,2068.677,14.202,17.052,90129.975,618.753,1280.0,99.6,69.20000000000002,0.018666666666666668,0.6738576369925362,0.0006243328098207712,279.61072,7080.215,33.273106,29287.992,40.0,0.47150874
751.0999999999912,309.5299999999971,516.4477999999945,501.0,0,10240,False,2178560,4288,291,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-41-35,1580773295,10.875789880752563,3212.369318962097,26287,Prophet,10.72.12.27,3212.369318962097,2178560,291,8,2e7e422a,0,2178560,2178560,1578.415,11.581,13.685,110522.3,810.94,1280.0,94.76923076923079,69.56153846153848,0.22538461538461543,0.6738576369925361,0.0006241088267415762,-5150.3193,7223.5728,33.311943,17106.383,40.0,0.47500664
796.7699999999926,306.4899999999956,522.6599999999944,501.0,64,5120,False,2183680,4352,292,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-41-46,1580773306,11.36753511428833,3223.7368540763855,26287,Prophet,10.72.12.27,3223.7368540763855,2183680,292,8,2e7e422a,0,2183680,2183680,1839.02,13.773,13.104,92934.084,696.023,1280.0,98.90000000000002,69.30000000000001,0.06692307692307693,0.6731014297917629,0.0006237503839656711,1360.2734,6227.2925,33.27807,52700.977,40.000004,0.38364613
796.7699999999926,306.4899999999956,522.6599999999943,501.0,0,6400,False,2190080,4352,293,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-41-58,1580773318,11.01021933555603,3234.7470734119415,26287,Prophet,10.72.12.27,3234.7470734119415,2190080,293,8,2e7e422a,0,2190080,2190080,2323.91,17.805,15.522,71890.672,550.796,1280.0,97.86923076923077,69.48461538461541,0.1176923076923077,0.6728353568877873,0.0006235712207853794,2103.1167,6664.148,33.28947,41366.832,40.000004,0.26435578
796.7699999999926,306.4899999999956,522.6599999999943,501.0,0,7680,False,2197760,4352,294,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-42-09,1580773329,11.456532955169678,3246.203606367111,26287,Prophet,10.72.12.27,3246.203606367111,2197760,294,8,2e7e422a,0,2197760,2197760,1919.838,13.198,13.786,96980.93,666.723,1280.0,96.26923076923077,69.53846153846152,0.22,0.6745858365192062,0.0006233471794985235,-1156.791,7168.868,33.306427,28874.73,40.0,0.41725326
796.7699999999926,306.4899999999956,522.6599999999943,501.0,0,6400,False,2204160,4352,295,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-42-21,1580773341,11.482903003692627,3257.686509370804,26287,Prophet,10.72.12.27,3257.686509370804,2204160,295,8,2e7e422a,0,2204160,2204160,2093.205,10.095,16.746,126792.745,611.502,1280.0,98.86923076923077,69.43846153846152,0.04923076923076923,0.6753700513940821,0.0006230783765204251,58.17691,7411.396,33.282036,19525.55,40.0,0.4781227
796.7699999999926,273.25999999999914,504.5327999999947,501.0,64,8960,False,2213120,4416,296,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-42-31,1580773351,10.52375316619873,3268.2102625370026,26287,Prophet,10.72.12.27,3268.2102625370026,2213120,296,8,2e7e422a,0,2213120,2213120,1616.47,10.944,11.812,116953.874,791.849,1280.0,95.91538461538462,69.76153846153846,0.24230769230769236,0.6730454144435575,0.0006228543934412301,-32293.057,6817.9883,33.255615,196424.9,40.000004,0.2704062
796.7699999999926,273.25999999999914,504.5327999999947,501.0,0,3840,False,2216960,4416,297,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-42-42,1580773362,10.6647789478302,3278.8750414848328,26287,Prophet,10.72.12.27,3278.8750414848328,2216960,297,8,2e7e422a,0,2216960,2216960,2089.08,12.701,10.57,100776.922,612.71,1280.0,99.74166666666666,69.39166666666667,0.020000000000000004,0.6726743127616966,0.0006225408287718892,3759.4587,7250.965,33.25948,51461.46,40.0,0.39155936
796.7699999999926,273.25999999999914,504.5327999999947,501.0,0,7680,False,2224640,4416,298,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-42-53,1580773373,11.109237670898438,3289.984279155731,26287,Prophet,10.72.12.27,3289.984279155731,2224640,298,8,2e7e422a,0,2224640,2224640,2366.295,11.906,13.857,107504.478,540.93,1280.0,96.68461538461537,69.69999999999999,0.1846153846153846,0.6729263818286209,0.00062240642728284,1943.8389,7315.959,33.33022,41173.79,40.0,0.40139633
796.7699999999926,273.25999999999914,504.5327999999947,501.0,0,6400,False,2231040,4416,299,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-43-04,1580773384,11.340662002563477,3301.3249411582947,26287,Prophet,10.72.12.27,3301.3249411582947,2231040,299,8,2e7e422a,0,2231040,2231040,1964.952,14.508,15.501,88228.0,651.415,1280.0,98.7642857142857,69.52857142857142,0.09642857142857143,0.6726743127616965,0.0006221376243047416,-1512.791,7511.8496,33.392143,21141.945,40.0,0.40617675
796.7699999999926,273.25999999999914,504.5327999999947,501.0,0,7680,False,2238720,4416,300,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-43-15,1580773395,10.69602108001709,3312.0209622383118,26287,Prophet,10.72.12.27,3312.0209622383118,2238720,300,8,2e7e422a,0,2238720,2238720,1996.737,21.508,21.158,59513.393,641.046,1280.0,96.64999999999999,69.58333333333333,0.09416666666666668,0.6726743127616966,0.0006219135830178857,-3868.2603,7860.201,33.391888,16222.167,40.0,0.53749514
686.889999999996,203.62000000000032,483.72869999999523,501.0,64,7680,False,2246400,4480,301,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-43-27,1580773407,12.279708862304688,3324.3006711006165,26287,Prophet,10.72.12.27,3324.3006711006165,2246400,301,8,2e7e422a,0,2246400,2246400,1787.276,11.069,19.824,115640.14,716.174,1280.0,97.55333333333333,69.68000000000002,0.16133333333333333,0.6727835426906971,0.0006216447800397873,2977.8926,7240.6323,33.36536,40762.72,40.0,0.22644061
686.889999999996,203.62000000000032,483.7286999999953,501.0,0,5120,False,2251520,4480,302,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-43-39,1580773419,11.564050197601318,3335.864721298218,26287,Prophet,10.72.12.27,3335.864721298218,2251520,302,8,2e7e422a,0,2251520,2251520,2338.655,15.103,23.906,84751.606,547.323,1280.0,99.39230769230768,69.45384615384616,0.03538461538461539,0.6726743127616965,0.0006213759770616889,1959.3547,7775.479,33.37502,37299.117,40.0,0.36269313
686.889999999996,203.62000000000032,483.7286999999953,501.0,0,7680,False,2259200,4480,303,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-43-50,1580773430,11.140458822250366,3347.005180120468,26287,Prophet,10.72.12.27,3347.005180120468,2259200,303,8,2e7e422a,0,2259200,2259200,2232.859,14.633,16.762,87475.871,573.256,1280.0,95.45384615384614,69.75384615384617,0.23692307692307693,0.6726743127616965,0.0006211968138813972,1622.6467,8146.5713,33.447075,34741.3,40.0,0.40601885
686.889999999996,203.62000000000032,483.7286999999953,501.0,0,5120,False,2264320,4480,304,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-44-00,1580773440,10.235996961593628,3357.2411770820618,26287,Prophet,10.72.12.27,3357.2411770820618,2264320,304,8,2e7e422a,0,2264320,2264320,2103.172,10.888,17.114,117565.205,608.604,1280.0,99.44166666666666,69.43333333333334,0.02416666666666667,0.6726743127616966,0.0006209280109032989,-3902.588,8144.217,33.510723,16910.428,40.0,0.4746769
686.889999999996,203.62000000000032,483.7286999999953,501.0,0,8960,False,2273280,4480,305,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-44-11,1580773451,10.23253345489502,3367.473710536957,26287,Prophet,10.72.12.27,3367.473710536957,2273280,305,8,2e7e422a,0,2273280,2273280,1725.798,13.893,13.916,92129.67,741.686,1280.0,95.23846153846155,69.77692307692307,0.2253846153846154,0.6726743127616965,0.0006207487895153463,-2809.7603,8457.512,33.54548,16406.402,39.999996,0.51126695
793.5999999999913,239.73999999999762,471.7611999999953,501.0,64,5120,False,2278400,4544,306,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-44-21,1580773461,10.454237699508667,3377.9279482364655,26287,Prophet,10.72.12.27,3377.9279482364655,2278400,306,8,2e7e422a,0,2278400,2278400,1829.162,14.394,16.215,88925.075,699.774,1280.0,99.38333333333333,69.52499999999999,0.06916666666666667,0.6727198252321136,0.0006204352248460054,4030.4968,7391.741,33.522697,44705.098,40.0,0.26526684
793.5999999999913,239.73999999999762,471.76119999999537,501.0,0,6400,False,2284800,4544,307,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-44-33,1580773473,11.415496349334717,3389.3434445858,26287,Prophet,10.72.12.27,3389.3434445858,2284800,307,8,2e7e422a,0,2284800,2284800,2260.894,14.608,17.766,87625.784,566.148,1280.0,97.82307692307691,69.66153846153846,0.10076923076923078,0.6724922628800291,0.0006202560034580529,1644.0276,7842.216,33.532543,33429.125,40.0,0.2730447
793.5999999999913,239.73999999999762,471.76119999999537,501.0,0,6400,False,2291200,4544,308,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-44-43,1580773483,10.070099115371704,3399.413543701172,26287,Prophet,10.72.12.27,3399.413543701172,2291200,308,8,2e7e422a,0,2291200,2291200,2111.509,14.479,16.646,88402.334,606.202,1280.0,97.64999999999999,69.74166666666667,0.165,0.6724922628800291,0.0006200320203788579,-1498.927,8335.1,33.583504,22816.965,40.000004,0.47760695
793.5999999999913,239.73999999999762,471.76119999999537,501.0,0,6400,False,2297600,4544,309,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-44-54,1580773494,10.889459133148193,3410.30300283432,26287,Prophet,10.72.12.27,3410.30300283432,2297600,309,8,2e7e422a,0,2297600,2297600,2053.548,14.93,21.077,85731.586,623.312,1280.0,99.11538461538461,69.52307692307693,0.04307692307692308,0.6724922628800291,0.0006198079790920019,294.19836,7944.757,33.646454,25890.426,40.000004,0.3142947
793.5999999999913,239.73999999999762,471.76119999999537,501.0,0,8960,False,2306560,4544,310,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-45-05,1580773505,11.461411476135254,3421.7644143104553,26287,Prophet,10.72.12.27,3421.7644143104553,2306560,310,8,2e7e422a,0,2306560,2306560,1690.223,11.868,19.264,107852.183,757.297,1280.0,97.47692307692309,69.84615384615383,0.17615384615384613,0.6726182974134912,0.0006195839960128069,-3411.3154,8232.319,33.65737,12677.701,40.0,0.5505821
679.8599999999913,258.8599999999979,485.42119999999505,501.0,64,5120,False,2311680,4608,311,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-45-16,1580773516,10.378292083740234,3432.1427063941956,26287,Prophet,10.72.12.27,3432.1427063941956,2311680,311,8,2e7e422a,0,2311680,2311680,1961.756,12.252,20.242,104472.358,652.477,1280.0,98.54615384615386,69.6846153846154,0.05692307692307692,0.6724922628800291,0.0006192703731358051,3596.18,7138.1104,33.62726,46729.75,40.0,0.36557013
679.8599999999913,258.8599999999979,485.421199999995,501.0,0,7680,False,2319360,4608,312,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-45-28,1580773528,12.39936900138855,3444.542075395584,26287,Prophet,10.72.12.27,3444.542075395584,2319360,312,8,2e7e422a,0,2319360,2319360,2239.989,12.968,18.596,98702.569,571.431,1280.0,96.77142857142857,69.91428571428571,0.13428571428571429,0.6725442771319342,0.0006190912099555135,1263.6394,7627.87,33.66263,34507.4,40.000004,0.40772134
679.8599999999913,258.8599999999979,485.421199999995,501.0,0,6400,False,2325760,4608,313,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-45-39,1580773539,10.933307647705078,3455.475383043289,26287,Prophet,10.72.12.27,3455.475383043289,2325760,313,8,2e7e422a,0,2325760,2325760,2019.883,12.433,19.671,102951.786,633.7,1280.0,98.8153846153846,69.81538461538463,0.06000000000000002,0.672583287820863,0.0006188224069774151,-524.0805,7650.573,33.704704,26085.994,40.0,0.36491835
679.8599999999913,258.8599999999979,485.421199999995,501.0,0,7680,False,2333440,4608,314,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-45-50,1580773550,10.638875007629395,3466.1142580509186,26287,Prophet,10.72.12.27,3466.1142580509186,2333440,314,8,2e7e422a,0,2333440,2333440,1885.258,15.181,21.584,84315.033,678.952,1280.0,96.6923076923077,69.8,0.1369230769230769,0.672583287820863,0.0006185984238982201,-2745.086,7701.925,33.7194,18159.467,40.000004,0.5018158
882.7899999999939,318.159999999998,511.71339999999475,501.0,64,7680,False,2341120,4672,315,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-46-03,1580773563,12.859327793121338,3478.97358584404,26287,Prophet,10.72.12.27,3478.97358584404,2341120,315,8,2e7e422a,0,2341120,2341120,1845.295,14.668,25.482,87265.15,693.656,1280.0,99.02,69.84666666666668,0.08066666666666668,0.6725832878208631,0.0006183296209201217,-46665.996,6804.3066,33.676746,285782.0,40.000004,0.2550825
882.7899999999939,318.159999999998,511.71339999999475,501.0,0,6400,False,2347520,4672,316,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-46-14,1580773574,11.689857721328735,3490.6634435653687,26287,Prophet,10.72.12.27,3490.6634435653687,2347520,316,8,2e7e422a,0,2347520,2347520,2201.828,13.806,26.629,92710.049,581.335,1280.0,97.49285714285713,69.97142857142858,0.13785714285714287,0.672583287820863,0.0006180608179420233,4038.4346,7205.3594,33.626793,34182.49,40.0,0.41566092
882.7899999999939,318.159999999998,511.71339999999475,501.0,0,6400,False,2353920,4672,317,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-46-26,1580773586,11.45772671699524,3502.121170282364,26287,Prophet,10.72.12.27,3502.121170282364,2353920,317,8,2e7e422a,0,2353920,2353920,2278.515,13.34,17.942,95949.821,561.769,1280.0,98.74615384615385,69.93076923076924,0.08846153846153847,0.672583287820863,0.0006178367766551673,3001.4448,7853.622,33.643867,35960.094,40.0,0.42093533
882.7899999999939,318.159999999998,511.71339999999475,501.0,0,6400,False,2360320,4672,318,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-46-36,1580773596,10.235258102416992,3512.356428384781,26287,Prophet,10.72.12.27,3512.356428384781,2360320,318,8,2e7e422a,0,2360320,2360320,2132.208,14.487,17.876,88356.65,600.317,1280.0,98.51666666666665,69.875,0.06833333333333333,0.672583287820863,0.0006176127935759723,1910.9993,8022.3916,33.70453,28435.049,39.999992,0.36279476
882.7899999999939,318.159999999998,511.71339999999475,501.0,0,7680,False,2368000,4672,319,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-46-47,1580773607,10.741290092468262,3523.097718477249,26287,Prophet,10.72.12.27,3523.097718477249,2368000,319,8,2e7e422a,0,2368000,2368000,1817.76,14.753,16.563,86764.352,704.163,1280.0,97.33076923076925,70.03846153846153,0.14000000000000004,0.6727093223543251,0.0006173888104967773,-412.04987,7970.5127,33.75143,24366.516,40.0,0.48109394
882.7899999999939,228.44000000000028,510.6886999999947,501.0,64,6400,False,2374400,4736,320,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-46-59,1580773619,11.505359649658203,3534.6030781269073,26287,Prophet,10.72.12.27,3534.6030781269073,2374400,320,8,2e7e422a,0,2374400,2374400,2032.196,16.002,23.261,79991.852,629.861,1280.0,98.93076923076924,69.85384615384615,0.05999999999999999,0.672583287820863,0.0006171200075186789,5046.3823,6783.6875,33.750835,53270.023,40.0,0.29185522
882.7899999999939,228.44000000000028,510.68869999999464,501.0,0,6400,False,2380800,4736,321,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-47-09,1580773629,10.789053440093994,3545.3921315670013,26287,Prophet,10.72.12.27,3545.3921315670013,2380800,321,8,2e7e422a,0,2380800,2380800,2187.714,14.028,20.225,91246.539,585.086,1280.0,96.27692307692307,70.04615384615384,0.15307692307692308,0.672583287820863,0.0006168960244394839,1394.2532,7594.2656,33.77699,35896.723,40.000004,0.35064626
882.7899999999939,228.44000000000028,510.68869999999464,501.0,0,6400,False,2387200,4736,322,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-47-21,1580773641,11.743511438369751,3557.135643005371,26287,Prophet,10.72.12.27,3557.135643005371,2387200,322,8,2e7e422a,0,2387200,2387200,2217.586,10.385,19.5,123253.978,577.204,1280.0,99.12307692307694,69.84615384615384,0.07615384615384616,0.6725552801467601,0.0006166719831526279,-3762.4995,7945.474,33.84171,22406.883,40.0,0.5117382
882.7899999999939,228.44000000000028,510.68869999999464,501.0,0,8960,False,2396160,4736,323,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-47-33,1580773653,12.161387205123901,3569.297030210495,26287,Prophet,10.72.12.27,3569.297030210495,2396160,323,8,2e7e422a,0,2396160,2396160,1877.474,11.649,21.314,109883.706,681.767,1280.0,96.86666666666669,70.04,0.1733333333333333,0.672443716244918,0.0006164480000734329,-1844.9379,8152.078,33.870956,25264.014,39.999996,0.48124337
882.7899999999939,228.44000000000028,510.68869999999464,501.0,0,6400,False,2402560,4736,324,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-47-44,1580773664,10.355440616607666,3579.6524708271027,26287,Prophet,10.72.12.27,3579.6524708271027,2402560,324,8,2e7e422a,0,2402560,2402560,1795.283,13.073,16.372,97915.005,712.98,1280.0,99.10000000000001,69.95833333333333,0.041666666666666664,0.6724012379391954,0.0006161343771964312,-541.5144,8628.177,33.843464,19563.938,40.0,0.37405568
771.9899999999938,276.1899999999985,523.2786999999947,501.0,64,6400,False,2408960,4800,325,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-47-54,1580773674,10.424025535583496,3590.076496362686,26287,Prophet,10.72.12.27,3590.076496362686,2408960,325,8,2e7e422a,0,2408960,2408960,2039.11,14.905,15.744,85877.773,627.725,1280.0,97.30000000000001,70.04166666666667,0.12750000000000003,0.6724012379391954,0.0006159103941172361,3937.0757,7604.4746,33.808464,46397.32,39.999996,0.37645727
771.9899999999938,276.1899999999985,523.2786999999948,501.0,0,6400,False,2415360,4800,326,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-48-07,1580773687,12.288609504699707,3602.365105867386,26287,Prophet,10.72.12.27,3602.365105867386,2415360,326,8,2e7e422a,0,2415360,2415360,2234.534,13.028,16.086,98252.247,572.826,1280.0,98.44000000000001,70.03999999999999,0.07066666666666666,0.672346622974695,0.0006156864110380411,259.3754,8458.748,33.84082,25834.424,40.0,0.3933866
771.9899999999938,276.1899999999985,523.2786999999948,501.0,0,7680,False,2423040,4800,327,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-48-18,1580773698,11.455819606781006,3613.820925474167,26287,Prophet,10.72.12.27,3613.820925474167,2423040,327,8,2e7e422a,0,2423040,2423040,2081.077,12.939,17.81,98922.629,615.066,1280.0,98.02857142857142,70.07857142857142,0.10928571428571429,0.6723102129983616,0.0006154624279588461,539.76276,8888.375,33.86097,22615.992,40.0,0.3188389
771.9899999999938,276.1899999999985,523.2786999999948,501.0,0,7680,False,2430720,4800,328,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-48-29,1580773709,11.076960802078247,3624.897886276245,26287,Prophet,10.72.12.27,3624.897886276245,2430720,328,8,2e7e422a,0,2430720,2430720,1762.714,14.232,15.512,89938.22,726.153,1280.0,98.5076923076923,70.16923076923078,0.09230769230769234,0.6723102129983616,0.0006151936249807477,-1227.6018,8665.609,33.880856,15078.475,40.000004,0.49472433
720.6599999999933,276.1899999999985,501.16989999999527,501.0,64,6400,False,2437120,4864,329,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-48-39,1580773719,10.021820783615112,3634.9197070598602,26287,Prophet,10.72.12.27,3634.9197070598602,2437120,329,8,2e7e422a,0,2437120,2437120,1907.377,12.601,19.828,101578.711,671.079,1280.0,98.97500000000001,70.16666666666669,0.06333333333333335,0.6723102129983616,0.0006149248220026493,-61964.383,7861.108,33.885914,343283.0,40.0,0.12108314
720.6599999999933,276.1899999999985,501.1698999999951,501.0,0,6400,False,2443520,4864,330,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-48-52,1580773732,12.420997858047485,3647.3407049179077,26287,Prophet,10.72.12.27,3647.3407049179077,2443520,330,8,2e7e422a,0,2443520,2443520,2206.526,11.941,18.897,107193.454,580.098,1280.0,97.52857142857144,70.21428571428574,0.10000000000000002,0.6723102129983616,0.0006147007807157934,2922.5269,7716.6885,33.894657,36306.83,39.999996,0.362369
720.6599999999933,276.1899999999985,501.1698999999951,501.0,0,6400,False,2449920,4864,331,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-49-03,1580773743,11.16460371017456,3658.5053086280823,26287,Prophet,10.72.12.27,3658.5053086280823,2449920,331,8,2e7e422a,0,2449920,2449920,2320.529,13.544,17.041,94508.878,551.598,1280.0,98.39285714285714,70.20000000000002,0.07357142857142855,0.6728043483914593,0.0006144767976365983,168.41016,8045.323,33.957283,26345.58,40.0,0.36638248
720.6599999999933,276.1899999999985,501.1698999999951,501.0,0,7680,False,2457600,4864,332,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-49-15,1580773755,11.621890783309937,3670.127199411392,26287,Prophet,10.72.12.27,3670.127199411392,2457600,332,8,2e7e422a,0,2457600,2457600,2006.1,13.084,14.628,97825.976,638.054,1280.0,98.07692307692307,70.27692307692308,0.08692307692307695,0.6740396868742036,0.0006142528145574033,-4176.454,8369.77,34.020935,16948.705,40.0,0.47514874
720.6599999999933,276.1899999999985,501.1698999999951,501.0,0,7680,False,2465280,4864,333,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-49-26,1580773766,11.418310403823853,3681.545509815216,26287,Prophet,10.72.12.27,3681.545509815216,2465280,333,8,2e7e422a,0,2465280,2465280,1910.71,12.49,11.723,102483.662,669.908,1280.0,98.52142857142857,70.22142857142859,0.07214285714285716,0.6740396868742036,0.0006139840115793049,-2425.962,8916.201,34.028126,16772.887,40.0,0.5037018
707.5599999999951,249.71999999999747,492.20229999999515,501.0,64,6400,False,2471680,4928,334,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-49-37,1580773777,11.076162338256836,3692.621672153473,26287,Prophet,10.72.12.27,3692.621672153473,2471680,334,8,2e7e422a,0,2471680,2471680,1990.905,11.514,10.577,111169.509,642.924,1280.0,98.37692307692308,70.29230769230767,0.09000000000000002,0.6740396868742036,0.0006137152086012065,3368.2031,7334.992,34.021645,44290.05,40.0,0.3523748
707.5599999999951,249.71999999999747,492.2022999999952,501.0,0,6400,False,2478080,4928,335,3c36ea12753340b7a8ba4f488552d79a,2020-02-03_18-49-49,1580773789,12.023322343826294,3704.644994497299,26287,Prophet,10.72.12.27,3704.644994497299,2478080,335,8,2e7e422a,0,2478080,2478080,2275.155,13.434,14.99,95279.752,562.599,1280.0,98.26428571428572,70.27142857142859,0.08214285714285717,0.6740396868742036,0.0006134912255220115,5224.4414,7964.13,34.058422,45143.562,40.000004,0.37588716
