episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_replayed,info/sample_throughput,info/train_throughput,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/timing_breakdown/optimizer_step_time_ms,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/learner/policy_0/cur_lr,info/learner/policy_0/policy_loss,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff,info/learner/policy_0/var_gnorm,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/grad_gnorm
42.61000000000054,13.919999999999767,25.70810000000043,501.0,32,10880,False,264960,512,21,79705c6eb2b74c04881edd51ee410fc9,2020-02-03_17-23-57,1580768637,12.775464296340942,256.72952151298523,15764,Prophet,10.72.12.27,256.72952151298523,264960,21,8,40755be8,0,264960,264960,1659,0,849.364,849.364,83.04,35.52666666666666,0.084,0.44620425996723084,200.867,81.882,nan,nan,601.8,414,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004936479963362217,27.427057,5.4973536,0.009999999776482582,29.136538,51481.805,0.664512,40.0
42.61000000000054,13.919999999999767,25.708100000000428,501.0,0,11520,False,276480,512,22,79705c6eb2b74c04881edd51ee410fc9,2020-02-03_17-24-10,1580768650,12.739865779876709,269.46938729286194,15764,Prophet,10.72.12.27,269.46938729286194,276480,22,8,40755be8,0,276480,276480,1730,0,902.845,902.846,83.08,35.580000000000005,0.082,0.44620425996723084,302.755,99.12,nan,nan,603.639,432,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004933759919367731,-0.24445415,7.1165333,0.009999999776482582,29.228624,50436.22,0.6853212,40.0
39.80000000000133,13.919999999999767,25.05310000000041,501.0,56,11520,False,288000,568,23,79705c6eb2b74c04881edd51ee410fc9,2020-02-03_17-24-22,1580768662,12.555765867233276,282.0251531600952,15764,Prophet,10.72.12.27,282.0251531600952,288000,23,8,40755be8,0,287360,288000,1800,0,915.794,864.917,82.92666666666668,35.55333333333333,0.08066666666666668,0.44620425996723084,229.322,110.382,nan,nan,608.006,450,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004930879804305732,-8.691025,476.70026,0.009999999776482582,29.314632,726077.8,0.24561018,39.999996
39.80000000000133,13.919999999999767,24.758800000000395,501.0,8,11520,False,299520,576,24,79705c6eb2b74c04881edd51ee410fc9,2020-02-03_17-24-35,1580768675,13.025862455368042,295.05101561546326,15764,Prophet,10.72.12.27,295.05101561546326,299520,24,8,40755be8,0,299520,299520,1873,0,878.754,927.574,83.86,35.58666666666667,0.08200000000000002,0.44620425996723084,250.422,89.325,nan,nan,600.994,468,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004928000271320343,-35.033024,17.019611,0.009999999776482582,29.207855,47291.062,0.63903725,40.0
39.80000000000133,13.919999999999767,24.75880000000039,501.0,0,10880,False,310400,576,25,79705c6eb2b74c04881edd51ee410fc9,2020-02-03_17-24-48,1580768688,12.762488842010498,307.81350445747375,15764,Prophet,10.72.12.27,307.81350445747375,310400,25,8,40755be8,0,310400,310400,1943,0,851.048,851.048,82.13999999999997,35.626666666666665,0.07733333333333332,0.44620425996723084,190.578,101.645,nan,nan,606.577,485,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004925120156258345,18.387012,11.2294,0.009999999776482582,29.436659,55188.695,0.6873371,40.0
34.09000000000143,15.429999999999737,24.219000000000378,501.0,64,11520,False,321920,640,26,79705c6eb2b74c04881edd51ee410fc9,2020-02-03_17-25-01,1580768701,12.702470302581787,320.51597476005554,15764,Prophet,10.72.12.27,320.51597476005554,321920,26,8,40755be8,0,321920,321920,2014,0,905.463,905.463,83.20666666666666,35.66666666666667,0.09133333333333332,0.44620425996723084,284.151,114.336,nan,nan,603.928,503,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004922400112263858,-93.78912,529.76056,0.009999999776482582,29.331945,717283.2,0.2561559,40.0
34.09000000000143,15.429999999999737,24.219000000000374,501.0,0,11520,False,333440,640,27,79705c6eb2b74c04881edd51ee410fc9,2020-02-03_17-25-14,1580768714,12.862848281860352,333.3788230419159,15764,Prophet,10.72.12.27,333.3788230419159,333440,27,8,40755be8,0,333440,333440,2086,0,894.29,894.29,83.54666666666667,35.68666666666668,0.08200000000000002,0.44620425996723084,206.962,110.972,nan,nan,563.91,521,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.000491951999720186,-10.918754,12.714417,0.009999999776482582,29.316145,54187.527,0.6249136,39.999996
34.09000000000143,15.429999999999737,24.219000000000374,501.0,0,11520,False,344960,640,28,79705c6eb2b74c04881edd51ee410fc9,2020-02-03_17-25-26,1580768726,12.788779020309448,346.16760206222534,15764,Prophet,10.72.12.27,346.16760206222534,344960,28,8,40755be8,0,344960,344960,2157,0,899.152,899.152,83.57333333333332,35.72666666666667,0.08066666666666668,0.44616784999089737,205.338,101.24,nan,nan,586.31,539,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004916639882139862,-25.969433,7.512913,0.009999999776482582,29.422688,52640.05,0.7215207,40.0
52.32999999999881,15.56999999999973,24.604100000000358,501.0,64,10880,False,355840,704,29,79705c6eb2b74c04881edd51ee410fc9,2020-02-03_17-25-39,1580768739,12.711192607879639,358.878794670105,15764,Prophet,10.72.12.27,358.878794670105,355840,29,8,40755be8,0,355840,355840,2227,0,854.741,854.742,83.17333333333332,35.82666666666667,0.08066666666666668,0.4461132350263971,179.329,92.357,nan,nan,595.881,556,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004913759767077863,0.6549896,9.067431,0.009999999776482582,29.463242,53097.266,0.635422,40.0
52.32999999999881,15.56999999999973,24.60410000000036,501.0,0,11520,False,367360,704,30,79705c6eb2b74c04881edd51ee410fc9,2020-02-03_17-25-52,1580768752,12.972651958465576,371.85144662857056,15764,Prophet,10.72.12.27,371.85144662857056,367360,30,8,40755be8,0,367360,367360,2298,0,886.387,886.388,82.85999999999999,35.8,0.12266666666666669,0.44667152133017773,310.135,80.111,nan,nan,646.946,574,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004911039723083377,-0.17338727,6.660388,0.009999999776482582,29.53321,53606.484,0.6941176,40.0
52.32999999999881,15.56999999999973,24.60410000000036,501.0,0,10880,False,378240,704,31,79705c6eb2b74c04881edd51ee410fc9,2020-02-03_17-26-05,1580768765,12.964745044708252,384.8161916732788,15764,Prophet,10.72.12.27,384.8161916732788,378240,31,8,40755be8,0,378240,378240,2367,0,836.701,836.701,84.3,35.79333333333333,0.13133333333333336,0.4490321014624674,237.429,93.125,nan,nan,592.614,591,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004908160190097988,21.179134,6.298079,0.009999999776482582,29.46304,51621.43,0.69158053,40.0
52.32999999999881,14.119999999999756,24.78310000000035,501.0,64,11520,False,389760,768,32,79705c6eb2b74c04881edd51ee410fc9,2020-02-03_17-26-18,1580768778,13.006524562835693,397.8227162361145,15764,Prophet,10.72.12.27,397.8227162361145,389760,32,8,40755be8,0,389760,389760,2439,0,884.103,884.103,82.8,35.875,0.110625,0.4519217640633534,200.545,100.367,nan,nan,569.227,609,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004905440146103501,0.3288558,6.6782556,0.009999999776482582,29.448177,50069.57,0.68961847,40.000004
52.32999999999881,14.119999999999756,24.78310000000035,501.0,0,12160,False,401920,768,33,79705c6eb2b74c04881edd51ee410fc9,2020-02-03_17-26-32,1580768792,13.256976842880249,411.07969307899475,15764,Prophet,10.72.12.27,411.07969307899475,401920,33,8,40755be8,0,401280,401920,2512,0,911.496,863.522,84.02,35.92,0.1453333333333333,0.448613386734632,431.403,96.679,nan,nan,612.549,628,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004902560031041503,-3.0536432,4.869978,0.009999999776482582,29.615883,56529.383,0.6462965,40.0
40.88000000000089,14.119999999999756,24.355100000000338,501.0,24,10880,False,412800,792,34,79705c6eb2b74c04881edd51ee410fc9,2020-02-03_17-26-45,1580768805,13.033779621124268,424.113472700119,15764,Prophet,10.72.12.27,424.113472700119,412800,34,8,40755be8,0,412800,412800,2583,0,833.281,882.297,83.15,35.931250000000006,0.1375,0.4458629164391043,203.296,74.412,nan,nan,598.791,645,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004899519844911993,-8.484272,8.440318,0.009999999776482582,29.51929,55107.53,0.7044401,40.0
52.439999999999934,15.499999999999739,24.290700000000324,501.0,40,11520,False,424320,832,35,79705c6eb2b74c04881edd51ee410fc9,2020-02-03_17-26-58,1580768818,13.033400058746338,437.14687275886536,15764,Prophet,10.72.12.27,437.14687275886536,424320,35,8,40755be8,0,424320,424320,2655,0,877.663,877.663,83.72666666666666,35.94666666666667,0.13133333333333336,0.4452090539474483,239.175,102.77,nan,nan,578.91,663,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004896799800917506,8.066899,14.594709,0.009999999776482582,29.461794,48978.52,0.64872587,40.0
52.439999999999934,15.499999999999739,24.290700000000324,501.0,0,11520,False,435840,832,36,79705c6eb2b74c04881edd51ee410fc9,2020-02-03_17-27-11,1580768831,12.74751329421997,449.8943860530853,15764,Prophet,10.72.12.27,449.8943860530853,435840,36,8,40755be8,0,435840,435840,2725,0,901.944,901.944,83.03333333333332,36.03999999999999,0.16333333333333327,0.4451119606772256,228.231,89.637,nan,nan,582.968,681,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004893920267932117,30.706366,5.2879643,0.009999999776482582,29.625153,52902.387,0.6948128,40.0
