0.000000000000000000e+00,1.000000000000000000e+00
4.012841091492776968e+01,1.404145077720206913e+00
8.025682182985553936e+01,1.740932642487046600e+00
1.203852327447833090e+02,1.943005181347150057e+00
1.605136436597110787e+02,2.044041450777202229e+00
2.006420545746388484e+02,2.145077720207253513e+00
2.407704654895666181e+02,2.212435233160621628e+00
2.808988764044943878e+02,2.313471502590673801e+00
3.210272873194221575e+02,2.380829015544041027e+00
3.611556982343499271e+02,2.279792746113989743e+00
4.012841091492776968e+02,2.111398963730570344e+00
4.414125200642054665e+02,2.111398963730570344e+00
4.815409309791332362e+02,2.448186528497409142e+00
5.216693418940610627e+02,2.549222797927461315e+00
5.617977528089887755e+02,2.784974093264248829e+00
6.019261637239164884e+02,2.987046632124352286e+00
6.420545746388443149e+02,2.886010362694300113e+00
6.821829855537721414e+02,2.717616580310880714e+00
7.223113964686998543e+02,2.717616580310880714e+00
7.624398073836275671e+02,2.784974093264248829e+00
8.025682182985553936e+02,2.818652849740932886e+00
8.426966292134832202e+02,2.852331606217616944e+00
8.828250401284109330e+02,2.886010362694300113e+00
9.229534510433386458e+02,2.818652849740932886e+00
9.630818619582664724e+02,2.751295336787564771e+00
1.003210272873194299e+03,2.683937823834196656e+00
1.043338683788122125e+03,2.549222797927461315e+00
1.083467094703049725e+03,2.347150259067357858e+00
1.123595505617977551e+03,2.380829015544041027e+00
1.163723916532905378e+03,2.448186528497409142e+00
1.203852327447832977e+03,2.313471502590673801e+00
1.243980738362760803e+03,2.212435233160621628e+00
1.284109149277688630e+03,2.246113989637305686e+00
1.324237560192616456e+03,2.481865284974093200e+00
1.364365971107544283e+03,2.751295336787564771e+00
1.404494382022471882e+03,2.650259067357512599e+00
1.444622792937399709e+03,2.515544041450777257e+00
1.484751203852327535e+03,2.549222797927461315e+00
1.524879614767255134e+03,2.616580310880829430e+00
1.565008025682182961e+03,2.683937823834196656e+00
1.605136436597110787e+03,2.650259067357512599e+00
1.645264847512038614e+03,2.852331606217616944e+00
1.685393258426966440e+03,2.919689119170984171e+00
1.725521669341894039e+03,2.987046632124352286e+00
1.765650080256821866e+03,3.020725388601036343e+00
1.805778491171749693e+03,2.852331606217616944e+00
1.845906902086677292e+03,2.515544041450777257e+00
1.886035313001605118e+03,2.313471502590673801e+00
1.926163723916532945e+03,2.178756476683937571e+00
1.966292134831460771e+03,2.044041450777202229e+00
2.006420545746388598e+03,2.077720207253886286e+00
2.046548956661316197e+03,2.145077720207253513e+00
2.086677367576244251e+03,2.212435233160621628e+00
2.126805778491171623e+03,2.212435233160621628e+00
2.166934189406099449e+03,2.246113989637305686e+00
2.207062600321027276e+03,2.246113989637305686e+00
2.247191011235955102e+03,2.279792746113989743e+00
2.287319422150882929e+03,2.178756476683937571e+00
2.327447833065810755e+03,2.010362694300518172e+00
2.367576243980738582e+03,1.808290155440414715e+00
2.407704654895665954e+03,1.774611398963730657e+00
2.447833065810593780e+03,1.808290155440414715e+00
2.487961476725521607e+03,1.808290155440414715e+00
2.528089887640449433e+03,1.841968911917098772e+00
2.568218298555377260e+03,1.875647668393781942e+00
2.608346709470305086e+03,1.909326424870465999e+00
