episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_replayed,info/sample_throughput,info/train_throughput,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/timing_breakdown/optimizer_step_time_ms,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/learner/policy_0/cur_lr,info/learner/policy_0/policy_loss,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff,info/learner/policy_0/var_gnorm,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/grad_gnorm
168.5800000000007,19.379999999999995,27.586000000000418,501.0,0,12800,False,141440,256,11,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-13-09,1580872389,12.213915824890137,133.1572368144989,108751,Prophet,10.72.12.27,133.1572368144989,141440,11,8,1b50a94c,0,141440,141440,886,0,1033.716,1033.716,59.42142857142857,22.5,0.055,0.342071727653377,200.452,94.069,nan,nan,476.424,221,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004967839922755957,230.38892,2040.0388,0.009999999776482582,28.801802,16111.568,0.8720604,40.0
168.5800000000007,19.379999999999995,27.586000000000418,501.0,0,13440,False,154880,256,12,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-13-21,1580872401,11.77716851234436,144.93440532684326,108751,Prophet,10.72.12.27,144.93440532684326,154880,12,8,1b50a94c,0,154880,154880,969,0,1138.296,1138.297,57.25000000000001,22.5,0.04214285714285715,0.3421887597201633,151.827,63.464,nan,nan,471.364,242,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004964640247635543,-25.570011,3.9254723,0.009999999776482582,28.830004,44006.5,0.71895146,40.0
133.4900000000027,17.319999999999855,27.42960000000032,501.0,64,13440,False,168320,320,13,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-13-33,1580872413,11.984109878540039,156.9185152053833,108751,Prophet,10.72.12.27,156.9185152053833,168320,13,8,1b50a94c,0,168320,168320,1054,0,1118.744,1118.744,57.192857142857136,22.5,0.02214285714285714,0.342071727653377,143.926,60.339,nan,nan,466.983,263,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004961279919371009,-7.5294976,14.68665,0.009999999776482582,28.271994,38343.188,0.77252364,40.0
133.4900000000027,17.319999999999855,27.429600000000324,501.0,0,13440,False,181760,320,14,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-13-45,1580872425,11.952295780181885,168.87081098556519,108751,Prophet,10.72.12.27,168.87081098556519,181760,14,8,1b50a94c,0,181760,181760,1138,0,1118.962,1118.962,57.47142857142857,22.521428571428572,0.03214285714285715,0.342071727653377,139.481,86.264,nan,nan,442.902,284,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004957920173183084,-0.027163344,1.6563289,0.009999999776482582,28.890112,42763.72,0.7342634,40.0
49.68999999999884,11.399999999999823,25.12530000000028,501.0,64,13440,False,195200,384,15,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-13-57,1580872437,11.957821369171143,180.82863235473633,108751,Prophet,10.72.12.27,180.82863235473633,195200,15,8,1b50a94c,0,195200,195200,1221,0,1116.135,1116.135,58.17142857142857,22.521428571428576,0.03642857142857143,0.3415515851343268,137.779,101.331,nan,nan,446.09,305,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004954559844918549,-4.6236134,181.59842,0.009999999776482582,28.79506,606701.0,0.31046504,40.000004
49.68999999999884,11.399999999999823,25.125300000000284,501.0,0,13440,False,208640,384,16,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-14-09,1580872449,12.034875869750977,192.8635082244873,108751,Prophet,10.72.12.27,192.8635082244873,208640,16,8,1b50a94c,0,208000,208640,1304,0,1108.252,1055.478,58.09285714285714,22.65,0.03285714285714286,0.3413435281267067,190.945,100.986,nan,nan,452.765,326,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004951200098730624,0.13920313,3.9997234,0.009999999776482582,28.893854,44341.902,0.64394903,40.000004
46.72000000000034,11.399999999999823,24.37450000000033,501.0,40,13440,False,222080,424,17,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-14-21,1580872461,12.241366863250732,205.10487508773804,108751,Prophet,10.72.12.27,205.10487508773804,222080,17,8,1b50a94c,0,222080,222080,1389,0,1095.533,1147.702,58.564285714285724,22.67142857142857,0.03571428571428571,0.3413435281267067,142.877,58.06,nan,nan,465.18,347,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004947839770466089,-0.10688388,3.4741116,0.009999999776482582,29.171398,45294.215,0.6188465,40.0
46.72000000000034,11.399999999999823,24.692000000000338,501.0,24,12800,False,234880,448,18,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-14-34,1580872474,12.139129400253296,217.24400448799133,108751,Prophet,10.72.12.27,217.24400448799133,234880,18,8,1b50a94c,0,234880,234880,1470,0,1051.941,1051.941,58.6,22.692857142857143,0.048571428571428585,0.3413435281267067,169.621,95.551,nan,nan,445.415,367,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004944480024278164,62.86921,8.862585,0.009999999776482582,29.15103,41358.477,0.7132481,40.0
46.72000000000034,11.399999999999823,24.692000000000338,501.0,0,14080,False,248960,448,19,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-14-46,1580872486,12.012345314025879,229.2563498020172,108751,Prophet,10.72.12.27,229.2563498020172,248960,19,8,1b50a94c,0,248320,248960,1556,0,1169.453,1116.296,55.57857142857143,22.63571428571429,0.01785714285714286,0.3413435281267067,146.696,68.813,nan,nan,480.044,389,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004941279767081141,-29.63876,2.36147,0.009999999776482582,29.594217,57528.66,0.66452116,39.999996
46.050000000000736,14.99999999999975,25.255400000000368,501.0,64,13440,False,262400,512,20,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-14-58,1580872498,11.975050449371338,241.23140025138855,108751,Prophet,10.72.12.27,241.23140025138855,262400,20,8,1b50a94c,0,261760,262400,1640,0,1119.703,1119.703,57.49999999999999,22.63571428571429,0.018571428571428572,0.34169462432706554,149.346,87.018,nan,nan,457.736,410,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004937759949825704,-0.28081512,7.032568,0.009999999776482582,29.509993,57383.555,0.7278092,40.0
46.050000000000736,14.99999999999975,25.255400000000368,501.0,0,13440,False,275840,512,21,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-15-10,1580872510,12.195323467254639,253.4267237186432,108751,Prophet,10.72.12.27,253.4267237186432,275840,21,8,1b50a94c,0,275200,275840,1724,0,1098.606,1098.606,56.54666666666667,22.719999999999995,0.024,0.34125857151526173,125.967,55.935,nan,nan,485.832,431,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004934400203637779,18.722122,4.5868673,0.009999999776482582,29.615404,45465.54,0.681164,40.0
48.32000000000041,12.269999999999811,25.281400000000364,501.0,56,12800,False,288640,568,22,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-15-22,1580872522,12.265258550643921,265.6919822692871,108751,Prophet,10.72.12.27,265.6919822692871,288640,22,8,1b50a94c,0,288640,288640,1806,0,1035.221,1086.982,60.32142857142858,22.807142857142857,0.0707142857142857,0.3411679800265272,194.082,90.627,nan,nan,506.468,451,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004931039875373244,0.2647516,5.4623017,0.009999999776482582,29.579103,56146.914,0.62897706,40.0
48.32000000000041,12.269999999999811,24.77260000000035,501.0,8,13440,False,302080,576,23,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-15-34,1580872534,11.980450630187988,277.6724328994751,108751,Prophet,10.72.12.27,277.6724328994751,302080,23,8,1b50a94c,0,302080,302080,1891,0,1119.325,1119.325,57.52142857142858,22.83571428571429,0.028571428571428574,0.34125250318587297,177.464,83.01,nan,nan,459.865,472,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004927840200252831,-0.01032963,7.3372173,0.009999999776482582,29.570372,46927.793,0.726125,40.0
48.32000000000041,12.269999999999811,25.06350000000037,501.0,16,13440,False,315520,592,24,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-15-46,1580872546,12.018133640289307,289.6905665397644,108751,Prophet,10.72.12.27,289.6905665397644,315520,24,8,1b50a94c,0,315520,315520,1975,0,1115.837,1115.837,58.164285714285704,22.75,0.038571428571428576,0.34125250318587297,128.585,75.697,nan,nan,461.037,493,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004924479871988297,-0.33911252,6.98343,0.009999999776482582,29.562428,50980.504,0.66037095,40.0
47.190000000000836,14.599999999999756,24.831600000000375,501.0,48,13440,False,328960,640,25,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-15-58,1580872558,12.024240016937256,301.71480655670166,108751,Prophet,10.72.12.27,301.71480655670166,328960,25,8,1b50a94c,0,328320,328960,2056,0,1115.114,1062.014,57.971428571428575,22.78571428571429,0.04071428571428572,0.34125250318587297,184.256,88.423,nan,nan,466.322,514,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004921120125800371,-16.606667,17.51979,0.009999999776482582,29.365767,63270.42,0.67735857,40.0
47.190000000000836,14.599999999999756,24.831600000000385,501.0,0,13440,False,342400,640,26,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-16-10,1580872570,12.048885345458984,313.76369190216064,108751,Prophet,10.72.12.27,313.76369190216064,342400,26,8,1b50a94c,0,341760,342400,2140,0,1113.022,1113.022,58.17857142857144,22.821428571428573,0.03428571428571429,0.34125250318587297,140.403,52.135,nan,nan,502.807,535,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004917759797535837,-0.20058359,3.6199467,0.009999999776482582,29.799654,55141.207,0.65079117,40.000004
48.73999999999991,14.149999999999762,25.38600000000034,501.0,64,12800,False,355200,704,27,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-16-23,1580872583,12.008582830429077,325.7722747325897,108751,Prophet,10.72.12.27,325.7722747325897,355200,27,8,1b50a94c,0,355200,355200,2222,0,1063.627,1116.808,57.44999999999999,22.9,0.03785714285714286,0.34125250318587297,192.211,86.225,nan,nan,472.923,555,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004914400051347911,30.648455,12.288778,0.009999999776482582,29.511492,45120.105,0.6789521,39.999996
48.73999999999991,14.149999999999762,25.386000000000344,501.0,0,13440,False,368640,704,28,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-16-35,1580872595,12.00378680229187,337.7760615348816,108751,Prophet,10.72.12.27,337.7760615348816,368640,28,8,1b50a94c,0,368000,368640,2304,0,1117.068,1063.874,57.60000000000001,22.9,0.04,0.34125250318587297,162.333,107.048,nan,nan,440.492,576,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004911199794150889,0.015995234,8.273022,0.009999999776482582,29.686094,57422.453,0.6354511,39.999996
48.73999999999991,14.149999999999762,25.688300000000368,501.0,32,12800,False,381440,736,29,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-16-47,1580872607,12.035797357559204,349.8118588924408,108751,Prophet,10.72.12.27,349.8118588924408,381440,29,8,1b50a94c,0,381440,381440,2386,0,1061.077,1114.131,58.20714285714286,22.91428571428571,0.05357142857142857,0.34125250318587297,153.277,79.98,nan,nan,489.11,596,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004907840047962964,-0.4321544,7.1810102,0.009999999776482582,29.736631,57560.656,0.6529263,39.999996
40.12000000000024,14.309999999999768,24.37880000000035,501.0,32,14080,False,395520,768,30,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-16-59,1580872619,12.117316484451294,361.9291753768921,108751,Prophet,10.72.12.27,361.9291753768921,395520,30,8,1b50a94c,0,394880,395520,2472,0,1159.539,1106.833,56.82142857142858,22.9,0.012142857142857146,0.34125250318587297,130.514,93.897,nan,nan,445.638,618,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004904639790765941,7.3005652,15.77093,0.009999999776482582,29.51678,46480.73,0.69237524,40.0
40.12000000000024,14.309999999999768,24.532600000000354,501.0,8,13440,False,408960,776,31,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-17-11,1580872631,12.048824310302734,373.9779996871948,108751,Prophet,10.72.12.27,373.9779996871948,408960,31,8,1b50a94c,0,408960,408960,2558,0,1112.087,1165.043,56.62142857142857,22.914285714285715,0.013571428571428571,0.34125250318587297,174.575,96.005,nan,nan,448.529,639,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004901119973510504,-46.760616,7.218938,0.009999999776482582,29.8749,49799.215,0.6321943,40.0
49.10000000000088,13.349999999999776,25.190700000000394,501.0,56,13440,False,422400,832,32,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-17-23,1580872643,12.272016763687134,386.25001645088196,108751,Prophet,10.72.12.27,386.25001645088196,422400,32,8,1b50a94c,0,422400,422400,2641,0,1092.914,1092.914,59.199999999999996,23.085714285714285,0.045000000000000005,0.34148656731944543,164.425,74.826,nan,nan,464.253,660,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004897760227322578,-326.06696,203.96716,0.009999999776482582,29.555609,734827.7,0.043175697,40.0
49.10000000000088,13.349999999999776,25.190700000000394,501.0,0,12800,False,435200,832,33,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-17-35,1580872655,11.979187965393066,398.229204416275,108751,Prophet,10.72.12.27,398.229204416275,435200,33,8,1b50a94c,0,435200,435200,2723,0,1065.962,1065.962,58.628571428571426,23.164285714285715,0.04357142857142858,0.3421887597201633,172.554,79.731,nan,nan,472.823,680,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004894399899058044,148.1999,27.784292,0.009999999776482582,29.746489,57952.17,0.57083726,39.999996
49.10000000000088,12.989999999999789,25.174300000000407,501.0,40,13440,False,448640,872,34,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-17-47,1580872667,12.101470232009888,410.3306746482849,108751,Prophet,10.72.12.27,410.3306746482849,448640,34,8,1b50a94c,0,448640,448640,2806,0,1107.703,1107.704,57.35000000000001,23.035714285714285,0.026428571428571437,0.342071727653377,149.895,85.22,nan,nan,457.157,701,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004891200223937631,14.13858,44.941807,0.009999999776482582,29.858053,46204.35,0.68800366,40.0
49.10000000000088,12.989999999999789,25.116100000000387,501.0,24,13440,False,462080,896,35,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-17-59,1580872679,11.950517654418945,422.28119230270386,108751,Prophet,10.72.12.27,422.28119230270386,462080,35,8,1b50a94c,0,462080,462080,2889,0,1121.918,1121.918,56.142857142857146,23.028571428571432,0.022857142857142857,0.342071727653377,142.081,73.779,nan,nan,494.03,722,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004887839895673096,-19.97895,55.552776,0.009999999776482582,29.806757,58091.332,0.7013757,40.0
41.69000000000026,12.899999999999798,24.48080000000037,501.0,24,13440,False,475520,920,36,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-18-11,1580872691,11.97263216972351,434.25382447242737,108751,Prophet,10.72.12.27,434.25382447242737,475520,36,8,1b50a94c,0,474880,475520,2972,0,1119.699,1066.38,59.0,23.207142857142856,0.07142857142857142,0.34130451743777795,178.657,71.368,nan,nan,456.724,743,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004884480149485171,-52.744728,166.56364,0.009999999776482582,30.061417,981919.6,0.15842897,40.000004
49.99000000000036,12.899999999999798,24.505000000000347,501.0,40,13440,False,488960,960,37,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-18-23,1580872703,12.100947141647339,446.3547716140747,108751,Prophet,10.72.12.27,446.3547716140747,488960,37,8,1b50a94c,0,488320,488960,3056,0,1108.766,1108.766,58.564285714285724,23.114285714285717,0.03714285714285715,0.3413435281267067,157.032,56.099,nan,nan,487.015,764,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004881120112258941,10.542449,77.07637,0.009999999776482582,29.953123,61644.91,0.6717154,39.999996
49.99000000000036,12.899999999999798,24.50500000000034,501.0,0,12800,False,501760,960,38,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-18-35,1580872715,12.064600944519043,458.41937255859375,108751,Prophet,10.72.12.27,458.41937255859375,501760,38,8,1b50a94c,0,501760,501760,3139,0,1058.675,1111.609,58.52142857142858,23.235714285714284,0.04214285714285715,0.3409534212374191,131.426,63.314,nan,nan,492.065,784,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004877760075032711,-74.20139,79.69538,0.009999999776482582,29.960642,60213.867,0.62142694,40.0
49.99000000000036,16.069999999999734,26.589600000000413,501.0,64,13440,False,515200,1024,39,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-18-47,1580872727,11.984350681304932,470.4037232398987,108751,Prophet,10.72.12.27,470.4037232398987,515200,39,8,1b50a94c,0,515200,515200,3223,0,1119.037,1119.037,55.199999999999996,23.199999999999996,0.01142857142857143,0.3406153286000365,122.768,104.269,nan,nan,462.138,805,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004874560108873993,4.0655727,81.71732,0.009999999776482582,29.55981,55510.8,0.69350004,39.999996
49.99000000000036,16.069999999999734,26.58960000000042,501.0,0,13440,False,528640,1024,40,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-18-59,1580872739,12.001899003982544,482.4056222438812,108751,Prophet,10.72.12.27,482.4056222438812,528640,40,8,1b50a94c,0,528640,528640,3306,0,1117.533,1117.533,57.878571428571426,23.30714285714285,0.034999999999999996,0.34152557800837435,141.868,105.24,nan,nan,446.436,826,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004871200071647763,0.01952418,10.111649,0.009999999776482582,29.859762,61542.574,0.6600079,40.0
43.53000000000044,16.309999999999775,26.46090000000042,501.0,32,12800,False,541440,1056,41,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-19-12,1580872752,12.080923795700073,494.4865460395813,108751,Prophet,10.72.12.27,494.4865460395813,541440,41,8,1b50a94c,0,541440,541440,3387,0,1056.601,1056.601,59.54285714285714,23.39285714285714,0.07571428571428572,0.3434240982029077,208.686,99.194,nan,nan,455.651,846,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.00048678400344215333,11.151381,12.584193,0.009999999776482582,29.76432,76455.08,0.6007671,39.999996
53.01000000000048,13.819999999999764,26.022700000000395,501.0,32,13440,False,554880,1088,42,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-19-23,1580872763,11.829580783843994,506.3161268234253,108751,Prophet,10.72.12.27,506.3161268234253,554880,42,8,1b50a94c,0,554880,554880,3469,0,1133.521,1133.521,55.99285714285713,23.300000000000004,0.03142857142857143,0.3437101765883853,190.018,111.683,nan,nan,454.39,867,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.00048646400682628155,-39.145702,16.177896,0.009999999776482582,29.683071,53823.758,0.6726938,40.0
53.01000000000048,13.819999999999764,26.022700000000395,501.0,0,12800,False,567680,1088,43,471bdd76c3914a8183d73cba182dfffb,2020-02-04_22-19-36,1580872776,12.104846000671387,518.4209728240967,108751,Prophet,10.72.12.27,518.4209728240967,567680,43,8,1b50a94c,0,567680,567680,3550,0,1054.956,1054.956,60.29285714285714,23.41428571428571,0.06857142857142859,0.34430834048529296,187.178,93.021,nan,nan,467.012,887,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.00048612800310365856,-0.2476109,6.7064624,0.009999999776482582,29.954983,60959.31,0.64748365,40.0
