episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/policy_0/cur_kl_coeff,info/learner/policy_0/cur_lr,info/learner/policy_0/total_loss,info/learner/policy_0/policy_loss,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/kl,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff
195.37000000000162,54.23000000000004,93.2259000000018,501.0,0,6400,False,9804800,19520,1532,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-06-09,1580796369,9.361528873443604,26409.998360157013,23785,Prophet,10.72.12.27,26409.998360157013,9804800,1532,8,c4266ace,0,78132000,9804800,5015.133,43.364,4274.248,5.427,34.05,24.750000000000004,0.09833333333333333,0.3300564354633169,0.0,4.999999873689376e-05,2.3504696,-0.0004601641,2.3529794,0.718878,0.0014154562,0.20497507,0.009999999776482582
195.37000000000162,54.23000000000004,93.2259000000018,501.0,0,6400,False,9811200,19520,1533,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-06-18,1580796378,9.242294788360596,26419.240654945374,23785,Prophet,10.72.12.27,26419.240654945374,9811200,1533,8,c4266ace,0,78183000,9811200,5010.909,43.383,4282.123,5.432,33.59166666666667,24.750000000000004,0.09999999999999999,0.3300564354633169,0.0,4.999999873689376e-05,2.3510923,0.0010576433,2.352112,0.79845625,0.0018787306,0.20774284,0.009999999776482582
294.0999999999933,54.23000000000004,97.1773000000018,501.0,64,6400,False,9817600,19584,1534,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-06-27,1580796387,9.34891390800476,26428.58956885338,23785,Prophet,10.72.12.27,26428.58956885338,9817600,1534,8,c4266ace,0,78234000,9817600,4989.198,43.472,4283.544,5.465,34.18333333333333,24.750000000000004,0.08916666666666667,0.3300564354633169,0.0,4.999999873689376e-05,315.49466,0.0050088717,315.4918,0.049379796,0.00953737,0.21398771,0.009999999776482582
294.0999999999933,54.23000000000004,97.1773000000018,501.0,0,6400,False,9824000,19584,1535,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-06-36,1580796396,9.260993719100952,26437.85056257248,23785,Prophet,10.72.12.27,26437.85056257248,9824000,1535,8,c4266ace,0,78285000,9824000,4986.528,43.413,4266.049,5.329,34.75833333333333,24.750000000000004,0.08416666666666667,0.3300564354633169,0.0,4.999999873689376e-05,3.398387,0.0010699126,3.3994598,0.60646677,0.0014446775,0.21432795,0.009999999776482582
294.0999999999933,54.23000000000004,97.1773000000018,501.0,0,6400,False,9830400,19584,1536,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-06-46,1580796406,9.144635677337646,26446.995198249817,23785,Prophet,10.72.12.27,26446.995198249817,9830400,1536,8,c4266ace,0,78336000,9830400,4948.051,43.35,4273.027,5.47,36.13636363636363,24.74545454545455,0.09363636363636364,0.3300564354633169,0.0,4.999999873689376e-05,3.0588183,0.0019892014,3.0589726,0.69221467,0.0018757746,0.21425846,0.009999999776482582
294.0999999999933,54.23000000000004,97.1773000000018,501.0,0,6400,False,9836800,19584,1537,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-06-55,1580796415,9.241575956344604,26456.23677420616,23785,Prophet,10.72.12.27,26456.23677420616,9836800,1537,8,c4266ace,0,78387000,9836800,4949.247,43.582,4264.902,5.547,34.03333333333333,24.74166666666667,0.08416666666666667,0.3300564354633169,0.0,4.999999873689376e-05,2.4982271,0.00066212314,2.499703,0.67213917,0.0016362829,0.21375686,0.009999999776482582
294.0999999999933,54.23000000000004,97.1773000000018,501.0,0,6400,False,9843200,19584,1538,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-07-04,1580796424,9.088478088378906,26465.32525229454,23785,Prophet,10.72.12.27,26465.32525229454,9843200,1538,8,c4266ace,0,78438000,9843200,4952.194,43.605,4258.895,5.552,33.71666666666666,24.74166666666667,0.09666666666666666,0.3300564354633169,0.0,4.999999873689376e-05,2.649003,0.00011372316,2.6509776,0.70673245,0.0014112775,0.2088334,0.009999999776482582
184.82999999999856,57.89000000000046,98.9031000000018,501.0,64,6400,False,9849600,19648,1539,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-07-13,1580796433,9.408201217651367,26474.73345351219,23785,Prophet,10.72.12.27,26474.73345351219,9849600,1539,8,c4266ace,0,78489000,9849600,4950.365,43.711,4256.298,5.481,34.74166666666667,24.74166666666667,0.09666666666666666,0.3300564354633169,0.0,4.999999873689376e-05,340.11453,0.005306324,340.11142,0.062884465,0.008691997,0.2170841,0.009999999776482582
184.82999999999856,57.89000000000046,98.9031000000018,501.0,0,6400,False,9856000,19648,1540,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-07-23,1580796443,9.399568796157837,26484.13302230835,23785,Prophet,10.72.12.27,26484.13302230835,9856000,1540,8,c4266ace,0,78540000,9856000,4949.679,43.669,4264.472,5.507,34.8,24.74166666666667,0.09666666666666666,0.3300564354633169,0.0,4.999999873689376e-05,3.7912714,0.0017164726,3.7917354,0.6022987,0.0018303323,0.21808168,0.009999999776482582
184.82999999999856,57.89000000000046,98.9031000000018,501.0,0,6400,False,9862400,19648,1541,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-07-32,1580796452,9.328513145446777,26493.461535453796,23785,Prophet,10.72.12.27,26493.461535453796,9862400,1541,8,c4266ace,0,78591000,9862400,4941.331,43.754,4271.891,5.392,32.46153846153846,24.74615384615385,0.09461538461538462,0.3300564354633169,0.0,4.999999873689376e-05,2.8722672,0.0014086252,2.8729897,0.67486197,0.0019748765,0.21306953,0.009999999776482582
184.82999999999856,57.89000000000046,98.9031000000018,501.0,0,6400,False,9868800,19648,1542,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-07-42,1580796462,9.252672910690308,26502.714208364487,23785,Prophet,10.72.12.27,26502.714208364487,9868800,1542,8,c4266ace,0,78642000,9868800,4943.675,43.827,4258.628,5.47,34.29166666666667,24.750000000000004,0.08833333333333333,0.3300564354633169,0.0,4.999999873689376e-05,2.7365487,0.00032999928,2.7383575,0.65802276,0.0014296313,0.21392235,0.009999999776482582
184.82999999999856,57.89000000000046,98.9031000000018,501.0,0,6400,False,9875200,19648,1543,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-07-51,1580796471,9.342300176620483,26512.056508541107,23785,Prophet,10.72.12.27,26512.056508541107,9875200,1543,8,c4266ace,0,78693000,9875200,4946.751,43.881,4264.838,5.461,33.474999999999994,24.750000000000004,0.09833333333333333,0.3300564354633169,0.0,4.999999873689376e-05,2.4199784,0.00028784954,2.4217908,0.69493157,0.0019001638,0.2100626,0.009999999776482582
174.95999999999916,54.290000000000546,98.70360000000183,501.0,64,6400,False,9881600,19712,1544,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-08-01,1580796481,9.515716791152954,26521.57222533226,23785,Prophet,10.72.12.27,26521.57222533226,9881600,1544,8,c4266ace,0,78744000,9881600,4962.843,44.038,4265.388,5.403,35.083333333333336,24.750000000000004,0.0825,0.33004885005158074,0.0,4.999999873689376e-05,360.36362,0.006123375,360.3597,0.055476762,0.008118823,0.21943773,0.009999999776482582
174.95999999999916,54.290000000000546,98.70360000000183,501.0,0,6400,False,9888000,19712,1545,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-08-10,1580796490,9.30562162399292,26530.877846956253,23785,Prophet,10.72.12.27,26530.877846956253,9888000,1545,8,c4266ace,0,78795000,9888000,4958.594,46.826,4271.199,5.493,34.1,24.750000000000004,0.08166666666666667,0.3299654105224832,0.0,4.999999873689376e-05,3.3731964,0.0018991545,3.3734097,0.54923964,0.0019623893,0.21133354,0.009999999776482582
174.95999999999916,54.290000000000546,98.70360000000183,501.0,0,6400,False,9894400,19712,1546,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-08-19,1580796499,9.556044101715088,26540.433891057968,23785,Prophet,10.72.12.27,26540.433891057968,9894400,1546,8,c4266ace,0,78846000,9894400,4994.627,46.838,4276.495,5.424,34.725,24.74166666666667,0.08666666666666667,0.3299654105224832,0.0,4.999999873689376e-05,2.7206748,-0.000108667446,2.7229261,0.5449024,0.0011876591,0.21432392,0.009999999776482582
174.95999999999916,54.290000000000546,98.70360000000183,501.0,0,6400,False,9900800,19712,1547,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-08-28,1580796508,9.0638108253479,26549.497701883316,23785,Prophet,10.72.12.27,26549.497701883316,9900800,1547,8,c4266ace,0,78897000,9900800,4986.005,46.882,4267.378,5.396,33.716666666666676,24.74166666666667,0.10333333333333333,0.3299654105224832,0.0,4.999999873689376e-05,2.1103575,-0.00019190248,2.112636,0.49259576,0.0012057648,0.20864415,0.009999999776482582
174.95999999999916,54.290000000000546,98.70360000000183,501.0,0,6400,False,9907200,19712,1548,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-08-38,1580796518,9.382696390151978,26558.880398273468,23785,Prophet,10.72.12.27,26558.880398273468,9907200,1548,8,c4266ace,0,78948000,9907200,5002.95,47.136,4280.416,5.423,33.71666666666667,24.74166666666667,0.09499999999999999,0.3299654105224832,0.0,4.999999873689376e-05,1.9690979,-0.0006759869,1.9718903,0.5491714,0.0013112972,0.21166617,0.009999999776482582
226.63999999999965,57.260000000001035,100.44900000000196,501.0,64,6400,False,9913600,19776,1549,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-08-47,1580796527,9.348607778549194,26568.229006052017,23785,Prophet,10.72.12.27,26568.229006052017,9913600,1549,8,c4266ace,0,78999000,9913600,4996.971,47.116,4280.375,5.582,34.99166666666666,24.74166666666667,0.08166666666666667,0.3299654105224832,0.0,4.999999873689376e-05,376.96048,0.007987854,376.95477,0.06365996,0.011775521,0.22181363,0.009999999776482582
226.63999999999965,57.260000000001035,100.44900000000194,501.0,0,6400,False,9920000,19776,1550,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-08-56,1580796536,9.089745044708252,26577.318751096725,23785,Prophet,10.72.12.27,26577.318751096725,9920000,1550,8,c4266ace,0,79050000,9920000,4994.853,47.122,4251.574,5.58,34.675000000000004,24.74166666666667,0.09333333333333332,0.3299654105224832,0.0,4.999999873689376e-05,3.647617,0.0026270677,3.6470842,0.5573815,0.0020418745,0.20939226,0.009999999776482582
226.63999999999965,57.260000000001035,100.44900000000194,501.0,0,6400,False,9926400,19776,1551,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-09-06,1580796546,9.573755025863647,26586.89250612259,23785,Prophet,10.72.12.27,26586.89250612259,9926400,1551,8,c4266ace,0,79101000,9926400,5018.113,47.031,4253.193,5.542,35.12500000000001,24.74166666666667,0.08583333333333333,0.3300260938163723,0.0,4.999999873689376e-05,2.35279,-0.00016980476,2.355024,0.47801605,0.0010349834,0.20641196,0.009999999776482582
226.63999999999965,57.260000000001035,100.44900000000194,501.0,0,6400,False,9932800,19776,1552,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-09-16,1580796556,9.507454633712769,26596.399960756302,23785,Prophet,10.72.12.27,26596.399960756302,9932800,1552,8,c4266ace,0,79152000,9932800,5032.105,47.028,4264.655,5.594,32.85384615384615,24.74615384615385,0.0923076923076923,0.3300564354633169,0.0,4.999999873689376e-05,1.8471763,-0.00050281454,1.8497396,0.470917,0.0009288089,0.20602724,0.009999999776482582
226.63999999999965,57.260000000001035,100.44900000000194,501.0,0,6400,False,9939200,19776,1553,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-09-25,1580796565,9.4165358543396,26605.81649661064,23785,Prophet,10.72.12.27,26605.81649661064,9939200,1553,8,c4266ace,0,79203000,9939200,5045.234,47.008,4259.669,5.557,33.458333333333336,24.750000000000004,0.08416666666666667,0.3300564354633169,0.0,4.999999873689376e-05,1.6259402,-0.00013879836,1.6280318,0.54752874,0.0010626292,0.19531068,0.009999999776482582
226.63999999999965,57.260000000001035,97.38970000000216,501.0,64,6400,False,9945600,19840,1554,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-09-35,1580796575,9.525984764099121,26615.34248137474,23785,Prophet,10.72.12.27,26615.34248137474,9945600,1554,8,c4266ace,0,79254000,9945600,5046.878,46.903,4259.226,5.424,34.983333333333334,24.74166666666667,0.08833333333333332,0.3300564354633169,0.0,4.999999873689376e-05,398.47943,0.008466426,398.47314,0.05166923,0.011493123,0.21649301,0.009999999776482582
226.63999999999965,57.260000000001035,97.38970000000218,501.0,0,6400,False,9952000,19840,1555,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-09-44,1580796584,9.433579444885254,26624.776060819626,23785,Prophet,10.72.12.27,26624.776060819626,9952000,1555,8,c4266ace,0,79305000,9952000,5057.113,44.087,4264.63,5.451,34.84166666666666,24.74166666666667,0.09666666666666666,0.3300564354633169,0.0,4.999999873689376e-05,3.5812845,0.0016257807,3.5818067,0.5417298,0.0023988269,0.21483386,0.009999999776482582
226.63999999999965,57.260000000001035,97.38970000000218,501.0,0,6400,False,9958400,19840,1556,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-09-54,1580796594,9.56361722946167,26634.339678049088,23785,Prophet,10.72.12.27,26634.339678049088,9958400,1556,8,c4266ace,0,79356000,9958400,5055.037,44.127,4267.161,5.509,32.56923076923077,24.74615384615385,0.08923076923076922,0.3300564354633169,0.0,4.999999873689376e-05,2.2279282,0.0012442133,2.2288435,0.641762,0.001448139,0.21594289,0.009999999776482582
226.63999999999965,57.260000000001035,97.38970000000218,501.0,0,6400,False,9964800,19840,1557,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-10-03,1580796603,9.13718557357788,26643.476863622665,23785,Prophet,10.72.12.27,26643.476863622665,9964800,1557,8,c4266ace,0,79407000,9964800,5057.105,44.08,4271.901,5.492,34.425000000000004,24.750000000000004,0.085,0.3300564354633169,0.0,4.999999873689376e-05,2.1041725,0.00017396008,2.1060684,0.62206316,0.0012997825,0.20697936,0.009999999776482582
226.63999999999965,57.260000000001035,97.38970000000218,501.0,0,6400,False,9971200,19840,1558,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-10-12,1580796612,9.15388298034668,26652.630746603012,23785,Prophet,10.72.12.27,26652.630746603012,9971200,1558,8,c4266ace,0,79458000,9971200,5038.23,43.875,4268.201,5.369,35.37272727272728,24.74545454545455,0.0890909090909091,0.3300564354633169,0.0,4.999999873689376e-05,2.1646652,-0.00023909098,2.1669655,0.55094635,0.0012295304,0.20610352,0.009999999776482582
202.66000000000187,56.930000000000696,98.29140000000221,501.0,64,6400,False,9977600,19904,1559,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-10-21,1580796621,9.48283863067627,26662.11358523369,23785,Prophet,10.72.12.27,26662.11358523369,9977600,1559,8,c4266ace,0,79509000,9977600,5060.917,43.74,4259.248,5.305,33.04615384615385,24.74615384615385,0.10538461538461538,0.3300564354633169,0.0,4.999999873689376e-05,404.30795,0.0071357056,404.30298,0.057257142,0.009867245,0.2187569,0.009999999776482582
202.66000000000187,56.930000000000696,98.2914000000022,501.0,0,6400,False,9984000,19904,1560,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-10-31,1580796631,9.720791816711426,26671.8343770504,23785,Prophet,10.72.12.27,26671.8343770504,9984000,1560,8,c4266ace,0,79560000,9984000,5090.073,44.416,4292.51,5.259,38.425000000000004,24.85833333333333,0.08083333333333333,0.3300564354633169,0.0,4.999999873689376e-05,3.1085863,0.0006843397,3.1100397,0.5283461,0.0012986186,0.21374518,0.009999999776482582
202.66000000000187,56.930000000000696,98.2914000000022,501.0,0,6400,False,9990400,19904,1561,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-10-40,1580796640,8.98849105834961,26680.82286810875,23785,Prophet,10.72.12.27,26680.82286810875,9990400,1561,8,c4266ace,0,79611000,9990400,5064.563,44.372,4259.4,5.224,34.61666666666667,24.841666666666665,0.08583333333333333,0.3300564354633169,0.0,4.999999873689376e-05,2.498621,-0.00047581116,2.5012193,0.5297167,0.0011810625,0.21226187,0.009999999776482582
202.66000000000187,56.930000000000696,98.2914000000022,501.0,0,6400,False,9996800,19904,1562,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-10-50,1580796650,9.372477293014526,26690.195345401764,23785,Prophet,10.72.12.27,26690.195345401764,9996800,1562,8,c4266ace,0,79662000,9996800,5054.497,44.387,4255.905,5.205,34.224999999999994,24.79166666666667,0.09249999999999999,0.3300564354633169,0.0,4.999999873689376e-05,1.9030979,0.00025193032,1.9049144,0.49786544,0.0009919017,0.20684452,0.009999999776482582
202.66000000000187,56.930000000000696,98.2914000000022,501.0,0,6400,False,10003200,19904,1563,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-10-59,1580796659,9.359837293624878,26699.55518269539,23785,Prophet,10.72.12.27,26699.55518269539,10003200,1563,8,c4266ace,0,79713000,10003200,5049.274,44.336,4255.492,5.251,33.7,24.750000000000004,0.08999999999999998,0.3300564354633169,0.0,4.999999873689376e-05,1.944847,0.00012040483,1.9468318,0.4991388,0.0010745801,0.2105061,0.009999999776482582
202.66000000000187,58.74000000000121,100.42660000000198,501.0,64,6400,False,10009600,19968,1564,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-11-08,1580796668,9.34781551361084,26708.902998209,23785,Prophet,10.72.12.27,26708.902998209,10009600,1564,8,c4266ace,0,79764000,10009600,5044.301,44.542,4242.172,5.414,35.15833333333333,24.74166666666667,0.08,0.3301398749924145,0.0,4.999999873689376e-05,414.7969,0.00631168,414.79282,0.057602715,0.00844459,0.21659368,0.009999999776482582
202.66000000000187,58.74000000000121,100.42660000000201,501.0,0,6400,False,10016000,19968,1565,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-11-18,1580796678,9.638210773468018,26718.541208982468,23785,Prophet,10.72.12.27,26718.541208982468,10016000,1565,8,c4266ace,0,79815000,10016000,5059.494,44.65,4247.339,5.319,33.53846153846154,24.74615384615385,0.09384615384615383,0.33014746040415066,0.0,4.999999873689376e-05,3.2468932,0.0020407704,3.2469697,0.53052413,0.0017620885,0.21180052,0.009999999776482582
202.66000000000187,58.74000000000121,100.42660000000201,501.0,0,6400,False,10022400,19968,1566,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-11-27,1580796687,9.08617377281189,26727.62738275528,23785,Prophet,10.72.12.27,26727.62738275528,10022400,1566,8,c4266ace,0,79866000,10022400,5033.933,44.598,4225.327,5.355,36.53636363636363,24.74545454545455,0.09090909090909091,0.33014746040415066,0.0,4.999999873689376e-05,2.374579,0.0006858388,2.375985,0.5058408,0.0010708907,0.20916447,0.009999999776482582
202.66000000000187,58.74000000000121,100.42660000000201,501.0,0,6400,False,10028800,19968,1567,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-11-36,1580796696,9.227246046066284,26736.854628801346,23785,Prophet,10.72.12.27,26736.854628801346,10028800,1567,8,c4266ace,0,79917000,10028800,5036.11,44.614,4232.761,5.311,34.25833333333333,24.74166666666667,0.09999999999999999,0.33014746040415066,0.0,4.999999873689376e-05,1.7772833,-0.0005182097,1.7798169,0.4924959,0.00077757443,0.20150322,0.009999999776482582
202.66000000000187,58.74000000000121,100.42660000000201,501.0,0,6400,False,10035200,19968,1568,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-11-46,1580796706,9.408529281616211,26746.263158082962,23785,Prophet,10.72.12.27,26746.263158082962,10035200,1568,8,c4266ace,0,79968000,10035200,5065.531,44.472,4229.113,5.391,34.733333333333334,24.74166666666667,0.085,0.33014746040415066,0.0,4.999999873689376e-05,1.5230533,-0.00052463135,1.5256026,0.4386231,0.00092003087,0.20248164,0.009999999776482582
198.50999999999954,56.22000000000034,97.08600000000185,501.0,64,6400,False,10041600,20032,1569,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-11-55,1580796715,9.483764410018921,26755.74692249298,23785,Prophet,10.72.12.27,26755.74692249298,10041600,1569,8,c4266ace,0,80019000,10041600,5059.908,44.555,4234.343,5.65,33.74615384615385,24.74615384615385,0.09076923076923077,0.33014746040415066,0.0,4.999999873689376e-05,424.51123,0.009929262,424.50345,0.05724032,0.010125475,0.21657248,0.009999999776482582
198.50999999999954,56.22000000000034,97.08600000000182,501.0,0,6400,False,10048000,20032,1570,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-12-05,1580796725,9.275873899459839,26765.02279639244,23785,Prophet,10.72.12.27,26765.02279639244,10048000,1570,8,c4266ace,0,80070000,10048000,5036.189,43.888,4214.27,5.695,34.666666666666664,24.750000000000004,0.09749999999999999,0.33014746040415066,0.0,4.999999873689376e-05,2.892392,0.0024839242,2.8919692,0.52391,0.0024002893,0.20613118,0.009999999776482582
198.50999999999954,56.22000000000034,97.08600000000182,501.0,0,6400,False,10054400,20032,1571,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-12-14,1580796734,9.517522096633911,26774.540318489075,23785,Prophet,10.72.12.27,26774.540318489075,10054400,1571,8,c4266ace,0,80121000,10054400,5059.4,44.022,4243.714,5.74,34.666666666666664,24.74166666666667,0.08333333333333333,0.33014746040415066,0.0,4.999999873689376e-05,2.0004392,0.00065209635,2.0018408,0.48015153,0.0010494599,0.2053937,0.009999999776482582
198.50999999999954,56.22000000000034,97.08600000000182,501.0,0,6400,False,10060800,20032,1572,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-12-24,1580796744,9.344193696975708,26783.88451218605,23785,Prophet,10.72.12.27,26783.88451218605,10060800,1572,8,c4266ace,0,80172000,10060800,5055.102,43.933,4245.542,5.62,34.05833333333333,24.74166666666667,0.0825,0.33014746040415066,0.0,4.999999873689376e-05,2.0496154,0.0007175648,2.0510292,0.55170655,0.00144716,0.21314044,0.009999999776482582
198.50999999999954,56.22000000000034,97.08600000000182,501.0,0,6400,False,10067200,20032,1573,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-12-33,1580796753,9.37645936012268,26793.260971546173,23785,Prophet,10.72.12.27,26793.260971546173,10067200,1573,8,c4266ace,0,80223000,10067200,5062.961,43.998,4239.443,5.539,34.30833333333333,24.74166666666667,0.08916666666666666,0.33014746040415066,0.0,4.999999873689376e-05,1.9381919,0.001533479,1.9387643,0.5652477,0.0019545297,0.21060029,0.009999999776482582
152.6600000000018,56.22000000000034,90.66870000000175,501.0,64,6400,False,10073600,20096,1574,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-12-43,1580796763,9.58735179901123,26802.848323345184,23785,Prophet,10.72.12.27,26802.848323345184,10073600,1574,8,c4266ace,0,80274000,10073600,5079.85,43.832,4247.037,5.426,33.4,24.74615384615385,0.10153846153846152,0.33014746040415066,0.0,4.999999873689376e-05,433.95367,0.009881341,433.94595,0.059417024,0.009800775,0.21796246,0.009999999776482582
152.6600000000018,56.22000000000034,90.66870000000179,501.0,0,6400,False,10080000,20096,1575,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-12-52,1580796772,9.417730569839478,26812.266053915024,23785,Prophet,10.72.12.27,26812.266053915024,10080000,1575,8,c4266ace,0,80325000,10080000,5060.116,43.843,4244.79,5.486,34.56666666666667,24.750000000000004,0.09666666666666666,0.33014746040415066,0.0,4.999999873689376e-05,3.2708259,0.0010577631,3.2718966,0.477747,0.0014485132,0.21286972,0.009999999776482582
152.6600000000018,56.22000000000034,90.66870000000179,501.0,0,6400,False,10086400,20096,1576,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-13-02,1580796782,9.49704885482788,26821.76310276985,23785,Prophet,10.72.12.27,26821.76310276985,10086400,1576,8,c4266ace,0,80376000,10086400,5085.388,43.887,4260.537,5.389,34.75833333333333,24.74166666666667,0.07833333333333332,0.33012470416894224,0.0,4.999999873689376e-05,2.629004,0.00054849364,2.6306102,0.5533711,0.0011852138,0.21547782,0.009999999776482582
152.6600000000018,56.22000000000034,90.66870000000179,501.0,0,6400,False,10092800,20096,1577,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-13-11,1580796791,9.389701843261719,26831.152804613113,23785,Prophet,10.72.12.27,26831.152804613113,10092800,1577,8,c4266ace,0,80427000,10092800,5102.074,43.85,4260.028,5.377,34.19166666666666,24.74166666666667,0.08,0.3300564354633169,0.0,4.999999873689376e-05,2.182796,0.00019405158,2.1847265,0.5889863,0.0012773183,0.21243808,0.009999999776482582
152.6600000000018,56.22000000000034,90.66870000000179,501.0,0,6400,False,10099200,20096,1578,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-13-20,1580796800,9.260529518127441,26840.41333413124,23785,Prophet,10.72.12.27,26840.41333413124,10099200,1578,8,c4266ace,0,80478000,10099200,5086.127,44.127,4260.506,5.375,33.375,24.74166666666667,0.09916666666666667,0.3300564354633169,0.0,4.999999873689376e-05,2.1732185,0.000966783,2.1743178,0.7274586,0.0015969753,0.20663671,0.009999999776482582
171.64,54.0300000000008,93.12300000000172,501.0,64,6400,False,10105600,20160,1579,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-13-30,1580796810,9.473447561264038,26849.886781692505,23785,Prophet,10.72.12.27,26849.886781692505,10105600,1579,8,c4266ace,0,80529000,10105600,5083.111,44.235,4261.778,5.744,35.333333333333336,24.816666666666666,0.09333333333333332,0.3300564354633169,0.0,4.999999873689376e-05,433.13898,0.0063520377,433.13477,0.0733532,0.0063990476,0.21344341,0.009999999776482582
171.64,54.0300000000008,93.1230000000017,501.0,0,6400,False,10112000,20160,1580,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-13-39,1580796819,9.313127994537354,26859.199909687042,23785,Prophet,10.72.12.27,26859.199909687042,10112000,1580,8,c4266ace,0,80580000,10112000,5079.966,44.236,4268.589,5.8,34.40833333333333,24.8,0.0825,0.3300564354633169,0.0,4.999999873689376e-05,3.6667693,0.0007477339,3.6680932,0.5032448,0.0012584021,0.20714623,0.009999999776482582
171.64,54.0300000000008,93.1230000000017,501.0,0,6400,False,10118400,20160,1581,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-13-49,1580796829,9.533585786819458,26868.73349547386,23785,Prophet,10.72.12.27,26868.73349547386,10118400,1581,8,c4266ace,0,80631000,10118400,5078.508,44.161,4271.523,5.976,32.769230769230774,24.800000000000004,0.08692307692307691,0.3300564354633169,0.0,4.999999873689376e-05,2.7047105,-6.4561784e-05,2.7069268,0.5934306,0.0012306594,0.21520776,0.009999999776482582
171.64,54.0300000000008,93.1230000000017,501.0,0,6400,False,10124800,20160,1582,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-13-58,1580796838,9.343539714813232,26878.077035188675,23785,Prophet,10.72.12.27,26878.077035188675,10124800,1582,8,c4266ace,0,80682000,10124800,5076.85,44.16,4273.253,6.025,33.85,24.808333333333337,0.09666666666666666,0.3300564354633169,0.0,4.999999873689376e-05,1.9853842,-0.0008986541,1.9883265,0.44533968,0.001018507,0.20437774,0.009999999776482582
171.64,54.0300000000008,93.1230000000017,501.0,0,6400,False,10131200,20160,1583,575caff6eafe4674936b1bd1db2ee601,2020-02-04_01-14-07,1580796847,9.333919763565063,26887.41095495224,23785,Prophet,10.72.12.27,26887.41095495224,10131200,1583,8,c4266ace,0,80733000,10131200,5069.641,44.144,4276.165,6.076,33.96666666666667,24.8,0.09249999999999999,0.3300564354633169,0.0,4.999999873689376e-05,1.9426094,-0.0006710689,1.945269,0.48439276,0.0010367209,0.1988405,0.009999999776482582
