episode,return_mean
86260,-36.2563
86296,-36.0894
86328,-37.4042
86372,-39.0553
86404,-37.7844
86440,-35.7741
86484,-37.7878
86524,-39.4355
86564,-37.2174
86600,-39.8433
86636,-42.0654
86668,-39.2766
86704,-37.5427
86740,-37.9699
86776,-36.992
86808,-35.5522
86844,-37.2744
86880,-36.84
86916,-37.4247
86952,-37.7192
86984,-38.1297
87020,-36.5979
87056,-35.9753
87092,-35.8899
87124,-36.1283
87164,-39.3855
87208,-41.5219
87248,-43.8697
87288,-43.2641
87324,-43.2824
87364,-41.4118
87400,-40.9096
87432,-37.098
87464,-35.0716
87496,-33.3979
87532,-31.8681
87568,-32.0901
87604,-35.9941
87636,-36.3169
87672,-38.2357
87708,-40.5799
87744,-41.2564
87776,-40.217
87808,-41.7505
87840,-42.9125
87872,-41.8312
87900,-40.6684
87932,-39.5345
87964,-37.4018
88000,-36.5529
88032,-37.2064
88072,-37.1603
88104,-36.5332
88132,-36.4558
88160,-32.3176
88192,-28.8282
88224,-28.6065
88260,-29.8012
88296,-32.5041
88328,-34.4985
88364,-35.373
88396,-35.3328
88428,-32.1242
88460,-30.0899
88492,-29.8795
88524,-30.6594
88552,-28.1808
88584,-28.9226
88612,-29.3067
88648,-29.868
88680,-29.5434
88712,-32.0161
88744,-32.5522
88776,-32.4671
88808,-33.738
88836,-31.6526
88864,-29.9161
88892,-29.7603
88920,-28.9899
88948,-28.0262
88980,-31.1674
89008,-31.6637
89040,-31.8092
89068,-31.9387
89096,-32.1797
89124,-28.9383
89152,-27.3156
89180,-27.7101
89208,-27.4243
89236,-25.9835
89264,-26.2605
89296,-25.7583
89324,-24.9965
89352,-25.3803
89380,-25.2525
89412,-29.0384
89444,-30.4007
89472,-29.7561
89504,-30.9923
89540,-32.899
89572,-32.8385
89604,-36.1701
89632,-37.5613
89664,-38.2855
89696,-38.5776
89724,-36.271
89752,-34.9783
89780,-34.9304
89808,-35.1871
89840,-35.7743
89872,-37.2096
89900,-35.2908
89928,-36.1667
89960,-33.3018
89988,-33.0621
90020,-34.1864
90052,-34.7397
90084,-35.1904
90112,-40.1958
90148,-40.8318
90180,-40.8384
90208,-42.586
90236,-39.6014
90264,-35.8079
90300,-36.6773
90328,-35.5583
90356,-35.0039
90384,-36.9219
90412,-36.2655
90440,-34.5873
90468,-36.8744
90496,-35.6312
90524,-34.2879
90552,-35.8257
90576,-34.3713
90600,-28.1774
90628,-29.8456
90656,-31.9506
90684,-30.9398
90716,-32.3798
90744,-35.5624
90772,-35.2121
90800,-36.7018
90832,-36.7276
90860,-35.5287
90892,-34.7669
90924,-34.1105
90952,-30.5583
90980,-32.0224
91008,-32.3694
91044,-33.6303
91068,-31.2626
91104,-34.5572
91132,-33.7594
91164,-35.4103
91192,-34.0332
91228,-38.2777
91260,-37.3439
91292,-37.3948
91324,-37.6606
91356,-39.4762
91384,-40.3589
91416,-40.1864
91452,-42.2632
91488,-41.4056
91512,-39.3011
91544,-37.1338
91580,-37.5606
91616,-36.3998
91656,-37.4443
91692,-40.4467
91724,-41.4029
91760,-42.5766
91792,-41.9414
91824,-41.4634
91856,-40.8465
91896,-42.0884
91940,-43.553
91976,-45.3222
92012,-46.7144
92052,-49.5338
92088,-48.8076
92124,-47.3743
92156,-46.5847
92188,-44.7724
92224,-43.166
92252,-40.041
92288,-37.5842
92328,-37.6291
92364,-39.3085
92400,-40.3427
92436,-42.9036
92468,-42.9028
92504,-40.6542
92548,-37.7806
92588,-36.6423
92628,-37.7083
92668,-39.03
92700,-40.2627
92732,-39.5237
92772,-40.5773
92804,-38.0004
92840,-39.083
92880,-41.1046
92924,-42.8356
92960,-39.7158
92996,-40.694
93040,-40.0294
93080,-40.4275
93124,-40.7257
93160,-41.484
93204,-42.609
93248,-43.5141
93292,-43.9357
93332,-42.7886
93372,-44.01
93408,-41.6651
93436,-39.6742
93476,-36.5341
93512,-37.036
93560,-35.2181
93596,-36.8184
93636,-37.8115
93672,-38.3146
93716,-38.2137
93764,-40.2789
93808,-39.5456
93856,-39.7037
93892,-37.1595
93936,-38.4401
93980,-36.3481
94020,-37.273
94060,-36.9148
94104,-39.5356
94144,-38.6904
94204,-39.3259
94252,-38.7681
94304,-39.3311
94364,-39.7086
94412,-39.747
94456,-38.8813
94504,-38.2007
94556,-37.3922
94608,-35.4627
94656,-35.7299
94700,-36.1681
94756,-36.7807
94816,-36.638
94868,-37.7861
94912,-36.6064
94964,-37.3854
95012,-37.2016
95068,-38.123
95124,-37.8676
95184,-38.4032
95244,-38.3798
95308,-38.6563
95364,-37.393
95424,-38.1379
95480,-37.9432
95544,-37.7297
95596,-36.8108
95644,-36.1717
95692,-35.4115
95744,-34.896
95804,-34.3907
95848,-35.2307
95900,-36.2418
95956,-36.7631
96016,-37.3908
96076,-37.2577
96124,-35.8798
96180,-34.9339
96240,-33.9191
96312,-33.7353
96376,-33.0873
96448,-34.4644
96508,-35.4797
96580,-36.1577
96636,-35.9715
96692,-36.3032
96756,-35.8292
96832,-35.1072
96892,-34.2561
96964,-35.2117
97040,-35.374
97116,-35.6308
97200,-35.9102
97276,-36.6068
97360,-36.4956
97436,-36.6462
97504,-36.305
97568,-36.2946
97628,-36.0542
97688,-35.6433
97740,-35.2823
97796,-35.6235
97848,-35.9319
97904,-35.6277
97976,-35.1235
98028,-35.3498
98080,-35.0123
98132,-34.4252
98180,-34.321
98232,-34.7148
98292,-34.8363
98360,-35.5671
98412,-36.1043
98460,-35.9117
98536,-36.1778
98600,-35.7281
98652,-35.1491
98712,-35.6971
98764,-37.0297
98812,-35.9022
98860,-36.6324
98920,-37.2165
98980,-37.2464
99024,-37.2484
99072,-38.6249
99136,-38.518
99196,-38.5807
99260,-37.5483
99332,-37.4184
99392,-36.7203
99460,-36.0871
99536,-35.4694
99608,-35.5982
99660,-34.3756
99724,-35.1633
99768,-35.5089
99812,-34.2727
99856,-32.8597
99904,-33.3697
99944,-32.9073
99984,-32.1669
100024,-33.0617
100072,-35.6369
100112,-36.2413
100148,-35.1114
100184,-34.722
100232,-35.9353
100272,-34.3137
100308,-33.7689
100360,-37.0288
100408,-38.9031
100452,-37.5332
100496,-38.3552
100540,-38.596
100580,-36.1082
100624,-35.7302
100672,-36.1188
100712,-34.2941
100744,-32.2631
100784,-31.5764
100824,-30.7705
100864,-29.7643
100900,-30.4707
100936,-31.1107
100984,-33.0005
101020,-33.9063
101052,-34.341
101084,-34.3199
101116,-33.8041
101148,-31.1391
101188,-30.4654
101224,-30.0866
101264,-30.8502
101300,-32.5086
101340,-33.9323
101380,-33.3903
101420,-34.294
101452,-32.9892
101492,-31.8632
101528,-31.6734
101568,-32.2646
101608,-32.5484
101652,-32.5793
101692,-33.389
101748,-35.3503
101792,-35.7001
101840,-36.1685
101884,-36.1167
101924,-37.7377
101968,-35.509
102012,-34.9675
102052,-35.0685
102100,-36.3777
102140,-35.1787
102172,-36.2597
102216,-36.2108
102252,-35.8593
102296,-35.015
102340,-34.2188
102384,-33.2981
102436,-34.1469
102488,-34.1524
102540,-34.48
102584,-35.2205
102624,-34.9757
102668,-34.6803
102712,-35.0229
102756,-35.0151
102792,-35.9812
102828,-35.5108
102872,-35.3946
102916,-33.9699
102960,-34.4474
103004,-33.8674
103060,-36.1577
103116,-36.4768
103168,-37.7582
103220,-36.9205
103260,-36.3012
103304,-35.7246
103348,-35.2963
103392,-33.5983
103428,-33.057
103472,-32.993
103512,-32.1091
103560,-31.5804
103604,-33.4036
103644,-34.1798
103680,-34.1953
103724,-34.8643
103764,-35.7025
103808,-35.1219
103848,-35.4236
103888,-36.4503
103928,-36.3808
103976,-35.9691
104016,-34.6407
104052,-34.3262
104096,-33.4782
104140,-33.9185
104188,-33.5777
104244,-34.5072
104300,-35.7609
104352,-35.5021
104408,-35.1673
104464,-37.0297
104524,-38.1512
104580,-38.0361
104628,-38.8984
104692,-39.0528
104760,-37.8878
104808,-36.3555
104864,-35.6711
104916,-36.3709
104968,-35.6371
105016,-34.6411
105072,-34.787
105132,-34.6047
105184,-34.0178
105240,-33.5607
105292,-33.8034
105332,-33.7705
105384,-34.0562
105428,-32.987
105464,-32.2065
105504,-32.5009
105552,-32.5149
105596,-32.5925
105628,-32.3024
105672,-33.8411
105720,-34.4859
105764,-34.4276
105812,-34.8482
105852,-36.0002
105908,-38.0339
105960,-38.0993
106012,-38.8124
106048,-38.0461
106096,-37.789
106136,-34.2418
106176,-32.8533
106216,-31.5209
106252,-29.7707
106288,-27.961
106336,-28.6215
106380,-29.7036
106424,-30.3877
106476,-32.7158
106524,-34.7056
106560,-34.1354
106596,-32.7951
106636,-32.7775
106676,-30.1274
106716,-28.0307
106752,-27.5675
106792,-28.2589
106828,-28.0325
106860,-28.2232
106892,-29.3634
106928,-30.9263
106960,-29.9949
106992,-29.3804
107024,-31.0215
107056,-30.8738
107092,-29.8406
107124,-29.1837
107160,-29.5371
107192,-30.1857
107224,-30.0811
107256,-29.5817
107288,-30.3676
107324,-30.1482
107356,-30.4378
107388,-29.0749
107420,-28.5498
107456,-30.1223
107492,-31.6699
107524,-29.7352
107560,-31.9261
107596,-34.5088
107632,-34.2971
107672,-32.9448
107704,-32.5145
107736,-30.5987
107776,-29.15
107812,-28.312
107848,-29.9573
107888,-31.8943
107928,-34.2718
107964,-34.8257
108004,-33.8909
108040,-32.3056
108080,-32.3748
108128,-31.9843
108176,-32.7044
108216,-33.7049
108260,-33.2231
108304,-32.7416
108344,-32.2401
108384,-31.4006
108424,-31.6224
108460,-32.573
108500,-32.2719
108536,-32.2533
108584,-32.9932
108624,-32.2358
108672,-32.1872
108716,-32.2038
108760,-32.8277
108796,-31.0065
108832,-30.7295
108872,-31.3558
108908,-31.3102
108952,-31.1509
108996,-33.6283
109044,-34.7145
109080,-33.0716
109120,-34.0085
109164,-33.7833
109204,-32.7141
109240,-32.708
109276,-34.1099
109316,-33.72
109356,-33.7871
109388,-33.0981
109424,-33.3366
109460,-34.0537
109492,-32.2663
109524,-32.9736
109560,-32.6463
109592,-31.4062
109628,-30.1895
109664,-32.5122
109704,-32.6776
109736,-35.6579
109772,-39.5307
109808,-41.5939
109840,-39.9627
109872,-38.1166
109904,-36.3407
109936,-32.944
109968,-31.7447
110000,-32.4276
110036,-33.2729
110072,-33.7265
110108,-35.955
110148,-36.2061
110184,-37.2794
110228,-36.679
110264,-37.9225
110296,-36.6203
110324,-34.5753
110356,-32.1839
110388,-32.8578
110420,-29.8402
110460,-29.229
110496,-30.1018
110532,-32.101
110568,-33.7549
110604,-36.3889
110636,-35.567
110668,-33.2486
110704,-31.9933
110736,-29.3848
110772,-27.0291
110804,-27.0645
110836,-28.3499
110884,-28.9166
110920,-30.3807
110956,-30.8961
110996,-31.8615
111032,-32.8976
111068,-32.623
111100,-32.5558
111132,-31.366
111164,-29.9566
111196,-29.0585
111228,-28.4876
111264,-27.2129
111300,-28.82
111340,-29.6913
111376,-30.0063
111416,-32.4022
111452,-33.3062
111484,-32.4861
111512,-31.2644
111548,-32.6113
111588,-29.8544
111628,-28.7423
111668,-29.2164
111712,-31.8173
111756,-30.62
111800,-30.7919
111836,-31.183
111876,-30.8169
111916,-28.7156
111956,-27.7031
112004,-28.9681
112052,-30.6084
112092,-30.1096
112136,-30.6535
112180,-32.6498
112220,-31.5808
112260,-29.8082
112300,-31.9468
112344,-33.6896
112392,-33.4961
112448,-35.6121
112496,-36.6261
112544,-37.0076
112600,-36.3189
112640,-35.4377
112684,-34.661
112724,-33.238
112772,-32.7739
112824,-33.1462
112868,-33.8553
112920,-33.8496
112964,-35.1078
113012,-34.4067
113056,-34.1533
113104,-33.8495
113144,-34.0382
113196,-33.813
113240,-33.0183
113284,-33.3366
113328,-33.3053
113368,-31.9609
113412,-31.7334
113452,-31.82
113496,-31.0393
113536,-33.7698
113576,-34.0163
113616,-33.4546
113660,-33.8636
113704,-32.9259
113740,-30.37
113776,-29.6483
113816,-31.249
113860,-30.5851
113900,-30.8185
113948,-31.5572
113992,-32.8198
114032,-31.1803
114072,-32.1524
114116,-33.5203
114156,-31.6658
114192,-30.5706
114228,-30.3829
114260,-28.1026
114292,-25.6476
114324,-25.8483
114364,-26.0622
114396,-26.8251
114436,-28.4926
114468,-29.1526
114504,-30.6647
114540,-31.2014
114576,-31.0685
114608,-31.6595
114644,-32.8912
114676,-30.4948
114704,-30.4883
114736,-30.2133
114772,-30.6892
114804,-29.8228
114844,-31.6155
114876,-30.3828
114908,-29.5353
114940,-27.8978
114980,-29.399
115020,-29.1717
115056,-30.1429
115084,-28.5655
115116,-28.141
115148,-26.7315
115184,-27.2995
115224,-28.6909
115264,-32.0725
115300,-33.3768
115332,-32.8938
115364,-31.4849
115400,-30.4359
115436,-31.6729
115472,-30.4098
115504,-33.4127
115536,-36.9509
115564,-37.2488
115596,-34.2432
115628,-36.3135
115664,-35.7487
115696,-33.8532
115728,-34.7029
115760,-35.5108
115796,-36.2183
115828,-34.2472
115864,-33.741
115900,-34.0351
115932,-35.7152
115968,-35.705
116000,-37.6214
116040,-38.2233
116080,-38.1644
116116,-37.0413
116152,-38.8828
116188,-37.6086
116228,-37.7922
116260,-35.6581
116292,-34.5144
116328,-29.8543
116364,-29.6401
116404,-30.4932
116440,-30.7197
116476,-32.2295
116520,-36.6708
116552,-35.3322
116584,-32.5335
116624,-32.5099
116660,-33.6744
116692,-30.5667
116728,-32.657
116768,-35.3201
116808,-36.8393
116836,-33.2965
116876,-34.1005
116912,-33.4035
116948,-32.0106
116984,-31.7946
117028,-35.1377
117072,-33.3721
117112,-32.5715
117156,-32.5266
117196,-31.9113
117240,-31.149
117284,-31.7673
117324,-34.9645
117372,-36.2235
117416,-36.7121
117460,-37.1128
117496,-36.986
117540,-34.4158
117572,-31.5689
117608,-31.3847
117644,-31.2973
117680,-30.3912
117724,-31.2547
117760,-33.6609
117800,-34.818
117844,-34.7234
117884,-37.0271
117928,-36.4655
117964,-36.0775
117996,-33.5704
118032,-33.615
118072,-33.6196
118104,-33.3705
118144,-33.5199
118184,-35.7239
118228,-35.8319
118268,-34.426
118304,-36.2116
118336,-37.1235
118372,-37.0039
118404,-36.1211
118440,-36.105
118472,-34.7975
118508,-35.7963
118544,-34.4403
118584,-35.0545
118616,-35.3307
118656,-35.8
118692,-33.0727
118724,-33.3319
118756,-32.6793
118784,-31.1673
118820,-31.4497
118856,-31.483
118892,-31.4258
118924,-31.8247
118960,-33.8237
118996,-33.2064
119028,-32.8238
119060,-31.1144
119096,-29.8864
119132,-30.6923
119168,-30.3928
119200,-28.955
119240,-31.6724
119272,-30.8739
119312,-30.6958
119348,-31.9978
119380,-33.9335
119420,-34.2951
119456,-34.7155
119496,-35.2579
119528,-37.3761
119568,-39.0095
119604,-37.5121
119644,-40.2329
119676,-38.4271
119712,-35.8407
119748,-33.9221
119784,-36.4447
119820,-34.3666
119856,-36.0263
119888,-35.9081
119920,-36.3819
119952,-34.6191
119988,-36.5316
120028,-36.0906
120068,-35.3037
120104,-35.2578
120136,-35.3548
120172,-35.9112
120208,-38.1993
120240,-38.0349
120268,-37.3609
120300,-35.3879
120328,-33.6559
120356,-30.4255
120388,-29.9861
120420,-29.925
120448,-28.9263
120480,-30.4657
120508,-30.7659
120540,-30.1775
120568,-30.352
120600,-31.7417
120632,-31.8334
120664,-30.8806
120692,-30.4473
120724,-29.4498
120752,-27.9228
120780,-24.7715
120812,-23.3285
120840,-25.1673
120868,-26.7282
120896,-27.3009
120928,-29.0336
120956,-30.6416
120984,-30.3494
121016,-30.6623
121040,-31.0742
121068,-29.2611
121100,-29.4991
121132,-31.797
121160,-31.0417
121188,-32.9497
121220,-33.1383
121248,-32.1911
121276,-30.0668
121312,-30.338
121340,-28.143
121372,-29.7158
121400,-30.0294
121432,-30.0969
121464,-30.7724
121496,-34.2331
121524,-32.2779
121552,-31.9438
121580,-30.0885
121612,-29.0136
121644,-26.4798
121672,-28.069
121704,-29.5431
121736,-30.0813
121768,-30.2523
121800,-31.1728
121832,-31.8189
121860,-30.4092
121888,-31.3518
121924,-31.1383
121956,-31.3399
121984,-31.5899
122012,-31.6
122040,-30.2032
122068,-31.2789
122096,-30.6074
122124,-28.092
122152,-28.143
122184,-29.4329
122212,-28.4983
122236,-28.1521
122264,-29.0927
122292,-29.2693
122316,-27.171
122344,-26.2516
122368,-23.7294
122392,-20.5776
122416,-18.1375
122444,-19.3345
122472,-18.469
122500,-20.7334
122528,-25.6774
122556,-30.2063
122580,-29.7586
122608,-30.8935
122636,-29.6508
122660,-26.1859
122684,-25.0239
122708,-24.0214
122740,-24.042
122768,-27.2948
122792,-28.3848
122816,-24.7868
122844,-26.5171
122872,-24.9384
122900,-23.0397
122924,-21.5664
122952,-22.9772
122980,-21.2964
123008,-24.216
123036,-26.5101
123064,-31.1052
123092,-33.9065
123120,-37.7251
123148,-37.3118
123176,-34.3665
123204,-31.2051
123232,-28.669
123256,-27.7152
123280,-24.6889
123308,-26.2325
123336,-26.7488
123364,-29.4643
123392,-28.4647
123416,-30.2949
123444,-28.9663
123468,-30.0396
123492,-29.2323
123516,-26.7064
123544,-26.9809
123568,-27.9352
123592,-25.2638
123616,-21.378
123640,-22.6137
123664,-22.4278
123688,-20.2667
123712,-19.3316
123736,-19.6666
123760,-19.5463
123784,-20.5374
123808,-21.5309
123832,-22.2105
123856,-22.8067
123880,-19.8732
123904,-16.7119
123928,-14.145
123952,-14.1469
123976,-14.9146
124000,-16.4787
124024,-17.3536
124048,-16.8824
124072,-15.3376
124100,-16.997
124124,-18.3552
124148,-16.9219
124172,-17.8327
124196,-18.1163
124220,-15.7276
124244,-13.8492
124272,-14.5885
124296,-14.067
124320,-14.8172
124344,-14.5695
124368,-16.9017
124392,-18.944
124416,-19.8346
124440,-18.2528
124468,-19.3958
124496,-19.3489
124524,-18.6822
124556,-21.2629
124580,-23.3362
124608,-23.1198
124632,-21.0778
124656,-18.1051
124680,-15.6964
124704,-14.5362
124728,-15.1546
124752,-16.347
124780,-18.6378
124808,-19.5491
124832,-21.1548
124856,-21.2
124880,-19.7598
124904,-18.6518
124932,-18.4806
124956,-18.3824
124984,-17.6619
125012,-19.3176
125036,-19.2084
125060,-18.4831
125088,-18.6866
125116,-17.4528
125140,-17.4505
125168,-18.6047
125196,-18.9697
125220,-17.1284
125244,-16.8476
125268,-17.277
125296,-17.393
125324,-17.0753
125352,-17.873
125380,-19.1536
125404,-17.4736
125428,-16.9955
125456,-18.0411
125480,-18.4962
125508,-18.4345
125532,-20.9137
125556,-20.3798
125580,-17.9989
125608,-17.6408
125636,-19.5069
125660,-16.8462
125688,-18.6951
125716,-20.8834
125740,-20.9012
125764,-18.5183
125788,-18.0706
125816,-16.0581
125840,-14.975
125864,-13.8513
125892,-14.3557
125916,-16.1359
125940,-16.8478
125964,-15.9249
125988,-16.8808
126012,-15.9126
126036,-13.8737
126060,-14.6904
126084,-15.8694
126108,-15.3379
126132,-16.95
126156,-19.4185
126180,-17.4395
126204,-17.9975
126228,-20.0847
126252,-19.6718
126276,-18.0762
126300,-18.7783
126324,-16.6786
126348,-13.3733
126372,-10.2175
126396,-8.0047
126424,-8.7275
126452,-10.0597
126476,-10.7146
126504,-12.8789
126528,-14.1891
126552,-14.2542
126576,-13.5999
126604,-16.812
126628,-15.6678
126652,-18.2112
126680,-17.2608
126708,-18.1596
126736,-16.4837
126760,-17.1794
126788,-15.2424
126812,-15.9199
126832,-12.9974
126856,-13.4947
126880,-12.3082
126908,-14.5798
126932,-13.6583
126956,-16.9199
126980,-16.2387
127008,-17.0937
127032,-15.2702
127056,-15.3605
127080,-15.0662
127104,-15.0854
127128,-16.4285
127156,-16.4999
127180,-16.3393
127204,-15.0225
127232,-18.3181
127256,-20.0164
127280,-21.6024
127304,-22.1089
127332,-26.1825
127360,-23.4035
127388,-21.9621
127416,-20.0318
127444,-21.618
127468,-18.9439
127496,-17.8346
127520,-16.3086
127548,-17.2827
127572,-15.6503
127596,-15.7258
127620,-14.8951
127648,-16.6723
127676,-16.5718
127700,-16.475
127728,-19.8968
127756,-22.1416
127788,-24.6837
127816,-26.8277
127844,-28.909
127872,-27.7568
127904,-29.6516
127936,-29.8289
127964,-27.8481
127988,-26.0797
128012,-25.926
128040,-26.9233
128064,-23.5076
128092,-26.3854
128120,-28.8343
128144,-26.2334
128172,-25.2244
128200,-27.0885
128232,-26.3839
128256,-24.1608
128284,-26.3343
128308,-23.3793
128336,-20.7382
128364,-19.2095
128392,-20.8179
128420,-19.6548
128448,-19.7622
128476,-21.4023
128504,-21.351
128536,-21.9774
128564,-21.8489
128596,-22.7273
128624,-22.1066
128656,-22.6752
128684,-22.5985
128716,-23.5239
128748,-24.8847
128776,-24.4959
128804,-22.4984
128832,-21.6059
128860,-21.7065
128888,-20.2467
128916,-21.1075
128944,-23.0881
128972,-23.3037
129000,-24.5099
129028,-24.6525
129052,-23.9062
129076,-23.138
129104,-23.9724
129128,-19.9314
129156,-20.9712
129180,-20.3792
129208,-20.4791
129232,-19.0342
129256,-19.5192
129284,-18.0778
129308,-19.1936
129332,-18.8881
129356,-18.671
129380,-18.539
129404,-18.6925
129432,-17.9177
129456,-15.5857
129480,-15.4431
129504,-16.7576
129532,-18.1773
129556,-18.6971
129580,-22.3724
129604,-22.9941
129628,-23.9317
129652,-21.7527
129676,-22.877
129704,-22.9528
129728,-22.8238
129752,-23.0857
129784,-25.5778
129808,-23.0816
129832,-21.3811
129860,-21.3156
129892,-21.3848
129920,-21.423
129948,-23.5219
129972,-22.8898
130000,-23.5168
130024,-21.6392
130052,-19.4907
130080,-17.9849
130104,-20.0377
130136,-20.9745
130168,-22.24
130200,-24.0118
130224,-27.6438
130248,-26.9547
130272,-24.3568
130300,-23.7984
130328,-26.1914
130356,-22.8657
130380,-21.6861
130408,-25.102
130432,-23.4824
130456,-18.7774
130480,-18.3864
130504,-18.122
130528,-15.686
130552,-16.514
130580,-18.3072
130604,-18.6789
130628,-19.781
130652,-17.0519
130676,-17.0997
130700,-14.9187
130724,-15.2403
130748,-13.3442
130772,-15.8623
130796,-14.6124
130820,-14.1271
130848,-12.7755
130876,-15.022
130900,-13.9731
130924,-15.0
130952,-17.9249
130976,-17.665
131000,-15.9806
131024,-14.8091
131048,-14.9523
131072,-12.881
131096,-13.1973
131120,-13.2167
131144,-14.9434
131168,-15.8897
131196,-17.1164
131220,-18.1006
131244,-18.2428
131268,-17.0464
