episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1
-98.96689496631731,-343.84089615172707,-136.56139748816844,124.89,48,2560,False,30720,271,12,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-03-31,1591034611,1.2583303451538086,19.644168615341187,110969,prophet,129.2.189.146,19.644168615341187,30720,12,8,24fefd8a,0,1.0,1.0,24,10240,30720,531.102,43.019,46.852,10.483,10928.036,512.0,16.5,17.3,0.0,8.946144211844694e-05,0.01,0.026037938439513242
-106.45678174076602,-343.84089615172707,-142.63892785596428,91.5,49,2560,False,33280,320,13,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-03-32,1591034612,1.2988386154174805,20.943007230758667,110969,prophet,129.2.189.146,20.943007230758667,33280,13,8,24fefd8a,0,1.0,1.0,26,11264,33280,536.34,40.304,47.041,10.467,10884.197,512.0,18.75,17.3,0.0,8.946144211844694e-05,0.0,0.026037938439513242
-5.484207496745519,-343.84089615172707,-142.92763640684075,95.23,26,2560,False,35840,346,14,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-03-33,1591034613,1.3110833168029785,22.254090547561646,110969,prophet,129.2.189.146,22.254090547561646,35840,14,8,24fefd8a,0,1.0,1.0,28,12288,35840,538.376,40.355,46.756,7.807,10950.426,512.0,14.5,17.4,0.0,8.946144211844694e-05,0.005,0.026037938439513242
-5.484207496745519,-331.19940559985116,-144.43993414047873,93.76,50,2560,False,38400,396,15,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-03-35,1591034615,1.2715721130371094,23.525662660598755,110969,prophet,129.2.189.146,23.525662660598755,38400,15,8,24fefd8a,0,1.0,1.0,30,13312,38400,533.74,40.328,47.474,7.866,10784.801,512.0,15.5,17.4,0.0,8.946144211844694e-05,0.01,0.026037938439513242
-5.484207496745519,-331.19940559985116,-140.21919496520889,90.46,25,2560,False,40960,421,16,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-03-36,1591034616,1.2053661346435547,24.73102879524231,110969,prophet,129.2.189.146,24.73102879524231,40960,16,8,24fefd8a,0,1.0,1.0,32,14336,40960,527.144,40.062,46.998,7.794,10894.169,512.0,18.4,17.4,0.0,8.946144211844694e-05,0.0,0.026037938439513242
-23.795338669791818,-331.19940559985116,-133.52482227494008,75.19,44,2560,False,43520,465,17,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-03-37,1591034617,1.2461621761322021,25.97719097137451,110969,prophet,129.2.189.146,25.97719097137451,43520,17,8,24fefd8a,0,1.0,1.0,34,15360,43520,524.068,40.362,46.453,8.224,11021.899,512.0,13.1,17.5,0.0,8.946144211844694e-05,0.0,0.026037938439513242
-96.41572344885208,-326.9503413036,-130.9042777907732,65.12,43,2560,False,46080,508,18,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-03-39,1591034619,1.2997941970825195,27.27698516845703,110969,prophet,129.2.189.146,27.27698516845703,46080,18,8,24fefd8a,0,1.0,1.0,36,16384,46080,523.541,40.482,46.512,8.445,11007.983,512.0,23.2,17.5,0.0,8.946144211844694e-05,0.0,0.026037938439513242
-97.90208676015028,-400.5489466220606,-134.15483552899912,55.97,52,2560,False,48640,560,19,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-03-41,1591034621,1.9108130931854248,29.187798261642456,110969,prophet,129.2.189.146,29.187798261642456,48640,19,8,24fefd8a,0,1.0,1.0,38,17408,48640,569.068,47.558,54.57,8.488,9382.435,512.0,25.95,18.200000000000003,0.0,8.946144211844694e-05,0.0,0.026037938439513242
-98.18561482103541,-400.5489466220606,-136.88716789010448,51.73,57,2560,False,51200,617,20,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-03-42,1591034622,1.6485936641693115,30.836391925811768,110969,prophet,129.2.189.146,30.836391925811768,51200,20,8,24fefd8a,0,1.0,1.0,40,18432,51200,599.317,49.194,55.273,10.291,9263.139,512.0,63.65,26.0,0.0,8.946144211844694e-05,0.0,0.026037938439513242
-98.92574279918335,-333.317276797723,-137.7017598930397,46.44,51,2560,False,53760,668,21,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-03-44,1591034624,1.3278284072875977,32.164220333099365,110969,prophet,129.2.189.146,32.164220333099365,53760,21,8,24fefd8a,0,1.0,1.0,42,19456,53760,610.003,49.707,56.15,10.268,9118.463,512.0,20.6,27.4,0.0,8.946144211844694e-05,0.0,0.03829634931997137
-98.92574279918335,-304.0035054879263,-135.00465263289865,47.23,52,2560,False,56320,720,22,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-03-45,1591034625,1.3306000232696533,33.49482035636902,110969,prophet,129.2.189.146,33.49482035636902,56320,22,8,24fefd8a,0,1.0,1.0,44,20480,56320,615.685,52.762,57.216,9.989,8948.508,512.0,18.3,27.5,0.0,8.946144211844694e-05,0.0,0.03829634931997137
-101.5281214073766,-304.0035054879263,-133.68541926242412,49.08,53,2560,False,58880,773,23,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-03-46,1591034626,1.4189825057983398,34.91380286216736,110969,prophet,129.2.189.146,34.91380286216736,58880,23,8,24fefd8a,0,1.0,1.0,46,21504,58880,626.879,53.313,57.12,10.134,8963.538,512.0,24.3,28.0,0.0,8.946144211844694e-05,0.025,0.0449176807444524
-101.43276849505493,-333.7030250986573,-138.04968487511024,48.95,59,2560,False,61440,832,24,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-03-48,1591034628,1.4901649951934814,36.40396785736084,110969,prophet,129.2.189.146,36.40396785736084,61440,24,8,24fefd8a,0,1.0,1.0,48,22528,61440,598.739,46.932,51.466,10.313,9948.295,512.0,43.7,29.85,0.0,8.946144211844694e-05,0.005,0.047065139584824625
-104.3909219535999,-333.7030250986573,-138.13440757325253,44.18,62,2560,False,64000,894,25,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-03-49,1591034629,1.5158131122589111,37.91978096961975,110969,prophet,129.2.189.146,37.91978096961975,64000,25,8,24fefd8a,0,1.0,1.0,50,23552,64000,591.913,46.103,50.365,8.646,10165.747,512.0,44.15,30.4,0.0,8.946144211844694e-05,0.0,0.047065139584824625
