episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_throughput,info/train_throughput,info/num_weight_syncs,info/num_samples_dropped,perf/cpu_util_percent,perf/ram_util_percent,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/replay_shard_0/add_batch_time_ms,info/replay_shard_0/replay_time_ms,info/replay_shard_0/update_priorities_time_ms,info/replay_shard_0/policy_policy_0/added_count,info/replay_shard_0/policy_policy_0/sampled_count,info/replay_shard_0/policy_policy_0/est_size_bytes,info/replay_shard_0/policy_policy_0/num_entries,info/replay_shard_0/policy_policy_1/added_count,info/replay_shard_0/policy_policy_1/sampled_count,info/replay_shard_0/policy_policy_1/est_size_bytes,info/replay_shard_0/policy_policy_1/num_entries,info/replay_shard_0/policy_policy_2/added_count,info/replay_shard_0/policy_policy_2/sampled_count,info/replay_shard_0/policy_policy_2/est_size_bytes,info/replay_shard_0/policy_policy_2/num_entries,info/replay_shard_0/policy_policy_3/added_count,info/replay_shard_0/policy_policy_3/sampled_count,info/replay_shard_0/policy_policy_3/est_size_bytes,info/replay_shard_0/policy_policy_3/num_entries,info/replay_shard_0/policy_policy_4/added_count,info/replay_shard_0/policy_policy_4/sampled_count,info/replay_shard_0/policy_policy_4/est_size_bytes,info/replay_shard_0/policy_policy_4/num_entries,info/learner/policy_0/mean_q,info/learner/policy_0/max_q,info/learner/policy_0/min_q,info/learner/policy_1/mean_q,info/learner/policy_1/max_q,info/learner/policy_1/min_q,info/learner/policy_2/mean_q,info/learner/policy_2/max_q,info/learner/policy_2/min_q,info/learner/policy_3/mean_q,info/learner/policy_3/max_q,info/learner/policy_3/min_q,info/learner/policy_4/mean_q,info/learner/policy_4/max_q,info/learner/policy_4/min_q
37.87997055117703,-7.933832942258727,1.5344699903201855,501.0,24,38080,False,402880,288,11,2582b85e93694fa69cf7baac08c03f47,2020-05-18_20-38-23,1589848703,32.01081466674805,356.27317905426025,70472,prophet,129.2.189.146,356.27317905426025,402880,11,8,28f82030,0,0.0,0.4,26,1321984,402880,0.0,133749.604,836,12801,43.879999999999995,72.43333333333334,92020,0.24,0.47159304490206383,"[0.0, 0.0, 0.0, 1.0, 2.0]",37.647,267.703,227.579,101920,327168,36018120,25000,101920,327168,35759208,25000,101920,327168,35906124,25000,101920,327168,35941800,25000,101920,327168,35870576,25000,-0.020706125,1.2043897,-0.37938038,0.11161325,3.5776408,-0.46020892,0.08576667,0.5916164,-0.35621813,0.112380035,4.909309,-0.6226958,0.038965803,1.141667,-0.49197766
37.87997055117703,-7.933832942258727,1.2756458428707154,501.0,32,38080,False,440960,320,12,2582b85e93694fa69cf7baac08c03f47,2020-05-18_20-38-55,1589848735,32.0895516872406,388.36273074150085,70472,prophet,129.2.189.146,388.36273074150085,440960,12,8,28f82030,0,0.0,0.4,28,1443840,440960,2730.644,8738.062,915,12801,43.77826086956521,72.80652173913045,92259,0.06,0.23748684174075835,"[0.0, 0.0, 0.0, 0.0, 1.0]",39.221,251.738,214.999,111360,357888,36018120,25000,111360,357888,35759208,25000,111360,357888,35906124,25000,111360,357888,35941800,25000,111360,357888,35870576,25000,-0.01929722,2.4975314,-0.446814,0.1908884,6.0956407,-0.2272329,0.1000294,1.918344,-0.52425236,0.08077436,5.930612,-0.8005726,0.060086787,0.6779232,-0.28060016
37.87997055117703,-6.172892154352935,2.0366640430846656,501.0,24,38080,False,479040,344,13,2582b85e93694fa69cf7baac08c03f47,2020-05-18_20-39-27,1589848767,32.00629186630249,420.36902260780334,70472,prophet,129.2.189.146,420.36902260780334,479040,13,8,28f82030,0,0.0,0.4,31,1565696,479040,4050.193,0.0,995,12801,43.51304347826087,72.9217391304348,92496,0.1,0.3,"[0.0, 0.0, 0.0, 0.10000000000000142, 1.0]",35.527,250.039,223.351,121440,388096,36018120,25000,121440,388096,35759208,25000,121440,388096,35906124,25000,121440,388096,35941800,25000,121440,388096,35870576,25000,-0.005866456,0.33385506,-0.32799482,0.2678563,8.303573,-0.15970933,0.01476736,0.7194484,-0.4526327,0.041005734,4.757179,-0.4285972,0.09026455,0.9754351,-0.6961913
38.46788920074411,-6.172892154352935,1.6296338262460204,501.0,24,37760,False,516800,368,14,2582b85e93694fa69cf7baac08c03f47,2020-05-18_20-39-59,1589848799,32.12638521194458,452.4954078197479,70472,prophet,129.2.189.146,452.4954078197479,516800,14,8,28f82030,0,0.0,0.4,33,1685504,516800,3865.362,0.0,1074,12801,44.037777777777784,73.03333333333333,92730,0.12,0.3815756805667783,"[0.0, 0.0, 0.0, 0.10000000000000142, 2.0]",34.558,269.309,220.442,130560,418304,36018120,25000,130560,418304,35759208,25000,130560,418304,35906124,25000,130560,418304,35941800,25000,130560,418304,35870576,25000,-0.0027377661,0.8346425,-0.2807896,0.29793507,6.1156173,-0.07545783,0.09070045,2.8934877,-0.44424936,0.12069961,4.6762056,-0.34631163,0.07369042,0.3399822,-0.41890877
38.46788920074411,-6.136948012881978,1.5680780251926587,501.0,40,38080,False,554880,408,15,2582b85e93694fa69cf7baac08c03f47,2020-05-18_20-40-31,1589848831,31.946556091308594,484.4419639110565,70472,prophet,129.2.189.146,484.4419639110565,554880,15,8,28f82030,0,0.0,0.4,35,1805312,554880,0.0,0.0,1153,12801,43.50869565217391,73.10217391304346,92965,0.02,0.13999999999999999,"[0.0, 0.0, 0.0, 0.0, 1.0]",35.53,272.814,219.592,141440,448512,36018120,25000,141440,448512,35759208,25000,141440,448512,35906124,25000,141440,448512,35941800,25000,141440,448512,35870576,25000,-0.0105851935,0.46420944,-0.50716853,0.17357808,8.824253,-0.41740912,0.10342794,2.0954185,-0.30829662,0.07591763,7.632773,-0.26406154,0.05618742,0.31065327,-0.5528452
38.907914884330644,-8.137879237969884,1.0038068391304469,501.0,24,38080,False,592960,432,16,2582b85e93694fa69cf7baac08c03f47,2020-05-18_20-41-04,1589848864,32.08339738845825,516.5253612995148,70472,prophet,129.2.189.146,516.5253612995148,592960,16,8,28f82030,0,0.0,0.4,38,1926144,592960,0.0,0.0,1232,12801,44.035555555555554,73.6688888888889,93200,0.08,0.2712931993250107,"[0.0, 0.0, 0.0, 0.0, 1.0]",38.307,263.206,227.919,152000,478720,36018120,25000,152000,478720,35759208,25000,152000,478720,35906124,25000,152000,478720,35941800,25000,152000,478720,35870576,25000,0.006984311,9.586299,-0.48160046,0.17629051,1.6653345,-0.6021887,0.14718404,2.5610619,-0.19560626,-0.075190485,3.8109217,-0.27667204,0.0674053,0.217494,-0.554486
38.907914884330644,-8.137879237969884,-0.14921070836207728,501.0,24,37920,False,630880,456,17,2582b85e93694fa69cf7baac08c03f47,2020-05-18_20-41-36,1589848896,32.087517976760864,548.6128792762756,70472,prophet,129.2.189.146,548.6128792762756,630880,17,8,28f82030,0,0.0,0.4,40,2048000,630880,0.0,0.0,1312,12801,43.40652173913043,73.78695652173917,93438,0.08,0.2712931993250107,"[0.0, 0.0, 0.0, 0.0, 1.0]",40.369,254.79,217.275,162400,508928,36018120,25000,162400,508928,35759208,25000,162400,508928,35906124,25000,162400,508928,35941800,25000,162400,508928,35870576,25000,-0.047840297,0.5541267,-0.43156368,0.18151669,3.548232,-0.55074346,0.17362638,4.37926,-0.03567011,0.07819006,0.9000523,-0.6577884,0.052155852,0.24717174,-0.5827205
38.907914884330644,-8.137879237969884,0.9554096571988986,501.0,32,38080,False,668960,488,18,2582b85e93694fa69cf7baac08c03f47,2020-05-18_20-42-08,1589848928,32.08922290802002,580.7021021842957,70472,prophet,129.2.189.146,580.7021021842957,668960,18,8,28f82030,0,0.0,0.4,43,2168832,668960,0.0,0.0,1391,12801,43.23260869565217,73.8021739130435,93674,0.04,0.19595917942265428,"[0.0, 0.0, 0.0, 0.0, 1.0]",40.712,255.881,226.776,172480,539136,36018120,25000,172480,539136,35759208,25000,172480,539136,35906124,25000,172480,539136,35941800,25000,172480,539136,35870576,25000,-0.00061174855,1.2884374,-0.47246584,0.2067225,3.2689083,-0.4309951,0.06733013,2.9826007,-0.13487428,0.26188597,2.6261098,-0.4017848,0.029425878,0.22451393,-0.23761919
38.907914884330644,-9.183154588602918,0.5865431272881103,501.0,24,38080,False,707040,512,19,2582b85e93694fa69cf7baac08c03f47,2020-05-18_20-42-40,1589848960,31.7927303314209,612.4948325157166,70472,prophet,129.2.189.146,612.4948325157166,707040,19,8,28f82030,0,0.0,0.4,45,2289152,707040,0.0,0.0,1470,12801,43.90888888888889,73.82000000000001,93909,0.08,0.2712931993250107,"[0.0, 0.0, 0.0, 0.0, 1.0]",43.035,256.472,229.077,180480,569344,36018120,25000,180480,569344,35759208,25000,180480,569344,35906124,25000,180480,569344,35941800,25000,180480,569344,35870576,25000,-0.00425704,0.3449441,-0.3435567,0.13579255,1.7083043,-0.48730618,0.113621086,5.629889,-0.30290955,0.14497778,2.3537729,-0.2408109,0.0914489,0.44222686,-0.32350212
20.053758649395174,-9.183154588602918,1.0404493385288336,501.0,32,38240,False,745280,544,20,2582b85e93694fa69cf7baac08c03f47,2020-05-18_20-43-12,1589848992,32.02968907356262,644.5245215892792,70472,prophet,129.2.189.146,644.5245215892792,745280,20,8,28f82030,0,0.0,0.4,47,2408960,745280,0.0,0.0,1550,12801,43.689130434782605,73.89782608695654,94143,0.1,0.3,"[0.0, 0.0, 0.0, 0.10000000000000142, 1.0]",39.569,264.643,223.891,192960,598528,36018120,25000,192960,598528,35759208,25000,192960,598528,35906124,25000,192960,598528,35941800,25000,192960,598528,35870576,25000,-0.013821596,0.14232801,-0.68050945,0.14075762,0.47003105,-0.36404845,0.16763031,8.530419,-0.21858431,0.0959333,2.5603006,-0.8712291,0.0273903,0.54829335,-0.44217876
